ZIP Code,% Market Units,Total Res Units,Nonrenewed Policies (by Company),Housing Units,New Policies,Renewed Policies,Expiring Policies,Voluntary Market Units,Nonrenewed Policies (by Owner),Avg Median Income,Claims (Fire and Smoke),% Change - Expiring Policies,Median Owner Cost ($),% Nonrenewed Policies (by Company),% Change - Losses (Fire and Smoke),% Change - New Policies,% Change - Earned Premiums,% Change Median Income,Median Owner Cost ($) - 2019,% Change - Claims (Fire and Smoke),% Change - Renewed Policies,Median Gross Rent ($),% Change - Nonrenewed Policies (by Company),% Change - Zillow Home Value,Losses (Fire and Smoke) ($),% Change - Owner Cost ($),Zillow Mean Home Value ($),Earned Premium ($),% Nonrenewed Policies (by Owner),% Change - Nonrenewed Policies (by Owner),Zillow Home Value 2021 ($),Median Home Value - Census ($),Zillow Home Value 2018 ($),Zillow Home Value 2019 ($),Zillow Home Value 2020 ($),Avg % White-only Pop,Fire Disasters 3y,Fire Disasters 5y,All Disasters 3y,% Change White-only Pop,All Disasters 10y,Fire Disasters 10y,All Disasters 5y,All Disasters 1y,Fire Disasters 1y
92868,0.998920474991004,2779.0,188.0,8721.0,1123.0,10195.0,11282.0,2776.0,899.0,74099.42857142857,24.0,0.0247933884297519,501.0,0.0166637121077823,-0.0289230271014229,0.2404580152671755,0.2712218448503196,0.4167303041873488,483.0,-0.2,-0.0105840846726773,2088.0,0.3809523809523809,0.264900149575777,441833.0,0.0372670807453416,634215.1696,11464677.0,0.0796844531111505,0.4210526315789473,731990.9329,531900.0,578694.637,586634.1826,639540.9259,56.08571428571428,2.0,4.0,4.0,-15.700000000000005,8.0,5.0,7.0,1.0,0.0
92869,0.9969660194174758,8240.0,681.0,11674.0,3664.0,31286.0,34931.0,8215.0,2964.0,120550.14285714286,109.0,0.0123599399330021,719.0,0.0194955769946465,-0.3469951683044415,0.1252927400468384,0.26997541246415,0.5251148656357282,663.0,-0.5,-0.0067688378033206,2009.0,0.2649006622516556,0.2683712325184195,6565087.0,0.0844645550527903,798933.971925,48702489.0,0.0848529959062151,0.1775147928994083,926372.7064,770700.0,730364.0154,734717.9561,804281.2098,56.08571428571428,2.0,4.0,4.0,-15.700000000000005,8.0,5.0,7.0,1.0,0.0
92870,0.998607759420828,10774.0,642.0,17258.0,4653.0,40919.0,45491.0,10759.0,3930.0,99095.57142857143,109.0,0.0169266217653314,689.0,0.0141126816293332,-0.3492010020722806,0.0672043010752687,0.2590725684681918,0.2478839860060941,621.0,-0.4545454545454545,0.0002940888148221,1942.0,0.1895424836601307,0.2700650988082922,2930280.0,0.109500805152979,753565.1985500001,49123407.0,0.0863907146468532,0.1709677419354838,871760.9582,696700.0,686390.7677,697613.579,758495.4893,56.08571428571428,2.0,4.0,4.0,-15.700000000000005,8.0,5.0,7.0,1.0,0.0
92879,0.9911203683402764,9122.0,987.0,14216.0,4987.0,32990.0,37985.0,9041.0,4008.0,74767.71428571429,84.0,0.0143144947513518,587.0,0.0259839410293536,0.5826648192152215,0.136443661971831,0.2774021291363566,0.4868491332567211,527.0,-0.6666666666666666,-0.006514657980456,1730.0,0.3368421052631578,0.3407768429225046,3067033.0,0.1138519924098671,498231.1543,37669454.0,0.1055153350006581,0.1313025210084033,595478.4302,452900.0,444129.4115,455760.9097,497555.8658,54.02857142857143,3.0,5.0,4.0,-19.4,11.0,8.0,7.0,0.0,0.0
92881,0.9912790697674418,7912.0,1050.0,9432.0,5037.0,28571.0,33438.0,7843.0,3817.0,115505.14285714286,87.0,0.0311625076080341,891.0,0.0314013996052395,1.320306875162907,0.0265780730897009,0.302876518123562,0.4031831361510296,860.0,-0.6571428571428571,0.0046224961479199,1945.0,0.5277777777777777,0.3499348636718888,2865017.0,0.0360465116279069,634326.0837999999,43417137.0,0.1141515640887612,0.1428571428571428,765540.462,615000.0,567094.3707,573658.9458,631010.5567,54.02857142857143,3.0,5.0,4.0,-19.4,11.0,8.0,7.0,0.0,0.0
92882,0.9782016348773842,14313.0,1977.0,20245.0,8231.0,51985.0,60131.0,14001.0,6169.0,86433.57142857143,193.0,0.0062140852599223,609.0,0.0328782158952952,0.7929089125075237,0.1543042772062803,0.3135191383766711,0.4333024845162668,553.0,-0.2093023255813955,-0.0158802870667277,1731.0,0.7114285714285715,0.3495084445613958,6655937.0,0.1012658227848101,568443.94085,67499664.0,0.1025926726646821,0.0342555994729907,682308.5464,521000.0,505597.8339,517413.8166,568455.5665,54.02857142857143,3.0,5.0,4.0,-19.4,11.0,8.0,7.0,0.0,0.0
92883,0.9760952634852929,11253.0,1999.0,11753.0,8509.0,34334.0,41744.0,10984.0,5411.0,112654.14285714286,728.0,0.0918611609814481,790.0,0.0478871215024913,-0.749138015130018,0.4162735849056604,0.3947509875906372,0.2781187330572099,729.0,-0.970724191063174,0.0422169811320753,2364.0,1.5665399239543727,0.3425086578323484,10937665.0,0.083676268861454,569923.03375,49997985.0,0.1296234189344576,0.1176929072486359,689935.7383,538500.0,513915.299,514904.0942,560937.0035,54.02857142857143,3.0,5.0,4.0,-19.4,11.0,8.0,7.0,0.0,0.0
92886,0.9940010242153778,13669.0,996.0,17479.0,6474.0,51536.0,57682.0,13587.0,5150.0,131690.7142857143,129.0,0.0288346578521696,811.0,0.0172670850525293,6.623584901797815,0.0975945017182131,0.2911195425590616,0.2396258617227762,730.0,0.0,0.0122484006865346,2562.0,0.532994923857868,0.2601002719394245,6843730.0,0.110958904109589,924721.76865,80976292.0,0.0892826184945043,0.1229235880398671,1070231.736,864700.0,849322.6768,852955.9606,926376.7012,56.08571428571428,2.0,2.0,2.0,-15.700000000000005,3.0,3.0,2.0,0.0,0.0
92887,0.9600147411092684,5427.0,838.0,7334.0,2930.0,20076.0,23111.0,5210.0,2197.0,145802.85714285713,168.0,0.0155594405594405,982.0,0.0362597897105274,-0.8831802521992174,0.3349436392914653,0.3034071170415215,0.2117760704497461,877.0,-0.7142857142857143,-0.0527240773286467,2245.0,1.5634920634920637,0.2860057120237169,10227266.0,0.1197263397947548,1012449.043875,39478028.0,0.0950629570334472,0.3424947145877379,1188268.982,903900.0,923999.7699,924455.1766,1013072.247,56.08571428571428,2.0,2.0,2.0,-15.700000000000005,3.0,3.0,2.0,0.0,0.0
93003,0.9962831559385033,11838.0,909.0,21206.0,5007.0,45511.0,50460.0,11794.0,4040.0,85192.0,92.0,0.0018245280025384,622.0,0.0180142687277051,0.3667153049389431,0.1662360034453058,0.310910302362662,0.3551856455709885,531.0,-0.4074074074074074,-0.0192726955611755,1853.0,0.4811320754716981,0.2563698482066918,1769414.0,0.1713747645951036,678845.171375,48120313.0,0.0800634165675782,0.1531823085221144,775935.2505,617700.0,617600.9808,629464.0595,692380.3947,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93004,0.998485422188565,7923.0,456.0,11714.0,3400.0,30155.0,33337.0,7911.0,2726.0,96368.57142857143,77.0,0.0322423058133853,574.0,0.0136784953655097,-0.8621447283746054,-0.0536912751677852,0.3166062926397737,0.4116889230235612,475.0,-0.8,0.0210441116956696,2016.0,0.4099999999999999,0.241936183963809,2215248.0,0.2084210526315789,669593.2476,29704543.0,0.0817710051894291,0.0992592592592591,762493.4728,608100.0,613955.4372,621026.2258,680897.8546,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93010,0.9967586508979414,11415.0,789.0,17068.0,5172.0,43680.0,48641.0,11378.0,4172.0,97993.57142857143,117.0,0.0224073302790503,667.0,0.0162208836167019,-0.4246379778852087,0.0937996820349762,0.3049141847046206,0.2025038776866829,567.0,-0.8392857142857143,-0.0024809335661122,2099.0,1.08955223880597,0.2413421339839119,6497246.0,0.1763668430335097,712537.415275,54177195.0,0.0857712629263378,0.1518218623481781,813538.3046,662300.0,655369.9277,663084.4529,718156.9759,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93012,0.9877058177826564,9110.0,616.0,13984.0,4326.0,34202.0,38361.0,8998.0,3543.0,109451.14285714286,127.0,0.0244418580044438,794.0,0.0160579755480826,-0.0203097118244283,0.2818371607515657,0.3487227491607816,0.1883490988360777,770.0,-0.8941176470588235,-0.0002344391044426,2440.0,0.990566037735849,0.2333624098986411,3838900.0,0.0311688311688311,719542.240025,52535408.0,0.0923594275435989,0.1572481572481572,824706.6346,657700.0,668665.2909,667574.3089,717222.7257,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93015,0.971824259789876,4188.0,472.0,5882.0,2252.0,13870.0,15659.0,4070.0,1317.0,75600.14285714286,30.0,0.0299462503199385,639.0,0.0301424101155884,5.598702480688899,0.2184368737474951,0.4062619002854046,0.4367946003597637,489.0,0.3999999999999999,0.0241448692152916,1641.0,0.4893617021276595,0.2785654170010165,1211814.0,0.3067484662576687,534538.926825,12891495.0,0.0841049875470975,-0.0389221556886227,617226.1086,456600.0,482748.9469,495749.6647,542430.9871,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93021,0.9812606473594548,9392.0,961.0,12434.0,4759.0,35081.0,39715.0,9216.0,3673.0,121896.85714285714,132.0,0.0081243018178125,748.0,0.0241974065214654,0.2080669477824908,0.1059027777777776,0.3657619944175709,0.4744900469363456,667.0,-0.7352941176470588,-0.0178754411932141,2247.0,1.224852071005917,0.2394210499748772,3149594.0,0.12143928035982,728945.741075,48842195.0,0.0924839481304293,0.0335195530726257,836110.7794,690900.0,674597.8531,675262.2798,729812.052,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93022,0.9740061162079512,1962.0,345.0,2343.0,953.0,7086.0,8028.0,1911.0,597.0,91899.71428571428,25.0,0.0139930034982509,551.0,0.0429745889387144,0.4595173786531512,0.5851063829787233,0.5934867612624453,0.499294665479696,499.0,-0.7083333333333333,-0.0501377410468319,2083.0,1.574074074074074,0.2706122198736147,1470993.0,0.1042084168336673,687207.2282499999,7800711.0,0.0743647234678624,0.2575757575757575,794585.9357,610500.0,625356.7558,629723.8719,699162.3496,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
93023,0.9230318135170796,6821.0,1084.0,9442.0,3373.0,24358.0,27731.0,6296.0,2289.0,77911.28571428571,83.0,0.0252941176470589,883.0,0.0390898272691212,-0.9694161085836466,0.3247126436781609,0.388698725196444,0.1484349925342934,777.0,-0.8775510204081632,-0.0416666666666666,1709.0,1.8092105263157892,0.3547948016648057,3813703.0,0.1364221364221364,851449.11225,34044110.0,0.0825430024160686,0.3399122807017543,1024256.737,692700.0,756023.5216,766816.2287,858699.9617,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93030,0.9982960596379128,9390.0,783.0,15617.0,3903.0,36190.0,40199.0,9374.0,3226.0,77958.85714285714,318.0,-0.0233906633906634,528.0,0.0194780964700614,-0.2273919817295867,0.0662393162393162,0.2791722483122496,0.3952627339199405,518.0,-0.75,-0.0355589386689865,1605.0,0.2525773195876288,0.2951078147083672,3971437.0,0.0193050193050193,593708.406225,34384211.0,0.0802507525062812,0.0509554140127388,689033.7326,530000.0,532028.0866,549343.042,604428.7637,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93033,0.997908330301928,10996.0,891.0,17402.0,4398.0,41488.0,45721.0,10973.0,3342.0,70881.71428571429,450.0,0.0087025316455695,523.0,0.0194877627348483,0.8413667450027726,0.0156393744250229,0.270824275065517,0.4845146898614881,479.0,-0.6984126984126984,-0.0020278099652375,1677.0,0.2626728110599079,0.2836961086407485,5709092.0,0.0918580375782881,516629.1306,33869966.0,0.0730955140963671,0.078455790784558,594825.0597,442700.0,463369.0604,480164.8749,528157.5274,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93035,0.9980737125979195,7787.0,567.0,11773.0,3705.0,29028.0,32661.0,7772.0,3066.0,92083.85714285714,156.0,0.0174203113417346,804.0,0.0173601543124827,-0.3838970456032164,0.1469248291571754,0.3291546087217745,0.1902112156320654,813.0,-0.7547169811320754,-0.0064720462682457,2045.0,0.6283185840707965,0.2903211472365594,4169588.0,-0.011070110701107,720975.022625,37332914.0,0.093873427023055,0.1627260083449235,848518.253,632800.0,657602.3766,660429.8591,717349.6018,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93036,0.9972210033640484,6837.0,509.0,14309.0,3271.0,25387.0,28308.0,6818.0,2412.0,81519.42857142857,155.0,0.0645443925233644,669.0,0.017980782817578,-0.7946365255638425,-0.0425531914893616,0.3526622060542159,0.5370330712515679,607.0,-0.7352941176470588,0.0600522193211487,1913.0,0.1153846153846154,0.296576278401887,4374600.0,0.1021416803953871,608419.650975,26810072.0,0.0852055955913522,0.1,707736.372,527700.0,545850.1623,562185.8747,617906.1949,72.71428571428572,2.0,4.0,3.0,-21.300000000000004,8.0,5.0,6.0,0.0,0.0
93041,0.9984035759897828,3132.0,204.0,8418.0,1430.0,12657.0,14056.0,3127.0,1195.0,66684.28571428571,70.0,0.0017055144968731,670.0,0.0145133750711439,2.1331430579665382,-0.0822281167108753,0.2799349292585791,0.2225303069383544,554.0,-0.6774193548387097,0.009872611464968,1841.0,0.0363636363636363,0.2830897576216611,1596586.0,0.2093862815884476,467747.065875,13002607.0,0.0850170745589072,-0.0835913312693498,543981.4357,446800.0,423962.1059,430058.4652,472986.2567,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
93060,0.9688934972596652,6751.0,938.0,10576.0,3319.0,22504.0,25163.0,6541.0,1721.0,66222.71428571429,110.0,0.0474423107955461,611.0,0.0372769542582363,3.3703751748409507,0.729064039408867,0.4197120031007988,0.4095045858564397,491.0,-0.6666666666666667,0.0109482606392372,1445.0,1.1014492753623188,0.2504136593974857,1907829.0,0.2443991853360488,537578.203825,20555598.0,0.0683940706593013,0.202020202020202,610140.923,446700.0,487951.2619,500750.6819,551469.9485,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
93063,0.9737044011996931,14337.0,1388.0,20252.0,6813.0,53137.0,59794.0,13960.0,5269.0,101440.57142857143,246.0,0.0126514131897712,643.0,0.0232130314078335,1.0483855405306135,0.1811224489795917,0.29749851266636,0.431109880346614,615.0,-0.6274509803921569,-0.0154596622889305,2198.0,1.1621621621621625,0.2614069869056414,7693304.0,0.0455284552845528,654122.5229499999,67696870.0,0.0881192092852125,0.0728840125391849,753641.308,626900.0,597460.8638,604243.7245,661144.1955,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
93065,0.9886123312184806,18441.0,2111.0,26038.0,9574.0,68494.0,77721.0,18231.0,7116.0,103587.71428571428,415.0,0.0191827822832189,720.0,0.0271612562885191,-0.1674307737924256,0.2591753511554147,0.312465581571449,0.1683130738062266,622.0,-0.8605769230769231,-0.0236087689713322,2338.0,1.848297213622291,0.2555347117339677,11933314.0,0.157556270096463,668728.6913749999,91280238.0,0.0915582661056857,0.1037296037296038,769580.1757,642900.0,612950.1387,618926.9378,673457.5133,72.71428571428572,2.0,2.0,2.0,-21.300000000000004,3.0,3.0,2.0,0.0,0.0
93101,0.9940802455601842,4561.0,358.0,13785.0,1757.0,17092.0,18871.0,4534.0,1421.0,65422.857142857145,22.0,0.0190211583671724,661.0,0.018970907742038,2.344010021606215,0.4383202099737533,0.511839557781365,0.4692420897718911,588.0,0.0,-0.0288305045338292,1816.0,1.4237288135593222,0.3254245095098829,666214.0,0.1241496598639455,1072484.9103,20579360.0,0.0753007259816649,0.4043887147335423,1289529.454,905500.0,972918.0687,975713.6905,1051778.428,68.92857142857143,2.0,2.0,2.0,-20.40000000000001,3.0,3.0,2.0,0.0,0.0
93103,0.9572417202174988,4046.0,539.0,8121.0,1825.0,14752.0,16593.0,3873.0,1302.0,96194.71428571428,29.0,0.0170482221139796,823.0,0.0324835774121617,4.923598504548176,0.7807807807807807,0.3238998141968505,0.4172686040651772,769.0,-0.75,-0.0506094329623741,2107.0,1.6184210526315788,0.3516689238982122,7313402.0,0.0702210663198959,1230986.104,25606500.0,0.0784668233592478,0.5390625,1505436.254,1117000.0,1113761.09,1109039.037,1195708.035,68.92857142857143,2.0,2.0,2.0,-20.40000000000001,3.0,3.0,2.0,0.0,0.0
93105,0.8886652214307835,6458.0,953.0,11730.0,3069.0,23159.0,26157.0,5739.0,2045.0,106748.71428571428,64.0,0.0118644067796609,956.0,0.0364338418014298,-0.2805318041212736,0.5008726003490402,0.4987991386989072,0.4610075447440538,772.0,-0.6000000000000001,-0.0390929091216788,2247.0,2.2135922330097086,0.3796681222518501,8391791.0,0.238341968911917,1306821.5380000002,43082045.0,0.0781817486714837,0.1673640167364016,1612366.568,1180200.0,1168662.624,1176286.769,1269970.191,68.92857142857143,2.0,2.0,2.0,-20.40000000000001,3.0,3.0,2.0,0.0,0.0
93109,0.9971509971509972,3159.0,232.0,4934.0,1244.0,12088.0,13379.0,3150.0,1059.0,105706.28571428572,25.0,0.0078526125037752,790.0,0.0173406084161746,11.840527146377251,-0.0032786885245901,0.2999587024802681,0.297834470483536,805.0,1.5,-0.0039853869146463,2586.0,0.7272727272727273,0.4252163494008842,1688915.0,-0.0186335403726708,1567543.52525,17692614.0,0.0791538978996935,0.0234375,1977962.031,1413400.0,1387832.824,1398611.175,1505768.071,68.92857142857143,2.0,2.0,2.0,-20.40000000000001,3.0,3.0,2.0,0.0,0.0
93110,0.991991991991992,3996.0,480.0,6818.0,1909.0,15122.0,17057.0,3964.0,1455.0,96277.57142857143,52.0,0.0120853080568721,901.0,0.0281409392038459,-0.7882037479379476,0.445,0.2375493878425632,0.4601413210445468,821.0,-0.5555555555555556,-0.0417964693665627,2093.0,1.878787878787879,0.3440175273430403,1078493.0,0.0974421437271619,1284671.17175,28442022.0,0.0853022219616579,0.2913907284768211,1560843.175,875700.0,1161326.503,1171398.946,1245116.063,68.92857142857143,2.0,2.0,2.0,-20.40000000000001,3.0,3.0,2.0,0.0,0.0
93111,0.9877593360995852,4820.0,420.0,6748.0,1963.0,18208.0,19986.0,4761.0,1358.0,121249.14285714286,32.0,0.0289708265802268,711.0,0.021014710297208,-0.4797883573592875,0.4099526066350711,0.3207943758993936,0.3002407577827974,687.0,-0.6363636363636364,-0.0142700329308452,2527.0,2.1186440677966103,0.3397987164637528,2336207.0,0.0349344978165938,1143101.39075,25049840.0,0.067947563294306,0.2577639751552796,1383280.197,961100.0,1032453.741,1032168.513,1124503.112,68.92857142857143,2.0,2.0,2.0,-20.40000000000001,3.0,3.0,2.0,0.0,0.0
93117,0.975678901820352,6702.0,473.0,17569.0,2418.0,25361.0,27618.0,6539.0,1784.0,72099.42857142857,138.0,0.0210311085146779,669.0,0.0171265116952712,-0.9031072905298536,0.207142857142857,0.3676916210793499,0.3848477993924901,619.0,-0.8349514563106797,-0.0028422548555187,1861.0,0.3482142857142858,0.2976959959006124,16365019.0,0.0807754442649434,954941.47055,34030212.0,0.0645955536244478,0.3059701492537314,1132929.986,838300.0,873031.8885,871950.6545,941853.3532,68.92857142857143,3.0,6.0,5.0,-20.40000000000001,11.0,7.0,9.0,2.0,1.0
93203,0.9932551319648094,3410.0,517.0,5096.0,2071.0,11368.0,13191.0,3387.0,1306.0,42260.42857142857,447.0,0.0902135798533629,476.0,0.0391933894321886,3.419418546338885,0.2016985138004245,0.2713345835697025,0.3422064477965099,420.0,40.8,0.025475421600287,956.0,2.6779661016949152,0.3499164528568306,4845113.0,0.1333333333333333,205596.753425,7878734.0,0.0990068986430141,0.1855670103092783,241875.8954,192800.0,179178.4187,191107.9882,210224.7114,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93204,0.9985724482512492,1401.0,171.0,3168.0,693.0,5028.0,5659.0,1399.0,460.0,46315.71428571428,65.0,0.020684736091298,434.0,0.030217352889203,18.956346211892544,-0.0054644808743169,0.2997325006532261,0.5297072579248224,415.0,14.0,0.0103916866506794,955.0,0.2307692307692308,0.3936222239491531,573468.0,0.0457831325301204,169550.24675000002,3499469.0,0.0812864463686163,0.0625,200234.8451,180200.0,143679.4288,157711.7503,176574.9628,59.6,2.0,2.0,3.0,-20.0,5.0,3.0,4.0,1.0,0.0
93212,0.9930198383541512,2722.0,393.0,4533.0,1481.0,9726.0,11167.0,2703.0,1048.0,44115.0,111.0,0.0573224852071005,455.0,0.0351929793140503,-0.2566218062906804,0.1147058823529412,0.2590489713445079,0.4684474576271186,400.0,4.833333333333334,0.0412284392090871,882.0,0.1578947368421053,0.3459422434988828,2775157.0,0.1375,179765.643575,7229541.0,0.0938479448374675,0.1810344827586207,211225.1453,176400.0,156934.7766,166304.1224,184598.53,59.6,2.0,2.0,3.0,-20.0,5.0,3.0,4.0,1.0,0.0
93215,0.996481436544528,8242.0,897.0,13018.0,3689.0,28811.0,32210.0,8213.0,2502.0,47653.71428571428,431.0,0.0498727735368955,402.0,0.027848494256442,5.243729700809078,0.0858416945373468,0.2846952873630597,0.571249231399877,394.0,17.368421052631575,0.0485991995425958,943.0,0.3853658536585365,0.2986077046323148,7709013.0,0.0203045685279187,234333.45585,22195590.0,0.0776777398323502,-0.0409711684370257,269390.1859,215100.0,207445.3932,219428.2553,241069.989,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93230,0.9992236488504032,16745.0,1334.0,22823.0,8932.0,59717.0,67906.0,16732.0,6855.0,65359.71428571428,283.0,0.0653272450532724,518.0,0.0196448031101817,2.0018635914911624,0.0784951230840687,0.3249578215245519,0.3448269557745397,459.0,2.8571428571428568,0.046875,1072.0,0.25,0.3525659712624585,7479209.0,0.1285403050108932,272608.99104999995,48882598.0,0.1009483698053191,0.1977113795295613,323630.5057,252300.0,239271.5125,250913.9675,276619.9785,59.6,2.0,2.0,3.0,-20.0,5.0,3.0,4.0,1.0,0.0
93241,0.99213691026827,2162.0,380.0,4729.0,1180.0,7692.0,8859.0,2145.0,787.0,36063.142857142855,177.0,0.0247820100963744,328.0,0.0428942318546111,5.518354444524458,0.33206106870229,0.2081436616079095,-0.120121543264942,316.0,18.5,-0.0176715176715176,851.0,0.4473684210526316,0.3668785795584186,3413932.0,0.0379746835443038,161515.76140000002,4608128.0,0.0888362117620499,0.3016759776536313,190504.686,147600.0,139372.0619,150248.3052,165937.9925,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93245,0.999721176634602,7173.0,504.0,13012.0,3716.0,25959.0,29384.0,7171.0,2921.0,65861.28571428571,101.0,0.0792415452101316,474.0,0.0171521916689354,1.6329634068516818,0.0990338164251207,0.3266234695279661,0.4343032215454612,464.0,2.090909090909091,0.0507966556239154,1270.0,0.3076923076923077,0.3286076170372085,5084354.0,0.021551724137931,287840.523175,22714200.0,0.0994078410019058,0.3306055646481178,340150.5571,261400.0,256020.3274,265152.0421,290039.1661,59.6,2.0,2.0,3.0,-20.0,5.0,3.0,4.0,1.0,0.0
93250,0.9976535001955416,2557.0,269.0,3736.0,1121.0,9071.0,10158.0,2551.0,818.0,39691.142857142855,214.0,0.051681706316653,392.0,0.0264815908643433,2.291360025851645,-0.1689655172413793,0.2873460388639761,0.4265487716156472,341.0,26.571428571428573,0.0542495479204339,983.0,0.4528301886792452,0.2735313358209896,2021107.0,0.1495601173020528,212611.906975,6100085.0,0.0805276629257727,-0.1040462427745664,243349.3863,203700.0,191082.3703,199885.9414,216129.9299,65.68571428571428,2.0,2.0,2.0,-25.89999999999999,3.0,3.0,2.0,0.0,0.0
93254,0.921875,192.0,42.0,482.0,120.0,682.0,804.0,177.0,80.0,49464.0,1.0,0.015075376884422,310.0,0.0522388059701492,-1.0,0.5416666666666667,0.4902161838844741,0.1942030922782159,339.0,-1.0,-0.0842696629213483,1058.0,2.25,0.2519756607388483,5049.0,-0.0855457227138643,238106.152625,564977.0,0.099502487562189,0.5294117647058822,269998.6503,182200.0,215658.0665,220907.6095,245860.2842,68.92857142857143,2.0,2.0,2.0,-20.40000000000001,3.0,3.0,2.0,0.0,0.0
93263,0.9979201331114808,4808.0,443.0,5982.0,2796.0,15389.0,17456.0,4798.0,1624.0,51861.857142857145,98.0,0.1325213154689404,377.0,0.0253780934922089,0.3554485111541245,0.1444921316165952,0.356050391127104,0.6217909795254172,399.0,7.375,0.1155653856787393,1023.0,0.3333333333333332,0.3723627753182938,1601579.0,-0.0551378446115288,270288.89825,11178318.0,0.0930339138405133,0.2360742705570291,319700.4807,206700.0,232956.2463,251480.9391,277017.9269,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93268,0.9890882638215324,4124.0,738.0,6749.0,2624.0,14878.0,17428.0,4079.0,1812.0,47013.28571428572,88.0,0.0310530002334812,474.0,0.0423456506770713,0.0824267404920531,0.4666666666666665,0.2961488968096224,0.2292368374401701,424.0,0.3809523809523811,-0.0173889780631353,895.0,0.3540372670807452,0.3133162265150642,4940341.0,0.1179245283018868,142142.67635,10859248.0,0.1039706219876061,0.3671875,165656.7911,164200.0,126136.2555,132245.8448,144531.814,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93280,0.9982118909253463,4474.0,390.0,7110.0,1978.0,15947.0,17740.0,4466.0,1403.0,42423.71428571428,149.0,0.046733317833062,373.0,0.0219842164599774,4.070352956383348,-0.1378676470588234,0.2568668767197304,0.5058115684397648,408.0,16.142857142857142,0.05473411154345,839.0,0.3218390804597701,0.3331553714239075,2073722.0,-0.0857843137254902,217089.451125,10387766.0,0.079086809470124,-0.1058495821727019,253758.2632,188300.0,190344.1029,203870.1918,220385.2466,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93283,0.9434724091520862,743.0,69.0,1406.0,333.0,2662.0,3007.0,701.0,276.0,32445.0,12.0,-0.024869109947644,333.0,0.0229464582640505,-0.7585710221210612,-0.1374999999999999,0.2807919681379549,0.0653020501432203,293.0,0.2500000000000002,-0.0350877192982456,703.0,-0.56,0.2982828946092648,278229.0,0.136518771331058,156339.9319,2650446.0,0.0917858330562021,0.3454545454545454,178757.365,119800.0,137687.53,146684.2115,162230.6211,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93301,0.9855748833262622,2357.0,398.0,5892.0,1590.0,8285.0,9881.0,2323.0,1198.0,35056.71428571428,91.0,0.0,598.0,0.0402793239550652,3.715677670679206,0.0389294403892943,0.2938118679860479,0.1452152639127133,568.0,2.5,-0.0144161460836136,950.0,-0.0614035087719297,0.3621129478189477,4526612.0,0.0528169014084507,220101.550025,7739299.0,0.1212427891913773,0.1197411003236246,261320.266,190600.0,191849.1902,202098.3977,225138.3462,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
93304,0.9839562273949736,10783.0,1791.0,16257.0,6473.0,38568.0,45102.0,10610.0,4743.0,43433.57142857143,461.0,0.0227028959599571,447.0,0.0397099906877743,0.1953155229841585,0.1413043478260869,0.2569815958867858,0.4187919094206881,438.0,2.927536231884058,-0.0172520661157025,1008.0,0.6550802139037433,0.4067448015397041,14213332.0,0.0205479452054794,194167.475225,28148448.0,0.1051616336304376,0.1552028218694885,233016.8991,179300.0,165642.6232,178605.6057,199404.7729,65.68571428571428,3.0,3.0,6.0,-25.89999999999999,12.0,5.0,8.0,2.0,1.0
