ZIP Code,% Market Units,Earned Premium ($),Housing Units,Nonrenewed Policies (by Company),% Change - Nonrenewed Policies,% Nonrenewed Policies (by Company),Median Home Value - Census ($),% Change - Earned Premiums,% Change - Claims (Fire and Smoke),% Change - Nonrenewed Policies (by Company),Median Owner Cost ($),% Change - Renewed Policies,Zillow Home Value 2021 ($),Avg Median Income,% Change - New Policies,Losses (Fire and Smoke) ($),Median Gross Rent ($),Zillow Home Value 2018 ($),% Change - Losses (Fire and Smoke),% Change - Zillow Home Value,Zillow Home Value 2019 ($),% Change Median Income,% Change - Nonrenewed Policies (by Owner),Avg % White-only Pop,Zillow Home Value 2020 ($),Total Res Units,Voluntary Market Units,% Change - Expiring Policies,% Nonrenewed Policies (by Owner),Zillow Mean Home Value ($),% Change White-only Pop,All Disasters 10y,Fire Disasters 5y,All Disasters 5y,All Disasters 3y,Fire Disasters 3y,All Disasters 1y,Fire Disasters 10y,Fire Disasters 1y
93212,0.9930198383541512,7229541.0,4533.0,393.0,0.1743119266055046,0.0351929793140503,176400.0,0.2590489713445079,4.833333333333334,0.1578947368421053,455.0,0.0412284392090871,211225.1453,44115.0,0.1147058823529412,2775157.0,882.0,156934.7766,-0.2566218062906804,0.3459422434988828,166304.1224,0.4684474576271186,0.1810344827586207,59.6,184598.53,2722.0,2703.0,0.0573224852071005,0.0938479448374675,179765.643575,-20.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0
93215,0.996481436544528,22195590.0,13018.0,897.0,0.0601851851851851,0.027848494256442,215100.0,0.2846952873630597,17.368421052631575,0.3853658536585365,402.0,0.0485991995425958,269390.1859,47653.71428571428,0.0858416945373468,7709013.0,943.0,207445.3932,5.243729700809078,0.2986077046323148,219428.2553,0.571249231399877,-0.0409711684370257,65.68571428571428,241069.989,8242.0,8213.0,0.0498727735368955,0.0776777398323502,234333.45585,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93230,0.9992236488504032,48882598.0,22823.0,1334.0,0.2066420664206643,0.0196448031101817,252300.0,0.3249578215245519,2.8571428571428568,0.25,518.0,0.046875,323630.5057,65359.71428571428,0.0784951230840687,7479209.0,1072.0,239271.5125,2.0018635914911624,0.3525659712624585,250913.9675,0.3448269557745397,0.1977113795295613,59.6,276619.9785,16745.0,16732.0,0.0653272450532724,0.1009483698053191,272608.99104999995,-20.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0
93241,0.99213691026827,4608128.0,4729.0,380.0,0.3450980392156864,0.0428942318546111,147600.0,0.2081436616079095,18.5,0.4473684210526316,328.0,-0.0176715176715176,190504.686,36063.142857142855,0.33206106870229,3413932.0,851.0,139372.0619,5.518354444524458,0.3668785795584186,150248.3052,-0.120121543264942,0.3016759776536313,65.68571428571428,165937.9925,2162.0,2145.0,0.0247820100963744,0.0888362117620499,161515.76140000002,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93245,0.999721176634602,22714200.0,13012.0,504.0,0.3269230769230768,0.0171521916689354,261400.0,0.3266234695279661,2.090909090909091,0.3076923076923077,474.0,0.0507966556239154,340150.5571,65861.28571428571,0.0990338164251207,5084354.0,1270.0,256020.3274,1.6329634068516818,0.3286076170372085,265152.0421,0.4343032215454612,0.3306055646481178,59.6,290039.1661,7173.0,7171.0,0.0792415452101316,0.0994078410019058,287840.523175,-20.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,0.0
93250,0.9976535001955416,6100085.0,3736.0,269.0,0.0265486725663717,0.0264815908643433,203700.0,0.2873460388639761,26.571428571428573,0.4528301886792452,392.0,0.0542495479204339,243349.3863,39691.142857142855,-0.1689655172413793,2021107.0,983.0,191082.3703,2.291360025851645,0.2735313358209896,199885.9414,0.4265487716156472,-0.1040462427745664,65.68571428571428,216129.9299,2557.0,2551.0,0.051681706316653,0.0805276629257727,212611.906975,-25.89999999999999,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93254,0.921875,564977.0,482.0,42.0,0.8571428571428572,0.0522388059701492,182200.0,0.4902161838844741,-1.0,2.25,310.0,-0.0842696629213483,269998.6503,49464.0,0.5416666666666667,5049.0,1058.0,215658.0665,-1.0,0.2519756607388483,220907.6095,0.1942030922782159,0.5294117647058822,68.92857142857143,245860.2842,192.0,177.0,0.015075376884422,0.099502487562189,238106.152625,-20.40000000000001,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93263,0.9979201331114808,11178318.0,5982.0,443.0,0.2581967213114753,0.0253780934922089,206700.0,0.356050391127104,7.375,0.3333333333333332,377.0,0.1155653856787393,319700.4807,51861.857142857145,0.1444921316165952,1601579.0,1023.0,232956.2463,0.3554485111541245,0.3723627753182938,251480.9391,0.6217909795254172,0.2360742705570291,65.68571428571428,277017.9269,4808.0,4798.0,0.1325213154689404,0.0930339138405133,270288.89825,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93268,0.9890882638215324,10859248.0,6749.0,738.0,0.3633027522935779,0.0423456506770713,164200.0,0.2961488968096224,0.3809523809523811,0.3540372670807452,474.0,-0.0173889780631353,165656.7911,47013.28571428572,0.4666666666666665,4940341.0,895.0,126136.2555,0.0824267404920531,0.3133162265150642,132245.8448,0.2292368374401701,0.3671875,65.68571428571428,144531.814,4124.0,4079.0,0.0310530002334812,0.1039706219876061,142142.67635,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93280,0.9982118909253463,10387766.0,7110.0,390.0,-0.022421524663677,0.0219842164599774,188300.0,0.2568668767197304,16.142857142857142,0.3218390804597701,373.0,0.05473411154345,253758.2632,42423.71428571428,-0.1378676470588234,2073722.0,839.0,190344.1029,4.070352956383348,0.3331553714239075,203870.1918,0.5058115684397648,-0.1058495821727019,65.68571428571428,220385.2466,4474.0,4466.0,0.046733317833062,0.079086809470124,217089.451125,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93283,0.9434724091520862,2650446.0,1406.0,69.0,0.0625,0.0229464582640505,119800.0,0.2807919681379549,0.2500000000000002,-0.56,333.0,-0.0350877192982456,178757.365,32445.0,-0.1374999999999999,278229.0,703.0,137687.53,-0.7585710221210612,0.2982828946092648,146684.2115,0.0653020501432203,0.3454545454545454,65.68571428571428,162230.6211,743.0,701.0,-0.024869109947644,0.0917858330562021,156339.9319,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93301,0.9855748833262622,7739299.0,5892.0,398.0,0.0709219858156029,0.0402793239550652,190600.0,0.2938118679860479,2.5,-0.0614035087719297,598.0,-0.0144161460836136,261320.266,35056.71428571428,0.0389294403892943,4526612.0,950.0,191849.1902,3.715677670679206,0.3621129478189477,202098.3977,0.1452152639127133,0.1197411003236246,65.68571428571428,225138.3462,2357.0,2323.0,0.0,0.1212427891913773,220101.550025,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93304,0.9839562273949736,28148448.0,16257.0,1791.0,0.2791777188328912,0.0397099906877743,179300.0,0.2569815958867858,2.927536231884058,0.6550802139037433,447.0,-0.0172520661157025,233016.8991,43433.57142857143,0.1413043478260869,14213332.0,1008.0,165642.6232,0.1953155229841585,0.4067448015397041,178605.6057,0.4187919094206881,0.1552028218694885,65.68571428571428,199404.7729,10783.0,10610.0,0.0227028959599571,0.1051616336304376,194167.475225,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93305,0.9763898421413864,18660020.0,11680.0,1358.0,0.2018181818181819,0.0456255879586077,169300.0,0.2593726456616494,3.609756097560976,0.3657718120805369,432.0,-0.0052698818268923,214098.3071,33879.0,0.104,11644174.0,939.0,152811.8709,2.242047199993211,0.401058084290492,163789.9047,0.3063148569982283,0.1408977556109725,65.68571428571428,181707.551,7285.0,7113.0,0.0256723716381417,0.1125184786990995,178101.908425,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93306,0.9957928984125204,55763435.0,23465.0,2196.0,0.208296943231441,0.0302271163110805,227700.0,0.3084287979560511,4.387096774193548,0.4537815126050419,571.0,0.0126655522695127,289854.5912,58464.857142857145,0.2307377049180328,13964686.0,1101.0,210193.9199,0.447814896691276,0.3789865631598605,221852.8173,0.2756703229737964,0.1438809261300992,65.68571428571428,244138.5514,17827.0,17752.0,0.037771800044833,0.1032484514796971,241509.96995,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93308,0.9934220590484932,40491464.0,21108.0,1758.0,0.1132172131147541,0.0317982852801794,242800.0,0.2769609632924577,2.2,0.1111111111111111,528.0,-0.0061644992399932,287863.1434,48721.0,0.1048057259713701,10262397.0,1071.0,207624.1105,2.0687676676621334,0.3864629821014933,219277.1802,0.3400360279216393,0.1138482023968041,65.68571428571428,242237.6276,13074.0,12988.0,0.0107293025953312,0.1120717722389031,239250.515425,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93309,0.9978016609672692,44906343.0,23435.0,1445.0,0.1274787535410764,0.0275290531529815,226200.0,0.2753835483183213,2.703703703703704,0.3380281690140845,558.0,-0.0084026180788961,287605.1674,54162.0,0.0337139749864057,10676154.0,1106.0,206571.2798,2.704997141178621,0.3922805129466986,219179.7443,0.2749374256288211,0.074468085106383,65.68571428571428,242926.2698,12282.0,12255.0,0.0099456812791676,0.1082301390741093,239070.615325,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93312,0.9992116229305102,65899592.0,18795.0,1348.0,0.0830822212656048,0.0177375422714054,328400.0,0.2891855618688794,3.551724137931034,0.2880258899676375,650.0,-0.0027205126654978,401907.0402,101902.85714285714,-0.0138775510204082,8579371.0,1684.0,296585.1483,1.9709921203273448,0.3551151920576463,308405.7111,0.1945328073970395,0.051638530287984,65.68571428571428,338891.2735,17758.0,17744.0,0.0078456318914335,0.1083858573364738,336447.293275,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93313,0.9981653780631634,43554523.0,16724.0,1337.0,0.2363261093911248,0.0224864610313162,283400.0,0.3779456930195157,13.733333333333334,0.6330935251798562,533.0,0.0785528031290743,356520.1448,83597.57142857143,0.1086464463558172,6376810.0,1652.0,258309.1074,6.487637050887831,0.3802074126945785,269720.6505,0.2941290581828763,0.1698795180722891,65.68571428571428,296974.4911,15262.0,15234.0,0.1000703729767769,0.1147700898112953,295381.09845,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93314,0.998581847649919,37159164.0,10930.0,663.0,0.2249544626593806,0.0172660746373603,412200.0,0.433046334469553,3.875,0.2621951219512195,764.0,0.1013513513513513,505882.1447,115427.57142857143,0.1705202312138729,3561498.0,1705.0,377271.4704,1.178106423414238,0.34089689889257,390726.1487,0.2134156753372417,0.2184154175588866,65.68571428571428,429817.8585,9872.0,9858.0,0.1162816281628162,0.1083101122425063,425924.405575,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93401,0.9912992357436802,32270376.0,13718.0,564.0,0.4909365558912386,0.0170284713625796,775100.0,0.4102882409723591,-0.7222222222222222,0.5862068965517242,646.0,0.0370269162453886,896037.9913,77866.14285714286,0.3933823529411764,2327742.0,1615.0,755615.0208,-0.9096665233584662,0.1858393052474374,764347.6354,0.6123394185260311,0.4706959706959708,81.3,811220.5175,8505.0,8431.0,0.0746773587269766,0.0808248543220313,806805.29125,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93402,0.9944720840243229,18164133.0,6605.0,412.0,0.0691588785046728,0.0182745619871368,616100.0,0.3216147772977804,-0.8,0.0825688073394494,727.0,0.0184194890077242,758292.8073,83795.57142857143,-0.0641247833622183,423771.0,1721.0,598715.8445,-0.1659056073572613,0.2665320523348868,620274.5697,0.419379972115148,0.0657276995305164,81.3,660384.8376,5427.0,5397.0,0.0232808022922637,0.0741184298070525,659417.014775,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93405,0.9895854604860118,18867040.0,9459.0,407.0,0.3271889400921659,0.0208835753501975,753500.0,0.4398349624018833,1.0,0.7285714285714286,677.0,-0.008634401272438,887771.6242,47762.57142857143,0.447136563876652,1005696.0,1816.0,743146.111,0.3237194641449961,0.194612487449322,754018.5568,0.180303166606693,0.25,81.3,815337.3123,4897.0,4846.0,0.0215098241985522,0.0813279285750936,800068.401075,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93420,0.9872936468234116,40865226.0,13421.0,708.0,0.2825581395348837,0.0174534697399235,710000.0,0.3818058097479486,-0.3529411764705882,0.4472049689440993,697.0,0.0133098669013309,888479.5916,91886.57142857143,0.2310160427807486,3976807.0,1703.0,724116.7874,-0.5898479350418356,0.2269838333539511,730456.1908,0.3701644690384788,0.2446351931330472,81.3,770665.421,9995.0,9868.0,0.0365792382675107,0.07861456920991,778429.4977,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93422,0.9836431982119272,38024380.0,13553.0,1082.0,0.2653288740245261,0.0263164295269366,573000.0,0.390280876265882,1.4545454545454546,0.1731843575418994,704.0,0.0027100271002709,670614.6724,83958.71428571429,0.1501014198782961,6636713.0,1593.0,537250.5625,4.4993307282351696,0.2482344723464111,550153.8119,0.1961845973739174,0.2883008356545962,81.3,585896.5648,9843.0,9682.0,0.025983007310808,0.0805788641614982,585978.9029000001,-13.5,8.0,2.0,6.0,5.0,2.0,3.0,4.0,0.0
93427,0.98292220113852,6246718.0,2553.0,119.0,0.7818181818181817,0.0185531649516682,621600.0,0.3478818382647377,-0.75,0.6799999999999999,619.0,0.0152460152460152,786423.7442,97360.57142857143,0.4411764705882353,679476.0,1996.0,603586.0718,-0.9625594125090704,0.3029189720278762,612304.1223,0.3798548094373866,0.8117647058823529,68.92857142857143,670958.2526,1581.0,1554.0,0.0695428203477142,0.0768631119426255,668318.047725,-20.40000000000001,11.0,6.0,9.0,5.0,3.0,2.0,7.0,1.0
93428,0.9666666666666668,15888429.0,4255.0,400.0,0.2138728323699421,0.0277373275084945,705200.0,0.4273674022875249,0.0,0.7931034482758621,834.0,0.0012410797393731,891476.5279,79270.0,0.0314960629921259,1203796.0,1469.0,682114.3098,-0.8074778548937144,0.3069312798340005,700327.0405,0.3370847132517121,0.0972222222222223,81.3,758175.7641,3600.0,3480.0,0.0218548613056879,0.0801608764995492,758023.4105750001,-13.5,8.0,2.0,6.0,5.0,2.0,3.0,4.0,0.0
93430,0.9878177966101694,7283034.0,2615.0,139.0,0.4052287581699345,0.0194814295725297,896700.0,0.4127632006910269,0.5,0.4516129032258065,632.0,0.0112781954887217,1222584.513,72005.28571428571,0.4569536423841058,576733.0,1508.0,958682.2554,37.647058823529406,0.2752760428322411,941916.3791,0.4121437098330363,0.3934426229508196,81.3,1026784.119,1888.0,1865.0,0.0457404230989135,0.0845129642606867,1037491.816625,-13.5,8.0,2.0,6.0,5.0,2.0,3.0,4.0,0.0
93433,0.999230966418867,11282511.0,5913.0,210.0,0.2662538699690402,0.0131217195701074,577300.0,0.3447625535324374,1.0,0.0208333333333332,500.0,0.0144927536231884,666025.7139,71578.42857142857,0.1644204851752022,1501492.0,1682.0,539877.1731,3.009273282581022,0.2336615568975608,542246.5316,0.3424091604046713,0.3090909090909091,81.3,579125.8577,3901.0,3898.0,0.0352850933265149,0.0829792551862034,581818.819075,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93434,0.9924985574148876,3763128.0,2180.0,114.0,0.4705882352941177,0.0185637518319491,337100.0,0.7542319416376884,-0.7083333333333333,0.4814814814814814,280.0,0.1593194122196441,449068.9043,55937.42857142857,0.1387283236994219,88531.0,1272.0,355718.3949,-0.8704077883908891,0.2624281193730304,374274.1997,0.6216136363636363,0.4673913043478261,68.92857142857143,397081.895,1733.0,1720.0,0.1855524079320112,0.0709982087607881,394035.848475,-20.40000000000001,11.0,6.0,9.0,5.0,3.0,2.0,7.0,1.0
93436,0.9920046158918564,39259545.0,18453.0,1164.0,0.1852713178294573,0.0230330853253126,373600.0,0.2968105177196865,-0.7142857142857143,0.3443223443223444,534.0,-0.0027496895511797,490123.2852,65380.28571428572,0.1795827123695976,3732399.0,1353.0,366947.6313,0.6064666988481111,0.3356763837488763,380081.2703,0.3664730974656773,0.1425762045231071,68.92857142857143,415832.6404,12132.0,12035.0,0.0165552371856096,0.0839797372170334,413246.2068,-20.40000000000001,11.0,6.0,9.0,5.0,3.0,2.0,7.0,1.0
93442,0.9967340273525208,15863566.0,6527.0,334.0,0.0040733197556008,0.0168635766939311,711900.0,0.3452554669501517,-0.8333333333333334,-0.0470588235294118,648.0,0.0214980764878931,885209.6108,76513.14285714286,0.002016129032258,2005042.0,1640.0,698227.7197,-0.8816676770223655,0.2677949984287913,712098.3359,0.4674234945705824,0.0147783251231528,81.3,760889.5194,4899.0,4883.0,0.0197556008146639,0.0840654347167525,764106.29645,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93444,0.9966896948762234,24191812.0,8113.0,453.0,0.2056338028169013,0.0161376509565031,643200.0,0.3834875477784962,1.125,0.3909090909090909,790.0,0.053021570887535,773023.1515,92848.71428571428,0.0984393757503001,2064112.0,1714.0,624690.5877,3.6532756819173073,0.2374496538296411,632282.6908,0.3259415433655861,0.1716666666666666,81.3,678766.4519,6948.0,6925.0,0.0689960194604157,0.0928003989882797,677190.720475,-13.5,8.0,2.0,6.0,5.0,2.0,3.0,4.0,0.0
93446,0.98795592965168,52072481.0,19168.0,1181.0,0.1984971822166561,0.0195471548214108,502500.0,0.3933876363601898,-0.1081081081081081,0.2140077821011672,615.0,0.0027665619859429,668332.2002,77416.14285714286,0.1624770079705702,8879550.0,1595.0,524898.0513,-0.1100638498785205,0.2732609666672616,531537.6713,0.4432397764407659,0.1955223880597014,81.3,578536.3775,14613.0,14437.0,0.0236457150490949,0.0953358270714025,575826.075075,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93449,0.997114691031498,16538994.0,6040.0,371.0,0.2494279176201372,0.0220767628681939,771400.0,0.3814905527342691,-0.7777777777777778,0.8888888888888888,703.0,-0.0008121277747699,994342.2831,93859.57142857143,0.1508264462809918,1553915.0,2002.0,777681.4392,-0.9716134697617592,0.2785984504437688,776580.1652,0.4604092296549226,0.1232876712328767,81.3,829308.8433,4159.0,4147.0,0.0256596465746792,0.0926509967271645,844478.1827,-13.5,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93454,0.992273180458624,24419636.0,12228.0,709.0,0.2168978562421184,0.0210936570272521,375900.0,0.3239073560078853,-0.3636363636363636,0.518987341772152,503.0,-0.0101932750860471,507282.2458,70128.42857142857,0.0417163289630513,1451572.0,1461.0,387600.1736,-0.1739960813030657,0.3087771377613233,400230.1461,0.4621089746929984,0.1417322834645669,68.92857142857143,435663.8969,8024.0,7962.0,0.0113813346112374,0.0800309413304772,432694.1156,-20.40000000000001,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93455,0.9989688443691536,46918458.0,16023.0,1038.0,0.2080723729993041,0.0183376026852751,452600.0,0.3190253454316971,0.3125,0.3185483870967742,660.0,0.0187680461982675,593790.6925,94034.57142857143,0.0846905537459283,2696541.0,2024.0,454880.9001,7.288176802468751,0.3053761816982474,467782.4924,0.3909136359557476,0.1850294365012614,68.92857142857143,512809.7946,13577.0,13563.0,0.0383315354189139,0.0903807084179842,507315.9699,-20.40000000000001,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93458,0.9996518913901136,22188557.0,14230.0,864.0,0.3815635939323221,0.0238726790450928,361300.0,0.3274679039074297,0.0,0.390625,475.0,0.0234533468559838,500784.771,62498.142857142855,0.0681818181818181,3974900.0,1555.0,378295.2176,0.4886700236966825,0.3237935551422102,395040.129,0.4874357625541213,0.3789473684210527,68.92857142857143,431497.0028,8618.0,8615.0,0.0585477415666095,0.0891909814323607,426404.2801,-20.40000000000001,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93460,0.937641723356009,12761194.0,2537.0,146.0,0.2752808988764044,0.0203541056740554,962500.0,0.3551691874728335,-0.3333333333333333,0.59375,884.0,-0.0192786069651741,1753442.204,109839.0,0.2245989304812834,893361.0,2164.0,1203087.239,0.1595311247662303,0.4574522504764093,1237677.33,0.4244747241356971,0.2054794520547944,68.92857142857143,1342096.352,1764.0,1654.0,0.0100783874580068,0.0869928900041823,1384075.78125,-20.40000000000001,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93463,0.9908295122967904,13211783.0,3805.0,231.0,0.281021897810219,0.0228939544103072,892900.0,0.3725048245768274,3.0,1.6216216216216215,978.0,-0.01131221719457,1125460.382,103111.85714285714,0.1410658307210031,976672.0,1575.0,825866.0086,30.9627159226954,0.3627638990831812,838806.0176,0.6932075471698114,0.0717299578059071,68.92857142857143,910011.7802,2399.0,2377.0,0.0209339774557166,0.0954410307234886,925036.0471,-20.40000000000001,11.0,6.0,9.0,5.0,3.0,2.0,7.0,1.0
93501,0.9864217252396166,3573353.0,2254.0,211.0,0.2023809523809523,0.0435680363411108,120300.0,0.2713231970490164,-0.4444444444444444,-0.0178571428571429,248.0,0.0466732869910626,202461.6915,42049.142857142855,0.1910112359550562,1613675.0,975.0,127325.0712,1.167229280673331,0.5901164601115887,147638.5505,0.6397773039564084,0.3125,65.68571428571428,168788.2316,1252.0,1235.0,0.0689361702127659,0.1053066281230642,161553.3862,-25.89999999999999,12.0,3.0,8.0,6.0,3.0,2.0,5.0,1.0
93505,0.9948767992193218,11996546.0,5124.0,581.0,0.228615863141524,0.0348112642300778,169100.0,0.3206380639929451,0.6363636363636365,0.2797202797202798,395.0,0.0251830161054171,242267.4126,49312.57142857143,0.2064606741573034,2764963.0,846.0,157742.4091,-0.3117889963471822,0.5358419716185254,169050.1837,0.2171431100097353,0.2139999999999999,65.68571428571428,187495.7463,4099.0,4078.0,0.0574174470182355,0.1348711803475134,189138.937925,-25.89999999999999,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0
93510,0.8853503184713376,16408847.0,2650.0,484.0,0.3496732026143792,0.0497073020437506,589000.0,0.3717808035369088,1.6666666666666663,0.3,770.0,-0.0186068702290076,776952.2033,108244.28571428572,-0.0458715596330274,1766456.0,1402.0,593782.8122,195.02513227513228,0.3084787692344053,601340.0467,0.2775351300052843,0.3703703703703704,45.85714285714285,660772.7831,2355.0,2085.0,0.0283097418817652,0.1038307486905617,658211.961325,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93514,0.9930151338766008,16239390.0,6830.0,323.0,0.336283185840708,0.0186145689257722,337700.0,0.2932831278726773,1.0,-0.074074074074074,647.0,0.0078740157480314,516559.626,66077.42857142857,0.1910994764397906,1806147.0,1072.0,406966.7763,3.641072044122717,0.2692918834711273,430183.3965,0.479767425010868,0.4651162790697674,74.84285714285714,469243.2794,4295.0,4265.0,0.0339101964452759,0.0730751498386353,455738.26955,-16.10000000000001,7.0,2.0,5.0,3.0,2.0,1.0,3.0,0.0
93534,0.9936492427943332,27909583.0,16719.0,1071.0,0.2001594896331737,0.030943025540275,257600.0,0.266325289061794,0.3720930232558139,0.4274509803921569,475.0,0.0038303693570451,400783.0235,46326.28571428572,0.1096319498825371,9339550.0,1272.0,273974.7542,0.2742033704008377,0.4628465482897401,283994.005,0.554549534091809,0.142142142142142,45.85714285714285,321136.3483,8188.0,8136.0,0.0325782344698739,0.1198139373627643,319972.03275,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93543,0.9825563909774436,11328280.0,3828.0,583.0,0.222943722943723,0.041786123853211,266000.0,0.2642718710891247,-0.3571428571428571,0.3740458015267176,529.0,0.0387650085763293,431383.8088,57132.57142857143,0.0287474332648871,22893707.0,1406.0,312792.2946,2.8078813746809628,0.3791382212648659,324697.8051,0.6666266275885264,0.1631419939577039,45.85714285714285,365977.7577,3325.0,3267.0,0.0639620965353864,0.0970470183486238,358712.91655,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93550,0.9868839685734692,48400374.0,24274.0,1812.0,0.1418701059419622,0.0280943299688357,280900.0,0.2570290743035797,0.6000000000000001,0.5276381909547738,526.0,0.0107093082960463,424639.6593,50681.71428571428,0.0928538916704597,16520023.0,1308.0,293665.0605,0.0280428133088117,0.4459999380825217,304089.0797,0.6245576516713766,0.0552735476593344,45.85714285714285,341324.1841,15401.0,15199.0,0.0287269045811187,0.1122067693070995,340929.4959,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93551,0.9835154424303668,79305572.0,17663.0,1874.0,0.2631342613381231,0.0280358451894738,410900.0,0.3211346769603145,-0.1153846153846154,0.6376021798365124,750.0,-0.0004239683436969,573989.7934,97569.14285714286,0.1715017064846415,10293893.0,1865.0,407787.6137,-0.8286765439681941,0.407570446272238,416148.3164,0.2650066188889396,0.1892473118279569,45.85714285714285,463155.4943,15833.0,15572.0,0.0354111972647903,0.1227204045300181,465270.30445,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93552,0.992375064399794,33532545.0,11347.0,911.0,0.0966292134831461,0.0228206412825651,324500.0,0.3001294217387564,0.358974358974359,0.7135416666666667,641.0,0.0366173664122138,468685.5982,71392.57142857143,0.1627014581734458,8246674.0,1662.0,323604.6175,0.0657900599800682,0.4483279065076999,335363.5375,0.4006137398534943,-0.0069991251093612,45.85714285714285,375114.0563,9705.0,9631.0,0.0448605823644407,0.1113727454909819,375691.952375,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93553,0.9667832167832168,2613336.0,624.0,128.0,0.2987012987012987,0.052096052096052,288800.0,0.2923830594749861,-0.5,0.4782608695652173,474.0,-0.0076923076923076,411590.7021,62123.42857142857,-0.036144578313253,9526329.0,1449.0,303697.2436,2.081532143266194,0.3552665056193484,316497.1314,0.2568453661474916,0.2222222222222223,45.85714285714285,350058.4334,572.0,553.0,0.031825795644891,0.0997150997150997,345460.877625,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93562,0.9917127071823204,1093056.0,982.0,88.0,0.1166666666666667,0.0532365396249243,57600.0,0.1588665348261417,2.0,0.25,344.0,-0.0604395604395604,82657.40063,44888.57142857143,0.3617021276595744,136762.0,680.0,69009.71987,5.256929139117077,0.1977646161397177,59368.83742,1.029310293102931,0.05,53.54285714285714,74048.37522,362.0,359.0,-0.035377358490566,0.1046581972171808,71271.083285,-22.8,12.0,3.0,9.0,7.0,3.0,1.0,5.0,0.0
93591,0.9867914144193726,5247943.0,2196.0,272.0,0.1220472440944882,0.0362425049966688,207200.0,0.2685306314394426,2.0,0.3225806451612902,443.0,0.0221238938053096,354716.6225,51367.28571428572,0.048148148148148,2341572.0,1268.0,242796.2727,-0.283937537576575,0.4609640360430458,257225.2846,0.3690066761076269,0.0572916666666667,45.85714285714285,288756.2465,1817.0,1793.0,0.0359477124183007,0.1075283144570286,285873.606575,-16.4,17.0,8.0,11.0,7.0,5.0,1.0,11.0,0.0
93611,0.9997835966241072,52518889.0,15826.0,628.0,-0.0436864153201675,0.0107458804606355,365400.0,0.2805982118349988,1.3428571428571423,0.1187499999999999,654.0,0.0172079683745445,439018.1469,99363.28571428572,-0.0292887029288703,5720776.0,1798.0,331801.3347,0.3746624466894586,0.3231355663380337,340848.81,0.3647474651306707,-0.0608868299139642,56.71428571428572,372326.9854,13863.0,13860.0,0.0102250892121877,0.0980989373898461,370998.81925,-21.700000000000003,7.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0
