ZIP Code,% Change - Claims (Fire and Smoke),% Change - Earned Premiums,% Change - Expiring Policies,% Change - Losses (Fire and Smoke),% Change - New Policies,% Change - Nonrenewed Policies,% Change - Nonrenewed Policies (by Company),% Change - Nonrenewed Policies (by Owner),% Change - Renewed Policies,% Change - Zillow Home Value,% Change Median Income,% Change White-only Pop,% Market Units,% Nonrenewed Policies,% Nonrenewed Policies (by Company),% Nonrenewed Policies (by Owner),All Disasters 10y,All Disasters 1y,All Disasters 3y,All Disasters 5y,Avg % White-only Pop,Avg Median Income,Claims (Fire and Smoke),Earned Premium ($),Expiring Policies,Fire Disasters 10y,Fire Disasters 1y,Fire Disasters 3y,Fire Disasters 5y,Housing Units,Losses (Fire and Smoke) ($),Median Gross Rent ($),Median Home Value - Census ($),Median Owner Cost ($),New Policies,Nonrenewed Policies,Nonrenewed Policies (by Company),Nonrenewed Policies (by Owner),Renewed Policies,Total Res Units,Voluntary Market Units,Zillow Home Value 2018 ($),Zillow Home Value 2019 ($),Zillow Home Value 2020 ($),Zillow Home Value 2021 ($),Zillow Mean Home Value ($),Losses to Premium Ratio,Renewed to Nonrenewed Ratio,New and Renewed to Nonrenewed Ratio,New and Renewed to Total Units Ratio,Log of Average Median Income,Housing Value to Median Income Ratio,Housing Value to Log Median Income Ratio,Fire Smoke Claims to Total Units Ratio,New and Renewed to Nonrenewed and Income Growth Product,New and Renewed to Nonrenewed and Income Growth Ratio,Losses to Company Nonrenewed Ratio,Losses to Owner Nonrenewed Ratio,Change in Renewed to Income Growth Ratio,Change in Nonrenewed to Income Growth Ratio,Growth in Losses to All Disasters 3yr Ratio,Growth in Losses to All Disasters 5yr Ratio,Growth in Losses to All Disasters 10yr Ratio,Growth in Losses to Fire Disasters 3yr Ratio,Growth in Losses to Fire Disasters 5yr Ratio,Growth in Losses to Fire Disasters 10yr Ratio,Premium to Exposure Ratio,Nonrenewal Rate,Loss Burden per Unit,Loss Burden per Exposure,Premium Adequacy,Renewal Resilience
93933,-0.3333333333333333,0.4485738215027437,0.1713318284424378,-0.3648007691485952,-0.064471879286694,0.2911111111111111,0.1636363636363635,0.308860759493671,0.157788944723618,0.3089813015059239,0.5110114192495921,-28.40000000000001,0.9982262514781236,0.1060083406270916,0.0113267775317922,0.0946815630952993,10.0,4.0,7.0,8.0,49.35714285714285,75611.42857142857,33.0,17043902.0,19423.0,4.0,0.0,2.0,2.0,9713.0,734845.0,1697.0,599700.0,556.0,2807.0,2059.0,220.0,1839.0,17364.0,5074.0,5065.0,624420.9535,644782.3871,701762.499,817355.3524,697080.298,0.043114833680691196,8.433220009713454,9.796503156872268,3.9753646038628303,11.233362722322095,9.219245174576784,62054.463585940684,0.00650374458021285,5.0061249818764075,19.17081064696792,3340.2045454545455,399.589450788472,0.3087777274240314,0.9246312417516716,-0.05211439559265646,-0.0456000961435744,-0.03648007691485952,-0.1824003845742976,-0.1824003845742976,-0.0912001922871488,3359.0662199448166,0.1060083406270916,144.82558139534885,144.82558139534885,23.193873537956986,0.8939916593729084
93940,-0.1428571428571428,0.3672205093251286,0.0066394279877426,3.2623354778851485,0.0166666666666666,0.0836820083682008,-0.0985915492957746,0.1286956521739131,-0.0011243851018973,0.2866404612740647,0.4327938891765924,-28.40000000000001,0.978302142663412,0.0917349027635619,0.0163446775844421,0.0753902251791197,10.0,4.0,7.0,8.0,49.35714285714285,90870.71428571428,61.0,43948601.0,31264.0,4.0,0.0,2.0,2.0,15971.0,6241474.0,1939.0,861000.0,815.0,2917.0,2868.0,511.0,2357.0,28396.0,7374.0,7214.0,815191.2213,823803.1494,898809.293,1048858.009,896665.418175,0.14201758094643332,9.90097629009763,10.918061366806137,4.246406292378627,11.41719305318138,9.867485088272979,78536.41556189205,0.00827230810957418,4.72527024120873,25.22693050860349,12214.234833659491,2648.05854900297,-0.0025979689871233795,0.06955759688615926,0.46604792541216405,0.40779193473564357,0.3262335477885149,1.6311677389425743,1.6311677389425743,0.8155838694712871,5959.940466503933,0.09173490276356193,846.4163276376457,846.4163276376457,7.0413817313025735,0.9082650972364381
93950,0.5999999999999999,0.3220074568109621,0.035311795642374,-0.0030456726893934,0.2389791183294662,0.3888888888888888,0.4426229508196722,0.3796033994334278,0.005498981670061,0.3144445689491169,0.3033086419753086,-28.40000000000001,0.9996113486202876,0.0864934944668241,0.0117145899893503,0.0747789044774737,3.0,0.0,2.0,2.0,49.35714285714285,91603.57142857143,26.0,22765039.0,21597.0,3.0,0.0,2.0,2.0,8229.0,1341790.0,2115.0,929200.0,753.0,1940.0,1868.0,253.0,1615.0,19729.0,5146.0,5144.0,967398.7683,974314.3119,1045679.026,1271592.057,1064746.0408,0.05894081710116991,10.561563169164883,11.600107066381156,4.210843373493976,11.42522553929704,11.623411884439939,93192.56211947923,0.005052467936261173,3.5184127210722496,38.245224372227035,5303.517786561265,830.8297213622291,0.018129986782600988,2.710856983494835,-0.0015228363446967,-0.0015228363446967,-0.0010152242297978,-0.0015228363446967,-0.0015228363446967,-0.0010152242297978,4423.831908278275,0.0864934944668241,260.74426739214925,260.74426739214925,16.966171308475992,0.9135065055331759
93953,-0.6666666666666667,0.2591312804929528,-0.0161290322580645,-0.8952955540052008,0.2137931034482758,0.2908496732026144,1.9642857142857144,-0.0839999999999999,-0.0581395348837209,0.3751299154374141,0.1826526946565469,-28.40000000000001,0.9788423153692616,0.1282787290903692,0.035533999802039,0.0927447292883302,3.0,0.0,2.0,2.0,49.35714285714285,142565.7142857143,16.0,30861216.0,10103.0,3.0,0.0,2.0,2.0,2905.0,1127692.0,3501.0,1418400.0,1400.0,1196.0,1296.0,359.0,937.0,8807.0,2505.0,2452.0,1718775.724,1728702.161,1910982.499,2363539.916,1930500.075,0.03654075069498234,6.7955246913580245,7.718364197530864,3.9932135728542915,11.867558325274736,13.54112441881438,162670.36757582639,0.006387225548902195,1.4097800190196286,42.257050803680606,3141.2033426183843,1203.513340448239,-0.3183064722534986,10.294322335738498,-0.4476477770026004,-0.4476477770026004,-0.29843185133506694,-0.4476477770026004,-0.4476477770026004,-0.29843185133506694,12319.846706586826,0.1282787290903692,450.17644710578844,450.17644710578844,27.366706512061803,0.8717212709096308
93955,0.0,0.2617891117534776,0.0148623279098873,0.184021034341147,0.0149006622516556,0.07008547008547,-0.1182795698924731,0.1056910569105691,0.0092991217496125,0.3096651085849149,0.4276969497286143,-28.40000000000001,0.9998365746036936,0.09524916686042,0.0126714717507556,0.0825776951096644,10.0,4.0,7.0,8.0,49.35714285714285,69717.0,45.0,20996259.0,25806.0,4.0,0.0,2.0,2.0,11298.0,3090764.0,1977.0,588100.0,426.0,2396.0,2458.0,327.0,2131.0,23348.0,6119.0,6118.0,551107.3252,567646.3709,632019.3282,721766.0349,618134.7647999999,0.1472054616967718,9.498779495524817,10.473555736371033,4.207223402516751,11.152199469448275,8.866341994061704,55427.16183416511,0.007354142833796372,4.479507841258521,24.48826381160024,9451.877675840979,1450.3819802909431,0.02174231486923873,-0.029433254059660147,0.026288719191592428,0.023002629292643375,0.0184021034341147,0.0920105171705735,0.0920105171705735,0.04600525858528675,3431.321948030724,0.09524916686042005,505.1093315901291,505.1093315901291,6.793226205559532,0.9047508331395799
93960,1.0,0.4034680267298274,0.0773513038382653,24.357264103844237,-0.0831168831168831,0.1003134796238245,0.1454545454545455,0.0909090909090908,0.074983839689722,0.4196497477068521,0.6887996348699225,-28.40000000000001,0.9957865168539326,0.0927413671599718,0.0162790697674418,0.0764622973925299,10.0,4.0,7.0,8.0,49.35714285714285,68408.0,15.0,9917153.0,14190.0,4.0,0.0,2.0,2.0,4468.0,370139.0,1237.0,432200.0,567.0,1527.0,1316.0,231.0,1085.0,12874.0,3560.0,3545.0,397787.26,418365.5611,471514.331,564718.5833,463096.43385,0.03732311077584464,9.782674772036474,10.943009118541033,4.045224719101124,11.133245055835792,6.769623930680622,41595.81788844713,0.004213483146067416,7.537540685229295,15.887071601899999,1602.3333333333333,341.14193548387095,0.10886161358648579,0.3431529640811624,3.479609157692034,3.0446580129805296,2.4357264103844236,12.178632051922119,12.178632051922119,6.089316025961059,2785.7171348314605,0.0927413671599718,103.97162921348314,103.97162921348314,26.793050718784023,0.9072586328400282
94002,0.75,0.3061012612254408,0.0097270615563298,25.68280865592208,0.137630662020906,0.1652173913043477,0.09375,0.1741682974559686,-0.0044352922540789,0.1548651244086345,0.6294664903700635,-11.4,0.9983159828536436,0.0850485577619944,0.0100376866212494,0.075010871140745,9.0,2.0,5.0,6.0,47.44285714285714,162906.14285714287,34.0,35877047.0,27596.0,3.0,0.0,2.0,2.0,11704.0,3711059.0,2675.0,1678500.0,1066.0,2366.0,2347.0,277.0,2070.0,25249.0,6532.0,6521.0,1822392.195,1762815.134,1841400.869,2104617.189,1882806.34675,0.10343825120278155,10.75798892202812,11.766084363016617,4.227648499693815,12.000929503253882,11.557614180338723,156888.37654112573,0.0052051439069197795,7.406355829386154,18.692153661903962,13397.324909747293,1792.7821256038646,-0.0070461133705010896,0.42562757756724967,5.1365617311844165,4.2804681093203465,2.8536454062135643,12.84140432796104,12.84140432796104,8.560936218640693,5492.50566442131,0.08504855776199449,568.135180649112,568.135180649112,9.667603506168994,0.9149514422380055
94005,-1.0,0.3015555377082923,0.0215410107705054,-1.0,0.2773109243697478,0.3786407766990292,0.3333333333333332,0.3902439024390243,-0.0117753623188405,0.1233442565823208,0.3827440893169877,-11.4,0.9905090595340812,0.0966947238760008,0.0195031820981318,0.077191541777869,9.0,2.0,5.0,6.0,47.44285714285714,122568.71428571428,14.0,6223924.0,4871.0,3.0,0.0,2.0,2.0,2128.0,452220.0,2273.0,923800.0,1129.0,517.0,471.0,95.0,376.0,4400.0,1159.0,1148.0,1088457.596,1107592.519,1127815.093,1222712.589,1136644.44925,0.07265834222911462,9.341825902335456,10.439490445859873,4.2424503882657465,11.716427084647448,9.273528370383495,97012.88976904875,0.012079378774805867,3.995653263634031,27.27537991374156,4760.210526315789,1202.712765957447,-0.03076562812466628,1.8904987848763162,-0.2,-0.16666666666666666,-0.1111111111111111,-0.5,-0.5,-0.3333333333333333,5370.081104400345,0.09669472387600082,390.18119068162207,390.18119068162207,13.763044535845385,0.9033052761239991
94010,-0.1818181818181817,0.2732757637780569,0.0106181949068657,1.899846889746824,0.1675734494015233,0.3525345622119815,0.743801652892562,0.2891566265060241,-0.0183504148365055,0.1766492529773609,0.4174582172187193,-11.4,0.996697774587222,0.0909395149595055,0.0145913745788804,0.0763481403806251,9.0,2.0,5.0,6.0,47.44285714285714,162890.42857142858,48.0,104355763.0,44821.0,3.0,0.0,2.0,2.0,17494.0,5289986.0,2443.0,2000001.0,1291.0,4031.0,4076.0,654.0,3422.0,40745.0,13930.0,13884.0,2742195.474,2680867.056,2884062.505,3226602.256,2883431.82275,0.05069184343944665,9.996319921491658,10.985279685966633,3.2143575017946877,12.000833036396312,17.701665150236835,240269.30580611224,0.003445800430725054,4.5858952733526435,26.314680686261603,8088.6636085626915,1545.8755113968439,-0.043957488629074344,2.4743992016268956,0.3799693779493648,0.3166411482911373,0.21109409886075822,0.949923444873412,0.949923444873412,0.6332822965822746,7491.440272792534,0.09093951495950559,379.7549174443647,379.7549174443647,19.727039542259657,0.9090604850404944
94014,-0.53125,0.2820719453853335,0.0227146814404433,-0.257867528756992,0.1381418092909536,0.23753280839895,0.5892857142857142,0.1769230769230769,0.0029045140989956,0.1203498468438823,0.3491042021910256,-11.4,0.9984187937655296,0.0920348150792125,0.0141127371571346,0.0779220779220779,3.0,0.0,2.0,2.0,47.44285714285714,98984.14285714286,93.0,36833188.0,36421.0,3.0,0.0,2.0,2.0,14785.0,8599610.0,1971.0,865400.0,680.0,3497.0,3352.0,514.0,2838.0,33069.0,8854.0,8840.0,980969.2384,1001931.425,1026540.325,1099028.736,1027117.4311,0.2334744958812688,9.865453460620525,10.908711217183772,4.1298847978314885,11.502714943127463,10.376585596971521,89293.47864207247,0.010503727128981252,3.8082769264072325,31.247722452835603,16730.758754863815,3030.165609584214,0.008319905864112987,2.194785357494869,-0.128933764378496,-0.128933764378496,-0.08595584291899733,-0.128933764378496,-0.128933764378496,-0.08595584291899733,4160.061892929749,0.09203481507921255,971.2683532866502,971.2683532866502,4.283123071860236,0.9079651849207875
94015,0.0,0.222026783543924,0.0084509226236626,0.5496063795583057,0.1420345489443377,0.1314009661835748,0.3963963963963963,0.0995670995670996,-0.0022759841524065,0.1596830034056566,0.4211180124223602,-11.4,0.999354890734618,0.0827222908305032,0.0090691571472676,0.0736531336832355,3.0,0.0,2.0,2.0,47.44285714285714,103034.85714285714,73.0,52727790.0,51824.0,3.0,0.0,2.0,2.0,21493.0,5169935.0,2551.0,932200.0,634.0,4373.0,4287.0,470.0,3817.0,47537.0,12401.0,12393.0,1048624.515,1088253.301,1132451.15,1216072.027,1121350.24825,0.09804952947961597,11.088640074644273,12.108700723116398,4.18595274574631,11.542822628823716,10.883212529670956,97146.97039958522,0.005886622046609145,5.099191981535973,28.753699357252806,10999.86170212766,1354.4498297091957,-0.005404623134770598,1.177730425518036,0.27480318977915286,0.27480318977915286,0.18320212651943524,0.27480318977915286,0.27480318977915286,0.18320212651943524,4251.898234013386,0.08272229083050324,416.89662124022254,416.89662124022254,10.198927065814173,0.9172777091694968
94019,0.4285714285714286,0.3092022168940429,0.0133479212253828,10.74310064652016,0.0022522522522523,0.2452316076294278,0.8461538461538463,0.1460317460317459,-0.0068998334522959,0.2146384717898521,0.2790573469524,-11.4,0.9882012466607302,0.0923953562679731,0.0142720204494621,0.078123335818511,3.0,0.0,2.0,2.0,47.44285714285714,137219.57142857142,31.0,24617296.0,18778.0,3.0,0.0,2.0,2.0,5706.0,2043311.0,1966.0,1273400.0,1201.0,1873.0,1735.0,268.0,1467.0,17043.0,4492.0,4439.0,1204234.38,1174494.597,1266506.718,1462709.407,1276986.2755,0.08300306418706588,9.823054755043227,10.902593659942363,4.211041852181657,11.829337632996829,9.306152629726913,107950.78432269668,0.006901157613535174,3.0424488616435723,39.06936613212361,7624.294776119403,1392.8500340831629,-0.02472550365596658,3.555489948647844,5.37155032326008,5.37155032326008,3.5810335488400535,5.37155032326008,5.37155032326008,3.5810335488400535,5480.252894033838,0.09239535626797316,454.87778272484417,454.87778272484417,12.047747993330432,0.9076046437320269
94025,-0.0588235294117647,0.2893287794048813,0.0277307764617409,-0.6015788527721189,0.411697247706422,0.4323040380047507,0.4952380952380952,0.4233378561736771,-0.0070436913025724,0.0718882102650031,0.5437772199695351,-11.4,0.9983458207648146,0.0930124834981587,0.0116497209162285,0.0813627625819301,3.0,0.0,2.0,2.0,47.44285714285714,175652.57142857142,74.0,69097721.0,43177.0,3.0,0.0,2.0,2.0,16190.0,11098368.0,2813.0,2000001.0,1301.0,4042.0,4016.0,503.0,3513.0,39161.0,10277.0,10260.0,2443262.398,2409470.327,2418741.4,2618904.159,2472594.571,0.16061843776294735,9.751245019920319,10.757719123505977,4.203853264571373,12.076263297089074,14.07662040407688,204748.31578042914,0.007200544906101002,5.849802598193184,19.783320684357967,22064.349900596422,3159.2280102476516,-0.012953266602390993,1.6892505196580967,-0.30078942638605943,-0.30078942638605943,-0.20052628425737296,-0.30078942638605943,-0.30078942638605943,-0.20052628425737296,6723.5303104018685,0.09301248349815874,1079.9229347085725,1079.9229347085725,6.225935290666159,0.9069875165018413
94030,-0.4814814814814815,0.4787835781343563,0.0107508532423208,-0.4206075350631475,0.1055662188099808,0.2474012474012474,0.3170731707317074,0.2409090909090909,-0.0104108570366239,0.1503986907385188,0.4348665458552266,-11.4,0.9990958408679927,0.09008208513159,0.0086316323940086,0.0814504527375814,9.0,2.0,5.0,6.0,47.44285714285714,132967.7142857143,28.0,28786073.0,23634.0,3.0,0.0,2.0,2.0,8566.0,1040671.0,2897.0,1606700.0,1043.0,2137.0,2129.0,204.0,1925.0,21505.0,5530.0,5525.0,1639732.346,1630753.083,1715856.993,1886345.944,1718172.0915,0.03615189192357012,10.100986378581494,11.104744011272897,4.275226039783002,11.797861628003934,12.921723899142005,145634.19589713356,0.005063291139240506,4.829081670788758,25.535981365119376,5101.328431372549,540.6083116883117,-0.023940349368906905,1.2831114900858773,-0.0841215070126295,-0.07010125584385792,-0.046734170562571946,-0.21030376753157376,-0.21030376753157376,-0.14020251168771583,5205.43815551537,0.09008208513159008,188.1864376130199,188.1864376130199,27.661069636801642,0.9099179148684099
94038,-1.0,0.260329551159949,0.0341880341880342,-1.0,0.3125,0.704225352112676,1.7999999999999998,0.4107142857142858,-0.0208092485549132,0.162198122700697,-0.0586453259785223,-11.4,0.9979757085020244,0.1048612878595062,0.0221430389412064,0.0827182489182998,3.0,0.0,2.0,2.0,47.44285714285714,124799.57142857143,10.0,4659476.0,3929.0,3.0,0.0,2.0,2.0,1148.0,2038616.0,3067.0,995800.0,1001.0,375.0,412.0,87.0,325.0,3517.0,988.0,986.0,1169354.613,1126187.667,1193372.871,1359021.736,1211984.22175,0.43752044221281533,8.53640776699029,9.446601941747574,3.9392712550607287,11.734464300845634,9.711445382996965,103284.15432331746,0.010121457489878543,-0.5539990502631282,-161.08021882608693,23432.367816091955,6272.664615384615,0.3548321747334848,-37.69634235683021,-0.5,-0.5,-0.3333333333333333,-0.5,-0.5,-0.3333333333333333,4716.068825910931,0.10486128785950624,2063.3765182186235,2063.3765182186235,2.285607490572035,0.8951387121404938
94040,0.0,0.258846059893556,0.0184604024367731,-0.302369530455008,0.2378752886836028,0.3389830508474576,0.4583333333333332,0.3232876712328767,-0.0079936051159072,0.0878278985808855,0.537091345352751,-12.299999999999995,0.9994182664339732,0.0829730475577223,0.0093367675466838,0.0736362800110385,3.0,0.0,2.0,2.0,40.71428571428572,148732.42857142858,18.0,27829847.0,21742.0,3.0,0.0,2.0,2.0,16336.0,321905.0,2617.0,2000001.0,1002.0,1835.0,1804.0,203.0,1601.0,19938.0,5157.0,5154.0,2340888.867,2112649.42,2251292.742,2546484.217,2312828.8115000003,0.011566897942342263,11.052106430155211,12.069290465631928,4.222028311033546,11.909904189179402,15.5502658950349,194193.73781371748,0.0034904013961605585,6.482311453639383,22.471578754829974,1585.7389162561576,201.06495940037476,-0.014883138939163425,1.4552850484918103,-0.151184765227504,-0.151184765227504,-0.10078984348500265,-0.151184765227504,-0.151184765227504,-0.10078984348500265,5396.518712429707,0.08297304755772238,62.4209811906147,62.4209811906147,86.45360277100387,0.9170269524422776
94043,-0.4,0.2429946277194998,0.0728056823947234,-0.0168541981845689,0.0801687763713079,0.5287356321839081,0.7619047619047619,0.4967320261437908,0.0286588759042849,-0.0070768169029132,0.5274470871530564,-12.299999999999995,0.9997431946584489,0.1030450669914738,0.0123629719853836,0.0906820950060901,3.0,0.0,2.0,2.0,40.71428571428572,149084.57142857142,22.0,20974740.0,16420.0,3.0,0.0,2.0,2.0,14743.0,319960.0,2670.0,1341300.0,1023.0,1884.0,1692.0,203.0,1489.0,14728.0,3894.0,3893.0,1621828.169,1462187.834,1499444.951,1610350.788,1548452.9355,0.015254539507998668,8.704491725768321,9.817966903073286,4.266050333846944,11.912269017387688,10.38640632402318,129988.07643109871,0.005649717514124294,5.178458044791119,18.614126691013983,1576.1576354679803,214.88247145735392,0.05433507284867907,2.3862806691040026,-0.00842709909228445,-0.00842709909228445,-0.005618066061522966,-0.00842709909228445,-0.00842709909228445,-0.005618066061522966,5386.425269645609,0.10304506699147381,82.16743708269132,82.16743708269132,65.55425678209777,0.8969549330085261
94044,-0.3181818181818182,0.2885731232067874,0.005481955230699,0.3736735979426968,0.0118906064209274,0.0941028858218318,0.3009708737864078,0.063400576368876,-0.0014781237682301,0.1662037130179385,0.4646546807655269,-11.4,0.992515395547134,0.0760291107573345,0.0109165340004548,0.0651125767568796,9.0,2.0,5.0,6.0,47.44285714285714,132158.14285714287,78.0,48511745.0,43970.0,3.0,0.0,2.0,2.0,14467.0,5500310.0,2719.0,1012200.0,720.0,3455.0,3343.0,480.0,2863.0,40627.0,10555.0,10476.0,1099124.073,1103773.933,1160731.908,1281802.575,1161358.12225,0.11338099670502473,12.152856715524978,13.186359557283877,4.1764092846991945,11.79175453642501,8.787639544128409,98489.00082362953,0.00738986262434865,6.127103690549195,28.378837237922824,11458.979166666666,1921.1701012923506,-0.0031811231639695624,0.7841768634612167,0.07473471958853936,0.06227893299044946,0.04151928866029964,0.1868367989713484,0.1868367989713484,0.12455786598089892,4596.091425864519,0.07602911075733455,521.1094268119375,521.1094268119375,8.81982015559123,0.9239708892426655
94061,0.9090909090909092,0.2965064366815335,0.0171957671957672,6.336380077660951,0.1669064748201438,0.239940387481371,0.2469135802469135,0.2389830508474575,-0.0023544800523217,0.1168747808509371,0.4269777285095233,-11.4,0.9996276991809382,0.0898906533980871,0.0100110240443345,0.0798796293537526,3.0,0.0,2.0,2.0,47.44285714285714,121324.42857142857,55.0,39868318.0,33563.0,3.0,0.0,2.0,2.0,14155.0,2982486.0,2493.0,1558300.0,992.0,3040.0,3017.0,336.0,2681.0,30546.0,8058.0,8055.0,1614779.892,1578479.126,1642953.524,1803506.938,1659929.87,0.07480842306916484,10.124627113026184,11.132250580046403,4.168031769669893,11.706223464362704,13.681744802306921,141798.9221761681,0.006825515016133036,4.7532230658670365,26.072204325285103,8876.44642857143,1112.4528161133906,-0.0055142924211542,1.1379905757392064,3.1681900388304753,3.1681900388304753,2.1121266925536504,3.1681900388304753,3.1681900388304753,2.1121266925536504,4947.669148672127,0.08989065339808718,370.12732688011914,370.12732688011914,13.36747867383116,0.9101093466019128
94062,-0.9230769230769232,0.3040030595610998,0.0108188133469993,-0.9944677618039522,0.1397557666214381,0.2248275862068964,0.4913793103448276,0.174055829228243,-0.0084409136047666,0.1479276314483104,0.5932604984636395,-11.4,0.9801332381632168,0.090459084094702,0.0167736825729075,0.0736854015217944,3.0,0.0,2.0,2.0,47.44285714285714,190628.8571428572,62.0,81045285.0,35353.0,3.0,0.0,2.0,2.0,10376.0,2665338.0,2454.0,2000001.0,1334.0,3149.0,3198.0,593.0,2605.0,32155.0,8406.0,8239.0,2259927.775,2181452.788,2276542.758,2594233.538,2328039.2147500003,0.032887021126522045,10.054721701063164,11.039399624765478,4.199857244825125,12.158083660331142,12.212417624711293,191480.7694855583,0.007375684035212943,6.549239724127682,18.608013938824676,4494.667790893761,1023.1623800383877,-0.014228005448914845,1.1216575876808603,-0.4972338809019761,-0.4972338809019761,-0.33148925393465073,-0.4972338809019761,-0.4972338809019761,-0.33148925393465073,9641.36152748037,0.090459084094702,317.0756602426838,317.0756602426838,30.407132228632918,0.909540915905298
94063,0.2857142857142858,0.2596083485859715,0.0269872423945043,-0.2214487033412744,0.0594315245478036,0.2507042253521128,0.0701754385964912,0.2852348993288591,0.0056436441816716,0.0958747698312323,0.7850432632880099,-11.4,0.997037768452234,0.0931432038834951,0.0136529126213592,0.0794902912621359,3.0,0.0,2.0,2.0,47.44285714285714,87278.14285714286,29.0,16657101.0,16480.0,3.0,0.0,2.0,2.0,11717.0,1031720.0,2479.0,1002400.0,783.0,1539.0,1535.0,225.0,1310.0,14945.0,4051.0,4039.0,1178701.406,1167644.203,1203073.795,1291709.132,1210282.134,0.06193874912567319,9.73615635179153,10.738762214983714,4.06911873611454,11.376855342291833,13.866955624628652,106381.07786261018,0.00715872624043446,8.430392932924791,13.679197971849826,4585.422222222222,787.5725190839695,0.007188959444138442,0.45272707192821343,-0.1107243516706372,-0.1107243516706372,-0.07381623444709147,-0.1107243516706372,-0.1107243516706372,-0.07381623444709147,4111.849173043693,0.09314320388349515,254.68279437176005,254.68279437176005,16.144982165703873,0.9068567961165048
94066,-0.4285714285714286,0.2662023200042314,0.0177857713828937,-0.910532706709586,0.2309612983770286,0.321236559139785,0.5783132530120483,0.2889561270801815,-0.0065846286701208,0.1733573734136011,0.4365128833578077,-11.4,0.9997920781786048,0.08206106870229,0.009641122236542,0.072419946465748,3.0,0.0,2.0,2.0,47.44285714285714,114921.42857142857,85.0,44345674.0,40348.0,3.0,0.0,2.0,2.0,16194.0,6188312.0,2490.0,1027400.0,712.0,3449.0,3311.0,389.0,2922.0,37037.0,9619.0,9617.0,1040281.607,1047567.394,1129543.348,1220622.094,1109503.61075,0.13954714049447078,11.186046511627907,12.227725762609484,4.208961430502131,11.652003944023868,9.654453695381939,95219.98242362827,0.008836677409294105,5.337559829545214,28.012290653484495,15908.25706940874,2117.8343600273784,-0.015084614729969859,1.9868127910014808,-0.455266353354793,-0.455266353354793,-0.30351090223652866,-0.455266353354793,-0.455266353354793,-0.30351090223652866,4610.216654537894,0.08206106870229007,643.3425512007485,643.3425512007485,7.166037200451432,0.9179389312977099
94070,-0.4615384615384615,0.2972862465084125,0.0186328431922775,-0.8645227875597222,0.1887550200803212,0.2929577464788733,0.7272727272727273,0.2484472049689441,-0.0051225759238932,0.1615038432286777,0.5354652262689916,-11.4,0.9970622796709752,0.0875253465181522,0.0105274853476292,0.076997861170523,3.0,0.0,2.0,2.0,47.44285714285714,194754.0,44.0,49960737.0,36001.0,3.0,0.0,2.0,2.0,12121.0,3686162.0,2598.0,1910300.0,1022.0,3175.0,3151.0,379.0,2772.0,32850.0,8510.0,8485.0,1904979.02,1844979.498,1943456.381,2212640.453,1976513.838,0.07378117740737092,10.425261821643922,11.432878451285307,4.233254994124559,12.17949250267483,10.148771465541143,162282.1178769085,0.005170387779083431,6.121908846823366,21.351299562339808,9726.021108179419,1329.7842712842712,-0.00956658933687669,1.8221910301071862,-0.4322613937798611,-0.4322613937798611,-0.2881742625199074,-0.4322613937798611,-0.4322613937798611,-0.2881742625199074,5870.826909518214,0.08752534651815227,433.1565217391304,433.1565217391304,13.553592327195604,0.9124746534818478
94080,0.4545454545454546,0.2719518196321251,0.0174467488789238,0.6656666990377624,0.1797853309481216,0.2404828226555246,0.5833333333333333,0.2022703818369453,-0.0007578628268283,0.1602514442171436,0.4764629868931143,-11.4,0.9997823563551944,0.081423433128877,0.0089659606262271,0.0724574725026498,3.0,0.0,2.0,2.0,47.44285714285714,110979.71428571428,123.0,59757145.0,57551.0,3.0,0.0,2.0,2.0,22908.0,7957324.0,2428.0,963700.0,638.0,4824.0,4686.0,516.0,4170.0,52865.0,13784.0,13781.0,1039288.487,1026459.882,1104384.177,1205835.968,1093992.1285,0.13316104710156418,11.281476739223217,12.31092616303884,4.185214741729541,11.617102709410137,9.857586456598249,94170.82347165958,0.008923389437028438,5.865700651062072,25.838158475467413,15421.170542635658,1908.231175059952,-0.0015906016787791172,1.648824225136536,0.3328333495188812,0.3328333495188812,0.22188889967925415,0.3328333495188812,0.3328333495188812,0.22188889967925415,4335.254280325014,0.081423433128877,577.2869994196169,577.2869994196169,7.50970363906258,0.918576566871123
94085,0.3333333333333332,0.3158085293950747,0.0647834274952918,39.611256876851456,-0.066869300911854,0.209125475285171,0.28125,0.199134199134199,0.0489130434782609,0.0658879053837566,0.7719291471596119,-12.299999999999995,1.0,0.1030983873890197,0.0125022649030621,0.0905961224859576,6.0,1.0,4.0,5.0,40.71428571428572,143347.42857142858,18.0,11649411.0,11038.0,3.0,0.0,2.0,2.0,9287.0,985065.0,2843.0,1217000.0,655.0,1221.0,1138.0,138.0,1000.0,9900.0,2727.0,2727.0,1351338.709,1208216.195,1294510.804,1440375.586,1323610.3235,0.08455921076181448,8.699472759226714,9.772407732864675,4.078107810781078,11.873026533037118,9.233582608985959,111480.44854587053,0.006600660066006601,7.543606366926225,12.659721127027261,7138.152173913043,985.065,0.06336468011117495,0.6223164404425189,9.902814219212864,7.9222513753702914,6.601876146141909,19.805628438425728,19.805628438425728,13.203752292283818,4271.877887788779,0.10309838738901975,361.2266226622662,361.2266226622662,11.826032799865999,0.8969016126109802
