ZIP Code,Housing Units,Median Gross Rent ($),Median Owner Cost ($),Median Home Value - Census ($),New Policies,Renewed Policies,Nonrenewed Policies (by Owner),Nonrenewed Policies (by Company),Nonrenewed Policies,Expiring Policies,% Nonrenewed Policies,% Nonrenewed Policies (by Owner),% Nonrenewed Policies (by Company),% Change - New Policies,% Change - Renewed Policies,% Change - Nonrenewed Policies (by Owner),% Change - Nonrenewed Policies (by Company),% Change - Nonrenewed Policies,% Change - Expiring Policies,Earned Premium ($),Claims (Fire and Smoke),Losses (Fire and Smoke) ($),% Change - Earned Premiums,% Change - Claims (Fire and Smoke),% Change - Losses (Fire and Smoke),Voluntary Market Units,FAIR Plan Units,Total Res Units,% Market Units,% FAIR Plan Units,Total Exposure ($),Zillow Home Value 2018 ($),Zillow Home Value 2019 ($),Zillow Home Value 2020 ($),Zillow Home Value 2021 ($),Zillow Mean Home Value ($),% Change - Zillow Home Value,All Disasters 1y,All Disasters 3y,All Disasters 5y,All Disasters 10y,Fire Disasters 1y,Fire Disasters 3y,Fire Disasters 5y,Fire Disasters 10y,Avg % White-only Pop,% Change White-only Pop,Avg Median Income,% Change Median Income
93427,2553.0,1996.0,619.0,621600.0,680.0,5802.0,493.0,119.0,612.0,6414.0,0.09541627689429373,0.0768631119426255,0.018553164951668227,0.4411764705882353,0.01524601524601521,0.8117647058823529,0.6799999999999999,0.7818181818181817,0.0695428203477142,6246718.0,15.0,679476.0,0.34788183826473773,-0.75,-0.9625594125090704,1554.0,27.0,1581.0,0.9829222011385199,0.017077798861480076,50400533.0,603586.0718,612304.1223,670958.2526,786423.7442,668318.047725,0.3029189720278762,2.0,5.0,9.0,11.0,1.0,3.0,6.0,7.0,68.92857142857143,-20.40000000000001,97360.57142857143,0.3798548094373866
93428,4255.0,1469.0,834.0,705200.0,1611.0,12865.0,1156.0,400.0,1556.0,14421.0,0.10789820400804383,0.08016087649954927,0.027737327508494558,0.03149606299212593,0.001241079739373152,0.09722222222222232,0.7931034482758621,0.21387283236994215,0.021854861305687923,15888429.0,19.0,1203796.0,0.4273674022875249,0.0,-0.8074778548937144,3480.0,120.0,3600.0,0.9666666666666667,0.03333333333333333,117403551.0,682114.3098,700327.0405,758175.7641,891476.5279,758023.4105750001,0.3069312798340005,3.0,5.0,6.0,8.0,0.0,2.0,2.0,4.0,81.3,-13.5,79270.0,0.3370847132517121
93430,2615.0,1508.0,632.0,896700.0,788.0,6393.0,603.0,139.0,742.0,7135.0,0.10399439383321654,0.08451296426068676,0.019481429572529782,0.45695364238410585,0.011278195488721776,0.39344262295081966,0.4516129032258065,0.40522875816993453,0.045740423098913574,7283034.0,13.0,576733.0,0.4127632006910269,0.5,37.647058823529406,1865.0,23.0,1888.0,0.9878177966101694,0.012182203389830509,15268019.0,958682.2554,941916.3791,1026784.119,1222584.513,1037491.816625,0.27527604283224116,3.0,5.0,6.0,8.0,0.0,2.0,2.0,4.0,81.3,-13.5,72005.28571428571,0.4121437098330363
93433,5913.0,1682.0,500.0,577300.0,1691.0,14466.0,1328.0,210.0,1538.0,16004.0,0.09610097475631092,0.08297925518620344,0.013121719570107474,0.16442048517520225,0.01449275362318847,0.3090909090909091,0.02083333333333326,0.2662538699690402,0.03528509332651497,11282511.0,33.0,1501492.0,0.34476255353243745,1.0,3.009273282581022,3898.0,3.0,3901.0,0.999230966418867,0.0007690335811330429,1384342.0,539877.1731,542246.5316,579125.8577,666025.7139,581818.819075,0.23366155689756085,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,81.3,-13.5,71578.42857142857,0.3424091604046713
93434,2180.0,1272.0,280.0,337100.0,804.0,5591.0,436.0,114.0,550.0,6141.0,0.08956196059273734,0.07099820876078815,0.018563751831949193,0.1387283236994219,0.15931941221964419,0.46739130434782616,0.4814814814814814,0.47058823529411775,0.18555240793201122,3763128.0,8.0,88531.0,0.7542319416376884,-0.7083333333333333,-0.8704077883908891,1720.0,13.0,1733.0,0.9924985574148875,0.0075014425851125215,2277322.0,355718.3949,374274.1997,397081.895,449068.9043,394035.848475,0.26242811937303046,2.0,5.0,9.0,11.0,1.0,3.0,6.0,7.0,68.92857142857143,-20.40000000000001,55937.42857142857,0.6216136363636363
93436,18453.0,1353.0,534.0,373600.0,5650.0,45128.0,4244.0,1164.0,5408.0,50536.0,0.10701282254234605,0.0839797372170334,0.02303308532531265,0.17958271236959766,-0.0027496895511797126,0.14257620452310715,0.34432234432234443,0.18527131782945738,0.016555237185609695,39259545.0,105.0,3732399.0,0.2968105177196865,-0.7142857142857143,0.6064666988481111,12035.0,97.0,12132.0,0.9920046158918563,0.007995384108143752,81507791.0,366947.6313,380081.2703,415832.6404,490123.2852,413246.2068,0.3356763837488763,2.0,5.0,9.0,11.0,1.0,3.0,6.0,7.0,68.92857142857143,-20.40000000000001,65380.28571428572,0.3664730974656773
93442,6527.0,1640.0,648.0,711900.0,2068.0,17807.0,1665.0,334.0,1999.0,19806.0,0.10092901141068363,0.0840654347167525,0.016863576693931133,0.002016129032258007,0.021498076487893147,0.014778325123152802,-0.04705882352941182,0.004073319755600879,0.019755600814663987,15863566.0,36.0,2005042.0,0.34525546695015175,-0.8333333333333334,-0.8816676770223655,4883.0,16.0,4899.0,0.9967340273525209,0.0032659726474790775,12995719.0,698227.7197,712098.3359,760889.5194,885209.6108,764106.29645,0.2677949984287913,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,81.3,-13.5,76513.14285714286,0.4674234945705824
93444,8113.0,1714.0,790.0,643200.0,3467.0,25013.0,2605.0,453.0,3058.0,28071.0,0.10893804994478287,0.09280039898827971,0.016137650956503154,0.09843937575030015,0.05302157088753501,0.17166666666666663,0.3909090909090909,0.20563380281690136,0.06899601946041578,24191812.0,45.0,2064112.0,0.38348754777849625,1.125,3.6532756819173073,6925.0,23.0,6948.0,0.9966896948762234,0.0033103051237766265,23203970.0,624690.5877,632282.6908,678766.4519,773023.1515,677190.720475,0.23744965382964112,3.0,5.0,6.0,8.0,0.0,2.0,2.0,4.0,81.3,-13.5,92848.71428571428,0.3259415433655861
93446,19168.0,1595.0,615.0,502500.0,7334.0,53477.0,5760.0,1181.0,6941.0,60418.0,0.1148829818928134,0.09533582707140256,0.01954715482141084,0.1624770079705702,0.002766561985942939,0.19552238805970146,0.21400778210116722,0.19849718221665613,0.023645715049094962,52072481.0,154.0,8879550.0,0.3933876363601898,-0.10810810810810811,-0.11006384987852058,14437.0,176.0,14613.0,0.98795592965168,0.01204407034831999,159305296.0,524898.0513,531537.6713,578536.3775,668332.2002,575826.075075,0.27326096666726163,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,81.3,-13.5,77416.14285714286,0.4432397764407659
93449,6040.0,2002.0,703.0,771400.0,2018.0,14877.0,1557.0,371.0,1928.0,16805.0,0.11472775959535852,0.09265099672716454,0.02207676286819399,0.15082644628099184,-0.0008121277747699107,0.12328767123287676,0.8888888888888888,0.24942791762013727,0.02565964657467923,16538994.0,67.0,1553915.0,0.38149055273426913,-0.7777777777777778,-0.9716134697617593,4147.0,12.0,4159.0,0.997114691031498,0.002885308968502044,26242571.0,777681.4392,776580.1652,829308.8433,994342.2831,844478.1827,0.27859845044376885,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,81.3,-13.5,93859.57142857143,0.4604092296549226
93454,12228.0,1461.0,503.0,375900.0,3409.0,30213.0,2690.0,709.0,3399.0,33612.0,0.10112459835772938,0.08003094133047721,0.02109365702725217,0.04171632896305133,-0.010193275086047171,0.1417322834645669,0.518987341772152,0.21689785624211844,0.01138133461123747,24419636.0,62.0,1451572.0,0.32390735600788534,-0.36363636363636365,-0.17399608130306576,7962.0,62.0,8024.0,0.9922731804586241,0.007726819541375872,46233178.0,387600.1736,400230.1461,435663.8969,507282.2458,432694.11559999996,0.3087771377613233,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,68.92857142857143,-20.40000000000001,70128.42857142857,0.4621089746929984
93455,16023.0,2024.0,660.0,452600.0,6493.0,50451.0,5116.0,1038.0,6154.0,56605.0,0.10871831110325943,0.09038070841798428,0.018337602685275154,0.08469055374592838,0.01876804619826755,0.18502943650126147,0.31854838709677424,0.20807237299930414,0.03833153541891399,46918458.0,85.0,2696541.0,0.31902534543169714,0.3125,7.288176802468751,13563.0,14.0,13577.0,0.9989688443691537,0.0010311556308462842,17152834.0,454880.9001,467782.4924,512809.7946,593790.6925,507315.9699,0.30537618169824743,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,68.92857142857143,-20.40000000000001,94034.57142857143,0.3909136359557476
93458,14230.0,1555.0,475.0,361300.0,4381.0,32100.0,3228.0,864.0,4092.0,36192.0,0.11306366047745359,0.08919098143236075,0.023872679045092837,0.06818181818181812,0.02345334685598388,0.3789473684210527,0.390625,0.3815635939323221,0.05854774156660958,22188557.0,87.0,3974900.0,0.32746790390742975,0.0,0.48867002369668255,8615.0,3.0,8618.0,0.9996518913901137,0.0003481086098862845,1297905.0,378295.2176,395040.129,431497.0028,500784.771,426404.28010000003,0.3237935551422102,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,68.92857142857143,-20.40000000000001,62498.142857142855,0.4874357625541213
93460,2537.0,2164.0,884.0,962500.0,804.0,6403.0,624.0,146.0,770.0,7173.0,0.10734699567823784,0.08699289000418235,0.020354105674055486,0.22459893048128343,-0.01927860696517414,0.20547945205479445,0.59375,0.2752808988764044,0.010078387458006821,12761194.0,17.0,893361.0,0.35516918747283355,-0.33333333333333337,0.15953112476623033,1654.0,110.0,1764.0,0.937641723356009,0.06235827664399093,210062731.0,1203087.239,1237677.33,1342096.352,1753442.204,1384075.78125,0.45745225047640936,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,68.92857142857143,-20.40000000000001,109839.0,0.4244747241356971
93463,3805.0,1575.0,978.0,892900.0,1286.0,8896.0,963.0,231.0,1194.0,10090.0,0.11833498513379584,0.0954410307234886,0.022893954410307234,0.1410658307210031,-0.011312217194570096,0.07172995780590719,1.6216216216216215,0.281021897810219,0.02093397745571668,13211783.0,17.0,976672.0,0.37250482457682743,3.0,30.9627159226954,2377.0,22.0,2399.0,0.9908295122967903,0.00917048770320967,39469937.0,825866.0086,838806.0176,910011.7802,1125460.382,925036.0471000001,0.3627638990831812,2.0,5.0,9.0,11.0,1.0,3.0,6.0,7.0,68.92857142857143,-20.40000000000001,103111.85714285714,0.6932075471698114
93501,2254.0,975.0,248.0,120300.0,774.0,4122.0,510.0,211.0,721.0,4843.0,0.1488746644641751,0.10530662812306421,0.04356803634111088,0.1910112359550562,0.04667328699106266,0.3125,-0.017857142857142905,0.20238095238095233,0.06893617021276599,3573353.0,41.0,1613675.0,0.2713231970490164,-0.4444444444444444,1.167229280673331,1235.0,17.0,1252.0,0.9864217252396166,0.013578274760383386,5064617.0,127325.0712,147638.5505,168788.2316,202461.6915,161553.3862,0.5901164601115887,2.0,6.0,8.0,12.0,1.0,3.0,3.0,5.0,65.68571428571428,-25.89999999999999,42049.142857142855,0.6397773039564084
93505,5124.0,846.0,395.0,169100.0,3046.0,13858.0,2251.0,581.0,2832.0,16690.0,0.16968244457759138,0.13487118034751347,0.03481126423007789,0.2064606741573034,0.025183016105417177,0.21399999999999997,0.2797202797202798,0.22861586314152404,0.05741744701823559,11996546.0,90.0,2764963.0,0.32063806399294514,0.6363636363636365,-0.31178899634718227,4078.0,21.0,4099.0,0.9948767992193218,0.005123200780678214,5310111.0,157742.4091,169050.1837,187495.7463,242267.4126,189138.937925,0.5358419716185254,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,65.68571428571428,-25.89999999999999,49312.57142857143,0.2171431100097353
93510,2650.0,1402.0,770.0,589000.0,1462.0,8242.0,1011.0,484.0,1495.0,9737.0,0.15353805073431243,0.10383074869056177,0.049707302043750644,-0.04587155963302747,-0.018606870229007644,0.37037037037037046,0.30000000000000004,0.3496732026143792,0.02830974188176527,16408847.0,43.0,1766456.0,0.3717808035369088,1.6666666666666665,195.02513227513228,2085.0,270.0,2355.0,0.8853503184713376,0.11464968152866242,211748662.0,593782.8122,601340.0467,660772.7831,776952.2033,658211.961325,0.3084787692344053,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,108244.28571428572,0.2775351300052843
93514,6830.0,1072.0,647.0,337700.0,1673.0,15761.0,1268.0,323.0,1591.0,17352.0,0.09168971876440755,0.07307514983863532,0.018614568925772245,0.19109947643979064,0.007874015748031482,0.4651162790697674,-0.07407407407407407,0.33628318584070804,0.03391019644527593,16239390.0,20.0,1806147.0,0.2932831278726773,1.0,3.6410720441227165,4265.0,30.0,4295.0,0.9930151338766007,0.006984866123399301,21520477.0,406966.7763,430183.3965,469243.2794,516559.626,455738.26955,0.2692918834711273,1.0,3.0,5.0,7.0,0.0,2.0,2.0,3.0,74.84285714285714,-16.10000000000001,66077.42857142857,0.479767425010868
93532,1145.0,1552.0,558.0,318700.0,495.0,2952.0,289.0,273.0,562.0,3514.0,0.15993170176437108,0.08224245873648264,0.07768924302788845,0.3400000000000001,-0.08604954367666229,0.10256410256410264,1.3953488372093021,0.5619834710743801,0.0022522522522523403,4991356.0,52.0,3774112.0,0.506217695777341,1.0,6.064703210704677,598.0,360.0,958.0,0.6242171189979123,0.3757828810020877,192093979.0,308294.1695,313561.1371,340960.538,407296.951,342528.19889999996,0.32113089151366503,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,45.85714285714285,-16.4,77199.28571428571,0.7242443685296617
93534,16719.0,1272.0,475.0,257600.0,5301.0,29394.0,4147.0,1071.0,5218.0,34612.0,0.15075696290303942,0.11981393736276436,0.03094302554027505,0.1096319498825371,0.0038303693570451713,0.14214214214214205,0.4274509803921569,0.20015948963317376,0.03257823446987396,27909583.0,449.0,9339550.0,0.266325289061794,0.37209302325581395,0.27420337040083775,8136.0,52.0,8188.0,0.9936492427943332,0.006350757205666829,22076061.0,273974.7542,283994.005,321136.3483,400783.0235,319972.03275,0.46284654828974015,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,46326.28571428572,0.554549534091809
93535,24320.0,1348.0,548.0,241800.0,11097.0,61124.0,8458.0,2118.0,10576.0,71700.0,0.14750348675034866,0.11796373779637379,0.029539748953974897,0.10149942329873118,0.02361839049956882,0.14982403217697327,0.24654832347140032,0.16947115384615374,0.044339461551596626,54904819.0,956.0,20199716.0,0.3142369316116076,0.45945945945945943,0.6171325786643596,16997.0,137.0,17134.0,0.9920042021711217,0.007995797828878253,55813082.0,277934.6184,287455.1628,324491.2121,411595.0163,325369.0024,0.48090590034969183,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,51649.0,0.5354134673553911
93536,24265.0,1530.0,659.0,377300.0,12300.0,69208.0,9646.0,2081.0,11727.0,80935.0,0.1448940507814913,0.11918205967751899,0.025711991103972324,0.17257429287504467,0.017245410966912234,0.1876409562471808,0.3220338983050848,0.211230940870212,0.04359686789593331,86304139.0,704.0,15048633.0,0.3252794492786377,0.6666666666666665,0.5426007405533637,19024.0,103.0,19127.0,0.9946149422282637,0.005385057771736289,53367347.0,367363.7823,374683.1637,422018.7689,519780.5818,420961.574175,0.414893375023921,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,86144.28571428571,0.417063634110747
93543,3828.0,1406.0,529.0,266000.0,1953.0,12015.0,1354.0,583.0,1937.0,13952.0,0.13883314220183487,0.09704701834862385,0.04178612385321101,0.028747433264887157,0.03876500857632936,0.1631419939577039,0.3740458015267176,0.222943722943723,0.06396209653538643,11328280.0,362.0,22893707.0,0.26427187108912475,-0.3571428571428571,2.8078813746809628,3267.0,58.0,3325.0,0.9825563909774436,0.01744360902255639,25888305.0,312792.2946,324697.8051,365977.7577,431383.8088,358712.91655,0.37913822126486596,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,57132.57142857143,0.6666266275885264
93546,10636.0,1225.0,1230.0,493800.0,1515.0,12523.0,1263.0,295.0,1558.0,14081.0,0.1106455507421348,0.08969533413820041,0.02095021660393438,0.7004048582995952,0.0267396907216495,1.051282051282051,1.4047619047619047,1.1139240506329116,0.10386111942532184,33039222.0,23.0,471822.0,0.3848779622237579,1.0,-0.40464005458887753,3029.0,264.0,3293.0,0.9198299423018524,0.08017005769814758,304843129.0,502967.8243,530694.6868,564698.3966,740617.29,584744.549425,0.47249437084916135,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,81.41428571428571,-11.200000000000005,74789.0,0.511104498183185
93550,24274.0,1308.0,526.0,280900.0,9125.0,55448.0,7237.0,1812.0,9049.0,64497.0,0.14030109927593531,0.11220676930709955,0.02809432996883576,0.09285389167045976,0.010709308296046327,0.055273547659334454,0.5276381909547738,0.14187010594196225,0.028726904581118706,48400374.0,1004.0,16520023.0,0.2570290743035797,0.6000000000000001,0.028042813308811754,15199.0,202.0,15401.0,0.9868839685734693,0.013116031426530745,82566463.0,293665.0605,304089.0797,341324.1841,424639.6593,340929.4959,0.4459999380825217,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,50681.71428571428,0.6245576516713766
93551,17663.0,1865.0,750.0,410900.0,10272.0,56766.0,8203.0,1874.0,10077.0,66843.0,0.15075624971949195,0.1227204045300181,0.028035845189473843,0.17150170648464158,-0.0004239683436969566,0.18924731182795695,0.6376021798365124,0.2631342613381231,0.03541119726479036,79305572.0,585.0,10293893.0,0.3211346769603145,-0.11538461538461542,-0.8286765439681941,15572.0,261.0,15833.0,0.9835154424303669,0.016484557569633046,195644965.0,407787.6137,416148.3164,463155.4943,573989.7934,465270.30444999994,0.40757044627223804,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,97569.14285714286,0.2650066188889396
93552,11347.0,1662.0,641.0,324500.0,5473.0,34563.0,4446.0,911.0,5357.0,39920.0,0.13419338677354709,0.11137274549098196,0.02282064128256513,0.16270145817344583,0.0366173664122138,-0.006999125109361293,0.7135416666666667,0.09662921348314613,0.04486058236444079,33532545.0,744.0,8246674.0,0.30012942173875645,0.35897435897435903,0.06579005998006826,9631.0,74.0,9705.0,0.992375064399794,0.0076249356002060795,34850695.0,323604.6175,335363.5375,375114.0563,468685.5982,375691.952375,0.44832790650769994,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,71392.57142857143,0.4006137398534943
93553,624.0,1449.0,474.0,288800.0,330.0,2084.0,245.0,128.0,373.0,2457.0,0.15181115181115182,0.09971509971509972,0.052096052096052094,-0.03614457831325302,-0.007692307692307665,0.22222222222222232,0.4782608695652173,0.2987012987012987,0.031825795644891075,2613336.0,134.0,9526329.0,0.2923830594749861,-0.5,2.0815321432661946,553.0,19.0,572.0,0.9667832167832168,0.033216783216783216,8348180.0,303697.2436,316497.1314,350058.4334,411590.7021,345460.87762499996,0.35526650561934847,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,62123.42857142857,0.2568453661474916
93561,13914.0,1117.0,579.0,295000.0,7882.0,37404.0,5068.0,2557.0,7625.0,45029.0,0.1693353172400009,0.11254969019964911,0.056785627040351776,0.2403051493960584,-0.01273885350318471,0.1511147811725846,1.5019762845849804,0.3845628415300546,0.03994203423602927,45802853.0,97.0,4608975.0,0.435623908552339,-0.30000000000000004,1.7065891685263326,10042.0,853.0,10895.0,0.9217072051399725,0.07829279486002753,574818295.0,279899.5627,292109.0168,322082.6427,381539.9024,318907.78115,0.36313147015859926,2.0,6.0,8.0,12.0,1.0,3.0,3.0,5.0,65.68571428571428,-25.89999999999999,71309.71428571429,0.3665334221630024
93562,982.0,680.0,344.0,57600.0,227.0,1392.0,173.0,88.0,261.0,1653.0,0.15789473684210525,0.10465819721718088,0.05323653962492438,0.36170212765957444,-0.06043956043956045,0.050000000000000044,0.25,0.1166666666666667,-0.035377358490566,1093056.0,5.0,136762.0,0.15886653482614177,2.0,5.256929139117077,359.0,3.0,362.0,0.9917127071823204,0.008287292817679558,1751837.0,69009.71987,59368.83742,74048.37522,82657.40063,71271.083285,0.19776461613971774,1.0,7.0,9.0,12.0,0.0,3.0,3.0,5.0,53.54285714285714,-22.8,44888.57142857143,1.029310293102931
93591,2196.0,1268.0,443.0,207200.0,1103.0,6426.0,807.0,272.0,1079.0,7505.0,0.14377081945369755,0.10752831445702865,0.03624250499666889,0.04814814814814805,0.022123893805309658,0.05729166666666674,0.32258064516129026,0.1220472440944882,0.03594771241830075,5247943.0,90.0,2341572.0,0.26853063143944267,2.0,-0.283937537576575,1793.0,24.0,1817.0,0.9867914144193726,0.013208585580627407,8795868.0,242796.2727,257225.2846,288756.2465,354716.6225,285873.606575,0.4609640360430458,1.0,7.0,11.0,17.0,0.0,5.0,8.0,11.0,45.85714285714285,-16.4,51367.28571428572,0.3690066761076269
93602,1705.0,895.0,493.0,291300.0,778.0,3299.0,450.0,366.0,816.0,4115.0,0.1982989064398542,0.10935601458080195,0.08894289185905224,0.3222222222222222,-0.053215077605321515,0.41176470588235303,0.40909090909090917,0.41085271317829464,0.004849660523763344,8153780.0,564.0,85487788.0,1.1381255144686286,-0.33333333333333337,-0.14293232093521535,631.0,469.0,1100.0,0.5736363636363636,0.4263636363636364,277837430.0,319393.708,325344.3606,349564.1165,400039.3729,348585.3895,0.2524960977002091,1.0,4.0,6.0,7.0,0.0,3.0,3.0,4.0,56.71428571428572,-21.700000000000003,66861.14285714286,0.1508996561041513
93608,379.0,723.0,532.0,154600.0,83.0,302.0,31.0,14.0,45.0,347.0,0.12968299711815562,0.0893371757925072,0.040345821325648415,4.333333333333333,-0.013333333333333308,2.0,0.0,1.1428571428571428,0.08536585365853666,273407.0,1.0,7041.0,0.2789421239198262,-1.0,-1.0,136.0,2.0,138.0,0.9855072463768116,0.014492753623188406,370225.0,153430.326,164550.0302,181660.5336,205508.0215,176287.227825,0.3394224392119196,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,56.71428571428572,-21.700000000000003,38290.57142857143,0.1794640781213671
93611,15826.0,1798.0,654.0,365400.0,6595.0,52080.0,5733.0,628.0,6361.0,58441.0,0.10884481785048168,0.09809893738984617,0.010745880460635513,-0.029288702928870314,0.017207968374544524,-0.06088682991396421,0.11874999999999991,-0.04368641532016759,0.010225089212187788,52518889.0,288.0,5720776.0,0.2805982118349988,1.3428571428571425,0.3746624466894586,13860.0,3.0,13863.0,0.9997835966241073,0.00021640337589266391,3155149.0,331801.3347,340848.81,372326.9854,439018.1469,370998.81925,0.32313556633803375,1.0,4.0,6.0,7.0,0.0,3.0,3.0,4.0,56.71428571428572,-21.700000000000003,99363.28571428572,0.3647474651306707
93612,14211.0,1151.0,484.0,243900.0,3609.0,26337.0,2937.0,520.0,3457.0,29794.0,0.11603007316909444,0.09857689467678056,0.017453178492313887,-0.011943539630836053,0.01458397298127112,0.05502063273727642,-0.13907284768211925,0.021640091116173155,0.015422077922077948,22113949.0,146.0,4500205.0,0.29848139170852606,4.777777777777778,1.4844923420320035,7211.0,4.0,7215.0,0.9994455994455994,0.0005544005544005544,2037839.0,246961.468,258564.0058,279258.6347,328109.7363,278223.4612,0.3285867587246445,1.0,4.0,6.0,7.0,0.0,3.0,3.0,4.0,56.71428571428572,-21.700000000000003,50138.28571428572,0.5749256519281343
93614,4963.0,1577.0,516.0,307300.0,2723.0,15047.0,1809.0,998.0,2807.0,17854.0,0.15721967066203651,0.10132183264254509,0.05589783801949143,-0.12062937062937062,-0.00623538581449723,0.31793478260869557,0.15217391304347827,0.2727272727272727,0.026176808266360485,23635766.0,90.0,5659195.0,0.41184546599559413,0.40816326530612224,-0.33448068772133976,3617.0,743.0,4360.0,0.8295871559633028,0.17041284403669724,559129155.0,299133.888,308999.1247,335402.0923,399276.0674,335702.7931,0.3347737699314095,2.0,5.0,7.0,9.0,0.0,3.0,4.0,6.0,61.01428571428572,-32.6,74787.14285714286,0.4541022611936573
93615,1473.0,1106.0,313.0,171900.0,357.0,2902.0,241.0,97.0,338.0,3240.0,0.10432098765432099,0.07438271604938272,0.029938271604938272,0.010101010101010166,0.028288543140028377,0.0923076923076922,-0.045454545454545414,0.05747126436781613,0.03148614609571787,1995936.0,32.0,621726.0,0.2380733268705857,21.0,4.415209515931198,801.0,4.0,805.0,0.9950310559006211,0.004968944099378882,733469.0,171143.4868,192068.4652,210060.0521,238112.9527,202846.2392,0.39130595707835014,3.0,5.0,8.0,9.0,2.0,4.0,5.0,6.0,64.10000000000001,-36.3,47537.42857142857,0.7591329130322135
93618,8565.0,971.0,499.0,237000.0,2943.0,20823.0,1841.0,699.0,2540.0,23363.0,0.10871891452296366,0.07879981166802208,0.029919102854941575,0.12162162162162171,0.07404458598726116,0.03104212860310418,0.2147239263803682,0.07980456026058635,0.07467186945725435,15236630.0,173.0,4831692.0,0.3579328764303096,7.384615384615385,5.197413191467781,5897.0,5.0,5902.0,0.9991528295493053,0.0008471704506946798,2523526.0,226554.1543,242044.7242,262125.0506,302002.4743,258181.60085,0.3330255418759276,3.0,5.0,8.0,9.0,2.0,4.0,5.0,6.0,64.10000000000001,-36.3,49454.42857142857,0.5411067482867107
93619,15605.0,2126.0,747.0,452500.0,11060.0,53999.0,7110.0,919.0,8029.0,62028.0,0.12944154252918036,0.11462565293093442,0.014815889598245953,0.0798209623274897,0.1761524178574312,0.18114143920595538,0.39156626506024095,0.20078740157480324,0.17924461701376626,60784208.0,307.0,9993659.0,0.5366624021856332,2.6153846153846154,-0.10470004467515004,16496.0,100.0,16596.0,0.9939744516751025,0.006025548324897566,102466836.0,420619.8518,432050.4271,468529.4007,558958.3833,470039.51572499995,0.3288920646707336,1.0,4.0,6.0,7.0,0.0,3.0,3.0,4.0,56.71428571428572,-21.700000000000003,123264.57142857143,0.2015391014975041
93620,2991.0,989.0,526.0,267700.0,1144.0,7542.0,835.0,234.0,1069.0,8611.0,0.12414353733596563,0.09696899314829868,0.027174544187666936,-0.07692307692307687,0.05778756191524481,-0.06334841628959276,-0.015873015873015928,-0.052816901408450745,0.04283674440742513,5790659.0,23.0,1029519.0,0.3373374650772134,0.19999999999999996,1.1530369582855382,2094.0,3.0,2097.0,0.9985693848354793,0.001430615164520744,1492911.0,227467.1291,248642.3376,274626.2468,331777.0876,270628.200275,0.45857156993502524,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,49.25714285714286,-21.5,46329.57142857143,0.2246551131621582
93622,2865.0,688.0,412.0,185900.0,744.0,5108.0,471.0,153.0,624.0,5732.0,0.10886252616887648,0.08217027215631542,0.026692254012561062,0.7908496732026145,0.0463629096722622,-0.0948905109489051,0.21052631578947367,-0.02857142857142858,0.03716690042075732,4263609.0,25.0,713734.0,0.33774311404519497,0.5,-0.7075082421251678,1533.0,8.0,1541.0,0.9948085658663206,0.005191434133679429,3336379.0,206127.5064,219439.3169,237836.5165,271359.6637,233690.75087500003,0.31646507755939135,1.0,4.0,6.0,7.0,0.0,3.0,3.0,4.0,56.71428571428572,-21.700000000000003,40685.142857142855,0.0825090189689281
93625,2692.0,1077.0,496.0,298100.0,975.0,5852.0,637.0,146.0,783.0,6635.0,0.11801055011303692,0.0960060286360211,0.022004521477015825,0.201834862385321,0.09219858156028371,0.11188811188811187,0.23529411764705888,0.13559322033898313,0.09703843730308748,5615752.0,39.0,756425.0,0.40245589936014303,4.0,-0.27302340417048765,1761.0,4.0,1765.0,0.9977337110481587,0.0022662889518413596,1458606.0,302483.6035,313568.7775,346164.0742,404788.2011,341751.164075,0.3382153492495006,1.0,4.0,6.0,7.0,0.0,3.0,3.0,4.0,56.71428571428572,-21.700000000000003,58474.42857142857,0.2044689829531723
