,Year,ZIP Code,Earned Premium
30628,2020,90713,5653109
30629,2020,90715,1923914
30630,2020,90716,553822
30631,2020,90717,2539380
30632,2020,90723,1985634
30633,2020,90731,5606533
30634,2020,90732,4029499
30635,2020,90744,3241816
30636,2020,90745,6228028
30637,2020,90746,6270019
30638,2020,90755,1104100
30639,2020,90802,350952
30640,2020,90803,7486422
30641,2020,90804,1448247
30642,2020,90805,6240294
30643,2020,90806,2822329
30644,2020,90807,5798229
30645,2020,90808,9529791
30646,2020,90810,3170098
30647,2020,90813,889153
30648,2020,90814,2577255
30649,2020,90815,8457678
30650,2020,91001,12155411
30651,2020,91006,9515731
30652,2020,91007,6569235
30653,2020,91008,1034548
30654,2020,91010,3868876
30655,2020,91011,13424615
30656,2020,91016,6721365
30657,2020,91020,620924
30658,2020,91024,3774569
30659,2020,91030,5879649
30660,2020,91040,5636740
30661,2020,91042,5004485
30662,2020,91101,200870
30663,2020,91103,4991020
30664,2020,91104,6847121
30665,2020,91105,6469614
30666,2020,91106,4766414
30667,2020,91107,9144452
30668,2020,91108,7840400
30669,2020,91109,744
30670,2020,91201,2901905
30671,2020,91202,3914294
30672,2020,91203,366281
30673,2020,91204,312263
30674,2020,91205,1496593
30675,2020,91206,4923026
30676,2020,91207,4033568
30677,2020,91208,5764100
30678,2020,91210,795
30679,2020,91214,8085849
30680,2020,91301,11275475
30681,2020,91302,21150151
30682,2020,91303,1590150
30683,2020,91304,10165704
30684,2020,91306,7430956
30685,2020,91307,10247767
30686,2020,91311,11592115
30687,2020,91316,10124084
30688,2020,91321,5942725
30689,2020,91324,5804348
30690,2020,91325,7577545
30691,2020,91326,16284359
30692,2020,91331,7516089
30693,2020,91335,8999176
30694,2020,91340,2878951
30695,2020,91342,12872685
30696,2020,91343,8513470
30697,2020,91344,16182343
30698,2020,91345,2871559
30699,2020,91346,1682
30700,2020,91350,11941511
30701,2020,91351,6393060
30702,2020,91352,5282305
30703,2020,91354,9602043
30704,2020,91355,8042580
30705,2020,91356,13064064
30706,2020,91364,13203390
30707,2020,91365,807
30708,2020,91367,11685030
30709,2020,91381,7337165
30710,2020,91383,2815
30711,2020,91384,6930208
30712,2020,91387,10202489
30713,2020,91390,7493738
30714,2020,91401,6246287
30715,2020,91402,3618443
30716,2020,91403,8339112
30717,2020,91405,3578555
30718,2020,91406,6692802
30719,2020,91411,2129200
30720,2020,91423,10034732
30721,2020,91436,13861098
30722,2020,91501,2957479
30723,2020,91502,164366
30724,2020,91504,4573581
30725,2020,91505,5660644
30726,2020,91506,3859241
30727,2020,91601,2531504
30728,2020,91602,4305198
30729,2020,91604,13172059
30730,2020,91605,4721347
30731,2020,91606,3639805
30732,2020,91607,5205063
30733,2020,91702,6130597
30734,2020,91706,5873389
30735,2020,91711,10281106
30736,2020,91715,881
30737,2020,91719,15372
30738,2020,91720,10705
30739,2020,91722,4910080
30740,2020,91723,2088051
30741,2020,91724,5761556
30742,2020,91731,1528769
30743,2020,91732,3437409
30744,2020,91733,2335767
30745,2020,91740,4288560
30746,2020,91741,8362128
30747,2020,91744,8329869
30748,2020,91745,11302027
30749,2020,91746,3271059
30750,2020,91748,8176253
30751,2020,91750,8680953
30752,2020,91754,4344479
30753,2020,91755,2567979
30754,2020,91759,199390
30755,2020,91760,6402
30756,2020,91765,13584648
30757,2020,91766,6953898
30758,2020,91767,5262206
30759,2020,91768,2992373
30760,2020,91770,5380491
30761,2020,91773,8063003
30762,2020,91775,4786847
30763,2020,91776,2710680
30764,2020,91780,5124134
30765,2020,91789,12589585
30766,2020,91790,6540418
30767,2020,91791,7330981
30768,2020,91792,3665675
30769,2020,91793,1956
30770,2020,91801,3516127
30771,2020,91803,3248057
30772,2020,93510,3332902
30773,2020,93532,900986
30774,2020,93534,4917495
30775,2020,93535,10420006
30776,2020,93536,19457195
30777,2020,93539,2001
30778,2020,93543,2339627
30779,2020,93544,321667
30780,2020,93550,9156238
30781,2020,93551,17740847
30782,2020,93552,7236599
30783,2020,93553,575383
30784,2020,93563,32634
30785,2020,93591,1019002
30786,2020,93599,824
30787,2020,90051,155
30788,2020,91077,0
30790,2020,93601,773797
30791,2020,93604,1162990
30792,2020,93610,2402423
30793,2020,93614,4793192
30794,2020,93636,4164962
30795,2020,93637,6082554
30796,2020,93638,5832466
30797,2020,93643,1037988
30798,2020,93644,3332267
30799,2020,93645,93965
30800,2020,93653,334499
30801,2020,93669,168474
30803,2020,94901,12609002
30804,2020,94903,8616534
30805,2020,94904,7996117
30806,2020,94914,16558
30807,2020,94915,0
30808,2020,94920,11768529
30809,2020,94924,875758
30810,2020,94925,3707779
30811,2020,94929,379279
30812,2020,94930,3659575
30813,2020,94933,362143
30814,2020,94937,1243915
30815,2020,94938,367171
30816,2020,94939,3276927
30817,2020,94940,67066
30818,2020,94941,17706735
30819,2020,94942,5958
30820,2020,94945,6164078
30821,2020,94946,576207
30822,2020,94947,7760719
30823,2020,94949,4604695
30824,2020,94950,33374
30825,2020,94956,562718
30826,2020,94957,3179822
30827,2020,94960,7993608
30828,2020,94963,428026
30829,2020,94964,18843
30830,2020,94965,4214372
30831,2020,94966,3986
30832,2020,94970,1395553
30833,2020,94971,103903
30834,2020,94973,776946
30836,2020,93623,147641
30837,2020,95306,334415
30838,2020,95311,564294
30839,2020,95318,79825
30840,2020,95325,17543
30841,2020,95338,3611789
30842,2020,95345,162954
30843,2020,95389,349203
30845,2020,95410,465024
30846,2020,95415,345466
30847,2020,95417,56658
30848,2020,95418,1302
30849,2020,95420,194439
30850,2020,95427,197324
30851,2020,95428,301385
30852,2020,95429,14335
30853,2020,95432,237091
30854,2020,95437,3669890
30855,2020,95445,1392607
30856,2020,95449,247903
30857,2020,95454,500939
30858,2020,95456,463104
30859,2020,95459,280146
30860,2020,95460,1630959
30861,2020,95463,69963
30862,2020,95466,299433
30863,2020,95468,378098
30864,2020,95469,512623
30865,2020,95470,1478342
30866,2020,95481,4706
30867,2020,95482,5649986
30868,2020,95488,118318
30869,2020,95490,3168891
30870,2020,95494,158454
30871,2020,95585,47636
30872,2020,95587,50515
30874,2020,93620,1176499
30875,2020,93635,6942298
30876,2020,93661,1803
30877,2020,93665,46330
30878,2020,95301,5986093
30879,2020,95303,61936
30880,2020,95312,21956
30881,2020,95315,1558090
30882,2020,95317,23964
30883,2020,95322,1342565
30884,2020,95324,989518
30885,2020,95333,299857
30886,2020,95334,1865873
30887,2020,95340,6425323
30888,2020,95341,2128639
30889,2020,95348,3787887
30890,2020,95365,442158
30891,2020,95369,74508
30892,2020,95374,109702
30893,2020,95388,1302362
30895,2020,96006,114686
30896,2020,96015,34156
30897,2020,96054,48603
30898,2020,96101,927881
30899,2020,96104,151233
30900,2020,96108,34704
30901,2020,96110,36804
30902,2020,96112,37244
30903,2020,96115,30238
30904,2020,96116,23888
30906,2020,93512,19358
30907,2020,93517,432591
30908,2020,93529,705486
30909,2020,93541,162829
30910,2020,93546,5025781
30911,2020,96107,262433
30912,2020,96133,34811
30914,2020,93426,733746
30915,2020,93450,25857
30916,2020,93901,3995259
30917,2020,93905,4466696
30918,2020,93906,7390148
30919,2020,93907,5465266
30920,2020,93908,6355603
30921,2020,93920,672018
30922,2020,93921,3074512
30923,2020,93922,6821
30924,2020,93923,11983071
30925,2020,93924,4442610
30926,2020,93925,198612
30927,2020,93926,1016760
30928,2020,93927,1724607
30929,2020,93928,10167
30930,2020,93930,1659668
30931,2020,93932,99123
30932,2020,93933,3211767
30933,2020,93940,7997023
30934,2020,93950,4023010
30935,2020,93953,8087448
30936,2020,93954,24975
30937,2020,93955,3541317
30938,2020,93960,2074129
30939,2020,93962,181140
30940,2020,95004,1423365
30941,2020,95012,1046293
30942,2020,95039,97118
30944,2020,94503,4572331
30945,2020,94508,1457118
30946,2020,94515,3243208
30947,2020,94558,21769139
30948,2020,94559,5557931
30949,2020,94562,173746
30950,2020,94567,277683
30951,2020,94573,290751
30952,2020,94574,7327697
30953,2020,94576,150736
30954,2020,94599,778996
30956,2020,95712,6105
30957,2020,95724,475179
30958,2020,95728,1486970
30959,2020,95924,19997
30960,2020,95945,7350188
30961,2020,95946,5423975
30962,2020,95949,7433804
30963,2020,95959,8771942
30964,2020,95960,180818
30965,2020,95975,536054
30966,2020,95977,489199
30967,2020,95986,40390
30968,2020,96111,103364
30969,2020,96160,93186
30970,2020,96161,23711928
30971,2020,96162,125816
30972,2020,95730,1177
30974,2020,90620,7616474
30975,2020,90621,2847395
30976,2020,90623,3454423
30977,2020,90630,8941874
30978,2020,90631,11883052
30979,2020,90680,1624002
30980,2020,90720,6015844
30981,2020,90740,4715565
30982,2020,90742,416344
30983,2020,90743,255355
30984,2020,92602,5603744
30985,2020,92603,8353639
30986,2020,92604,3968738
30987,2020,92606,2808326
30988,2020,92607,2682
30989,2020,92610,3700982
30990,2020,92612,1333542
30991,2020,92614,2577676
30992,2020,92616,2370
30993,2020,92617,1186733
30994,2020,92618,7178962
30995,2020,92620,10389085
30996,2020,92621,2070
30997,2020,92624,2847347
30998,2020,92625,9659655
30999,2020,92626,8307999
31000,2020,92627,5987163
31001,2020,92629,11306563
31002,2020,92630,14643844
31003,2020,92631,1260
31004,2020,92633,1509
31005,2020,92635,977
31006,2020,92637,36854
31007,2020,92645,540
31008,2020,92646,14217916
31009,2020,92647,8346670
31010,2020,92648,10069484
31011,2020,92649,9035990
31012,2020,92651,20499815
31013,2020,92652,2023
31014,2020,92653,10680307
31015,2020,92654,1576
31016,2020,92655,510876
31017,2020,92656,8835694
31018,2020,92657,12655600
31019,2020,92658,7883
31020,2020,92660,16229336
31021,2020,92661,3199410
31022,2020,92662,2049401
31023,2020,92663,8308114
31024,2020,92665,2094
31025,2020,92666,1855
31026,2020,92667,10596
31027,2020,92668,921
31028,2020,92670,689
31029,2020,92672,10089537
31030,2020,92673,12970255
31031,2020,92675,13244148
31032,2020,92676,779876
31033,2020,92677,24063681
31034,2020,92678,76408
31035,2020,92679,18998866
31036,2020,92683,9998314
31037,2020,92686,2059
31038,2020,92687,1036
31039,2020,92688,10133527
31040,2020,92691,14341203
31041,2020,92692,17460774
31042,2020,92694,11160484
31043,2020,92701,1692556
31044,2020,92703,2844104
31045,2020,92704,5687893
31046,2020,92705,14294493
31047,2020,92706,4208754
31048,2020,92707,4021812
31049,2020,92708,12502083
31050,2020,92714,4668
31051,2020,92720,1021
31052,2020,92780,5667630
31053,2020,92782,5692387
31054,2020,92801,3443293
31055,2020,92802,2546753
31056,2020,92804,6990758
31057,2020,92805,4634194
31058,2020,92806,3904224
31059,2020,92807,12065567
31060,2020,92808,6941360
31061,2020,92809,1823
31062,2020,92815,1264
31063,2020,92821,8446237
31064,2020,92823,1600240
31065,2020,92831,4665208
31066,2020,92832,2212876
31067,2020,92833,7847826
31068,2020,92835,7539542
31069,2020,92840,5001650
31070,2020,92841,3456262
31071,2020,92843,2894753
31072,2020,92844,1425591
31073,2020,92845,3669416
31074,2020,92846,1116
31075,2020,92861,4180562
31076,2020,92862,2876
31077,2020,92865,3358507
31078,2020,92866,1630900
31079,2020,92867,10699115
31080,2020,92868,1384113
31081,2020,92869,10483009
31082,2020,92870,10041511
31083,2020,92885,1156
31084,2020,92886,18171522
31085,2020,92887,9027766
31087,2020,95602,7219602
31088,2020,95603,9064477
31089,2020,95604,276
31090,2020,95631,1982948
31091,2020,95648,17325122
31092,2020,95650,5951132
31093,2020,95658,2929982
31094,2020,95661,8078246
31095,2020,95663,1246679
31096,2020,95677,6662874
31097,2020,95678,7856067
31098,2020,95681,285537
31099,2020,95701,459997
31100,2020,95703,664631
31101,2020,95713,3037332
31102,2020,95714,231881
31103,2020,95715,93422
31104,2020,95717,81713
31105,2020,95722,2722191
31106,2020,95736,242635
31107,2020,95746,12603057
31108,2020,95747,20368659
31109,2020,95765,10559217
31110,2020,96140,2522511
31111,2020,96141,1833228
31112,2020,96143,1707386
31113,2020,96145,5950391
31114,2020,96146,2558820
31115,2020,96148,1105943
31116,2020,95716,736
31118,2020,95915,7824
31119,2020,95923,131729
31120,2020,95934,89277
31121,2020,95947,580203
31122,2020,95956,276259
31123,2020,95971,2049028
31124,2020,95983,206736
31125,2020,95984,43893
31126,2020,96020,1657986
31127,2020,96103,1654405
31128,2020,96105,157910
31129,2020,96106,635723
31130,2020,96122,1357394
31131,2020,96129,81695
31132,2020,96135,10347
31134,2020,91752,6254831
31135,2020,92201,10845185
31136,2020,92202,3306
31137,2020,92203,10618613
31138,2020,92210,10856655
31139,2020,92211,11704179
31140,2020,92220,6226357
31141,2020,92223,14374288
31142,2020,92225,1983625
31143,2020,92226,645
31144,2020,92230,223048
31145,2020,92234,9596955
31146,2020,92235,5979
31147,2020,92236,4741564
31148,2020,92239,37798
31149,2020,92240,5845214
31150,2020,92241,755483
31151,2020,92253,25113468
31152,2020,92254,646857
31153,2020,92258,30229
31154,2020,92260,11301727
31155,2020,92261,0
31156,2020,92262,9894955
31157,2020,92264,7483253
31158,2020,92270,15061406
31159,2020,92274,1442064
31160,2020,92276,913935
31161,2020,92282,237927
31162,2020,92320,1969981
31163,2020,92501,2780249
31164,2020,92502,1237
31165,2020,92503,15273082
31166,2020,92504,10013520
31167,2020,92505,6209595
31168,2020,92506,15355579
31169,2020,92507,5239303
31170,2020,92508,10473574
31171,2020,92509,11429611
31172,2020,92521,1698
31173,2020,92522,234
31174,2020,92530,10026052
31175,2020,92532,6694432
31176,2020,92536,598213
31177,2020,92539,418763
31178,2020,92543,3214235
31179,2020,92544,8493246
31180,2020,92545,7509978
31181,2020,92546,722
31182,2020,92548,403317
31183,2020,92549,2405094
31184,2020,92551,4635560
31185,2020,92552,2177
31186,2020,92553,7657240
31187,2020,92555,9492013
31188,2020,92556,2210
31189,2020,92557,9791636
31190,2020,92561,827120
31191,2020,92562,20951763
31192,2020,92563,17865387
31193,2020,92564,3128
31194,2020,92567,1687805
31195,2020,92570,6471297
31196,2020,92571,7923158
31197,2020,92572,1474
31198,2020,92582,3800468
31199,2020,92583,4120436
31200,2020,92584,14596521
31201,2020,92585,5547546
31202,2020,92586,5119175
31203,2020,92587,5875552
31204,2020,92589,4377
31205,2020,92590,1639792
31206,2020,92591,9994102
31207,2020,92592,24734283
31208,2020,92593,1081
31209,2020,92595,7683903
31210,2020,92596,8199608
31211,2020,92860,7498957
31212,2020,92878,287344
31213,2020,92879,7524482
31214,2020,92880,17638940
31215,2020,92881,10074943
31216,2020,92882,14619451
31217,2020,92883,11018741
31219,2020,95608,15387685
31220,2020,95610,7738321
31221,2020,95615,118789
31222,2020,95621,7353096
31223,2020,95624,16577094
31224,2020,95626,1438104
31225,2020,95628,13476877
31226,2020,95630,19840284
31227,2020,95632,6421099
31228,2020,95638,592879
31229,2020,95639,47042
31230,2020,95641,266809
31231,2020,95655,1146837
31232,2020,95660,4127101
31233,2020,95662,8521445
31234,2020,95670,10140016
31235,2020,95673,3116199
31236,2020,95680,11555
31237,2020,95683,3109077
31238,2020,95690,504141
31239,2020,95693,2802837
31240,2020,95742,3709568
31241,2020,95757,11605411
31242,2020,95758,14307236
31243,2020,95759,863
31244,2020,95811,416241
31245,2020,95814,301755
31246,2020,95815,2458303
31247,2020,95816,3112521
31248,2020,95817,2104828
31249,2020,95818,6066399
31250,2020,95819,5923589
31251,2020,95820,5475006
31252,2020,95821,6208132
31253,2020,95822,8529957
31254,2020,95823,8659297
31255,2020,95824,2733150
31256,2020,95825,1612891
31257,2020,95826,6467655
31258,2020,95827,3217366
31259,2020,95828,8630673
31260,2020,95829,7278817
31261,2020,95830,300031
31262,2020,95831,11184018
31263,2020,95832,1379389
31264,2020,95833,5629702
31265,2020,95834,4938970
31266,2020,95835,9106074
31267,2020,95836,949
31268,2020,95837,173292
31269,2020,95838,4768569
31270,2020,95841,2376280
31271,2020,95842,4176839
31272,2020,95843,8975151
31273,2020,95864,10235199
31274,2020,95866,772
31276,2020,95023,11773099
31277,2020,95043,266474
31278,2020,95045,1280388
31279,2020,95075,185413
31281,2020,91701,10556006
31282,2020,91708,1606529
31283,2020,91709,21140011
31284,2020,91710,13921857
31285,2020,91730,7525323
31286,2020,91737,8789134
31287,2020,91739,10779025
31288,2020,91761,8316646
31289,2020,91762,6852010
31290,2020,91763,3806912
31291,2020,91764,4788588
31292,2020,91784,10786142
31293,2020,91786,6412612
31294,2020,92242,280283
31295,2020,92252,2177931
31296,2020,92256,977051
31297,2020,92267,604
31298,2020,92268,303667
31299,2020,92277,2820908
31300,2020,92280,4106
31301,2020,92284,6205396
31302,2020,92285,553845
31303,2020,92286,706
31304,2020,92301,4373922
31305,2020,92305,277806
31306,2020,92307,9952606
31307,2020,92308,9853329
31308,2020,92309,22118
31309,2020,92310,0
31310,2020,92311,4338482
31311,2020,92313,2578811
31312,2020,92314,5271032
31313,2020,92315,5495504
31314,2020,92316,3635578
31315,2020,92317,219736
31316,2020,92318,15075
31317,2020,92321,313630
31318,2020,92322,407529
31319,2020,92323,1278
31320,2020,92324,7043996
31321,2020,92325,3046676
31322,2020,92326,16354
31323,2020,92327,32901
31324,2020,92329,4098
31325,2020,92332,2795
31326,2020,92333,755277
31327,2020,92334,4611
31328,2020,92335,7534867
31329,2020,92336,21007353
31330,2020,92337,6443522
31331,2020,92338,1289
31332,2020,92339,399808
31333,2020,92340,1043
31334,2020,92341,599183
31335,2020,92342,2331863
31336,2020,92344,5344166
31337,2020,92345,14500625
31338,2020,92346,12009992
31339,2020,92347,50058
31340,2020,92349,768
31341,2020,92352,8937545
31342,2020,92354,3235359
31343,2020,92356,901241
31344,2020,92357,360
31345,2020,92358,184257
31346,2020,92359,1595681
31347,2020,92363,869359
31348,2020,92364,1025
31349,2020,92365,236956
31350,2020,92366,447
31351,2020,92368,66854
31352,2020,92371,3250653
31353,2020,92372,1385042
31354,2020,92373,9985736
31355,2020,92374,7826531
31356,2020,92376,9345571
31357,2020,92377,5024884
31358,2020,92378,139673
31359,2020,92382,2196379
31360,2020,92385,156732
31361,2020,92386,1310428
31362,2020,92391,749683
31363,2020,92392,10829015
31364,2020,92393,5162
31365,2020,92394,5245682
31366,2020,92395,6356737
31367,2020,92397,2234875
31368,2020,92398,229955
31369,2020,92399,13068616
31370,2020,92401,51893
31371,2020,92404,6977531
31372,2020,92405,3402856
31373,2020,92407,10455116
31374,2020,92408,946221
31375,2020,92410,2458907
31376,2020,92411,1910647
31377,2020,93562,217134
31378,2020,93592,2212
31379,2020,92330,1320
31380,2020,92369,0
31382,2020,91901,6455565
31383,2020,91902,6593372
31384,2020,91905,293151
31385,2020,91906,750289
31386,2020,91910,11374432
31387,2020,91911,9457521
31388,2020,91913,10274557
31389,2020,91914,5898531
31390,2020,91915,6084366
31391,2020,91916,652025
31392,2020,91917,118178
31393,2020,91931,50954
31394,2020,91932,2199634
31395,2020,91934,92017
31396,2020,91935,4038882
31397,2020,91941,10721530
31398,2020,91942,5100673
31399,2020,91944,6251
31400,2020,91945,4216977
31401,2020,91948,89620
31402,2020,91950,4191234
31403,2020,91962,847429
31404,2020,91963,97692
31405,2020,91977,10143331
31406,2020,91978,1957196
31407,2020,91979,2014
31408,2020,91980,13655
31409,2020,92003,2205806
31410,2020,92004,1404453
31411,2020,92007,3592237
31412,2020,92008,6942147
31413,2020,92009,18553966
31414,2020,92010,4128700
31415,2020,92011,7336759
31416,2020,92014,9003810
31417,2020,92019,11522977
31418,2020,92020,9293526
31419,2020,92021,9619547
31420,2020,92023,2760
31421,2020,92024,19271213
31422,2020,92025,8292275
31423,2020,92026,11881597
31424,2020,92027,10314992
31425,2020,92028,16877218
31426,2020,92029,7914084
31427,2020,92036,1888561
31428,2020,92037,21567631
31429,2020,92038,2591
31430,2020,92040,9335149
31431,2020,92054,6166649
31432,2020,92055,956
31433,2020,92056,13382903
31434,2020,92057,12587301
31435,2020,92058,2402661
31436,2020,92059,133401
31437,2020,92060,147729
31438,2020,92061,833299
31439,2020,92064,18952168
31440,2020,92065,11748418
31441,2020,92066,78354
31442,2020,92067,19537069
31443,2020,92069,8853943
31444,2020,92070,337289
31445,2020,92071,10150911
31446,2020,92073,1847
31447,2020,92075,4371376
31448,2020,92078,11797198
31449,2020,92081,5790572
31450,2020,92082,7145342
31451,2020,92083,4632849
31452,2020,92084,10509186
31453,2020,92086,273977
31454,2020,92088,1320
31455,2020,92091,2844990
31456,2020,92101,290026
31457,2020,92102,2849095
31458,2020,92103,5685775
31459,2020,92104,4090377
31460,2020,92105,3991438
31461,2020,92106,7143709
31462,2020,92107,4763540
31463,2020,92108,297648
31464,2020,92109,5914810
31465,2020,92110,3229017
31466,2020,92111,5697682
31467,2020,92113,2432194
31468,2020,92114,10561953
31469,2020,92115,6145537
31470,2020,92116,4354620
31471,2020,92117,10601378
31472,2020,92118,6519743
31473,2020,92119,6128080
31474,2020,92120,8202358
31475,2020,92121,898274
31476,2020,92122,5126319
31477,2020,92123,3910222
31478,2020,92124,4912720
31479,2020,92126,10724946
31480,2020,92127,17807672
31481,2020,92128,12456195
31482,2020,92129,15388284
31483,2020,92130,21735950
31484,2020,92131,14003527
31485,2020,92133,845
31486,2020,92134,1069
31487,2020,92135,544
31488,2020,92139,4611365
31489,2020,92154,10127896
31490,2020,92173,1578050
31491,2020,91943,10807
31492,2020,91946,670
31493,2020,92172,1398
31494,2020,92198,7071
31495,2020,91921,811
31497,2020,94102,324221
31498,2020,94103,418835
31499,2020,94104,2212
31500,2020,94105,6144
31501,2020,94107,2580082
31502,2020,94108,161349
31503,2020,94109,3015869
31504,2020,94110,10515795
31505,2020,94111,18682
31506,2020,94112,15231122
31507,2020,94114,10011269
31508,2020,94115,9582618
31509,2020,94116,13769927
31510,2020,94117,6570745
31511,2020,94118,13531078
31512,2020,94119,9238
31513,2020,94121,11830392
31514,2020,94122,13099775
31515,2020,94123,9359543
31516,2020,94124,4539025
31517,2020,94127,11354835
31518,2020,94129,3899
31519,2020,94131,9176738
31520,2020,94132,4954534
31521,2020,94133,2279331
31522,2020,94134,6625958
31523,2020,94146,5746
31524,2020,94150,1819
31525,2020,94158,2364
31526,2020,94188,2637
31527,2020,94161,3257
31528,2020,94160,2743
31530,2020,95202,220528
31531,2020,95203,1940308
31532,2020,95204,5798633
31533,2020,95205,3577119
31534,2020,95206,8682203
31535,2020,95207,6354271
31536,2020,95209,9617426
31537,2020,95210,4231768
31538,2020,95212,6308358
31539,2020,95215,3047173
31540,2020,95219,7253077
31541,2020,95220,1727923
31542,2020,95227,235928
31543,2020,95230,70572
31544,2020,95231,347664
31545,2020,95234,129
31546,2020,95236,950234
31547,2020,95237,735845
31548,2020,95240,6605312
31549,2020,95242,6542364
31550,2020,95253,18193
31551,2020,95258,1156275
31552,2020,95269,741
31553,2020,95296,254
31554,2020,95304,3407437
31555,2020,95320,2400111
31556,2020,95330,4959454
31557,2020,95336,8829345
31558,2020,95337,8230985
31559,2020,95366,4322203
31560,2020,95376,9391122
31561,2020,95377,7711349
31562,2020,95385,23248
31563,2020,95391,4495542
31564,2020,95686,134879
31566,2020,93401,5387705
31567,2020,93402,3628015
31568,2020,93405,3042822
31569,2020,93420,8513948
31570,2020,93421,9766
31571,2020,93422,8092015
31572,2020,93424,461179
31573,2020,93428,3503784
31574,2020,93430,1475271
31575,2020,93432,321465
31576,2020,93433,1922058
31577,2020,93435,31723
31578,2020,93442,2839132
31579,2020,93444,5172238
31580,2020,93445,733391
31581,2020,93446,10275704
31582,2020,93447,6478
31583,2020,93449,3029639
31584,2020,93451,752592
31585,2020,93452,55967
31586,2020,93453,528090
31587,2020,93461,177969
31588,2020,93465,2918347
31590,2020,94002,7839624
31591,2020,94005,1171391
31592,2020,94010,24762237
31593,2020,94014,6512167
31594,2020,94015,9952676
31595,2020,94017,1773
31596,2020,94018,1292318
31597,2020,94019,5008021
31598,2020,94020,762855
31599,2020,94021,100798
31600,2020,94025,14605764
31601,2020,94027,13463173
31602,2020,94028,7747585
31603,2020,94030,5985089
31604,2020,94037,1382166
31605,2020,94038,1004044
31606,2020,94044,10193231
31607,2020,94060,548861
31608,2020,94061,7590127
31609,2020,94062,19934443
31610,2020,94063,2282422
31611,2020,94065,2486419
31612,2020,94066,8458504
31613,2020,94070,10829504
31614,2020,94074,132327
31615,2020,94080,11435855
31616,2020,94401,3433265
31617,2020,94402,9067880
31618,2020,94403,8724374
31619,2020,94404,5625870
31620,2020,94011,2104
31622,2020,93013,3761940
31623,2020,93067,508481
31624,2020,93101,2781210
31625,2020,93102,1605
31626,2020,93103,4688606
31627,2020,93105,7751175
31628,2020,93106,5148
31629,2020,93108,15175646
31630,2020,93109,3759483
31631,2020,93110,5853750
31632,2020,93111,5273448
31633,2020,93117,5735301
31634,2020,93254,97850
31635,2020,93427,1140101
31636,2020,93429,13384
31637,2020,93434,805938
31638,2020,93436,7639439
31639,2020,93440,453227
31640,2020,93441,531358
31641,2020,93454,4486026
31642,2020,93455,9964938
31643,2020,93456,772
31644,2020,93458,4067123
31645,2020,93460,3045061
31646,2020,93463,2983746
31647,2020,93464,2517
31649,2020,94022,14556529
31650,2020,94024,13054694
31651,2020,94035,747
31652,2020,94040,4898465
31653,2020,94041,1636604
31654,2020,94043,2234082
31655,2020,94085,1411428
31656,2020,94086,4223834
31657,2020,94087,10301504
31658,2020,94089,1064440
31659,2020,94301,8122653
31660,2020,94302,6666
31661,2020,94303,7495961
31662,2020,94304,512635
31663,2020,94305,1478769
31664,2020,94306,6562311
31665,2020,95002,221902
31666,2020,95008,7499443
31667,2020,95013,7762
31668,2020,95014,12602151
31669,2020,95020,14972527
31670,2020,95030,9782386
31671,2020,95031,2072
31672,2020,95032,10027174
31673,2020,95035,10025474
31674,2020,95037,14724629
31675,2020,95046,2057166
31676,2020,95050,4105925
31677,2020,95051,7612063
31678,2020,95053,2235
31679,2020,95054,1985674
31680,2020,95070,17192750
31681,2020,95071,32088
31682,2020,95101,16101
31683,2020,95110,1145067
31684,2020,95111,5305436
31685,2020,95112,3872671
31686,2020,95113,2818
31687,2020,95116,2941222
31688,2020,95117,2575492
31689,2020,95118,6211307
31690,2020,95119,2264904
31691,2020,95120,14878664
31692,2020,95121,5753055
31693,2020,95122,4519243
31694,2020,95123,10399055
31695,2020,95124,11939984
31696,2020,95125,13634448
31697,2020,95126,3842834
31698,2020,95127,9805384
31699,2020,95128,4292667
31700,2020,95129,6484565
31701,2020,95130,2486572
31702,2020,95131,3376304
31703,2020,95132,7774651
31704,2020,95133,3054335
31705,2020,95134,99519
31706,2020,95135,5227999
31707,2020,95136,6103160
31708,2020,95138,5787003
31709,2020,95139,1484488
31710,2020,95140,248443
31711,2020,95141,30560
31712,2020,95148,9835830
31713,2020,95150,9357
31714,2020,95164,723
31716,2020,95003,10329205
31717,2020,95005,2715381
31718,2020,95006,5167316
31719,2020,95007,333306
31720,2020,95010,1568626
31721,2020,95017,317674
31722,2020,95018,2902599
31723,2020,95019,519068
31724,2020,95033,5817979
31725,2020,95041,203919
31726,2020,95060,11700216
31727,2020,95061,2589
31728,2020,95062,6470112
31729,2020,95064,108641
31730,2020,95065,2713846
31731,2020,95066,5440586
31732,2020,95073,3545806
31733,2020,95076,13099668
31735,2020,96001,9819042
31736,2020,96002,7415166
31737,2020,96003,10906314
31738,2020,96007,4924037
31739,2020,96008,510809
31740,2020,96011,29310
31741,2020,96013,1044108
31742,2020,96016,188423
31743,2020,96017,113461
31744,2020,96019,2387817
31745,2020,96022,4701133
31746,2020,96028,626190
31747,2020,96033,84897
31748,2020,96040,95032
31749,2020,96047,359233
31750,2020,96051,689553
31751,2020,96056,386412
31752,2020,96062,543319
31753,2020,96065,183858
31754,2020,96069,393840
31755,2020,96071,138795
31756,2020,96073,2173604
31757,2020,96076,34942
31758,2020,96084,159379
31759,2020,96087,257835
31760,2020,96088,2187224
31761,2020,96089,31521
