RegionName,State,CountyName,City,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
92081,CA,San Diego County,Vista,461784.04103496886,465043.26654330705,467661.1425030244,469793.8056042411,471686.3269648606,473672.4652739884,475167.4605799797,477172.7568263972,480082.42520052777,484322.00808929425,488642.54962571827,492928.3302409644,497537.19750314887,502060.37507180864,504855.7421297811,506045.587432438,506408.9472768035,507931.64863897074,509532.7430531447,511359.5033164339,512279.1214920296,514230.5790569121,516666.35144260706,521279.0796175912,525483.0664748446,529314.5799813448,531546.1343817549,534003.6878476139,536249.2750391453,539184.9443470661,541363.5554051012,544284.1983960712,546830.8288445597,550683.6132321069,554097.3438708695,558389.4543794306,561889.6954315592,564681.5584149008,566597.3939971183,568096.0254503562,570061.4970347142,571042.3407079234,572147.2151178536,572904.7955900552,573634.0190012665,574176.9463204469,574140.5032216233,573240.9731759414,572873.2677162808,573737.2904589459,576334.2702195601,578443.8435051778,579395.1309400209,579825.23865034,580072.3998578183,581101.0657914309,581956.638040962,583113.4477667488,584902.120459325,587459.3024683342,590686.4524130464,593974.576690099,597381.9276554046,600665.1404031983,601892.3424514064,601674.9772540567,601021.9876580088,603087.8635829018,608891.3698586436,617348.7032490935,628237.060456524,639021.025745995,649609.2311486122,659285.9026082946,670532.6213660721,684656.6482229446,701697.5236172713,719868.8053765893,735178.5965868295,745834.2022942047,752151.3780522464,757612.3588884929,765394.8605775391,775744.1947482381,792880.2695087822,816184.8284923095,845074.1559702005,871578.828730974,891100.0609439324,901982.0277088124,901599.5102220984,893309.014414914,879719.8994555208,868728.373284317,860464.5337728601,855178.2887131186,848862.7365969109,844641.9341819924,843077.249805153,846637.7479159784,853552.5208968306,862787.034345711,874193.0475667269,885354.982420512,896346.0067056367,905188.3560634812,911253.971500676,913208.536107831,913820.8408679208,917254.9297530568,925455.2330532804,936086.4383271931,945137.6302931692,950584.9361687418,952622.2010393876,951967.9231878628,950718.309943766,949893.5483275412,950960.9354450288,952420.3416140516,953003.4974124582,952190.0980843564,949818.2630327748,947084.204880876
90039,CA,Los Angeles County,Los Angeles,783140.1300272447,788895.6080217622,789013.3086387623,788599.202604877,790132.1830552319,793501.0123907166,786987.0263779113,774344.736748515,758353.3264157939,748374.0336834023,740796.380244078,735359.5912905023,740030.0643593407,757798.5648541278,780859.2007577507,800595.2855185721,812078.3377352144,822616.4283900707,817442.8144858246,802701.285835118,781616.4409030193,771339.0342387878,770473.4843427796,775576.7660071398,790571.8559036563,814417.1819922697,842384.4631503836,866178.768675791,882794.61454466,894601.2917310126,890876.3956818618,879634.3472364414,865397.6814294396,863434.7933460944,865934.0819106083,870723.6809384759,884701.3463247105,908464.1324168948,937812.9337166372,963109.291801744,982477.9845645572,995916.1678510964,1007476.0437961528,1025841.9065908073,1050837.367142758,1078193.02686543,1097375.5006293782,1109229.314977033,1105214.5677353127,1088257.5879949564,1066731.3848690582,1049864.8480575809,1041101.7827155668,1036352.2041542352,1040211.04023878,1052654.5413289352,1070967.3896539267,1089247.6289666053,1105485.0053954627,1117894.1842233904,1123884.6419904816,1123918.9067453735,1123142.1480473178,1121711.9928836164,1114869.6419534937,1102909.4256990403,1100457.6001049788,1110820.7734133832,1134785.4019331168,1159701.1352214708,1187023.3580678357,1207516.43789056,1211788.2539457667,1204978.05351585,1193799.8156211537,1196353.8095636277,1209360.416774254,1228176.695966729,1250074.452875171,1268385.2224315696,1285094.4314209607,1297933.900230955,1310360.928856801,1325037.740410058,1341058.9474239473,1358568.1884886732,1376976.194315913,1392997.5806302594,1408104.900236454,1417672.1580162745,1423925.6479800052,1419495.468013395,1409804.8806446127,1398735.6193412931,1394935.6444616409,1395445.1039673958,1386949.6526210576,1367400.9697349572,1340513.8108834643,1323229.8444102944,1318367.8899130984,1325814.7224574622,1343060.793389124,1367695.3056539018,1392889.2742618343,1414449.821023984,1426934.901248152,1433252.5114647525,1422703.0518039344,1404433.395695055,1384913.032762841,1376809.1381503728,1376716.1706190286,1376771.7003959964,1381858.5583187744,1390954.0416437185,1402167.4641112906,1409161.4677655613,1412247.661352527,1416116.003706374,1413516.2807087295,1407527.4033901645,1396912.644961426,1390498.129022292
90710,CA,Los Angeles County,Los Angeles,458207.50859643094,458279.2969321441,456496.10722766793,454786.90258646174,454400.5370971115,455470.58232060913,455760.93586893874,454664.7626414337,453050.78239731694,451991.7917788792,450182.8087188289,447916.4698839532,450543.58271781635,458869.6813363337,469921.5790474303,478433.04394852463,484076.8589865916,489182.4918253054,489120.56218530255,485361.96742125135,479211.6929646419,476119.2043112758,475728.94652694376,476941.62378906395,484184.32270290406,495863.904346239,510414.58404088416,521138.8843399831,527907.9575387022,532195.1055502193,531218.2332535953,527877.4579967983,523481.8880256225,523518.86534099904,525564.6085310414,528424.0411068063,534669.6468362889,545049.6610699968,557570.6619010553,568315.5202910246,575983.5230381537,581090.6371178,586467.7241529524,593398.1525870968,602001.7399901749,609228.8896890762,614725.1422294946,618397.2581654497,617094.9538635311,610952.6600710669,602058.4288177118,595419.7486855664,591268.3346445706,589041.8354381494,590120.7269052913,594971.4726304644,602812.4129506396,610497.327937725,617278.103076213,623335.7740669266,625976.3934694483,625887.6041472786,624431.5605786269,623661.2706987491,621990.2944399015,618811.105117956,619206.2737489755,624797.6257361396,636722.3625693246,651024.7017930734,667033.6729891394,682112.5233833316,692080.3743626721,697703.6873389869,699861.9067492025,704834.5761212697,712730.612908617,722623.1869004369,734485.6996847588,744128.183886397,752812.779618079,759846.2301756042,767593.0226149546,775699.5988757302,784449.8031747565,795020.1134068967,808428.4534156905,820953.7688764646,831895.11295961,838160.8944061901,842018.4867359867,841278.9939314182,838349.0432631407,834212.3436944088,831148.0071616005,828023.4116679333,819221.7748437334,807552.4783676295,797346.1468052696,794737.8073486198,797534.3171603094,803678.6970872403,813875.7183852894,827744.4477502549,841869.2566315066,853026.3147295465,860904.2319681733,864893.4389790517,862890.8437821554,856275.6586911846,850472.5119079101,849448.4557086868,850919.2298995098,852411.6015827102,855445.1263636738,860896.8479740758,868559.9032295817,875320.5964696518,880753.8158829389,883769.939637452,881736.6076979692,876924.4049310507,868890.9552019286,862244.2137086358
95472,CA,Sonoma County,Sebastopol,699351.6616434642,707181.9177025128,714267.8809626009,721265.3499244637,728360.484877501,733081.2270199055,735450.760995051,738705.6630732998,746709.054112866,757345.6607722795,766951.5869886862,776347.6907404872,784506.4843577842,792842.8312860202,797591.1543864696,800047.0393274277,799279.059675836,798931.8198845823,799690.481878552,801585.4624961745,801886.8492056039,803256.6755581409,806018.9450982091,811739.6129879745,816573.4107287582,821920.2230014893,825523.6088911841,830917.8634538138,836766.1246883832,845417.2461600992,850524.4290098576,856235.8393199053,861145.900715461,868248.3186662346,874153.0839212985,878973.6576479734,886234.0371645385,894906.7370416523,905451.737161414,914384.2456315592,922723.0550539662,927650.0627433946,928181.1551863914,926598.4392234564,923778.1123723672,923313.2009462742,921625.9677966582,917692.9573114082,913741.9098678548,910698.8793345228,913542.095774793,917874.9418988064,923296.4384031828,927139.1431514104,928492.3227466942,929523.3485642604,929745.1018328476,930448.0247446032,931599.3009854208,933068.6938078146,932407.6188414216,929866.0989707854,927733.837047758,927087.7942641288,922006.0260959988,913957.4936590312,907046.6733471976,908915.9411736808,919035.9029422796,932342.7635889353,945120.074106087,955836.7063139403,967565.2112049548,981211.8102477388,994710.0145314352,1010920.8650892487,1030736.4395265584,1052985.974705882,1073436.251267528,1083189.147789752,1084158.9555106906,1081160.8457540255,1079177.087055361,1081926.9670772485,1091096.5310033902,1108278.8499513047,1132109.5241937828,1152194.0997199866,1165917.3929911423,1167669.3292704888,1157662.9530987858,1142360.151333603,1126376.9873220248,1118751.5542320583,1112874.6357103474,1108402.842403392,1099855.6456472953,1096248.5107055977,1097620.0954588826,1105374.9159144892,1115852.1021656464,1126578.5337777156,1136431.4519366364,1140643.2264181648,1140793.7979682393,1140438.6651489516,1135719.7488471274,1127519.4318943415,1116866.7855975998,1112152.3841349476,1116109.5108473331,1126375.5053740824,1136449.5996538948,1139144.229011367,1135672.5855688804,1129950.3381488416,1127107.4571022803,1122517.750087401,1118193.1982615765,1112663.9447210806,1108214.1710118826,1105633.4357365451,1102683.9533302295,1099650.339998561
92262,CA,Riverside County,Palm Springs,332141.832947884,334200.2200944976,336082.36646784184,337305.91070205887,339335.71161525446,341246.83626743226,342494.30654308986,344092.90726945427,346407.8291262716,349874.30575550656,352609.8345473179,354827.8504049182,357644.7918959371,359865.74954247073,361232.7552704518,360885.96386397135,359749.81077449507,358308.71220874455,354293.15433900495,349651.496060953,344105.1252334874,340165.9280053975,336802.91500091157,334281.66072923533,335109.02251266997,338627.8396450805,344506.152273579,350480.662330247,356122.2442864711,361807.54437851085,366379.01699926954,372147.5335763685,378145.2770426781,385245.0781921972,390505.3041305083,394974.15917611663,398462.0790633008,401205.1350916773,402673.1946976486,403423.1307654167,404457.5019591746,405346.39009859675,406531.3521322319,408792.7335064313,412546.25717883185,417475.87994504865,421577.2289434962,424803.5872024491,427159.344350185,429487.0164949214,431209.01937867195,431466.9692854844,429854.7588443036,428118.23975717183,426887.34040388186,427215.9123584577,429090.66538938816,432761.8613781556,437286.7079078276,441062.8599843175,444269.65662878664,446880.8937280741,449744.0516118082,451596.6529354723,451585.7098743161,450429.89997417503,450600.5513399916,454774.372121444,463153.1013880664,474172.7393784537,486664.7872391886,498974.6139294363,509280.6314265327,517799.0330161306,526212.1835757782,539018.2118141977,557184.9485986094,577729.9050868542,597054.8297740297,612626.9817345999,624565.3672535714,634925.60261855,644440.9864900043,655754.8645148944,668822.3453310259,686086.2090470167,706581.5273221246,728570.5287840756,748206.7386787051,761911.316471118,767144.3986818093,763927.2176578493,756838.738885593,750255.6797966463,745809.5497740969,741535.2966888415,734761.544934396,726136.7828638508,718105.5717529207,713837.3914183294,711745.5346791596,711996.410469907,713233.0118554475,717554.917464807,723056.5714184484,726576.8403880537,727443.4226246405,725698.3829465952,723592.4265623601,720528.7047146863,717983.6454778115,716284.0737659816,714801.5734335206,712210.9823054668,710423.4286509262,709295.9922108933,709354.107576128,708344.4699879527,706305.9868099956,703297.7055837732,698243.3943670687,693342.5719406543,687632.342328703,683902.7729601992
91746,CA,Los Angeles County,La Puente,383185.1882703554,383356.9247130545,382447.55024028657,382692.7826983615,383525.3475376892,384529.6043064923,385027.4743669278,384549.11504734313,383561.9591128339,381772.25232838566,378891.997855255,375116.585196506,375912.7438299707,382365.64406674186,392389.50275037467,400728.08157745976,406485.4596520511,411132.4506284036,411809.05653136346,408988.3331304656,403138.8565636932,398854.0741761197,397565.973418976,398965.7198899992,406118.792708904,416455.5084803512,428903.483746504,438329.03306753974,445245.50356757705,450155.8595093379,451002.417097491,450023.8413416702,448479.8809051442,450052.6480399576,452357.79867238336,455599.4092852669,460659.3313769628,468630.0249240794,477579.8857407078,485224.1017992096,491229.28802987334,496344.8863047281,502137.5468795583,508994.1509790374,516406.2142328736,523438.3092177762,528825.9474703827,532805.7674118205,531182.394738898,526094.3976748792,518708.2585231498,514109.9550878831,511136.58403055,509476.1507545856,510859.29020718945,515207.7136037932,521888.1255884751,528215.3619055088,534589.4515441376,540535.536184922,543838.2720361985,544514.7154052841,544097.805034704,544494.0939336036,543567.6364967803,541465.6364329349,542193.0467297052,548220.9453239841,559498.3332804301,571935.9508079673,584872.5036698966,597338.3962983125,605595.3546321004,611122.2878624663,613588.4931879704,618986.3980945674,625490.8683433078,633340.7911038656,642104.2322723102,649219.7270105538,655591.7323153239,661152.414773997,668066.3512950154,675858.1249486685,685141.615737025,696406.149854249,709025.4271785854,720026.3293688785,727547.1118809278,731812.5046101758,734471.7352359953,735262.4374896092,734415.9484330335,733105.7693913392,731929.6679334072,729871.3321897294,720784.9713167021,708095.3102645647,696493.1801960921,692042.8038249066,694596.1695375975,701198.0299909101,711711.9783217731,723667.0030622325,734816.22105169,743888.3967935947,749992.6260659844,754451.4071387005,754461.981291833,751752.8311781537,749598.7506108262,750738.4253433297,755141.7110165656,758857.2220313543,763409.7095948551,768840.1178725347,775786.5916497047,781650.0365536221,785882.0912567712,788544.8584643308,786940.5364266558,782845.2098934929,775664.6344118644,769778.0727004422
95133,CA,Santa Clara County,San Jose,621835.7282114527,627915.1499549382,631786.8688129229,633100.7700831561,635190.9915275602,638811.0683654301,647265.0819374993,657747.9353875383,671669.5420581684,684847.9728012391,696206.1352926587,705477.285829226,714674.2022501476,724252.7448116163,730281.8472408135,731959.9458414164,730701.6716656969,728720.6913787726,724768.9848415763,718131.4858273793,710909.1917854446,706511.1137462471,705360.3592067567,705624.0730589078,710586.2507289047,720343.421776454,733506.6022570616,744816.9683252658,753305.2991650411,761352.4104455096,763714.8190495698,761989.1655101608,759812.1766039166,763563.8208507384,769621.5143972092,777998.8946877433,791581.2203040974,815710.5139737787,845703.3240851606,877209.8802735313,905742.5093377796,926494.0199373164,944310.3195680942,958624.9160146294,973116.1936092032,982985.9190813808,987634.8509131224,987335.4618401142,980387.2430159803,968745.2729822486,954342.3721187686,940255.072109882,928171.844175438,917104.2331806552,909559.947482433,904586.7203178116,904850.2406031458,906353.30484283,908129.8443871196,910088.0003415704,914704.4348118176,922580.9282068646,930572.4251607911,933438.8715272988,929530.5775609552,921240.68450927,914857.6920937065,915697.477696672,924924.5470206809,940280.0181672312,959328.0083124066,977310.526953266,991411.1663559262,1000801.1676187166,1007448.2443507808,1016253.5316024192,1026687.1698694188,1037640.3524815604,1047443.934563024,1056082.9640788168,1065555.784047426,1075592.528350639,1088444.8978195908,1104505.1837889445,1127565.8573321234,1156114.0808614225,1187673.3029181242,1213855.9265460332,1232020.395074622,1236333.663683939,1226583.521120261,1204940.3805024552,1180440.8863474096,1161095.9143605086,1150274.9869900015,1146644.7528441823,1140664.313087399,1130907.0199979767,1119026.3771533384,1113881.8941893077,1115066.5218447628,1122935.1914870923,1136339.3794577073,1154112.6898654348,1172612.3527776378,1190018.567269997,1205630.5161021007,1217800.6342361665,1221873.8541443304,1221044.8433680162,1222868.4201536507,1230160.4753640972,1240783.6637237486,1249141.2114236404,1257672.606516172,1264721.08447855,1270312.4546294436,1275015.210558782,1280345.5726986,1286527.091433372,1286578.4186480397,1280568.115553999,1267295.7053805252,1253060.5903893537
92120,CA,San Diego County,San Diego,512796.1302713407,517343.4501417498,520912.6672481244,523351.8405494694,525792.2061348389,528108.5839875938,529833.8160408222,531635.1700550144,534778.0376559688,539397.2385057068,544073.547072572,548053.3457347855,552516.5583668695,556888.0460127975,560355.9506725452,561794.6151050023,562454.1587412193,563369.9654403109,564149.9097587767,565615.3983513896,567436.0277030184,570991.8753318839,574708.7146053867,580048.1875507111,584961.4902037546,589995.1415950638,593206.9845802928,596706.2765340089,599368.4897477014,602428.618933251,603960.0487197501,606461.3340619655,609554.2950349073,614315.7735253838,617895.8590720322,622085.0607741628,626477.9357132949,632080.512138165,636473.9253374318,639739.562853034,642438.26186234,644666.9199004815,645948.054189047,647003.2409584321,647534.1749267745,648648.0430609975,649155.274637152,648530.2891815603,646419.3615249381,642418.7663899414,639549.8264901094,638867.444750318,640083.9384166705,642247.7327928514,643470.9700325782,645072.2275757835,646792.1378081328,650090.423310549,654447.2056514843,659151.5555173222,663126.2996596064,668668.962069845,675092.36643485,682203.9687143058,685415.8522087024,685276.4918656886,685144.3092610836,688542.9434773728,697123.4780212744,708046.6836070394,721223.3725907454,734623.5056177519,747680.1771748936,759933.5734110671,773730.5495070337,790837.6504628862,811399.239286319,831850.4101380616,846909.8647946321,852525.9874151644,850465.2641841327,848968.9903615266,851469.3772413004,858801.2450059163,875206.1607109833,903447.0369661556,939725.5367308808,971590.4498803494,993062.6574802696,1004696.543958949,1006143.9124206764,997397.4198778756,981280.5793225204,965680.4427431524,953892.7933993372,946111.0816755076,938046.8364712204,933447.1774596076,933244.7483084314,938670.4341018504,947744.8502555168,959756.0964896348,975314.0552983223,990572.4448637216,1006463.6340286612,1018643.0242655756,1027352.2453875846,1030271.9086800324,1032000.9501894952,1037242.982845706,1047795.110188174,1061875.950847497,1073959.1405362429,1080545.7562124524,1082217.3656551265,1081029.5101860631,1080081.24664843,1077715.9769441988,1075295.9896572751,1072847.3162879066,1070859.3836423084,1069068.9909182338,1066501.8099550195,1062325.4949398965
93901,CA,Monterey County,Salinas,392034.99586847355,394230.4786246894,395960.4966944605,398328.26169667166,401558.59997868486,404594.9574343693,408142.5064021093,411168.09096238547,415011.9782159405,418918.51185890025,422523.96331936977,426426.07294800953,431145.4475179105,436962.929370361,440698.2591862378,442887.7748431447,443529.43408565194,445454.98737607925,447108.03685395216,449456.34285380394,452074.8446386049,455861.38640796294,458615.9290634164,462007.6271100139,465675.79669024213,471087.108025671,475444.3303914024,478729.5954669497,480201.6188649789,482089.36201786,483942.3923505447,485654.2680068321,487454.9561095372,490159.23750448925,492963.08016756835,496545.708782946,499256.84679504577,502903.5511000135,504791.423768297,506905.032214822,508539.70033831295,510098.9750573409,510930.7503854463,511710.59712491,513339.4835240951,516487.69294230425,519360.341808578,522064.7097732472,523427.3682123797,524517.9901957442,525409.0628543153,526674.6289428682,528349.4286636839,530135.126596347,531665.1767088416,532842.947998165,534075.331545327,535711.4600541785,538073.463845639,540562.2102249331,542713.1932440068,546154.3248385047,550048.7779712797,554636.9996366546,556931.9035193911,558634.0103662888,560341.61571156,565080.6465989475,572777.016428028,582380.0475506106,592229.1803364982,601856.7838208489,610271.2658970276,619535.1550094453,628554.8166672568,639560.3626846009,650927.7823929047,661948.9762650648,670236.1663660706,674155.826640795,675622.9268214671,677447.4130919859,682055.8243960579,687402.5215116781,696743.6346857649,710406.5885340847,728423.5609879385,743847.217066198,753550.9269154469,758099.2830871755,757800.3470393821,753022.2295537587,745508.083414117,738668.2414930948,733190.8257319912,728028.8052554188,721307.1660834994,715924.0096861785,714279.2433555694,716986.9632573122,721926.7670408398,726537.2643957789,732443.7914373353,738712.2622525999,744761.3206620906,749010.1409419355,752064.7915911673,754242.5466660279,755402.8657211693,756262.8136476371,759895.7349697173,765607.3279852396,771894.9145754079,774914.0479077449,777921.8032092638,779640.0672122828,781842.7046845206,782226.1458331445,783055.2599939249,784545.0207224315,785379.6080926954,785308.7808148084,783217.2114942097,780708.4964917884
92835,CA,Orange County,Fullerton,683254.0966348477,687425.4992019165,688956.5703729725,688106.9420223202,687146.2475481033,686632.482052751,687024.4630046599,684086.7970372499,677772.7382331172,668640.5876010454,660013.9986468491,653412.4170632614,657076.6189495394,669285.7824140176,686362.7044171639,698175.6996107666,704069.5635783604,707616.144424405,708988.5261318892,705560.4998600272,697943.1153572076,688697.92510477,685368.8152384438,686601.2204608548,697044.7332431835,712172.4945859043,729632.1658739672,739695.2933315734,745061.0362462453,747587.2121504303,750721.5307229807,755191.5754092619,763536.7059958903,775032.062606587,786849.309869979,798280.5279994201,806688.1466928468,809600.4476443069,806539.2397572302,801539.4317102385,799355.0449171079,799421.0619115885,799320.8013182165,800920.6657559244,803561.9791006459,809542.265133591,813080.296472211,814108.2913599227,809228.3205699836,801651.8853944548,794919.4702699132,792496.670610905,793120.1338270897,794467.7711953494,796104.7308900623,799676.6665504811,804978.249564671,811429.8332916157,817028.9195879144,821360.3273312285,824237.8234986513,826651.6494002227,829981.6199766159,833711.5056612128,835070.2705112738,833484.4463270414,832665.7393638286,837414.3625390073,848378.2067390807,862685.5787224164,878516.0029010758,892633.8088037125,902127.0988698192,908326.1195750018,913202.3039403236,923002.9242494204,936896.9496426428,953228.3609138872,966259.0305866044,974863.5945463368,981840.7536429794,991897.7740245006,1006259.6663667992,1024245.1990126217,1048024.1084848496,1077039.6817965463,1109528.4421861272,1138008.1089309829,1158073.482787026,1168784.6685350935,1168384.276042104,1161686.7828267857,1150493.5879803095,1142855.908984644,1137408.8898707712,1133989.4269037524,1125710.9361124996,1115163.8789251528,1107933.4104271776,1110784.4608307283,1120562.0810719042,1132929.7949149602,1146556.4019874616,1162540.7909993278,1179029.2636107574,1194729.7934274347,1206961.0566029,1212665.5094847025,1211514.1058782977,1207876.1572298007,1213046.0866926946,1227762.8164563838,1246682.400026837,1259625.130011798,1268588.791871971,1275146.1795385263,1281415.3389922932,1286220.7472988823,1292466.315214422,1301166.41619615,1307524.6240838412,1311756.2533698385,1310851.8879976578,1307094.3513013038
94585,CA,Solano County,Suisun City,292544.49505721143,294281.3146522973,296402.7382209593,298722.91214280523,301668.4261317467,304667.2525202609,307522.8111716698,310308.4090802983,313216.0886853322,315444.82009941473,317209.3460728501,319168.6612578943,322277.1346850416,325206.90352986724,327411.13687461754,329689.9104350106,332309.97674381715,335814.40929283213,339597.3730193266,343818.0618705339,347992.42652076815,351421.25735034095,354328.05644209374,356836.124538436,359396.20860800357,361815.24032877345,364242.4351466314,367322.93448268453,370340.310800006,373767.4738204116,376150.992415918,379217.6998058078,381986.0749235305,385237.433852965,387891.4044431565,391153.14460211527,395056.2797293989,398848.82208506885,401773.9253347462,404356.97622783785,407327.5100145492,410161.3746847809,412178.6369347688,413747.7629464174,414873.66435575974,416124.4873354764,417022.29141857213,417768.46395619307,418149.35644519655,418704.4969320982,419764.397983311,420801.0875124207,421232.9224383112,421604.7840065236,421987.58294868935,423081.1973034628,424223.7576142054,425555.08404107584,427047.92116694263,428877.82118133624,431273.64326290536,433851.7134439253,436412.81293563265,438712.3090455672,439637.3166415319,439395.20407111594,438923.577784582,440370.0239428368,444540.67385541415,450545.3821113825,457486.0298574469,464530.2549726274,471653.6576792437,479108.1070126461,486136.83196894097,493239.61329381214,500666.995121582,509371.9836685087,518458.3476510712,525511.7273212904,530330.9921134055,533830.7730304546,538322.928297883,543602.5049088005,551005.6785324076,560174.4982713318,571513.7609005064,581793.20305998,588796.1744161273,591457.4397655007,589350.2863864301,583753.4759952346,575648.3108587806,568423.912067936,561994.9204349645,556130.4426310573,549406.7935913248,543616.7288903653,540205.8488975944,539657.4460511814,541483.0169402459,544401.9973615868,547621.0933357402,551056.3485468025,553835.9036040468,555752.7340334662,556154.7174675588,556388.9605217841,556682.5115102712,557604.5200834207,559019.4025843883,561566.6574300482,563322.6111981929,563770.9314143708,562882.0517667608,562169.0956989537,561702.3687580843,561112.3103355607,560708.9241926008,560407.9204363435,559864.0214137089,558346.1641833468,555894.0778465326,553269.3639960977
92614,CA,Orange County,Irvine,639209.0514440099,641197.2185565004,642174.8209637384,640953.1745881193,640128.7466740585,639740.2903730819,640407.6042677702,638102.7486084105,632812.0757421706,625889.7465381637,620713.6720307575,617115.3980350248,620900.1128818196,630017.5519498688,642143.950107008,650271.3796748488,654637.5510425861,656555.7230415534,657568.2588068062,653529.085570861,646443.220918883,638283.8051578825,635170.6578281536,636067.5699543545,644556.7842365524,656483.8830128735,672630.4418508037,684084.5404272698,692714.5335876723,697691.0093829548,701776.5797471866,706842.3333088168,714097.5076486883,723890.1201442479,734652.6316470144,746155.8703354527,754709.190649463,758883.0988202827,757665.0223109905,755819.8577961161,755444.199015062,756547.1262813049,757545.0590664232,760192.0122422379,764231.4256288324,769555.0395696765,774191.4067496303,776987.0042665711,773431.9821638361,764979.3143931134,754891.9933566385,750265.18422809,747639.5658810167,746165.0382890292,744378.7641852152,745268.137907104,749154.1259742131,754514.4319885642,759281.8939913502,761912.0763818693,761742.0356297912,761052.0715817027,761364.6618301565,763298.1909732964,763496.5943280688,762141.9649333432,759941.6527819746,761009.5837383055,765732.7789506138,773545.4962471538,783380.6572247221,792366.717796479,799539.785264898,804274.7858456019,807986.4373716516,813800.3468277734,822399.6649410595,832531.2418087345,843444.5999715173,855259.7520810537,868963.4774284032,885921.5483678775,904386.7824167128,924944.8620866664,944694.9872078988,966163.3310259118,988409.7591965155,1012297.6991406748,1031563.602164829,1043944.2283094166,1044027.4065692326,1038506.0566294374,1029915.9419298734,1026502.9325077472,1023932.7415071996,1021562.7627520462,1013619.865704985,1002898.7051894288,994250.2779287588,994415.6600902748,1002930.836291391,1017090.4754716388,1034503.233853022,1054211.217549298,1074392.158121583,1091787.9067576693,1104702.4680644658,1112797.6788773406,1118750.1649471086,1124343.0380991416,1134193.7730281325,1149470.242645312,1168159.00213007,1182841.5032373045,1194486.096222405,1204302.4972017042,1216819.5408371796,1228758.909941858,1240747.1514801683,1252104.167985365,1262576.3972761433,1271614.7169118477,1277178.303060498,1280992.2784614428
