ZIP Code,2018,2019,2020,2021,2022,2023,Pct Change 2018-21
93607,1266.0,729.0,755.0,852.0,,,-0.32701421800947866
93608,10202.833333333334,10895.5,11420.666666666666,13048.833333333334,19310.666666666668,20119.666666666668,0.2789421239198262
93609,97621.5,101517.5,113610.83333333333,104539.28571428571,117491.57142857143,128487.42857142857,0.07086334172580538
93610,356148.0,391854.71428571426,450881.5714285714,495468.5714285714,550862.2857142857,608621.1428571428,0.39118729131869734
93611,1660281.4285714286,1767933.2857142857,1948330.2857142857,2126153.4285714286,2359317.285714286,2609445.1428571427,0.2805982118349987
93612,688214.7142857143,739920.1428571428,837366.7142857143,893634.0,987604.5714285715,1076112.2857142857,0.2984813917085261
93613,1457.0,2053.5,620.0,323.5,605.5,692.0,-0.7779684282772821
93614,759173.3333333334,743071.2857142857,910911.2857142857,1071835.4285714286,1379238.0,1889722.5,0.41184546599559424
93615,74615.66666666667,79346.0,86314.66666666667,92379.66666666667,100157.83333333333,105806.66666666667,0.2380733268705857
93616,37688.666666666664,44608.5,48772.833333333336,52167.0,58470.666666666664,61459.666666666664,0.384156156581112
93618,464222.71428571426,502830.4285714286,579225.0,630383.2857142857,697778.5714285715,758127.5714285715,0.35793287643030947
93619,1730574.0,1973354.7142857143,2320221.5714285714,2659308.0,3164930.4285714286,3680007.1428571427,0.5366624021856332
93620,207660.5,224238.33333333334,255498.83333333334,277712.1666666667,307049.5,330611.5,0.33733746507721346
93621,11019.142857142857,13852.666666666666,17406.5,22744.5,25419.85714285714,30688.14285714286,1.0640897658620063
93622,154051.5,164971.16666666666,185497.5,206081.33333333334,232449.5,253160.83333333334,0.3377431140451949
93623,38180.0,45375.0,50109.8,81348.5,100270.0,88123.2,1.1306574122577266
93624,941.75,836.0,1160.5,1427.5,1949.0,1819.2,0.5157950623838599
93625,169725.42857142858,182382.14285714287,212110.2857142857,238032.42857142858,268054.5714285714,295226.85714285716,0.402455899360143
93626,112517.0,131056.28571428571,170236.2857142857,199355.2857142857,247267.14285714287,292237.0,0.7717792485960852
93627,912.25,1263.5,1199.75,1326.25,1451.0,1274.4,0.4538229651959441
93628,52757.5,47904.8,63518.8,94161.5,115377.5,106677.2,0.7847983699000142
93629,2907.5,2512.5,7302.5,4410.0,2658.0,,0.5167669819432502
93630,339863.14285714284,369419.14285714284,408083.5714285714,447847.85714285716,484179.85714285716,528891.7142857143,0.31772999383785583
93631,379527.4285714286,419835.85714285716,484119.85714285716,528228.7142857143,594131.7142857143,650000.7142857143,0.39180642693996903
93633,27091.0,27258.25,30996.5,40425.75,54325.75,63038.0,0.49222066368904804
93634,51196.333333333336,58904.0,97019.66666666667,108232.83333333333,120963.85714285714,154890.5,1.11407392456491
93635,989026.4285714285,1078158.4285714286,1273533.4285714286,1395002.7142857143,1560501.857142857,1715343.7142857143,0.41048072527312224
93636,437617.28571428574,512549.71428571426,648008.2857142857,795749.4285714285,1022692.8571428572,1225992.7142857143,0.8183683655744858
93637,863575.4285714285,935896.5714285715,1046241.1428571428,1149879.142857143,1298689.5714285714,1445408.0,0.3315329556786174
93638,881322.8571428572,942127.4285714285,1062123.7142857143,1157378.7142857143,1294260.142857143,1407674.0,0.3132289772193099
93640,158324.33333333334,173822.66666666666,195402.83333333334,211070.16666666666,225588.66666666666,237265.5,0.3331505159240629
93641,30297.833333333332,33984.0,41942.333333333336,52750.833333333336,69342.83333333333,79744.16666666667,0.7410760945502155
93642,2381.0,9231.0,3018.0,1652.5,2133.5,2302.5,-0.30596388072238556
93643,208751.16666666666,256188.5,376723.0,463218.3333333333,578781.6666666666,634075.1666666666,1.2189975784566474
93644,500635.14285714284,584723.5714285715,746231.0,891000.2857142857,1104107.857142857,1255670.7142857143,0.7797397933938773
93645,20416.0,24114.333333333332,32867.833333333336,39565.666666666664,50243.333333333336,55882.333333333336,0.9379734848484848
93646,114379.0,121453.14285714286,134225.57142857142,144993.0,158338.85714285713,166851.85714285713,0.26765402740013466
93647,139597.42857142858,147984.42857142858,163815.2857142857,176622.57142857142,193019.7142857143,242604.83333333334,0.26522797186194574
93648,190893.57142857142,206510.2857142857,237162.85714285713,254322.42857142858,322177.6666666667,338884.6666666667,0.3322734058993232
93649,1568.0,967.0,786.3333333333334,834.0,2277.75,1524.0,-0.46811224489795916
93650,79754.0,85463.5,94356.16666666667,102370.33333333333,109261.66666666667,116503.0,0.28357616336902636
93651,107595.33333333333,118568.83333333333,154873.0,186084.66666666666,227673.0,262004.33333333334,0.7294864089520611
93652,6440.166666666667,6532.833333333333,7168.333333333333,7968.166666666667,8640.0,8726.0,0.23726094045185164
93653,57326.666666666664,64463.5,84265.5,109046.66666666667,139474.16666666666,161171.33333333334,0.9021979299918597
93654,557417.8571428572,596031.1428571428,665683.0,724910.4285714285,811169.7142857143,882833.5714285715,0.300479378768172
93656,91463.14285714286,96193.57142857143,106062.14285714286,132314.5,145683.33333333334,158041.33333333334,0.4466428319291768
93657,852274.1428571428,919451.8571428572,1047096.4285714285,1140020.4285714286,1297332.857142857,1429026.5714285714,0.3376217477977828
93660,57556.666666666664,60492.166666666664,67258.66666666667,72068.66666666667,80899.66666666667,87863.5,0.2521341286847746
93661,1552.0,1732.0,1803.0,237.0,,,-0.8472938144329897
93662,507848.14285714284,538682.8571428572,615910.2857142857,669573.5714285715,726900.7142857143,779950.7142857143,0.31845233825522096
93664,303536.4285714286,391176.5714285714,687306.1428571428,811970.5714285715,995228.8571428572,1103059.7142857143,1.6750350040357596
93665,10370.2,11281.8,13751.2,11986.166666666666,10781.857142857143,13625.333333333334,0.15582791717292485
93666,1641.0,1909.8,3599.8,3241.1666666666665,3525.5,4304.0,0.9751167986999796
93667,121341.33333333333,136419.66666666666,178705.16666666666,214518.66666666666,264226.8333333333,299440.3333333333,0.7678944245434367
93668,23092.833333333332,24839.833333333332,26503.166666666668,28007.833333333332,30361.5,34088.333333333336,0.21283659432580093
93669,34510.833333333336,44791.5,72093.33333333333,90630.5,110537.0,119238.83333333333,1.6261463791563033
93670,784.0,815.0,832.3333333333334,865.3333333333334,991.0,1119.6666666666667,0.1037414965986395
93673,9101.833333333334,9919.666666666666,11644.5,12361.333333333334,12704.5,13462.5,0.3581146655435718
93675,172888.85714285713,180834.7142857143,196027.2857142857,219803.85714285713,296524.0,358425.4285714286,0.2713593043259832
93701,124378.5,114170.28571428571,154624.33333333334,166594.83333333334,187870.5,204239.33333333334,0.3394182542266818
93702,566761.1428571428,600175.8571428572,662219.4285714285,710926.2857142857,770409.0,816744.7142857143,0.2543666669355294
93703,608013.5,645738.3333333334,729572.1666666666,776455.6666666666,846704.0,914409.8333333334,0.27703688596826653
93704,884881.8571428572,943793.4285714285,1231682.3333333333,1305301.0,1434769.1666666667,1550605.6666666667,0.4751133040681944
93705,704184.4285714285,745732.1428571428,825211.0,883527.7142857143,969702.7142857143,1040192.2857142857,0.2546822656645754
93706,498055.28571428574,531620.5714285715,591040.0,635965.2857142857,689482.7142857143,737659.8571428572,0.27689697099031163
93710,625741.1428571428,661869.1428571428,733728.5714285715,783358.2857142857,864401.0,948970.8571428572,0.2518887317165382
93711,1709889.0,1833820.4285714286,2017391.2857142857,2147832.714285714,2354958.0,2565632.714285714,0.25612406085173606
93720,1688953.0,1793788.0,1978480.142857143,2136672.0,2355176.0,2567615.0,0.26508671348462626
93721,32249.85714285714,35789.42857142857,42711.0,43261.57142857143,48187.71428571428,52147.0,0.34145001749730897
93722,2001232.142857143,2149869.4285714286,2399603.714285714,2582972.5714285714,2830396.4285714286,3065901.8571428573,0.2906911277873452
93723,285382.4285714286,328720.71428571426,384691.5714285714,439631.14285714284,519735.0,590590.4285714285,0.5404982887623975
93725,388241.28571428574,418211.71428571426,471559.5714285714,506241.71428571426,556573.8571428572,700397.0,0.3039358072244468
93726,744816.7142857143,790479.2857142857,888997.0,947472.8571428572,1050682.7142857143,1136697.2857142857,0.2720886078013056
93727,1635594.7142857143,1783796.4285714286,2026154.4285714286,2232446.0,2497936.0,2774389.0,0.3649139242755125
93728,339139.4285714286,357828.4285714286,401875.85714285716,428639.5714285714,473152.85714285716,513358.4285714286,0.26390367889144617
93729,1761.0,1204.0,1516.5,1536.5,207.0,417.5,-0.12748438387279953
93730,690527.3333333334,783681.1666666666,760667.7142857143,843259.1428571428,977562.1428571428,1130491.2857142857,0.22118141042518635
93737,158761.57142857142,186662.14285714287,225907.14285714287,304305.0,364277.8333333333,418715.6666666667,0.9167421767232266
93740,393.0,868.0,777.0,861.0,1646.0,911.5,1.1908396946564885
93750,1061.0,1245.0,1900.0,1051.0,1051.0,1051.0,-0.00942507068803016
93760,1222.0,1189.0,1205.0,1079.0,1049.0,1263.0,-0.11702127659574468
93901,702834.2857142857,745709.4285714285,816057.4285714285,882942.2857142857,961543.5714285715,1034054.8571428572,0.2562595531562002
93905,716215.1428571428,767141.4285714285,853730.4285714285,947554.0,1048801.7142857143,1110418.142857143,0.3230019072481414
93906,1179367.7142857143,1260916.2857142857,1378152.5714285714,1505969.4285714286,1669608.7142857143,1779191.857142857,0.27692950241860836
93907,786228.2857142857,849697.1428571428,954435.1428571428,1073438.857142857,1246285.857142857,1357393.7142857143,0.3653017535074327
93908,813047.7142857143,903124.5714285715,1049242.142857143,1187097.5714285714,1384340.142857143,1515211.4285714286,0.4600589246738988
93912,171.5,743.0,14.0,87.0,171.0,327.0,-0.49271137026239065
93920,92653.71428571429,110158.42857142857,151073.14285714287,185913.7142857143,233317.14285714287,240575.42857142858,1.006543566212749
93921,469755.6666666667,527440.1666666666,734538.6,646352.8333333334,721982.5,804443.5,0.37593408488242475
93922,3626.3333333333335,3742.25,4750.0,5149.5,5835.0,6076.5,0.4200294144682415
93923,1541140.5714285714,1719334.4285714286,2081721.2857142857,2197877.8571428573,2485811.4285714286,2675795.5714285714,0.426137172617238
93924,557810.8571428572,654184.8571428572,854591.5714285715,973321.4285714285,1149169.2857142857,1244866.2857142857,0.7448950950091632
93925,30010.833333333332,32863.833333333336,41970.666666666664,48060.666666666664,69429.0,78663.33333333333,0.6014439230277955
93926,174084.16666666666,185551.5,211940.16666666666,201726.42857142858,227089.2857142857,246290.2857142857,0.1587867663903682
93927,305868.5,328614.3333333333,318455.0,358691.14285714284,505291.0,562153.3333333334,0.17269723053254205
93928,4911.333333333333,5876.0,4998.6,6135.4,5824.0,4593.2,0.249233066377087
93930,252047.14285714287,275476.14285714284,319226.85714285716,364859.85714285716,426297.28571428574,479911.4285714286,0.4475857691021521
93932,20840.0,22211.0,24600.666666666668,30646.333333333332,38702.666666666664,44133.833333333336,0.47055342290467045
93933,500283.0,562027.7142857143,647835.5714285715,724696.8571428572,814152.5714285715,910708.8571428572,0.4485738215027438
93940,1338028.2857142857,1466640.2857142857,1644323.2857142857,1829379.7142857143,2010715.857142857,2174755.285714286,0.36722050932512856
93943,3572.0,2596.0,2265.0,2438.0,1978.0,419.0,-0.31746920492721165
93944,17519.0,15799.0,16872.0,16568.0,15434.0,9313.0,-0.05428392031508648
93950,703824.4285714285,767449.1428571428,850413.7142857143,930461.1428571428,1020070.5714285715,1106655.7142857143,0.32200745681096204
93953,1101552.3333333333,1167907.8333333333,1487076.8333333333,1386999.0,1527926.5,1709022.0,0.2591312804929529
93954,6421.2,7431.0,8831.0,10538.0,11087.666666666666,11594.333333333334,0.6411262692331652
93955,669301.0,707209.1428571428,778438.7142857143,844516.7142857143,918192.1428571428,983652.5714285715,0.26178911175347763
93960,297773.28571428574,329413.5714285714,371634.0,417915.28571428574,485129.14285714284,536008.5714285715,0.4034680267298275
93962,40651.25,47433.5,55459.5,50017.0,54109.6,56545.2,0.23039266935211095
94002,1112364.857142857,1211988.857142857,1348077.5714285714,1452861.142857143,1561337.0,1694833.5714285714,0.3061012612254409
94005,192106.2857142857,210256.7142857143,236732.0,250037.0,278053.14285714284,308322.5714285714,0.30155553770829246
94010,3240105.4285714286,3541487.0,4000826.0,4125547.714285714,4318577.714285715,5401080.166666667,0.27327576377805685
94014,1155273.142857143,1241705.4285714286,1383762.142857143,1481143.2857142857,1587601.7142857143,1695961.5714285714,0.2820719453853336
94015,1687859.4285714286,1813871.7142857143,1968200.857142857,2062609.4285714286,2203585.285714286,2347959.1428571427,0.2220267835439241
94017,508.0,808.0,1035.0,1137.0,1268.5,1324.0,1.2381889763779528
94018,192068.0,182176.85714285713,249929.5,273220.8333333333,303551.1666666667,333553.1666666667,0.4225213639613747
94019,762224.7142857143,839784.0,916841.5714285715,997906.2857142857,1078071.0,1182347.0,0.309202216894043
94020,124140.66666666667,136981.5,167017.33333333334,198342.5,239544.33333333334,256736.66666666666,0.5977238186788105
94021,15742.333333333334,19144.5,21460.166666666668,24023.166666666668,33650.0,41285.666666666664,0.5260232494124124
94022,1905707.0,2056591.7142857143,2328112.0,2435498.0,2623255.5714285714,2806962.8571428573,0.27800233719034456
94024,1939539.8333333333,2127124.3333333335,2357287.5,2506875.0,2711414.6666666665,2931592.1666666665,0.2925101907763517
94025,2129736.285714286,2335783.8571428573,2659652.5714285714,2745930.285714286,2961246.285714286,3153339.0,0.28932877940488133
94026,897.5,,261.5,927.0,2053.0,2425.0,0.03286908077994429
94027,1880851.1666666667,1969639.8333333333,2344609.3333333335,2265662.1666666665,2353166.5,2372927.6666666665,0.2045940725240796
94028,1098646.8333333333,1194041.0,1388345.3333333333,1399989.6666666667,1493739.8333333333,1614223.1666666667,0.2742854429562671
94030,905127.7142857143,980631.8571428572,1259138.0,1338488.0,1434436.3333333333,1553221.6666666667,0.47878357813435635
94035,2155.0,2366.3333333333335,2581.6666666666665,2469.3333333333335,3616.5,1824.0,0.14586233565351903
94037,194048.16666666666,214629.33333333334,306365.0,338669.6,368194.0,403112.0,0.7452862648363078
94038,172284.83333333334,158673.14285714287,202040.16666666666,217135.66666666666,233934.0,254764.66666666666,0.26032955115994916
94040,883658.1428571428,942784.5714285715,1036860.1428571428,1112389.5714285714,1201273.4285714286,1283199.0,0.2588460598935561
94041,399040.5714285714,423338.71428571426,455288.28571428574,485926.85714285716,524774.1428571428,566117.2857142857,0.21773797436995315
94043,669654.4285714285,716476.8571428572,777883.2857142857,832376.8571428572,893908.7142857143,956951.2857142857,0.24299462771949978
94044,1519320.2857142857,1642263.7142857143,1810910.0,1957755.2857142857,2100354.0,2251093.0,0.2885731232067874
94060,103535.6,104496.33333333333,122889.16666666667,134653.33333333334,170233.16666666666,174363.5,0.30055105039554836
94061,1240113.2857142857,1336118.5714285714,1511427.2857142857,1607814.857142857,1720646.2857142857,1854040.4285714286,0.29650643668153354
94062,2491487.1428571427,2715837.1428571427,3121666.714285714,3248906.8571428573,3493038.8571428573,3530765.285714286,0.3040030595610999
94063,526919.0,565074.2857142857,623881.0,663711.5714285715,695810.2857142857,740405.7142857143,0.2596083485859714
94064,1329.0,,171.0,419.0,423.0,419.0,-0.6847253574115877
94065,571235.1666666666,619640.0,684215.8333333334,696011.6666666666,740723.6666666666,802840.8333333334,0.21843280540326213
94066,1632209.6666666667,1755526.5,1936501.8333333333,2066707.6666666667,2208218.6666666665,2373226.3333333335,0.2662023200042315
94070,1549182.7142857143,1693728.5714285714,1884603.4285714286,2009733.4285714286,2156377.1428571427,2347845.0,0.2972862465084124
94074,21255.166666666668,24391.0,41709.8,40045.8,45233.666666666664,57948.8,0.8840501525119383
94080,1874480.142857143,2024153.0,2253853.4285714286,2384248.4285714286,2550984.8571428573,2732936.714285714,0.271951819632125
94085,357479.71428571426,395184.4285714286,441162.5714285714,470374.85714285716,515457.71428571426,557952.5714285715,0.3158085293950747
94086,991997.0,1048095.7142857143,1145296.4285714286,1208579.5714285714,1310400.2857142857,1391729.7142857143,0.21832986534089455
94087,1665113.142857143,1784513.0,1949950.4285714286,2089616.142857143,2257846.8571428573,2401150.714285714,0.2549394326871996
94088,314.0,316.0,524.0,640.0,372.5,547.5,1.0382165605095541
94089,515277.4285714286,528566.1428571428,534006.1428571428,623439.8571428572,683925.0,720375.7142857143,0.20991105484923242
94102,394972.3333333333,426154.0,469934.0,483107.1666666667,525825.8333333334,563698.0,0.2231417896780957
94103,660826.1666666666,709789.3333333334,763492.3333333334,776516.3333333334,844748.3333333334,904787.6666666666,0.17506898561573317
94104,27248.5,26848.666666666668,30359.0,25761.166666666668,25477.833333333332,33288.2,-0.05458404438164788
94105,562632.1666666666,616550.5,718873.1666666666,721792.8333333334,777696.3333333334,822811.6666666666,0.28288582860382744
94107,1252664.5,1340923.5,1486956.1666666667,1523578.0,1615921.0,1729574.8333333333,0.21626979929582102
94108,256400.33333333334,273204.1666666667,311437.3333333333,237476.42857142858,242763.85714285713,300254.0,-0.07380608486691292
94109,1695970.1666666667,1803825.3333333333,2050945.8333333333,1945060.5,2009894.6666666667,2115126.8333333335,0.14687188385094427
94110,2637718.8333333335,2856729.3333333335,3194324.5,3340979.3333333335,3007917.714285714,3202909.8571428573,0.2666169309301541
94111,171864.0,233552.5,275662.0,203435.4,209646.0,183779.66666666666,0.1836999022482893
94112,2403723.5714285714,2603994.4285714286,2847908.285714286,3037598.4285714286,3800158.0,3438952.1428571427,0.2637053880393307
94114,2289637.3333333335,2493555.1666666665,2760520.5,2823290.6666666665,2959863.8333333335,3141955.1666666665,0.23307330185624725
94115,2183937.0,2269677.5,2683585.5,2401803.0,2427417.6666666665,2450906.5,0.09975837215084501
94116,2484115.0,2705986.1666666665,2950052.3333333335,3095332.5,3267920.6666666665,3490131.8333333335,0.24605040426872346
94117,1770336.3333333333,1919593.1666666667,2141563.5,2179084.8333333335,2272242.0,2415145.6666666665,0.23088748296227718
94118,2671746.0,2839633.6666666665,3285651.3333333335,3168238.1666666665,3254439.3333333335,3392309.3333333335,0.18583060166148524
94119,1846.0,1780.0,4321.0,1941.0,2160.5,2182.5,0.051462621885157094
94121,2367405.3333333335,2539277.0,2431629.1428571427,2486021.4285714286,2602633.0,2698318.285714286,0.050103838817952794
94122,2836653.1666666665,3060432.5,3329609.6666666665,3504418.5,3686707.3333333335,3877379.6666666665,0.23540605569274456
94123,2013064.1666666667,2141785.8333333335,2493918.1666666665,2345186.6666666665,2381700.6666666665,2473415.8333333335,0.16498356361384395
94124,830483.2857142857,893338.2857142857,1161666.8333333333,1233598.1666666667,1309803.8333333333,1389247.1666666667,0.48539794585470586
94127,1761875.3333333333,1935311.1666666667,2139096.0,2251727.5,2339073.5,2485477.1666666665,0.27802884653586923
94128,215.0,172.0,245.0,46.0,36.0,545.0,-0.786046511627907
94129,86589.0,53400.4,66514.75,60710.75,63800.75,91088.33333333333,-0.2988630195521371
94130,10437.333333333334,9231.0,9464.666666666666,15049.0,13778.666666666666,22148.333333333332,0.44184338272866625
94131,1548228.857142857,1683934.5714285714,1861548.0,1926860.142857143,2037596.4285714286,2179789.5714285714,0.24455769828048693
94132,995701.5,1079869.0,1154508.0,1200069.8333333333,1269361.8333333333,1359956.8333333333,0.20525060305054602
94133,886852.3333333334,952545.5,1073705.1666666667,1012594.6666666666,1039623.0,1093229.6666666667,0.1417849720941892
94134,1063503.5714285714,1340799.8333333333,1489851.5,1354269.2857142857,1447314.142857143,1526638.5714285714,0.2734036086922941
94142,161.0,,,39.0,,124.0,-0.7577639751552795
94146,3633.0,4092.0,5746.0,319.0,901.0,749.0,-0.9121937792458024
94150,1154.0,1523.0,1819.0,2201.0,2726.0,,0.9072790294627383
94158,206166.33333333334,224480.66666666666,242630.66666666666,243743.0,257290.5,274150.1666666667,0.18226383551145592
94188,6274.0,6536.0,2637.0,248.0,51.0,442.0,-0.960471788332802
94301,1134193.857142857,1260151.2857142857,1681921.0,1671300.5,1792470.3333333333,1880811.6666666667,0.47355806018044044
94303,1232858.5714285714,1322794.4285714286,1461049.0,1543381.857142857,1644529.4285714286,1734527.857142857,0.25187259342689056
94304,136746.5,127613.83333333333,156790.16666666666,152760.16666666666,164570.66666666666,176426.66666666666,0.11710476441200804
94305,237716.83333333334,296991.4,286363.1666666667,297780.1666666667,322234.0,350257.0,0.25266756456035583
94306,1049606.857142857,1133477.4285714286,1254848.0,1317372.5714285714,1425266.2857142857,1527434.7142857143,0.2551104849053687
94401,800969.0,857000.5714285715,943728.7142857143,990428.2857142857,1058468.0,1138228.857142857,0.23653760097367774
94402,1551567.1666666667,1700383.8333333333,1907766.0,2026616.0,2154560.5,2324051.0,0.3061735537713857
94403,1670669.0,1807328.5,1998098.0,2121684.3333333335,2283222.5,2450449.5,0.26996091585666193
94404,1351995.1666666667,1460019.6666666667,1582075.1666666667,1661520.8333333333,1793436.0,1934403.0,0.2289399210130311
94501,2419495.8333333335,2615156.8333333335,2965256.8333333335,3177316.1666666665,3404813.8333333335,3660596.3333333335,0.3132141510197543
94502,701532.5,751704.0,850767.3333333334,915684.5,862051.1428571428,1084298.6666666667,0.30526312038287606
94503,636464.8571428572,693371.2857142857,791814.2857142857,869263.8571428572,961015.4285714285,1052119.857142857,0.3657688203635528
94505,810070.5714285715,894843.7142857143,1042134.0,1129723.142857143,1241380.4285714286,1335631.4285714286,0.3945984247580546
94506,1818497.4285714286,1980342.0,2268899.8571428573,2461083.8571428573,2852483.714285714,3254726.4285714286,0.35336119725845877
94507,1503623.0,1652718.2857142857,1933229.0,2136761.714285714,2440711.285714286,2700060.0,0.4210754386476624
94508,163863.85714285713,189700.42857142858,269076.4285714286,306985.71428571426,392419.28571428574,536470.1666666666,0.8734193106298173
94509,1946847.7142857143,2065828.4285714286,2360127.0,2582751.8571428573,2815274.4285714286,3045064.285714286,0.32663270896380925
94510,1151416.2857142857,1243687.857142857,1410981.4285714286,1553565.7142857143,1723175.5714285714,1900992.857142857,0.3492650169716452
94511,95210.42857142857,101740.28571428571,119407.42857142857,142523.57142857142,171758.2857142857,194915.85714285713,0.496932358850246
94512,4394.666666666667,4056.3333333333335,5177.0,4454.666666666667,5324.666666666667,4883.666666666667,0.013652912621359222
94513,2583280.714285714,2851457.5714285714,3301123.8571428573,3663988.714285714,4034906.285714286,4403926.285714285,0.41834710181654394
94514,89101.28571428571,86168.0,89101.0,92555.57142857143,94833.85714285714,98444.85714285714,0.03876807934469452
94515,410386.85714285716,466823.5714285714,629644.2857142857,684851.2857142857,862804.8571428572,983759.4285714285,0.6687943919117431
94516,9591.4,11450.6,16468.6,21729.0,29504.25,20881.166666666668,1.2654669808369998
94517,700703.5714285715,757517.7142857143,876596.0,965762.4285714285,1083143.4285714286,1204009.0,0.37827530492311284
94518,975947.7142857143,1050100.5714285714,1187893.4285714286,1304830.2857142857,1440539.7142857143,1577343.5714285714,0.33698790069842727
94519,653436.7142857143,690134.0,784393.4285714285,857109.7142857143,945789.0,1034958.5714285715,0.31169506632733257
94520,658354.5714285715,699584.5714285715,781392.0,843535.5714285715,921032.8571428572,996751.5714285715,0.2812785207797274
94521,1634212.2857142857,1744275.0,1990246.0,2188267.714285714,2421060.5714285714,2657183.8571428573,0.33903516294350977
94522,1246.3333333333333,1398.0,1884.3333333333333,2281.3333333333335,1844.6666666666667,1271.0,0.8304359454399575
94523,1276777.857142857,1374361.7142857143,1574114.0,1724644.7142857143,1931300.0,2142437.5714285714,0.3507789978008258
94525,182123.33333333334,195168.83333333334,226387.5,250770.33333333334,236454.0,266043.71428571426,0.37692589271006827
94526,2005319.4285714286,2183821.5714285714,2515504.714285714,2782861.714285714,3113325.0,3423710.8571428573,0.3877398655974722
94528,259006.5,290295.25,275127.6,236279.33333333334,273321.3333333333,325527.5,-0.08774747609294228
94530,1397317.8333333333,1504166.6666666667,1688708.8333333333,1815752.8333333333,1925190.5,2073951.6666666667,0.29945585035711875
94531,1599137.7142857143,1727351.4285714286,2007101.142857143,2205727.714285714,2476194.5714285714,2751605.5714285714,0.3793231780984822
94533,1948628.7142857143,2091932.7142857143,2434659.285714286,2684847.285714286,2994637.4285714286,3272832.5714285714,0.37781367277985456
94534,1762962.0,1942989.2857142857,2271411.5714285714,2533070.5714285714,2858102.4285714286,3167592.8571428573,0.43682652911893244
94535,81605.0,76204.33333333333,75649.66666666667,76621.33333333333,77177.33333333333,44333.2,-0.06107060433388483
94536,1954845.4285714286,2096776.5714285714,2324438.4285714286,2533157.1428571427,2782709.0,3012829.0,0.29583500865760803
94537,1511.5,759.3333333333334,557.0,619.0,680.0,236.0,-0.5904730400264637
94538,1294970.7142857143,1380399.142857143,1535311.857142857,1671323.0,1855728.857142857,2013400.4285714286,0.29062609799780353
94539,2101621.0,2280625.4285714286,2537634.1428571427,2775708.4285714286,3103090.0,3417374.714285714,0.3207464279103742
94540,188.5,346.0,270.0,481.0,234.5,,1.5517241379310345
94541,1468739.2857142857,1578603.0,1803618.0,1964762.857142857,2118834.0,2281969.1428571427,0.33772063990740353
94542,772407.6666666666,848981.0,847205.5714285715,1114550.5,1252352.0,1367585.6666666667,0.44295628862651554
94544,1540840.0,1653008.857142857,1866855.2857142857,2060832.857142857,2283908.0,2465200.714285714,0.3374736229218199
94545,859822.2857142857,919612.0,1038484.8571428572,1138305.5714285714,1263021.857142857,1368743.4285714286,0.3238847030848235
94546,1570234.4285714286,1689045.142857143,1935649.857142857,2122366.5714285714,2306655.1428571427,2511445.1428571427,0.35162402047155644
94547,876381.2857142857,1108742.1666666667,1082433.5714285714,1188944.4285714286,1311267.2857142857,1439980.7142857143,0.35665200518560997
94548,21092.5,28401.4,32156.6,34906.6,32383.166666666668,42097.4,0.6549294773023586
94549,2508041.5,2738364.1666666665,3205668.0,3537200.5,3974467.1666666665,4353248.833333333,0.4103436884915979
94550,2107385.4285714286,2272681.285714286,2607836.8571428573,2822169.4285714286,3087016.714285714,3344650.0,0.33918047942684293
94551,1222592.5714285714,1344803.142857143,1545932.2857142857,1710682.142857143,1902403.2857142857,2106863.0,0.3992250426143602
94552,798304.0,876810.5714285715,1009742.1428571428,1140005.5714285714,1298988.7142857143,1446598.7142857143,0.42803439720779474
94553,1953252.4285714286,2094379.2857142857,2400362.4285714286,2632761.8571428573,2954895.1428571427,3300049.5714285714,0.3478861301446884
94555,1021837.7142857143,1098392.0,1223313.857142857,1328459.4285714286,1471814.142857143,1607071.4285714286,0.3000688954801881
94556,986081.4285714285,1071026.4285714286,1229091.5714285714,1381015.7142857143,1533480.7142857143,1683187.2857142857,0.40050879599917144
94558,2988862.0,3278677.8571428573,3913834.8571428573,4239949.571428572,4965427.0,5540007.285714285,0.4185832505577614
94559,869528.2857142857,962288.4285714285,1123220.857142857,1236159.7142857143,1377603.4285714286,1513359.5714285714,0.4216440506823241
94560,1261398.7142857143,1377602.5714285714,1562320.857142857,1720614.2857142857,1932901.857142857,2107874.5714285714,0.36405267123536666
94561,1374244.7142857143,1513410.7142857143,1758233.857142857,1964198.142857143,2221192.8571428573,2460169.0,0.42929284896545256
94562,62401.5,35706.666666666664,46685.25,29449.5,15884.6,9923.6,-0.528064229225259
94563,1833884.857142857,2350504.5,2710379.5,3016657.3333333335,3438938.0,3789118.0,0.6449546009301826
94564,789484.6666666666,843415.3333333334,955754.6666666666,1052471.0,1154526.3333333333,1260540.5,0.33311138827268766
94565,2420416.285714286,2593964.1428571427,2954672.0,3242571.714285714,3526463.285714286,3816973.8571428573,0.33967521761604863
94566,2099302.8571428573,2287119.714285714,2589241.8571428573,2784771.4285714286,3070516.714285714,3377286.714285714,0.3265220018618425
94567,39822.142857142855,48343.28571428572,72705.28571428571,84852.57142857143,111292.42857142857,123522.14285714286,1.1307886854047464
94568,1913306.857142857,2155495.4285714286,2476683.714285714,2746572.0,3119135.714285714,3457454.8571428573,0.4355104565409119
94569,12856.666666666666,11984.57142857143,20120.0,22185.4,24405.0,35506.0,0.7255950220378534
94570,191.0,,,179.0,901.0,,-0.06282722513089005
94571,429000.71428571426,486575.0,578580.1428571428,648197.5714285715,722227.4285714285,796162.2857142857,0.5109475342198899
