ZIP Code,2018,2019,2020,2021,2022,2023,Pct Premium Increase 18-21
93560,555153.7142857143,598583.5714285715,666142.5714285715,742771.2857142857,823559.8571428572,920369.4285714285,0.2525913091109183
93561,1363277.857142857,1506397.5714285714,1716435.0,1957154.2857142857,2422798.285714286,2830573.1428571427,0.30343873904385965
93562,42812.666666666664,43389.833333333336,46359.333333333336,49614.166666666664,54603.833333333336,57059.0,0.13708786132992928
93563,6373.0,7491.833333333333,10215.166666666666,10045.0,12435.0,13618.5,0.3655550024888004
93581,1534.5,941.0,537.5,1023.5,1721.0,2103.5,-0.49926722032242304
93590,1254.0,1373.0,1527.0,861.5,1746.0,1844.0,-0.4556006964596634
93591,194925.0,204946.16666666666,227517.66666666666,247268.33333333334,275974.8333333333,265519.5714285714,0.21168635962281196
93592,958.5,1384.25,916.5,1341.6666666666667,1035.0,1797.6666666666667,0.28559006211180127
93601,119888.14285714286,140604.2857142857,177232.7142857143,213900.85714285713,277230.5714285714,378969.1666666667,0.43951536960380844
93602,175458.42857142858,215666.57142857142,398548.5714285714,375152.14285714284,442724.14285714284,488279.14285714284,0.5323006094670162
93603,12003.0,13995.4,18076.833333333332,27588.166666666668,36791.5,40134.666666666664,0.5649221586549789
93604,169876.42857142858,195556.57142857142,260696.0,322333.14285714284,426159.14285714284,499625.0,0.472978710579826
93605,15299.6,20193.4,41247.8,27915.6,30178.0,29579.0,0.45193368582441357
93606,22292.833333333332,23168.333333333332,25369.5,27880.666666666668,31252.666666666668,32703.0,0.20041964563257703
93608,10202.833333333334,10895.5,11420.666666666666,13048.833333333334,19310.666666666668,20119.666666666668,0.2181037896108209
93609,97621.5,101517.5,113610.83333333333,104539.28571428571,117491.57142857143,128487.42857142857,0.0661740289023265
93610,356148.0,391854.71428571426,450881.5714285714,495468.5714285714,550862.2857142857,608621.1428571428,0.28118952333721614
93611,1660281.4285714286,1767933.2857142857,1948330.2857142857,2126153.4285714286,2359317.285714286,2609445.1428571427,0.21911494896820374
93612,688214.7142857143,739920.1428571428,837366.7142857143,893634.0,987604.5714285715,1076112.2857142857,0.22986959506272778
93613,1457.0,2053.5,620.0,323.5,605.5,692.0,-3.5038639876352398
93614,759173.3333333334,743071.2857142857,910911.2857142857,1071835.4285714286,1379238.0,1889722.5,0.2917071846139848
93615,74615.66666666667,79346.0,86314.66666666667,92379.66666666667,100157.83333333333,105806.66666666667,0.19229339789780578
93616,37688.666666666664,44608.5,48772.833333333336,52167.0,58470.666666666664,61459.666666666664,0.27753816269544607
93618,464222.71428571426,502830.4285714286,579225.0,630383.2857142857,697778.5714285715,758127.5714285715,0.26358657533296637
93619,1730574.0,1973354.7142857143,2320221.5714285714,2659308.0,3164930.4285714286,3680007.1428571427,0.34923897495137834
93620,207660.5,224238.33333333334,255498.83333333334,277712.1666666667,307049.5,330611.5,0.25224558040609196
93621,11019.142857142857,13852.666666666666,17406.5,22744.5,25419.85714285714,30688.14285714286,0.515524946376361
93622,154051.5,164971.16666666666,185497.5,206081.33333333334,232449.5,253160.83333333334,0.25247232484261883
93623,38180.0,45375.0,50109.8,81348.5,100270.0,88123.2,0.5306612906199868
93624,941.75,836.0,1160.5,1427.5,1949.0,1819.2,0.3402802101576182
93625,169725.42857142858,182382.14285714287,212110.2857142857,238032.42857142858,268054.5714285714,295226.85714285716,0.28696510139374765
93626,112517.0,131056.28571428571,170236.2857142857,199355.2857142857,247267.14285714287,292237.0,0.43559560210879783
93627,912.25,1263.5,1199.75,1326.25,1451.0,1274.4,0.3121583411875589
93628,52757.5,47904.8,63518.8,94161.5,115377.5,106677.2,0.43971262140046624
93630,339863.14285714284,369419.14285714284,408083.5714285714,447847.85714285716,484179.85714285716,528891.7142857143,0.2411191938588839
93631,379527.4285714286,419835.85714285716,484119.85714285716,528228.7142857143,594131.7142857143,650000.7142857143,0.2815092812880568
93633,27091.0,27258.25,30996.5,40425.75,54325.75,63038.0,0.3298578257669926
93634,51196.333333333336,58904.0,97019.66666666667,108232.83333333333,120963.85714285714,154890.5,0.5269796441929975
93635,989026.4285714285,1078158.4285714286,1273533.4285714286,1395002.7142857143,1560501.857142857,1715343.7142857143,0.2910218607869581
93636,437617.28571428574,512549.71428571426,648008.2857142857,795749.4285714285,1022692.8571428572,1225992.7142857143,0.4500564247970376
93637,863575.4285714285,935896.5714285715,1046241.1428571428,1149879.142857143,1298689.5714285714,1445408.0,0.24898591827165947
93638,881322.8571428572,942127.4285714285,1062123.7142857143,1157378.7142857143,1294260.142857143,1407674.0,0.2385181736413973
93640,158324.33333333334,173822.66666666666,195402.83333333334,211070.16666666666,225588.66666666666,237265.5,0.24989715110535904
93641,30297.833333333332,33984.0,41942.333333333336,52750.833333333336,69342.83333333333,79744.16666666667,0.4256425648883904
93642,2381.0,9231.0,3018.0,1652.5,2133.5,2302.5,-0.4408472012102874
93643,208751.16666666666,256188.5,376723.0,463218.3333333333,578781.6666666666,634075.1666666666,0.5493460607129108
93644,500635.14285714284,584723.5714285715,746231.0,891000.2857142857,1104107.857142857,1255670.7142857143,0.43812010962959447
93645,20416.0,24114.333333333332,32867.833333333336,39565.666666666664,50243.333333333336,55882.333333333336,0.48399706816515997
93646,114379.0,121453.14285714286,134225.57142857142,144993.0,158338.85714285713,166851.85714285713,0.21114122750753483
93647,139597.42857142858,147984.42857142858,163815.2857142857,176622.57142857142,193019.7142857143,242604.83333333334,0.20962860271862996
93648,190893.57142857142,206510.2857142857,237162.85714285713,254322.42857142858,322177.6666666667,338884.6666666667,0.24940331648745104
93649,1568.0,967.0,786.3333333333334,834.0,2277.75,1524.0,-0.8800959232613909
93650,79754.0,85463.5,94356.16666666667,102370.33333333333,109261.66666666667,116503.0,0.22092663564639492
93651,107595.33333333333,118568.83333333333,154873.0,186084.66666666666,227673.0,262004.33333333334,0.4217936638161124
93652,6440.166666666667,6532.833333333333,7168.333333333333,7968.166666666667,8640.0,8726.0,0.19176305716496894
93653,57326.666666666664,64463.5,84265.5,109046.66666666667,139474.16666666666,161171.33333333334,0.4742923518982699
93654,557417.8571428572,596031.1428571428,665683.0,724910.4285714285,811169.7142857143,882833.5714285715,0.23105278228462897
93656,91463.14285714286,96193.57142857143,106062.14285714286,132314.5,145683.33333333334,158041.33333333334,0.30874437150015416
93657,852274.1428571428,919451.8571428572,1047096.4285714285,1140020.4285714286,1297332.857142857,1429026.5714285714,0.2524044995183671
93660,57556.666666666664,60492.166666666664,67258.66666666667,72068.66666666667,80899.66666666667,87863.5,0.2013635144260567
93662,507848.14285714284,538682.8571428572,615910.2857142857,669573.5714285715,726900.7142857143,779950.7142857143,0.24153496415095757
93664,303536.4285714286,391176.5714285714,687306.1428571428,811970.5714285715,995228.8571428572,1103059.7142857143,0.6261731160559303
93665,10370.2,11281.8,13751.2,11986.166666666666,10781.857142857143,13625.333333333334,0.1348193055883865
93666,1641.0,1909.8,3599.8,3241.1666666666665,3525.5,4304.0,0.4937008278911914
93667,121341.33333333333,136419.66666666666,178705.16666666666,214518.66666666666,264226.8333333333,299440.3333333333,0.43435536301425204
93668,23092.833333333332,24839.833333333332,26503.166666666668,28007.833333333332,30361.5,34088.333333333336,0.1754866198146947
93669,34510.833333333336,44791.5,72093.33333333333,90630.5,110537.0,119238.83333333333,0.6192139143739323
93670,784.0,815.0,832.3333333333334,865.3333333333334,991.0,1119.6666666666667,0.0939907550077042
93673,9101.833333333334,9919.666666666666,11644.5,12361.333333333334,12704.5,13462.5,0.26368514723330816
93675,172888.85714285713,180834.7142857143,196027.2857142857,219803.85714285713,296524.0,358425.4285714286,0.21344029449632693
93701,124378.5,114170.28571428571,154624.33333333334,166594.83333333334,187870.5,204239.33333333334,0.25340721851117837
93702,566761.1428571428,600175.8571428572,662219.4285714285,710926.2857142857,770409.0,816744.7142857143,0.20278493812097054
93703,608013.5,645738.3333333334,729572.1666666666,776455.6666666666,846704.0,914409.8333333334,0.21693726235496594
93704,884881.8571428572,943793.4285714285,1231682.3333333333,1305301.0,1434769.1666666667,1550605.6666666667,0.3220859731641536
93705,704184.4285714285,745732.1428571428,825211.0,883527.7142857143,969702.7142857143,1040192.2857142857,0.2029854670255312
93706,498055.28571428574,531620.5714285715,591040.0,635965.2857142857,689482.7142857143,737659.8571428572,0.216851458873429
93710,625741.1428571428,661869.1428571428,733728.5714285715,783358.2857142857,864401.0,948970.8571428572,0.2012069645927388
93711,1709889.0,1833820.4285714286,2017391.2857142857,2147832.714285714,2354958.0,2565632.714285714,0.20390029045225583
93720,1688953.0,1793788.0,1978480.142857143,2136672.0,2355176.0,2567615.0,0.20954035060130896
93721,32249.85714285714,35789.42857142857,42711.0,43261.57142857143,48187.71428571428,52147.0,0.25453800964894613
93722,2001232.142857143,2149869.4285714286,2399603.714285714,2582972.5714285714,2830396.4285714286,3065901.8571428573,0.2252212954199834
93723,285382.4285714286,328720.71428571426,384691.5714285714,439631.14285714284,519735.0,590590.4285714285,0.3508593892672363
93725,388241.28571428574,418211.71428571426,471559.5714285714,506241.71428571426,556573.8571428572,700397.0,0.2330910812790727
93726,744816.7142857143,790479.2857142857,888997.0,947472.8571428572,1050682.7142857143,1136697.2857142857,0.21389123849759734
93727,1635594.7142857143,1783796.4285714286,2026154.4285714286,2232446.0,2497936.0,2774389.0,0.2673530673146341
93728,339139.4285714286,357828.4285714286,401875.85714285716,428639.5714285714,473152.85714285716,513358.4285714286,0.20880046739235125
93729,1761.0,1204.0,1516.5,1536.5,207.0,417.5,-0.1461112918971689
93730,690527.3333333334,783681.1666666666,760667.7142857143,843259.1428571428,977562.1428571428,1130491.2857142857,0.18112084620431312
93737,158761.57142857142,186662.14285714287,225907.14285714287,304305.0,364277.8333333333,418715.6666666667,0.47828142347785474
93740,393.0,868.0,777.0,861.0,1646.0,911.5,0.5435540069686411
93750,1061.0,1245.0,1900.0,1051.0,1051.0,1051.0,-0.009514747859181731
93760,1222.0,1189.0,1205.0,1079.0,1049.0,1263.0,-0.13253012048192772
93901,702834.2857142857,745709.4285714285,816057.4285714285,882942.2857142857,961543.5714285715,1034054.8571428572,0.20398615279173724
93905,716215.1428571428,767141.4285714285,853730.4285714285,947554.0,1048801.7142857143,1110418.142857143,0.24414319093461392
93906,1179367.7142857143,1260916.2857142857,1378152.5714285714,1505969.4285714286,1669608.7142857143,1779191.857142857,0.21687141059399234
93907,786228.2857142857,849697.1428571428,954435.1428571428,1073438.857142857,1246285.857142857,1357393.7142857143,0.2675611838694119
93908,813047.7142857143,903124.5714285715,1049242.142857143,1187097.5714285714,1384340.142857143,1515211.4285714286,0.31509613543621334
93912,171.5,743.0,14.0,87.0,171.0,327.0,-0.9712643678160919
93920,92653.71428571429,110158.42857142857,151073.14285714287,185913.7142857143,233317.14285714287,240575.42857142858,0.5016305567252397
93921,469755.6666666667,527440.1666666666,734538.6,646352.8333333334,721982.5,804443.5,0.2732209987475881
93922,3626.3333333333335,3742.25,4750.0,5149.5,5835.0,6076.5,0.2957892352008285
93923,1541140.5714285714,1719334.4285714286,2081721.2857142857,2197877.8571428573,2485811.4285714286,2675795.5714285714,0.2988051786317257
93924,557810.8571428572,654184.8571428572,854591.5714285715,973321.4285714285,1149169.2857142857,1244866.2857142857,0.4268996440758815
93925,30010.833333333332,32863.833333333336,41970.666666666664,48060.666666666664,69429.0,78663.33333333333,0.3755635238795411
93926,174084.16666666666,185551.5,211940.16666666666,201726.42857142858,227089.2857142857,246290.2857142857,0.13702846027918536
93927,305868.5,328614.3333333333,318455.0,358691.14285714284,505291.0,562153.3333333334,0.14726497687226334
93928,4911.333333333333,5876.0,4998.6,6135.4,5824.0,4593.2,0.19950886114461433
93930,252047.14285714287,275476.14285714284,319226.85714285716,364859.85714285716,426297.28571428574,479911.4285714286,0.30919464577201655
93932,20840.0,22211.0,24600.666666666668,30646.333333333332,38702.666666666664,44133.833333333336,0.3199839023700497
93933,500283.0,562027.7142857143,647835.5714285715,724696.8571428572,814152.5714285715,910708.8571428572,0.309665834660325
93940,1338028.2857142857,1466640.2857142857,1644323.2857142857,1829379.7142857143,2010715.857142857,2174755.285714286,0.26858908772981444
93943,3572.0,2596.0,2265.0,2438.0,1978.0,419.0,-0.46513535684987695
93944,17519.0,15799.0,16872.0,16568.0,15434.0,9313.0,-0.05739980685659102
93950,703824.4285714285,767449.1428571428,850413.7142857143,930461.1428571428,1020070.5714285715,1106655.7142857143,0.24357461461505728
93953,1101552.3333333333,1167907.8333333333,1487076.8333333333,1386999.0,1527926.5,1709022.0,0.20580163840541107
93954,6421.2,7431.0,8831.0,10538.0,11087.666666666666,11594.333333333334,0.39066236477509964
93955,669301.0,707209.1428571428,778438.7142857143,844516.7142857143,918192.1428571428,983652.5714285715,0.20747453700062102
93960,297773.28571428574,329413.5714285714,371634.0,417915.28571428574,485129.14285714284,536008.5714285715,0.28747931484405415
93962,40651.25,47433.5,55459.5,50017.0,54109.6,56545.2,0.18725133454625428
94002,1112364.857142857,1211988.857142857,1348077.5714285714,1452861.142857143,1561337.0,1694833.5714285714,0.23436257992603376
94005,192106.2857142857,210256.7142857143,236732.0,250037.0,278053.14285714284,308322.5714285714,0.23168856723490638
94010,3240105.4285714286,3541487.0,4000826.0,4125547.714285714,4318577.714285715,5401080.166666667,0.21462417769360073
94014,1155273.142857143,1241705.4285714286,1383762.142857143,1481143.2857142857,1587601.7142857143,1695961.5714285714,0.22001257136981917
94015,1687859.4285714286,1813871.7142857143,1968200.857142857,2062609.4285714286,2203585.285714286,2347959.1428571427,0.1816873300436493
94017,508.0,808.0,1035.0,1137.0,1268.5,1324.0,0.5532102022867195
94018,192068.0,182176.85714285713,249929.5,273220.8333333333,303551.1666666667,333553.1666666667,0.2970228600186052
94019,762224.7142857143,839784.0,916841.5714285715,997906.2857142857,1078071.0,1182347.0,0.23617605661224408
94020,124140.66666666667,136981.5,167017.33333333334,198342.5,239544.33333333334,256736.66666666666,0.37410959997647164
94021,15742.333333333334,19144.5,21460.166666666668,24023.166666666668,33650.0,41285.666666666664,0.3447019890522343
94022,1905707.0,2056591.7142857143,2328112.0,2435498.0,2623255.5714285714,2806962.8571428573,0.21752881751493944
94024,1939539.8333333333,2127124.3333333335,2357287.5,2506875.0,2711414.6666666665,2931592.1666666665,0.2263117094656362
94025,2129736.285714286,2335783.8571428573,2659652.5714285714,2745930.285714286,2961246.285714286,3153339.0,0.2244026380442912
94027,1880851.1666666667,1969639.8333333333,2344609.3333333335,2265662.1666666665,2353166.5,2372927.6666666665,0.16984482755703567
94028,1098646.8333333333,1194041.0,1388345.3333333333,1399989.6666666667,1493739.8333333333,1614223.1666666667,0.2152464696763239
94030,905127.7142857143,980631.8571428572,1259138.0,1338488.0,1434436.3333333333,1553221.6666666667,0.32376852516741705
94035,2155.0,2366.3333333333335,2581.6666666666665,2469.3333333333335,3616.5,1824.0,0.12729481641468687
94037,194048.16666666666,214629.33333333334,306365.0,338669.6,368194.0,403112.0,0.4270280926700635
94038,172284.83333333334,158673.14285714287,202040.16666666666,217135.66666666666,233934.0,254764.66666666666,0.20655673027769114
94040,883658.1428571428,942784.5714285715,1036860.1428571428,1112389.5714285714,1201273.4285714286,1283199.0,0.20562169445519277
94041,399040.5714285714,423338.71428571426,455288.28571428574,485926.85714285716,524774.1428571428,566117.2857142857,0.17880527580870495
94043,669654.4285714285,716476.8571428572,777883.2857142857,832376.8571428572,893908.7142857143,956951.2857142857,0.195491293607051
94044,1519320.2857142857,1642263.7142857143,1810910.0,1957755.2857142857,2100354.0,2251093.0,0.22394780552975868
94060,103535.6,104496.33333333333,122889.16666666667,134653.33333333334,170233.16666666666,174363.5,0.23109515793642937
94061,1240113.2857142857,1336118.5714285714,1511427.2857142857,1607814.857142857,1720646.2857142857,1854040.4285714286,0.2286964632743784
94062,2491487.1428571427,2715837.1428571427,3121666.714285714,3248906.8571428573,3493038.8571428573,3530765.285714286,0.23313063365313036
94063,526919.0,565074.2857142857,623881.0,663711.5714285715,695810.2857142857,740405.7142857143,0.20610243563200115
94065,571235.1666666666,619640.0,684215.8333333334,696011.6666666666,740723.6666666666,802840.8333333334,0.17927357539504846
94066,1632209.6666666667,1755526.5,1936501.8333333333,2066707.6666666667,2208218.6666666665,2373226.3333333335,0.21023679691515795
94070,1549182.7142857143,1693728.5714285714,1884603.4285714286,2009733.4285714286,2156377.1428571427,2347845.0,0.22916010040848347
94074,21255.166666666668,24391.0,41709.8,40045.8,45233.666666666664,57948.8,0.46922856662454826
94080,1874480.142857143,2024153.0,2253853.4285714286,2384248.4285714286,2550984.8571428573,2732936.714285714,0.21380669883453537
94085,357479.71428571426,395184.4285714286,441162.5714285714,470374.85714285716,515457.71428571426,557952.5714285715,0.24001100641919645
94086,991997.0,1048095.7142857143,1145296.4285714286,1208579.5714285714,1310400.2857142857,1391729.7142857143,0.17920422994785964
94087,1665113.142857143,1784513.0,1949950.4285714286,2089616.142857143,2257846.8571428573,2401150.714285714,0.20314879431376082
94088,314.0,316.0,524.0,640.0,372.5,547.5,0.509375
94089,515277.4285714286,528566.1428571428,534006.1428571428,623439.8571428572,683925.0,720375.7142857143,0.17349296380748377
94102,394972.3333333333,426154.0,469934.0,483107.1666666667,525825.8333333334,563698.0,0.18243329723598256
94103,660826.1666666666,709789.3333333334,763492.3333333334,776516.3333333334,844748.3333333334,904787.6666666666,0.14898613422598117
94104,27248.5,26848.666666666668,30359.0,25761.166666666668,25477.833333333332,33288.2,-0.05773548040655504
94105,562632.1666666666,616550.5,718873.1666666666,721792.8333333334,777696.3333333334,822811.6666666666,0.22050740782731526
94107,1252664.5,1340923.5,1486956.1666666667,1523578.0,1615921.0,1729574.8333333333,0.17781400098977537
94108,256400.33333333334,273204.1666666667,311437.3333333333,237476.42857142858,242763.85714285713,300254.0,-0.0796875078328576
94109,1695970.1666666667,1803825.3333333333,2050945.8333333333,1945060.5,2009894.6666666667,2115126.8333333335,0.12806302597442767
94110,2637718.8333333335,2856729.3333333335,3194324.5,3340979.3333333335,3007917.714285714,3202909.8571428573,0.21049531584451583
94111,171864.0,233552.5,275662.0,203435.4,209646.0,183779.66666666666,0.15519127939385177
94112,2403723.5714285714,2603994.4285714286,2847908.285714286,3037598.4285714286,3800158.0,3438952.1428571427,0.20867631849578164
94114,2289637.3333333335,2493555.1666666665,2760520.5,2823290.6666666665,2959863.8333333335,3141955.1666666665,0.18901820476153586
94115,2183937.0,2269677.5,2683585.5,2401803.0,2427417.6666666665,2450906.5,0.09070935459735874
94116,2484115.0,2705986.1666666665,2950052.3333333335,3095332.5,3267920.6666666665,3490131.8333333335,0.1974642465712488
94117,1770336.3333333333,1919593.1666666667,2141563.5,2179084.8333333335,2272242.0,2415145.6666666665,0.1875780574245657
94118,2671746.0,2839633.6666666665,3285651.3333333335,3168238.1666666665,3254439.3333333335,3392309.3333333335,0.1567092309821615
94119,1846.0,1780.0,4321.0,1941.0,2160.5,2182.5,0.04894384337970119
94121,2367405.3333333335,2539277.0,2431629.1428571427,2486021.4285714286,2602633.0,2698318.285714286,0.047713223174531076
94122,2836653.1666666665,3060432.5,3329609.6666666665,3504418.5,3686707.3333333335,3877379.6666666665,0.19054954005445796
94123,2013064.1666666667,2141785.8333333335,2493918.1666666665,2345186.6666666665,2381700.6666666665,2473415.8333333335,0.1416187908283064
94124,830483.2857142857,893338.2857142857,1161666.8333333333,1233598.1666666667,1309803.8333333333,1389247.1666666667,0.32677973415090816
94127,1761875.3333333333,1935311.1666666667,2139096.0,2251727.5,2339073.5,2485477.1666666665,0.21754504782069178
94128,215.0,172.0,245.0,46.0,36.0,545.0,-3.6739130434782608
94129,86589.0,53400.4,66514.75,60710.75,63800.75,91088.33333333333,-0.42625482307499085
94130,10437.333333333334,9231.0,9464.666666666666,15049.0,13778.666666666666,22148.333333333332,0.3064433960174541
94131,1548228.857142857,1683934.5714285714,1861548.0,1926860.142857143,2037596.4285714286,2179789.5714285714,0.19650169583810712
94132,995701.5,1079869.0,1154508.0,1200069.8333333333,1269361.8333333333,1359956.8333333333,0.17029703410315422
94133,886852.3333333334,952545.5,1073705.1666666667,1012594.6666666666,1039623.0,1093229.6666666667,0.12417834842766957
94134,1063503.5714285714,1340799.8333333333,1489851.5,1354269.2857142857,1447314.142857143,1526638.5714285714,0.21470302646076406
94146,3633.0,4092.0,5746.0,319.0,901.0,749.0,-10.38871473354232
94158,206166.33333333334,224480.66666666666,242630.66666666666,243743.0,257290.5,274150.1666666667,0.15416511106643743
94188,6274.0,6536.0,2637.0,248.0,51.0,442.0,-24.298387096774192
94301,1134193.857142857,1260151.2857142857,1681921.0,1671300.5,1792470.3333333333,1880811.6666666667,0.321370479370492
94303,1232858.5714285714,1322794.4285714286,1461049.0,1543381.857142857,1644529.4285714286,1734527.857142857,0.20119666709645875
94304,136746.5,127613.83333333333,156790.16666666666,152760.16666666666,164570.66666666666,176426.66666666666,0.1048288111756882
94305,237716.83333333334,296991.4,286363.1666666667,297780.1666666667,322234.0,350257.0,0.20170360573599877
94306,1049606.857142857,1133477.4285714286,1254848.0,1317372.5714285714,1425266.2857142857,1527434.7142857143,0.20325739285382768
94401,800969.0,857000.5714285715,943728.7142857143,990428.2857142857,1058468.0,1138228.857142857,0.19129026144245243
94402,1551567.1666666667,1700383.8333333333,1907766.0,2026616.0,2154560.5,2324051.0,0.23440495551862478
94403,1670669.0,1807328.5,1998098.0,2121684.3333333335,2283222.5,2450449.5,0.21257419223374893
94404,1351995.1666666667,1460019.6666666667,1582075.1666666667,1661520.8333333333,1793436.0,1934403.0,0.18629057214148675
94501,2419495.8333333335,2615156.8333333335,2965256.8333333335,3177316.1666666665,3404813.8333333335,3660596.3333333335,0.23850957650474078
94502,701532.5,751704.0,850767.3333333334,915684.5,862051.1428571428,1084298.6666666667,0.2338709457242096
94503,636464.8571428572,693371.2857142857,791814.2857142857,869263.8571428572,961015.4285714285,1052119.857142857,0.2678116639580256
94505,810070.5714285715,894843.7142857143,1042134.0,1129723.142857143,1241380.4285714286,1335631.4285714286,0.2829477057716543
94506,1818497.4285714286,1980342.0,2268899.8571428573,2461083.8571428573,2852483.714285714,3254726.4285714286,0.2610989571551721
94507,1503623.0,1652718.2857142857,1933229.0,2136761.714285714,2440711.285714286,2700060.0,0.29630759015043584
94508,163863.85714285713,189700.42857142858,269076.4285714286,306985.71428571426,392419.28571428574,536470.1666666666,0.4662166689934385
94509,1946847.7142857143,2065828.4285714286,2360127.0,2582751.8571428573,2815274.4285714286,3045064.285714286,0.24621186162289915
94510,1151416.2857142857,1243687.857142857,1410981.4285714286,1553565.7142857143,1723175.5714285714,1900992.857142857,0.25885575671082933
94511,95210.42857142857,101740.28571428571,119407.42857142857,142523.57142857142,171758.2857142857,194915.85714285713,0.3319671432795578
94512,4394.666666666667,4056.3333333333335,5177.0,4454.666666666667,5324.666666666667,4883.666666666667,0.013469021251122417
94513,2583280.714285714,2851457.5714285714,3301123.8571428573,3663988.714285714,4034906.285714286,4403926.285714285,0.2949539652746123
94514,89101.28571428571,86168.0,89101.0,92555.57142857143,94833.85714285714,98444.85714285714,0.03732120779948428
94515,410386.85714285716,466823.5714285714,629644.2857142857,684851.2857142857,862804.8571428572,983759.4285714285,0.4007650044566505
94516,9591.4,11450.6,16468.6,21729.0,29504.25,20881.166666666668,0.558589902894749
94517,700703.5714285715,757517.7142857143,876596.0,965762.4285714285,1083143.4285714286,1204009.0,0.2744555485917343
94518,975947.7142857143,1050100.5714285714,1187893.4285714286,1304830.2857142857,1440539.7142857143,1577343.5714285714,0.2520500750398628
94519,653436.7142857143,690134.0,784393.4285714285,857109.7142857143,945789.0,1034958.5714285715,0.23762768827061312
94520,658354.5714285715,699584.5714285715,781392.0,843535.5714285715,921032.8571428572,996751.5714285715,0.21952956848800853
94521,1634212.2857142857,1744275.0,1990246.0,2188267.714285714,2421060.5714285714,2657183.8571428573,0.25319362203919415
94522,1246.3333333333333,1398.0,1884.3333333333333,2281.3333333333335,1844.6666666666667,1271.0,0.4536820572764466
94523,1276777.857142857,1374361.7142857143,1574114.0,1724644.7142857143,1931300.0,2142437.5714285714,0.2596864463927271
94525,182123.33333333334,195168.83333333334,226387.5,250770.33333333334,236454.0,266043.71428571426,0.27374450194135136
94526,2005319.4285714286,2183821.5714285714,2515504.714285714,2782861.714285714,3113325.0,3423710.8571428573,0.2794038531353541
94528,259006.5,290295.25,275127.6,236279.33333333334,273321.3333333333,325527.5,-0.09618770438379427
94530,1397317.8333333333,1504166.6666666667,1688708.8333333333,1815752.8333333333,1925190.5,2073951.6666666667,0.230447113901424
94531,1599137.7142857143,1727351.4285714286,2007101.142857143,2205727.714285714,2476194.5714285714,2751605.5714285714,0.27500674542525444
94533,1948628.7142857143,2091932.7142857143,2434659.285714286,2684847.285714286,2994637.4285714286,3272832.5714285714,0.27421245720227455
94534,1762962.0,1942989.2857142857,2271411.5714285714,2533070.5714285714,2858102.4285714286,3167592.8571428573,0.3040217592493898
94535,81605.0,76204.33333333333,75649.66666666667,76621.33333333333,77177.33333333333,44333.2,-0.06504280792120565
94536,1954845.4285714286,2096776.5714285714,2324438.4285714286,2533157.1428571427,2782709.0,3012829.0,0.22829681763581294
94537,1511.5,759.3333333333334,557.0,619.0,680.0,236.0,-1.4418416801292406
94538,1294970.7142857143,1380399.142857143,1535311.857142857,1671323.0,1855728.857142857,2013400.4285714286,0.22518225723829904
94539,2101621.0,2280625.4285714286,2537634.1428571427,2775708.4285714286,3103090.0,3417374.714285714,0.24285239099063463
94541,1468739.2857142857,1578603.0,1803618.0,1964762.857142857,2118834.0,2281969.1428571427,0.2524597661368075
94542,772407.6666666666,848981.0,847205.5714285715,1114550.5,1252352.0,1367585.6666666667,0.30697831397799685
94544,1540840.0,1653008.857142857,1866855.2857142857,2060832.857142857,2283908.0,2465200.714285714,0.25232170349990257
94545,859822.2857142857,919612.0,1038484.8571428572,1138305.5714285714,1263021.857142857,1368743.4285714286,0.24464721310710066
94546,1570234.4285714286,1689045.142857143,1935649.857142857,2122366.5714285714,2306655.1428571427,2511445.1428571427,0.2601492834885262
94547,876381.2857142857,1108742.1666666667,1082433.5714285714,1188944.4285714286,1311267.2857142857,1439980.7142857143,0.26289129697399055
94548,21092.5,28401.4,32156.6,34906.6,32383.166666666668,42097.4,0.39574464427930534
94549,2508041.5,2738364.1666666665,3205668.0,3537200.5,3974467.1666666665,4353248.833333333,0.2909529725555563
94550,2107385.4285714286,2272681.285714286,2607836.8571428573,2822169.4285714286,3087016.714285714,3344650.0,0.25327465911988883
94551,1222592.5714285714,1344803.142857143,1545932.2857142857,1710682.142857143,1902403.2857142857,2106863.0,0.28531868030923346
94552,798304.0,876810.5714285715,1009742.1428571428,1140005.5714285714,1298988.7142857143,1446598.7142857143,0.2997367556724973
94553,1953252.4285714286,2094379.2857142857,2400362.4285714286,2632761.8571428573,2954895.1428571427,3300049.5714285714,0.2580975665261461
94555,1021837.7142857143,1098392.0,1223313.857142857,1328459.4285714286,1471814.142857143,1607071.4285714286,0.23080999516518383
94556,986081.4285714285,1071026.4285714286,1229091.5714285714,1381015.7142857143,1533480.7142857143,1683187.2857142857,0.2859737812024484
94558,2988862.0,3278677.8571428573,3913834.8571428573,4239949.571428572,4965427.0,5540007.285714285,0.295071332890179
94559,869528.2857142857,962288.4285714285,1123220.857142857,1236159.7142857143,1377603.4285714286,1513359.5714285714,0.29658904455018414
94560,1261398.7142857143,1377602.5714285714,1562320.857142857,1720614.2857142857,1932901.857142857,2107874.5714285714,0.2668904793138663
94561,1374244.7142857143,1513410.7142857143,1758233.857142857,1964198.142857143,2221192.8571428573,2460169.0,0.3003533175697215
94562,62401.5,35706.666666666664,46685.25,29449.5,15884.6,9923.6,-1.1189324097183313
94563,1833884.857142857,2350504.5,2710379.5,3016657.3333333335,3438938.0,3789118.0,0.392080486941996
