,ZIP Code,New,Renewed,Expiring,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,Pct NonRenewed,Pct NonRenewed Owner,Pct NonRenewed Company
472,92363,2159,13713,15656,1445,498,0.12410577414409811,0.09229688298415943,0.03180889115993868
473,92365,550,3890,4429,343,196,0.12169790020320614,0.07744411831113118,0.04425378189207496
474,92368,197,879,1071,108,84,0.1792717086834734,0.10084033613445378,0.0784313725490196
475,92371,5149,26882,31752,3249,1621,0.15337616528092718,0.10232426303854875,0.05105190224237843
476,92372,2176,11290,13334,1326,718,0.15329233538323084,0.09944502774861257,0.05384730763461827
477,92373,6929,54138,60876,5124,1614,0.11068401340429726,0.08417110191208357,0.02651291149221368
478,92374,9348,65266,73696,6650,1780,0.11438884064264003,0.0902355623100304,0.024153278332609638
479,92376,13642,91969,105042,9783,3290,0.12445497991279679,0.09313417490146798,0.0313208050113288
480,92377,4897,33020,37789,3630,1139,0.12620074624890842,0.096059699912673,0.030141046336235412
481,92378,164,898,1115,103,114,0.19461883408071748,0.09237668161434978,0.10224215246636771
482,92382,2818,16296,19534,1947,1291,0.16576226067369715,0.09967236613084877,0.06608989454284837
483,92385,120,689,871,124,58,0.208955223880597,0.1423650975889782,0.06659012629161883
484,92386,2238,13378,16118,1653,1087,0.16999627745377838,0.10255614840550936,0.06744012904826902
485,92391,1025,5182,6428,683,563,0.19383945239576852,0.10625388923459864,0.08758556316116989
486,92392,17358,99066,116179,14163,2950,0.14729856514516393,0.12190671291713649,0.02539185222802744
487,92393,2,43,47,4,0,0.0851063829787234,0.0851063829787234,0.0
488,92394,10396,51099,60691,7935,1657,0.15804649783328664,0.13074426191692343,0.027302235916363216
489,92395,13271,61501,73480,9801,2178,0.1630239520958084,0.13338323353293413,0.02964071856287425
490,92397,2010,15502,17769,1575,692,0.12758174348584614,0.08863751477291913,0.038944228712927006
491,92398,309,2173,2511,232,106,0.13460772600557547,0.09239346873755476,0.04221425726802071
492,92399,14745,94929,109006,10260,3817,0.129139680384566,0.09412325927013192,0.035016421114434065
493,92401,213,1115,1320,162,43,0.1553030303030303,0.12272727272727273,0.03257575757575758
494,92404,11600,67087,78315,8231,2997,0.14336972482921534,0.10510119389644385,0.0382685309327715
495,92405,6564,36729,43117,4566,1822,0.1481550200616926,0.10589790569844841,0.0422571143632442
496,92407,14394,78031,90799,9470,3298,0.14061828874767343,0.10429630282271832,0.03632198592495512
497,92408,2091,12283,14539,1638,618,0.15516885617992984,0.11266249398170439,0.04250636219822546
498,92410,7218,38396,45132,4603,2133,0.14925108570415668,0.10198971904635291,0.047261366657803776
499,92411,4554,24844,29082,2926,1312,0.14572587855030603,0.10061206244412352,0.045113816106182515
500,92501,4255,27043,31066,3036,987,0.12949848709199768,0.09772741904332712,0.031771068048670574
501,92503,18998,117982,135863,13513,4368,0.1316105194202984,0.09946048593068017,0.032150033489618215
502,92504,11641,75460,86501,8452,2589,0.12764014288852152,0.09770985306528249,0.029930289823239038
503,92505,8560,56107,64226,6144,1975,0.12641297916731542,0.0956621928813876,0.03075078628592782
504,92506,11871,89057,100794,9258,2479,0.11644542333869079,0.0918507053991309,0.024594717939559894
505,92507,9065,51012,58788,5906,1870,0.13227189222290264,0.10046267945839286,0.031809212764509764
506,92508,9275,57759,66939,7528,1652,0.13713978398243176,0.11246059845531006,0.024679185527121707
507,92509,15665,96840,111358,10424,4094,0.13037231272113364,0.09360800301729556,0.03676430970383807
508,92530,16620,78850,93700,10514,4336,0.15848452508004268,0.11220917822838847,0.046275346851654214
509,92532,9679,39214,48293,6955,2124,0.1879982606174808,0.14401673120327999,0.04398152941420082
510,92536,1027,6451,7520,736,333,0.14215425531914894,0.09787234042553192,0.04428191489361702
511,92539,945,6453,7570,720,397,0.147556142668428,0.095112285336856,0.052443857331571996
512,92543,10699,48024,57907,7312,2571,0.17067021258224394,0.12627143523235532,0.04439877734988861
513,92544,14516,74843,89074,10217,4014,0.1597660372274738,0.1147023822888834,0.04506365493859039
514,92545,16755,82326,98448,12789,3333,0.16376157971721111,0.1299061433447099,0.03385543637250122
515,92548,1709,8964,10568,1094,510,0.151778955336866,0.10352006056018168,0.04825889477668433
516,92549,2573,17958,21069,2029,1082,0.14765769614125018,0.09630262470928853,0.05135507143196165
517,92551,7381,41894,49011,5324,1793,0.14521229927975352,0.1086286751953643,0.03658362408438922
518,92552,0,42,46,3,1,0.08695652173913043,0.06521739130434782,0.021739130434782608
519,92553,13223,83715,96880,9695,3470,0.13588976052848886,0.10007225433526011,0.03581750619322874
520,92555,11524,62773,73490,8409,2308,0.1458293645393931,0.11442373111988026,0.03140563341951286
521,92557,13667,78571,91684,9860,3253,0.14302386457833427,0.10754330090310196,0.03548056367523232
522,92561,791,4424,5287,622,241,0.16323056553811235,0.11764705882352941,0.04558350671458294
523,92562,19278,102742,121853,15106,4005,0.15683651613009117,0.12396904466857607,0.032867471461515106
524,92563,23528,110489,131804,17467,3848,0.16171739856150041,0.13252253345877213,0.029194865102728295
525,92567,2446,13531,15831,1563,737,0.1452845682521635,0.09873033920788327,0.04655422904428021
526,92570,11140,58660,69100,6658,3782,0.15108538350217077,0.09635311143270622,0.054732272069464544
527,92571,13114,69697,82424,9621,3106,0.15440891002620596,0.1167257109579734,0.03768319906823255
528,92582,6704,28261,33808,4470,1077,0.16407359204921912,0.13221722669190725,0.03185636535731188
529,92583,8766,44669,53062,6479,1914,0.15817345746485242,0.12210244619501714,0.036071011269835286
530,92584,21416,91078,108669,14412,3179,0.16187689221397086,0.13262291913977306,0.029253973074197793
531,92585,9034,39470,47027,6188,1369,0.16069491993960916,0.13158398366895613,0.029110936270653028
532,92586,11076,54719,65162,8313,2130,0.16026211595715295,0.12757435315060925,0.03268776280654369
533,92587,7605,35630,42852,5343,1879,0.16853355736021655,0.12468496219546346,0.043848595164753104
534,92590,809,4463,5281,584,234,0.15489490626775232,0.11058511645521682,0.044309789812535506
535,92591,11728,64774,75692,9043,1875,0.14424245627014745,0.11947101410981345,0.024771442160333987
536,92592,24553,138596,162975,20095,4284,0.14958736002454365,0.12330111980365087,0.026286240220892775
537,92595,10698,53336,63155,7218,2601,0.1554746259203547,0.11429023830258887,0.041184387617765814
538,92596,11353,45916,55076,7646,1514,0.16631563657491466,0.13882634904495605,0.027489287529958602
539,92602,6861,28587,33302,4045,670,0.14158308810281664,0.1214641763257462,0.020118911777070446
540,92603,4201,27581,31626,3354,691,0.1279010940365522,0.10605198254600645,0.021849111490545754
541,92604,3462,31904,35305,2973,428,0.0963319643110041,0.0842090355473729,0.012122928763631214
542,92606,2562,21415,24025,2267,343,0.10863683662851197,0.09436004162330905,0.014276795005202913
543,92610,2956,17602,20242,2027,613,0.13042189506965715,0.1001383262523466,0.030283568817310542
544,92612,1630,11366,12988,1402,220,0.12488450877733293,0.10794579611949492,0.016938712657838004
545,92614,2358,21306,23656,2071,279,0.09934054785255327,0.0875464998309097,0.011794048021643558
546,92617,728,5935,6465,455,75,0.08197989172467131,0.07037896365042537,0.01160092807424594
547,92618,13431,40644,49027,7326,1057,0.17098741509780324,0.1494278662777653,0.021559548820037938
548,92620,14019,74473,85946,10185,1288,0.13349079654666884,0.11850464244991041,0.01498615409675843
549,92624,1953,14189,16171,1655,327,0.12256508564714613,0.10234370168820728,0.02022138395893884
550,92625,4008,29496,33487,3302,689,0.11918057753755189,0.09860542897243707,0.02057514856511482
551,92626,6468,57798,64065,5342,925,0.09782252399906345,0.08338406306095372,0.014438460938109732
552,92627,7690,60809,67753,5808,1136,0.1024899266453146,0.08572314141071244,0.016766785234602156
553,92629,6030,46661,52605,4993,951,0.11299306149605551,0.09491493204068055,0.018078129455374965
554,92630,13196,87761,99232,9744,1727,0.11559779103514996,0.0981941309255079,0.01740366010964205
555,92637,696,4679,5387,672,36,0.13142751067384445,0.12474475589381845,0.006682754780025988
556,92646,10189,100834,110522,8253,1435,0.08765675612095329,0.07467291579956932,0.012983840321383978
557,92647,7780,75329,82748,6363,1056,0.08965775607869676,0.07689611833518635,0.012761637743510417
558,92648,7241,58618,65479,5844,1017,0.10478168573130317,0.08924998854594603,0.015531697185357138
559,92649,6237,54947,60656,4832,877,0.0941209443418623,0.07966235821682933,0.014458586125032973
560,92651,7309,57695,64865,5213,1957,0.11053726971402143,0.08036691590225854,0.030170353811762893
561,92653,5827,41349,47065,4774,942,0.12144905981089982,0.10143418676298736,0.02001487304791246
562,92655,1516,8512,9877,1049,316,0.13819985825655565,0.1062063379568695,0.03199352029968614
563,92656,7206,49563,56906,6013,1330,0.12903735985660564,0.10566548342881242,0.023371876427793203
564,92657,3500,20202,23538,2450,886,0.14172826918174866,0.10408700824199167,0.03764126093975699
565,92660,6745,46288,52838,5287,1263,0.1239638139217987,0.10006056247397706,0.023903251447821645
566,92661,1390,9964,11341,1126,251,0.12141786438585662,0.09928577726831848,0.022132087117538137
567,92662,992,8314,9340,856,170,0.10985010706638115,0.09164882226980728,0.018201284796573874
568,92663,4719,33914,38442,3762,766,0.11778783622080016,0.09786171375058529,0.019926122470214868
569,92672,7540,55393,62444,5811,1240,0.11291717378771379,0.09305938120556018,0.01985779258215361
570,92673,7924,50445,57995,6176,1374,0.1301836365203897,0.10649193896025519,0.023691697560134495
571,92675,8112,52297,59672,5962,1413,0.12359230459847165,0.09991285695133396,0.023679447647137686
572,92676,526,2827,3330,293,210,0.15105105105105104,0.08798798798798799,0.06306306306306306
573,92677,13628,99210,112749,11241,2298,0.12008088763536705,0.09969933214485273,0.02038155549051433
574,92678,22,250,281,17,14,0.1103202846975089,0.060498220640569395,0.0498220640569395
575,92679,9788,55585,65461,6725,3151,0.15086845602725288,0.10273292494767877,0.0481355310795741
576,92683,14202,108404,121352,10904,2044,0.10669787065726152,0.08985430812841981,0.016843562528841716
577,92688,7344,51740,59280,5983,1557,0.12719298245614036,0.10092780026990553,0.026265182186234817
578,92691,9541,79725,89235,8136,1374,0.10657253319885696,0.09117498739283914,0.015397545806017819
579,92692,11718,84021,95749,9855,1873,0.12248691892343523,0.1029253569227877,0.019561562000647525
580,92694,9825,40869,48739,6589,1281,0.16147233221855187,0.13518947865159317,0.026282853566958697
581,92701,2888,24981,27816,2209,626,0.10191975841242451,0.079414725337935,0.022505033074489502
582,92703,6487,46003,51898,4359,1536,0.11358819222320705,0.08399167597980654,0.029596516243400515
583,92704,8521,67567,75690,6413,1710,0.10731932884132646,0.08472717664156428,0.022592152199762187
584,92705,7304,64751,71955,5897,1307,0.10011812938642208,0.08195399902716975,0.01816413035925231
585,92706,4288,36265,40418,3395,758,0.10275124944331733,0.08399722895739523,0.018754020485922115
586,92707,5280,49514,54612,3954,1144,0.09334944700798359,0.07240166996264558,0.020947777045338022
587,92708,9912,88815,98353,8229,1309,0.09697721472654622,0.0836680121602798,0.013309202566266408
588,92780,5436,48442,53776,4540,794,0.09918922939601309,0.08442427848854507,0.014764950907468016
589,92782,4327,28900,32842,3407,535,0.12002923086291943,0.10373911454844406,0.016290116314475366
590,92801,5369,42936,47986,4076,974,0.10523902804984787,0.084941441253699,0.020297586796148875
591,92802,3728,28241,31848,2877,730,0.11325671941723185,0.0903353428786737,0.02292137653855815
592,92804,9698,74569,83832,7613,1650,0.11049479912205364,0.09081257753602442,0.0196822215860292
593,92805,6629,55588,61868,5037,1243,0.10150643305101183,0.08141527122260296,0.02009116182840887
594,92806,4148,35197,39220,3355,668,0.10257521672616013,0.0855430902600714,0.01703212646608873
595,92807,7314,61210,68256,5851,1195,0.1032290201593999,0.08572140178152836,0.017507618377871542
596,92808,4103,30840,34938,3273,825,0.11729349132749442,0.09368023355658595,0.023613257770908468
597,92821,7191,58974,66024,5774,1276,0.10677935296255907,0.0874530473767115,0.01932630558584757
598,92823,1504,8511,9733,981,241,0.1255522449398952,0.10079112298366383,0.02476112195623138
599,92831,3851,35530,39327,3278,519,0.09654944440206474,0.08335240420067638,0.01319704020138836
600,92832,2732,25389,28002,2157,456,0.09331476323119778,0.07703021212770517,0.016284551103492608
601,92833,8427,67359,75574,6951,1264,0.10870140524519015,0.0919760764284013,0.016725328816788843
602,92835,4824,41032,45752,3998,722,0.10316488896660256,0.08738415806959259,0.015780730897009966
603,92840,7914,57049,64574,6273,1252,0.11653296992597639,0.09714436150772757,0.01938860841824883
604,92841,5460,38191,43326,4284,851,0.11852005724045608,0.09887827170751974,0.019641785532936343
605,92843,5466,38617,43784,4259,908,0.11801114562397223,0.09727297642974603,0.020738169194226202
606,92844,2476,17548,19868,1933,387,0.1167706865311053,0.09729212804509764,0.01947855848600765
607,92845,2803,32406,35161,2411,344,0.0783538579676346,0.06857029094735645,0.009783567020278149
608,92860,5773,42036,47681,4493,1152,0.11839097334367987,0.09423040624147984,0.024160567102200037
609,92861,1457,13142,14597,1199,256,0.09967801603069124,0.08214016578749057,0.017537850243200658
610,92865,3213,28070,31180,2666,444,0.09974342527261065,0.0855035279025016,0.014239897370109044
611,92866,2058,19839,21809,1629,341,0.09032968040717135,0.07469393369709752,0.01563574671007382
612,92867,7416,65738,72882,6006,1138,0.09802145934524299,0.08240717872725777,0.015614280617985237
613,92868,1973,17760,19691,1585,346,0.09806510588593774,0.08049362652988674,0.017571479356050988
614,92869,6271,54605,60815,5084,1126,0.10211296555126202,0.08359779659623448,0.01851516895502754
615,92870,8050,71191,79008,6687,1130,0.09893934791413528,0.08463699878493317,0.014302349129202106
616,92878,502,2034,2200,148,18,0.07545454545454545,0.06727272727272728,0.008181818181818182
617,92879,8535,57792,66319,6829,1698,0.12857552134380795,0.10297199897465281,0.025603522369155144
618,92880,19178,109533,128546,16517,2496,0.14790814183249576,0.1284909682137134,0.019417173618782382
619,92881,8362,49669,57760,6481,1610,0.14007963988919667,0.1122056786703601,0.027873961218836566
620,92882,13873,91179,104758,10639,2940,0.12962255865900457,0.1015578762481147,0.02806468241088986
621,92883,13297,59128,70985,9123,2734,0.16703528914559415,0.1285201098823695,0.038515179263224626
622,92886,11010,89298,99622,8732,1592,0.10363172793158137,0.08765132199714923,0.015980405934432153
623,92887,4719,35563,40363,3662,1138,0.1189207937962986,0.09072665560042613,0.028194138195872458
624,93001,6092,50857,56559,4352,1350,0.10081507806007886,0.07694619777577397,0.023868880284304884
625,93003,8484,80103,88409,6774,1532,0.09394971100227352,0.07662115847934034,0.017328552522933187
626,93004,5791,52102,57442,4522,818,0.09296333693116535,0.07872288569339507,0.014240451237770273
628,93010,8908,76059,84446,7043,1344,0.0993179073017076,0.08340241100821827,0.01591549629348933
629,93012,7580,59286,66463,6097,1080,0.10798489385071393,0.09173525119239276,0.01624964265832117
630,93013,2513,24133,26454,1787,534,0.0877372042035231,0.06755122098737432,0.020185983216148787
631,93015,3676,24024,26985,2229,732,0.10972762645914397,0.08260144524735964,0.027126181211784325
633,93021,8350,60816,68656,6417,1423,0.11419249592169657,0.09346597529713353,0.02072652062456304
634,93022,1517,12514,13999,1011,474,0.10607900564326023,0.07221944424601758,0.03385956139724266
635,93023,5468,42865,48245,3871,1509,0.11151414654368329,0.08023629391646803,0.031277852627215254
636,93030,6803,64434,71461,5628,1399,0.09833335665607815,0.07875624466492212,0.019577111991156016
637,93033,7829,72416,79819,5827,1576,0.0927473408586928,0.07300266853756625,0.01974467232112655
638,93035,6321,50632,56803,5209,962,0.10863862824146613,0.09170290301568579,0.016935725225780327
639,93036,5984,42427,47369,4053,889,0.1043298359686715,0.08556228757204079,0.01876754839663071
640,93040,308,2244,2491,162,85,0.09915696507426736,0.06503412284223203,0.03412284223203533
641,93041,2488,22032,24483,2098,353,0.1001102806028673,0.0856921128946616,0.014418167708205695
642,93060,5265,39261,43658,2966,1431,0.1007146456548628,0.0679371478308672,0.032777497823995604
644,93063,11534,92938,104082,9101,2043,0.10706942602947676,0.08744067177802117,0.019628754251455584
645,93065,16004,119872,135204,12334,2998,0.11339901186355433,0.0912251116830863,0.022173900180468033
646,93066,559,4596,5112,388,128,0.10093896713615023,0.07589984350547731,0.025039123630672927
647,93067,289,2332,2581,196,53,0.096474234792716,0.07593955831073228,0.02053467648198373
648,93101,2961,29889,32822,2366,567,0.08936079458899518,0.07208579611236365,0.01727499847663153
649,93103,2918,25913,28811,2120,778,0.10058658151400507,0.07358300649057652,0.027003575023428553
650,93105,4805,40990,45690,3388,1312,0.10286714817246663,0.07415189319325892,0.028715254979207704
651,93108,3171,24231,27753,2290,1232,0.1269051994378986,0.08251360213310273,0.04439159730479588
652,93109,2164,21031,23204,1748,425,0.09364764695742113,0.07533183933804516,0.01831580761937597
653,93110,3124,26584,29589,2288,717,0.10155801142316401,0.07732603332319443,0.024231978099969582
654,93111,3088,31765,34580,2211,604,0.08140543666859457,0.06393869288606131,0.017466743782533257
655,93117,4064,43988,47647,2923,736,0.07679392196780489,0.06134698931727076,0.015446932650534137
656,93201,145,633,783,87,63,0.19157088122605365,0.1111111111111111,0.08045977011494253
657,93202,749,5942,6698,560,196,0.11286951328754852,0.08360704687966557,0.02926246640788295
658,93203,3258,19325,22174,2102,747,0.12848380986741229,0.0947957066835032,0.03368810318390908
659,93204,1125,8779,9833,739,315,0.10719007423980474,0.07515509000305096,0.032034984236753786
660,93205,864,4734,5949,668,547,0.2042360060514372,0.11228777945873256,0.09194822659270466
661,93206,288,1769,2039,179,91,0.13241785188818048,0.08778813143697892,0.04462972045120157
662,93207,228,1367,1624,157,100,0.15825123152709358,0.09667487684729065,0.06157635467980296
663,93208,43,1030,1178,90,58,0.12563667232597622,0.07640067911714771,0.04923599320882852
664,93210,2499,18965,21266,1845,456,0.10820088404025205,0.08675820558638202,0.021442678453870028
665,93212,2792,16543,19213,1756,914,0.1389684068078905,0.09139645032009577,0.04757195648779472
666,93215,6157,49496,55228,4193,1539,0.10378793365684073,0.07592163395379156,0.02786629970304918
667,93218,147,870,1037,104,63,0.16104146576663453,0.10028929604628736,0.06075216972034716
668,93219,1039,8242,9289,678,369,0.11271396275164172,0.07298955754117774,0.03972440521046399
669,93221,3571,24458,27852,2531,863,0.1218583943702427,0.09087318684475082,0.030985207525491887
670,93222,1181,6997,8154,862,295,0.1418935491783174,0.1057149865096885,0.03617856266862889
671,93223,1749,13250,15001,1303,448,0.11672555162989134,0.0868608759416039,0.029864675688287448
672,93224,85,889,1024,68,67,0.1318359375,0.06640625,0.0654296875
673,93225,2133,16086,18561,1788,687,0.13334410861483756,0.09633101664780992,0.037013091967027636
674,93226,57,463,534,42,29,0.13295880149812733,0.07865168539325842,0.054307116104868915
675,93227,180,1502,1676,122,52,0.10381861575178998,0.07279236276849642,0.031026252983293555
676,93230,15046,102286,115957,11083,2588,0.11789715153030865,0.0955785334218719,0.022318618108436748
677,93234,431,3553,3940,302,85,0.0982233502538071,0.0766497461928934,0.021573604060913704
678,93235,652,5365,6010,434,211,0.10732113144758736,0.07221297836938435,0.035108153078202996
679,93238,677,5520,6201,505,176,0.10982099661344945,0.08143847766489276,0.028382518948556684
680,93239,130,822,945,86,37,0.13015873015873017,0.091005291005291,0.039153439153439155
681,93240,2110,13851,16023,1583,589,0.13555513948698747,0.09879548149535043,0.036759657991637024
682,93241,2012,13371,15345,1372,602,0.12864125122189637,0.08941023134571521,0.03923101987618117
683,93242,374,2894,3287,295,98,0.11956191055673866,0.08974749011256465,0.029814420444174018
684,93243,344,2373,2796,284,139,0.15128755364806867,0.10157367668097282,0.04971387696709585
685,93244,104,697,805,78,30,0.1341614906832298,0.0968944099378882,0.037267080745341616
686,93245,6192,44556,50230,4722,952,0.11296038224168824,0.09400756520007963,0.0189528170416086
687,93247,2890,20184,22884,1908,792,0.11798636601992658,0.08337703198741479,0.0346093340325118
688,93249,139,1302,1439,92,45,0.09520500347463516,0.06393328700486449,0.03127171646977067
689,93250,1977,15536,17402,1378,488,0.107229054131709,0.07918630042523848,0.02804275370647052
690,93252,321,1999,2285,201,85,0.12516411378555797,0.08796498905908097,0.037199124726477024
691,93254,190,1207,1401,130,64,0.13847251962883655,0.092790863668808,0.04568165596002855
692,93255,174,1299,1478,124,55,0.12110960757780785,0.08389715832205684,0.03721244925575101
693,93256,668,4537,5182,414,231,0.12446931686607487,0.07989193361636433,0.044577383249710535
694,93257,13975,100168,113343,9657,3518,0.1162400854044802,0.08520155633784177,0.031038529066638433
695,93258,25,201,228,18,9,0.11842105263157894,0.07894736842105263,0.039473684210526314
696,93260,194,1606,1858,154,98,0.1356297093649085,0.08288482238966631,0.0527448869752422
697,93261,185,1982,2185,143,60,0.09290617848970252,0.0654462242562929,0.02745995423340961
698,93263,4595,25464,28977,2728,785,0.12123408220312662,0.09414363115574421,0.027090451047382405
699,93265,1585,10527,12296,1056,713,0.14386792452830188,0.08588158750813273,0.057986337020169164
700,93266,220,1664,1895,179,52,0.12189973614775726,0.09445910290237466,0.027440633245382585
701,93267,963,6398,7387,625,364,0.13388385000676864,0.08460809530255854,0.0492757547042101
702,93268,4271,25897,30079,2923,1259,0.13903387745603243,0.09717743276039761,0.04185644469563483
703,93270,754,5559,6309,477,273,0.11887779362815026,0.07560627674750357,0.0432715168806467
704,93271,805,6507,7432,598,327,0.12446178686759957,0.08046286329386437,0.0439989235737352
705,93272,419,3052,3440,270,118,0.1127906976744186,0.07848837209302326,0.03430232558139535
706,93274,15879,105108,118955,10764,3083,0.11640536337270396,0.09048799966373838,0.025917363708965576
707,93277,12978,90702,103533,10235,2596,0.12393150010141694,0.09885736914800113,0.02507413095341582
708,93280,3499,26797,29883,2387,699,0.10326941739450524,0.07987819161396112,0.02339122578054412
709,93283,573,4552,5097,398,147,0.10692564253482441,0.07808514812634883,0.028840494408475574
710,93285,1392,8731,10616,965,920,0.1775621703089676,0.09090052750565185,0.08666164280331574
711,93286,1704,11615,13119,1079,425,0.11464288436618644,0.08224712249409254,0.03239576187209391
712,93287,45,276,309,21,12,0.10679611650485436,0.06796116504854369,0.038834951456310676
713,93291,15498,89565,102801,10694,2542,0.12875361134619312,0.10402622542582271,0.024727385920370423
714,93292,10864,66770,76116,7543,1803,0.12278627358242682,0.09909874402228178,0.02368752956014504
715,93301,2730,14381,17092,2004,707,0.1586122162415165,0.11724783524455885,0.04136438099695764
716,93304,11430,66862,78256,8222,3172,0.14559905949703536,0.10506542629319157,0.040533633203843795
717,93305,8150,43553,51780,5822,2405,0.1588837388953264,0.11243723445345694,0.04644650444186945
718,93306,18140,107534,124145,12816,3795,0.13380321398364817,0.10323412139030971,0.030569092593338437
719,93307,16789,93675,109073,11174,4224,0.14117150898939243,0.10244515141235686,0.03872635757703556
720,93308,13591,82111,95439,10343,2985,0.139649409570511,0.10837288739404227,0.031276522176468737
721,93309,12555,78434,90822,9814,2574,0.13639866992578892,0.10805751910330096,0.028341150822487945
722,93311,15953,86204,99613,11352,2057,0.1346109443546525,0.11396102918293798,0.020649915171714536
723,93312,16975,113836,130192,13989,2367,0.12562983900700503,0.1074489984023596,0.018180840604645445
724,93313,16350,85095,98706,11355,2256,0.13789435292687374,0.11503859947723542,0.02285575344963832
725,93314,10285,54905,62863,6800,1158,0.12659274931199593,0.1081717385425449,0.01842101076945103
726,93401,6175,51162,56539,4320,1057,0.09510249562249067,0.0764074355754435,0.01869506004704717
727,93402,3665,35667,39125,2807,651,0.08838338658146964,0.0717444089456869,0.01663897763578275
728,93405,3623,30603,33940,2695,642,0.09832056570418385,0.07940483205657042,0.018915733647613436
729,93420,7040,63417,69923,5366,1140,0.09304520687041459,0.07674155857157158,0.016303648298843013
730,93422,7674,63805,70965,5546,1614,0.10089480729937293,0.07815120129641373,0.022743606002959205
731,93424,493,2934,3291,284,73,0.10847766636280766,0.08629595867517471,0.02218170768763294
732,93426,620,4528,5144,393,223,0.11975116640746501,0.07639968895800933,0.04335147744945567
733,93427,1179,10095,11186,889,202,0.09753263007330591,0.07947434292866083,0.018058287144645094
734,93428,2623,22569,25134,1968,597,0.10205299594175221,0.07830031033659585,0.02375268560515636
735,93430,1293,11163,12410,992,255,0.10048348106365834,0.07993553585817889,0.02054794520547945
736,93432,276,2126,2351,160,65,0.09570395576350489,0.06805614632071459,0.027647809442790303
737,93433,2906,25103,27785,2294,388,0.09652690300521864,0.08256253374122728,0.013964369263991363
738,93434,1267,9186,10106,698,222,0.09103502869582426,0.06906788046704927,0.021967148228774984
739,93436,9561,78681,87700,7193,1826,0.10283922462941847,0.08201824401368302,0.020820980615735462
740,93440,430,3108,3500,290,102,0.112,0.08285714285714285,0.029142857142857144
741,93441,296,2346,2636,234,56,0.11001517450682853,0.08877086494688922,0.021244309559939303
742,93442,3608,30902,34281,2781,598,0.09856771972812929,0.08112365450249409,0.017444065225635193
743,93444,5757,42344,47414,4267,803,0.10693044248534188,0.08999451638756485,0.016935926097777027
744,93445,1558,12639,14099,1210,250,0.10355344350663168,0.08582168948152351,0.017731754025108164
745,93446,12553,92914,104689,9789,1986,0.11247600034387567,0.0935055258909723,0.01897047445290336
746,93447,1,174,203,19,10,0.14285714285714285,0.09359605911330049,0.04926108374384237
747,93449,3397,25782,28935,2530,623,0.10896837739761535,0.08743735959910143,0.02153101779851391
748,93450,79,501,606,80,25,0.17326732673267325,0.132013201320132,0.041254125412541254
749,93451,1122,7144,8061,721,196,0.1137575983128644,0.08944299714675598,0.024314601166108424
750,93452,46,450,502,43,9,0.10358565737051793,0.08565737051792828,0.017928286852589643
751,93453,612,4826,5372,418,128,0.10163812360387194,0.07781087118391661,0.023827252419955324
752,93454,6070,52681,58579,4606,1292,0.10068454565629321,0.0786288601717339,0.022055685484559315
753,93455,10943,87642,97929,8520,1767,0.10504549214226634,0.08700180743191496,0.018043684710351376
754,93458,7747,54475,61267,5207,1585,0.1108590268823347,0.08498865620970505,0.025870370672629636
755,93460,1318,11218,12480,1026,236,0.10112179487179487,0.08221153846153846,0.01891025641025641
756,93461,317,2261,2540,220,59,0.10984251968503937,0.08661417322834646,0.023228346456692913
757,93463,2124,15392,17310,1556,362,0.11080300404390525,0.08989023685730792,0.020912767186597344
758,93464,0,81,90,4,5,0.1,0.044444444444444446,0.05555555555555555
759,93465,2528,19226,21446,1853,367,0.10351580714352326,0.08640305884547235,0.017112748298050918
760,93501,1268,7171,8371,840,360,0.14335204873969656,0.1003464341177876,0.04300561462190897
761,93505,4982,23853,28486,3597,1036,0.1626412974794636,0.12627255493926842,0.03636874254019518
762,93510,2238,14631,16917,1596,690,0.13513034225926582,0.09434296861145593,0.0407873736478099
763,93512,27,305,325,14,6,0.06153846153846154,0.043076923076923075,0.018461538461538463
764,93513,439,3789,4190,329,72,0.09570405727923628,0.07852028639618139,0.017183770883054894
765,93514,2746,27414,30024,2057,553,0.08693045563549161,0.06851185718092193,0.01841859845456968
766,93516,657,3580,4232,456,196,0.15406427221172023,0.10775047258979206,0.046313799621928164
767,93517,293,2914,3209,198,97,0.09192894982860704,0.06170146463072608,0.03022748519788096
768,93518,322,2825,3200,237,138,0.1171875,0.0740625,0.043125
769,93523,363,1999,2428,275,154,0.17668863261943987,0.11326194398682043,0.06342668863261944
770,93526,200,1863,2041,138,40,0.08721215090641843,0.06761391474767271,0.019598236158745713
771,93527,592,4990,5610,456,164,0.11051693404634581,0.08128342245989305,0.02923351158645276
772,93528,25,272,304,25,7,0.10526315789473684,0.08223684210526316,0.023026315789473683
773,93529,215,2995,3249,171,83,0.07817790089258234,0.05263157894736842,0.02554632194521391
774,93531,216,1078,1291,133,80,0.16498838109992253,0.10302091402013942,0.061967467079783116
775,93532,776,5344,6218,498,376,0.14055966548729495,0.08009006111289804,0.06046960437439691
776,93534,9388,51238,60263,7117,1908,0.1497602177123608,0.1180989993860246,0.03166121832633623
777,93535,19322,105429,123625,14345,3851,0.14718705763397372,0.11603640040444894,0.031150657229524772
778,93536,20740,120108,139953,16386,3459,0.14179760348116868,0.11708216329767851,0.024715440183490173
