,County,ZIP Code,Year,New,Renewed,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,Expiring,Pct Renewed,Pct NonRenewed,Pct NonRenewed Owner,Pct NonRenewed Company
3711,Fresno,93662,2016,643,5369,480,124,5973,0.8988782856186172,0.10112171438138289,0.0803616273229533,0.0207600870584296
3713,Fresno,93664,2016,72,1267,106,53,1426,0.8884992987377279,0.11150070126227209,0.07433380084151472,0.03716690042075736
3714,Merced,93665,2016,14,63,11,4,78,0.8076923076923077,0.19230769230769232,0.14102564102564102,0.05128205128205128
3716,Fresno,93667,2016,47,592,40,15,647,0.9149922720247295,0.08500772797527048,0.061823802163833076,0.023183925811437404
3717,Fresno,93668,2016,26,166,12,7,185,0.8972972972972973,0.10270270270270271,0.06486486486486487,0.03783783783783784
3718,Madera,93669,2016,4,152,10,5,167,0.9101796407185628,0.08982035928143713,0.059880239520958084,0.029940119760479042
3720,Tulare,93673,2016,12,86,9,4,99,0.8686868686868687,0.13131313131313133,0.09090909090909091,0.04040404040404041
3721,Fresno,93675,2016,129,988,80,46,1114,0.8868940754039497,0.11310592459605028,0.0718132854578097,0.04129263913824058
3723,Fresno,93701,2016,212,1085,154,67,1306,0.830781010719755,0.16921898928024504,0.11791730474732007,0.05130168453292496
3724,Fresno,93702,2016,837,6197,574,219,6990,0.886552217453505,0.113447782546495,0.0821173104434907,0.03133047210300429
3725,Fresno,93703,2016,749,5561,627,176,6364,0.8738214959145192,0.12617850408548084,0.09852294154619735,0.02765556253928347
3726,Fresno,93704,2016,930,6590,716,229,7535,0.8745852687458527,0.12541473125414732,0.09502322495023224,0.030391506303915062
3727,Fresno,93705,2016,934,7029,753,172,7954,0.8837063112899171,0.11629368871008297,0.09466934875534322,0.021624339954739752
3728,Fresno,93706,2016,629,4832,448,192,5472,0.8830409356725146,0.11695906432748537,0.08187134502923976,0.03508771929824561
3730,Fresno,93710,2016,626,5415,518,125,6058,0.8938593595245956,0.10614064047540442,0.08550676791020138,0.020633872565203038
3731,Fresno,93711,2016,1375,9606,1045,282,10933,0.8786243483033019,0.12137565169669808,0.09558218238360926,0.025793469313088815
3732,Fresno,93720,2016,1711,12331,1440,290,14061,0.8769646540075385,0.12303534599246142,0.1024109238318754,0.020624422160586017
3733,Fresno,93721,2016,30,178,22,9,209,0.8516746411483254,0.14832535885167464,0.10526315789473684,0.0430622009569378
3734,Fresno,93722,2016,2685,17807,2169,412,20388,0.8734059250539533,0.1265940749460467,0.10638610947616245,0.020207965469884244
3735,Fresno,93723,2016,449,2062,284,54,2400,0.8591666666666666,0.14083333333333334,0.11833333333333333,0.0225
3737,Fresno,93725,2016,471,3892,365,122,4379,0.888787394382279,0.11121260561772094,0.08335236355332268,0.027860242064398265
3738,Fresno,93726,2016,960,7026,744,201,7971,0.8814452389913436,0.11855476100865638,0.0933383515242755,0.02521640948438088
3739,Fresno,93727,2016,2171,14246,1566,281,16093,0.8852296029329522,0.11477039706704778,0.09730938917541788,0.017461007891629902
3740,Fresno,93728,2016,451,3399,341,117,3857,0.8812548612911589,0.11874513870884107,0.08841068187710656,0.03033445683173451
3742,Fresno,93730,2016,673,3515,437,76,4028,0.8726415094339622,0.12735849056603774,0.10849056603773585,0.018867924528301886
3743,Fresno,93737,2016,257,1040,151,25,1216,0.8552631578947368,0.14473684210526316,0.12417763157894737,0.02055921052631579
3751,Monterey,93901,2016,597,5435,494,120,6049,0.8984956191105968,0.10150438088940321,0.08166639113903125,0.019837989750371963
3753,Monterey,93905,2016,785,7373,605,136,8114,0.9086763618437269,0.0913236381562731,0.07456248459452798,0.01676115356174513
3754,Monterey,93906,2016,1177,10439,964,192,11595,0.9003018542475205,0.09969814575247951,0.08313928417421303,0.016558861578266495
3755,Monterey,93907,2016,556,5418,423,139,5980,0.9060200668896321,0.0939799331103679,0.07073578595317725,0.023244147157190635
3756,Monterey,93908,2016,402,3838,274,99,4211,0.9114224649726905,0.08857753502730943,0.06506767988601282,0.023509855141296603
3759,Monterey,93920,2016,15,176,7,14,197,0.8934010152284264,0.1065989847715736,0.03553299492385787,0.07106598984771574
3760,Monterey,93921,2016,251,1719,181,127,2027,0.8480513073507647,0.15194869264923533,0.0892945239269857,0.06265416872224963
3762,Monterey,93923,2016,564,4787,414,207,5408,0.8851701183431953,0.11482988165680473,0.07655325443786982,0.03827662721893491
3763,Monterey,93924,2016,230,2225,171,82,2478,0.8979015334947539,0.10209846650524616,0.06900726392251816,0.033091202582728005
3764,Monterey,93925,2016,18,194,9,11,214,0.9065420560747663,0.09345794392523364,0.04205607476635514,0.0514018691588785
3765,Monterey,93926,2016,147,1504,115,27,1646,0.913730255164034,0.08626974483596597,0.06986634264884568,0.016403402187120292
3766,Monterey,93927,2016,333,2723,254,62,3039,0.8960184271141823,0.1039815728858177,0.08358012504113195,0.02040144784468575
3768,Monterey,93930,2016,393,2381,208,140,2729,0.8724807621839502,0.12751923781604985,0.07621839501648955,0.05130084279956028
3769,Monterey,93932,2016,12,92,6,0,98,0.9387755102040817,0.061224489795918366,0.061224489795918366,0.0
3770,Monterey,93933,2016,552,3595,293,52,3940,0.9124365482233503,0.08756345177664974,0.07436548223350253,0.013197969543147208
3771,Monterey,93940,2016,682,7071,529,155,7755,0.9117988394584139,0.08820116054158607,0.068214055448098,0.019987105093488073
3774,Monterey,93950,2016,458,4889,362,84,5335,0.9164011246485473,0.08359887535145268,0.06785379568884724,0.015745079662605434
3775,Monterey,93953,2016,383,2140,245,169,2554,0.8379013312451057,0.1620986687548943,0.09592795614722005,0.06617071260767424
3776,Monterey,93954,2016,10,33,2,7,42,0.7857142857142857,0.21428571428571427,0.047619047619047616,0.16666666666666666
3777,Monterey,93955,2016,599,5778,471,104,6353,0.909491578781678,0.09050842121832205,0.07413820242405163,0.016370218794270423
3778,Monterey,93960,2016,337,2953,251,52,3256,0.9069410319410319,0.09305896805896806,0.0770884520884521,0.01597051597051597
3779,Monterey,93962,2016,15,150,14,5,169,0.8875739644970414,0.11242603550295859,0.08284023668639054,0.029585798816568046
3780,San Mateo,94002,2016,500,6338,424,57,6819,0.9294617979175832,0.07053820208241678,0.062179205162047224,0.008358996920369555
3782,San Mateo,94005,2016,122,1084,85,24,1193,0.9086336965632859,0.09136630343671416,0.07124895222129086,0.020117351215423303
3784,San Mateo,94010,2016,1037,10042,722,303,11067,0.9073823077618144,0.0926176922381856,0.06523899882533658,0.02737869341284901
3786,San Mateo,94014,2016,796,8192,669,126,8987,0.9115388895070657,0.08846111049293424,0.0744408590185824,0.014020251474351842
3787,San Mateo,94015,2016,1021,11825,828,120,12773,0.9257809441791278,0.07421905582087215,0.06482423862835669,0.009394817192515462
3789,San Mateo,94018,2016,54,782,57,12,851,0.918918918918919,0.08108108108108109,0.06698002350176263,0.01410105757931845
3790,San Mateo,94019,2016,470,4370,343,55,4768,0.9165268456375839,0.0834731543624161,0.07193791946308725,0.01153523489932886
3791,San Mateo,94020,2016,46,489,38,14,541,0.9038817005545287,0.09611829944547134,0.07024029574861368,0.025878003696857672
3792,San Mateo,94021,2016,2,59,0,1,60,0.9833333333333333,0.016666666666666666,0.0,0.016666666666666666
3793,Santa Clara,94022,2016,581,5770,440,168,6378,0.9046723110693007,0.09532768893069928,0.06898714330511133,0.02634054562558796
3794,Santa Clara,94024,2016,618,7198,462,118,7778,0.9254307019799435,0.07456929802005657,0.059398302905631264,0.015170995114425302
3795,San Mateo,94025,2016,1008,9726,791,205,10722,0.9071068830442082,0.09289311695579183,0.07377354971087484,0.019119567244916993
3797,San Mateo,94027,2016,328,2181,185,130,2496,0.8737980769230769,0.12620192307692307,0.07411858974358974,0.052083333333333336
3798,San Mateo,94028,2016,217,2152,143,64,2359,0.9122509537939805,0.0877490462060195,0.06061890631623569,0.027130139889783807
3799,San Mateo,94030,2016,496,5332,400,66,5798,0.9196274577440496,0.08037254225595032,0.0689893066574681,0.011383235598482234
3801,San Mateo,94037,2016,87,947,58,16,1021,0.9275220372184133,0.07247796278158668,0.05680705190989226,0.015670910871694418
3802,San Mateo,94038,2016,76,867,65,25,957,0.9059561128526645,0.09404388714733543,0.06792058516196448,0.02612330198537095
3803,Santa Clara,94040,2016,386,5004,325,58,5387,0.9289029144236124,0.0710970855763876,0.06033042509745684,0.010766660478930759
3804,Santa Clara,94041,2016,216,2428,173,36,2637,0.9207432688661358,0.07925673113386424,0.06560485400075844,0.013651877133105802
3806,Santa Clara,94043,2016,351,3515,272,56,3843,0.9146500130106687,0.08534998698933126,0.07077803799115275,0.014571948998178506
3807,San Mateo,94044,2016,849,10136,668,130,10934,0.9270166453265045,0.07298335467349552,0.061093835741723064,0.011889518931772453
3808,San Mateo,94060,2016,31,276,28,7,311,0.887459807073955,0.11254019292604502,0.09003215434083602,0.022508038585209004
3809,San Mateo,94061,2016,719,7601,617,107,8325,0.9130330330330331,0.08696696696696697,0.07411411411411412,0.012852852852852852
3810,San Mateo,94062,2016,836,7967,573,185,8725,0.9131232091690544,0.08687679083094556,0.06567335243553009,0.021203438395415473
3811,San Mateo,94063,2016,352,3729,298,76,4103,0.9088471849865952,0.09115281501340483,0.07262978308554716,0.018523031927857665
3813,San Mateo,94065,2016,176,2195,178,25,2398,0.9153461217681401,0.08465387823185988,0.07422852376980818,0.010425354462051709
3814,San Mateo,94066,2016,828,9220,669,109,9998,0.9221844368873775,0.07781556311262253,0.06691338267653531,0.010902180436087218
3815,San Mateo,94070,2016,653,8249,513,101,8863,0.9307232314114859,0.06927676858851405,0.057881078641543494,0.011395689946970551
3816,San Mateo,94074,2016,3,50,2,0,52,0.9615384615384616,0.038461538461538464,0.038461538461538464,0.0
3817,San Mateo,94080,2016,1165,13126,951,158,14235,0.9220934316824728,0.07790656831752722,0.06680716543730242,0.011099402880224799
3821,Santa Clara,94085,2016,252,2314,227,27,2568,0.9010903426791277,0.09890965732087227,0.08839563862928349,0.010514018691588784
3822,Santa Clara,94086,2016,561,6406,463,68,6937,0.9234539426264956,0.0765460573735044,0.06674354908461871,0.009802508288885686
3823,Santa Clara,94087,2016,929,11862,771,119,12752,0.930207026348808,0.06979297365119197,0.060461104140526974,0.009331869510664994
3825,Santa Clara,94089,2016,475,3997,388,71,4456,0.8969928186714542,0.10300718132854578,0.08707360861759425,0.015933572710951527
3826,San Francisco,94102,2016,48,529,40,7,576,0.9184027777777778,0.08159722222222222,0.06944444444444445,0.012152777777777778
3827,San Francisco,94103,2016,74,819,69,21,909,0.900990099009901,0.09900990099009901,0.07590759075907591,0.0231023102310231
3829,San Francisco,94105,2016,35,242,33,3,278,0.8705035971223022,0.12949640287769784,0.11870503597122302,0.01079136690647482
3830,San Francisco,94107,2016,215,2437,196,39,2672,0.9120508982035929,0.08794910179640719,0.07335329341317365,0.014595808383233533
3831,San Francisco,94108,2016,17,176,9,5,190,0.9263157894736842,0.07368421052631578,0.04736842105263158,0.02631578947368421
3832,San Francisco,94109,2016,141,1463,118,41,1622,0.9019728729963009,0.09802712700369914,0.07274969173859433,0.02527743526510481
3833,San Francisco,94110,2016,799,8988,631,150,9769,0.9200532296038489,0.07994677039615108,0.06459207697819634,0.015354693417954755
3834,San Francisco,94111,2016,8,77,7,4,88,0.875,0.125,0.07954545454545454,0.045454545454545456
3835,San Francisco,94112,2016,1443,16286,1197,199,17682,0.9210496550164009,0.07895034498359914,0.06769596199524941,0.011254382988349734
3836,San Francisco,94114,2016,579,5953,467,119,6539,0.9103838507417036,0.08961614925829638,0.07141764795840343,0.01819850129989295
3837,San Francisco,94115,2016,243,2365,170,72,2607,0.9071729957805907,0.09282700421940929,0.06520905255082471,0.02761795166858458
3838,San Francisco,94116,2016,993,12478,820,145,13443,0.9282154281038458,0.07178457189615413,0.060998289072379676,0.010786282823774454
3839,San Francisco,94117,2016,319,3625,230,80,3935,0.9212198221092758,0.07878017789072427,0.05844980940279543,0.020330368487928845
3840,San Francisco,94118,2016,487,5638,383,120,6141,0.9180915160397329,0.08190848396026705,0.062367692558215275,0.019540791402051783
3842,San Francisco,94121,2016,693,7750,534,123,8407,0.9218508385868919,0.07814916141310813,0.06351849649101939,0.014630664922088735
3843,San Francisco,94122,2016,1067,12645,911,147,13703,0.9227906297890973,0.07720937021090273,0.06648179230825367,0.010727577902649055
3844,San Francisco,94123,2016,277,2881,249,67,3197,0.9011573350015639,0.09884266499843604,0.07788551767281826,0.020957147325617768
3845,San Francisco,94124,2016,605,5232,483,102,5817,0.8994326972666323,0.10056730273336771,0.08303249097472924,0.017534811758638472
3846,San Francisco,94127,2016,583,6548,458,115,7121,0.9195337733464402,0.08046622665355989,0.06431680943687684,0.01614941721668305
3849,San Francisco,94131,2016,600,6580,472,98,7150,0.9202797202797203,0.07972027972027972,0.06601398601398602,0.013706293706293707
3850,San Francisco,94132,2016,456,4451,346,73,4870,0.9139630390143737,0.08603696098562628,0.07104722792607802,0.014989733059548255
3851,San Francisco,94133,2016,145,1430,103,45,1578,0.9062103929024081,0.09378960709759189,0.06527249683143219,0.028517110266159697
3852,San Francisco,94134,2016,673,7726,553,113,8392,0.9206387035271687,0.07936129647283127,0.06589609151572927,0.013465204957102002
3858,San Francisco,94158,2016,16,62,6,0,68,0.9117647058823529,0.08823529411764706,0.08823529411764706,0.0
3866,Santa Clara,94301,2016,497,3919,334,148,4401,0.8904794364917065,0.10952056350829358,0.07589184276300841,0.03362872074528516
3867,Santa Clara,94303,2016,962,8283,724,167,9174,0.9028776978417267,0.09712230215827339,0.07891868323522999,0.018203618923043383
3868,Santa Clara,94304,2016,12,91,7,5,103,0.883495145631068,0.11650485436893204,0.06796116504854369,0.04854368932038835
3869,Santa Clara,94305,2016,30,643,24,10,677,0.9497784342688331,0.050221565731166914,0.03545051698670606,0.014771048744460856
3870,Santa Clara,94306,2016,584,6093,449,87,6629,0.9191431588474883,0.0808568411525117,0.06773268969678685,0.013124151455724846
3872,San Mateo,94401,2016,444,4529,399,64,4992,0.9072516025641025,0.09274839743589744,0.07992788461538461,0.01282051282051282
3873,San Mateo,94402,2016,592,6441,489,93,7023,0.9171294318667236,0.08287056813327638,0.06962836394703119,0.013242204186245195
3874,San Mateo,94403,2016,752,8591,637,107,9335,0.9202999464381361,0.07970005356186395,0.06823781467595072,0.01146223888591323
3875,San Mateo,94404,2016,451,5534,389,48,5971,0.9268129291575951,0.07318707084240496,0.06514821637916597,0.008038854463238989
3878,Alameda,94501,2016,946,10874,692,202,11768,0.9240312712440517,0.07596872875594833,0.058803535010197146,0.01716519374575119
3879,Alameda,94502,2016,261,3253,224,19,3496,0.9304919908466819,0.06950800915331808,0.06407322654462243,0.005434782608695652
3880,Napa,94503,2016,526,4770,378,93,5241,0.9101316542644533,0.08986834573554665,0.07212364052661706,0.017744705208929592
3881,Contra Costa,94505,2016,871,4563,637,110,5310,0.8593220338983051,0.14067796610169492,0.1199623352165725,0.02071563088512241
3882,Contra Costa,94506,2016,907,6674,724,132,7530,0.8863213811420982,0.11367861885790173,0.09614873837981408,0.01752988047808765
3883,Contra Costa,94507,2016,621,4910,443,145,5498,0.8930520189159694,0.10694798108403056,0.08057475445616588,0.026373226627864677
3884,Napa,94508,2016,58,726,49,10,785,0.9248407643312102,0.0751592356687898,0.062420382165605096,0.012738853503184714
3885,Contra Costa,94509,2016,2207,15795,1699,358,17852,0.8847748151467623,0.11522518485323774,0.09517140936589738,0.020053775487340355
3886,Solano,94510,2016,740,7580,612,97,8289,0.9144649535529015,0.08553504644709857,0.0738327904451683,0.01170225600193027
3887,Contra Costa,94511,2016,113,635,79,46,760,0.8355263157894737,0.16447368421052633,0.10394736842105264,0.060526315789473685
3889,Contra Costa,94513,2016,2897,16832,2070,283,19185,0.8773520979932239,0.12264790200677612,0.10789679437060204,0.014751107636174094
3890,Contra Costa,94514,2016,30,698,74,21,793,0.880201765447667,0.11979823455233292,0.09331651954602774,0.02648171500630517
3891,Napa,94515,2016,212,2011,158,52,2221,0.9054479963980189,0.09455200360198109,0.07113912651958577,0.02341287708239532
3893,Contra Costa,94517,2016,344,3733,285,40,4058,0.9199112863479546,0.08008871365204534,0.07023164120256284,0.009857072449482503
3894,Contra Costa,94518,2016,745,6843,643,95,7581,0.9026513652552434,0.09734863474475663,0.08481730642395462,0.012531328320802004
3895,Contra Costa,94519,2016,635,5362,503,91,5956,0.9002686366689053,0.0997313633310947,0.08445265278710544,0.015278710543989254
3896,Contra Costa,94520,2016,594,5140,484,100,5724,0.8979734451432565,0.10202655485674354,0.08455625436757512,0.017470300489168415
3897,Contra Costa,94521,2016,1085,11077,938,115,12130,0.9131904369332234,0.08680956306677659,0.07732893652102225,0.009480626545754328
3899,Contra Costa,94523,2016,751,8447,630,121,9198,0.9183518156120896,0.08164818438791041,0.0684931506849315,0.013155033702978908
3900,Contra Costa,94525,2016,110,1042,91,22,1155,0.9021645021645022,0.09783549783549783,0.07878787878787878,0.01904761904761905
3901,Contra Costa,94526,2016,1053,9324,873,159,10356,0.9003476245654692,0.0996523754345307,0.08429895712630359,0.015353418308227115
3903,Contra Costa,94528,2016,56,331,32,24,387,0.8552971576227391,0.14470284237726097,0.082687338501292,0.06201550387596899
3905,Contra Costa,94530,2016,685,7311,534,127,7972,0.9170847967887606,0.08291520321123934,0.06698444555945811,0.015930757651781233
3906,Contra Costa,94531,2016,1640,10662,1378,222,12262,0.869515576578046,0.13048442342195402,0.1123797096721579,0.01810471374979612
3907,Solano,94533,2016,1990,15782,1468,325,17575,0.8979800853485064,0.1020199146514936,0.08352773826458038,0.01849217638691323
3908,Solano,94534,2016,1441,10748,1081,150,11979,0.8972368311211286,0.10276316887887135,0.09024125553051172,0.01252191334835963
3910,Alameda,94536,2016,1494,13506,1332,161,14999,0.9004600306687113,0.09953996933128875,0.08880592039469298,0.010734048936595773
3912,Alameda,94538,2016,1157,9709,1014,123,10846,0.895168725797529,0.10483127420247096,0.09349068781117463,0.01134058639129633
3913,Alameda,94539,2016,1304,12637,1113,149,13899,0.9092021008705662,0.09079789912943377,0.08007770343190157,0.010720195697532197
3915,Alameda,94541,2016,1322,10385,1047,220,11652,0.8912633024373499,0.10873669756265018,0.08985581874356334,0.01888087881908685
3916,Alameda,94542,2016,471,3297,336,82,3715,0.8874831763122476,0.11251682368775236,0.09044414535666218,0.022072678331090174
3917,Alameda,94544,2016,1445,12004,1195,235,13434,0.8935536697930624,0.10644633020693763,0.08895340181628704,0.01749292839065059
3918,Alameda,94545,2016,827,6907,711,106,7724,0.8942257897462454,0.10577421025375452,0.09205075090626619,0.013723459347488347
3919,Alameda,94546,2016,1087,11004,895,161,12060,0.9124378109452737,0.08756218905472637,0.074212271973466,0.013349917081260364
3920,Contra Costa,94547,2016,590,5549,525,84,6158,0.901104254628126,0.09889574537187398,0.08525495290678792,0.013640792465086067
3921,Contra Costa,94548,2016,10,112,8,4,124,0.9032258064516129,0.0967741935483871,0.06451612903225806,0.03225806451612903
3922,Contra Costa,94549,2016,792,8299,595,189,9083,0.9136849058681052,0.08631509413189475,0.06550699108224155,0.0208081030496532
3923,Alameda,94550,2016,1490,14264,1238,129,15631,0.9125455824963215,0.08745441750367859,0.07920158659074915,0.008252830912929434
3924,Alameda,94551,2016,990,8828,845,91,9764,0.9041376485047112,0.09586235149528882,0.08654240065546907,0.009319950839819745
3925,Alameda,94552,2016,347,3950,294,52,4296,0.9194599627560521,0.08054003724394786,0.06843575418994413,0.012104283054003724
3926,Contra Costa,94553,2016,1425,13587,1138,208,14933,0.9098640594656131,0.09013594053438694,0.07620705819326325,0.013928882341123687
3927,Alameda,94555,2016,976,7331,671,102,8104,0.9046150049358341,0.09538499506416584,0.08279861796643632,0.012586377097729516
3928,Contra Costa,94556,2016,381,4098,285,69,4452,0.9204851752021563,0.07951482479784366,0.06401617250673855,0.01549865229110512
3930,Napa,94558,2016,1762,17877,1449,328,19654,0.9095858349445406,0.09041416505545945,0.0737254502900173,0.016688714765442147
3931,Napa,94559,2016,727,6359,539,116,7014,0.9066153407470773,0.09338465925292272,0.07684630738522955,0.016538351867693184
3932,Alameda,94560,2016,1039,9213,791,114,10118,0.9105554457402649,0.08944455425973513,0.07817750543585689,0.011267048823878236
3933,Contra Costa,94561,2016,1677,10456,1251,191,11898,0.8788031601949907,0.12119683980500924,0.10514372163388805,0.016053118171121195
3935,Contra Costa,94563,2016,643,6097,428,176,6701,0.9098641993732278,0.09013580062677212,0.06387106402029548,0.026264736606476644
3936,Contra Costa,94564,2016,482,5071,412,52,5535,0.9161698283649503,0.08383017163504969,0.07443541102077687,0.00939476061427281
3937,Contra Costa,94565,2016,2662,19123,1981,415,21519,0.8886565360843905,0.11134346391560947,0.09205818114224638,0.019285282773363076
3938,Alameda,94566,2016,1257,11021,998,179,12198,0.9035087719298246,0.09649122807017543,0.08181669126086244,0.014674536809313002
3939,Napa,94567,2016,15,142,10,5,157,0.9044585987261147,0.09554140127388536,0.06369426751592357,0.03184713375796178
3940,Alameda,94568,2016,1692,10481,1314,161,11956,0.8766309802609569,0.12336901973904316,0.10990297758447641,0.013466042154566744
3941,Contra Costa,94569,2016,12,73,8,0,81,0.9012345679012346,0.09876543209876543,0.09876543209876543,0.0
3943,Solano,94571,2016,668,3714,468,76,4258,0.8722404884922499,0.1277595115077501,0.10991075622357914,0.017848755284170972
3944,Contra Costa,94572,2016,247,2218,196,36,2450,0.9053061224489796,0.0946938775510204,0.08,0.014693877551020407
3945,Napa,94573,2016,5,44,8,3,55,0.8,0.2,0.14545454545454545,0.05454545454545454
3946,Napa,94574,2016,320,2432,272,92,2796,0.8698140200286123,0.1301859799713877,0.09728183118741059,0.032904148783977114
3948,Napa,94576,2016,6,63,5,2,70,0.9,0.1,0.07142857142857142,0.02857142857142857
3949,Alameda,94577,2016,1049,10177,863,144,11184,0.9099606580829757,0.09003934191702433,0.07716380543633762,0.012875536480686695
3950,Alameda,94578,2016,786,6343,641,105,7089,0.8947665397094089,0.10523346029059105,0.09042178022288051,0.014811680067710538
3951,Alameda,94579,2016,683,5659,576,60,6295,0.898967434471803,0.10103256552819698,0.0915011914217633,0.009531374106433678
3952,Alameda,94580,2016,708,7158,612,83,7853,0.9114987902712339,0.08850120972876607,0.07793200050935949,0.010569209219406597
3953,Contra Costa,94582,2016,1450,8111,990,117,9218,0.8799088739422868,0.12009112605771317,0.10739856801909307,0.012692558038620091
3954,Contra Costa,94583,2016,860,9219,773,95,10087,0.9139486467730743,0.08605135322692574,0.07663329037374839,0.009418062853177357
3955,Solano,94585,2016,941,7537,728,144,8409,0.8963015816387204,0.10369841836127958,0.08657390890712333,0.01712450945415626
3956,Alameda,94586,2016,39,290,20,13,323,0.8978328173374613,0.1021671826625387,0.06191950464396285,0.04024767801857585
3957,Alameda,94587,2016,1548,14244,1336,193,15773,0.903062194890002,0.0969378051099981,0.08470170544601534,0.012236099663982754
3958,Alameda,94588,2016,719,6881,625,81,7587,0.9069460919994727,0.09305390800052722,0.08237775141689732,0.010676156583629894
3959,Solano,94589,2016,834,7210,576,155,7941,0.9079461025059816,0.09205389749401839,0.07253494522100491,0.019518952273013476
3960,Solano,94590,2016,1111,8095,833,239,9167,0.8830587978618959,0.11694120213810406,0.09086942293007527,0.0260717792080288
3961,Solano,94591,2016,1877,14583,1394,315,16292,0.8951018904984042,0.10489810950159588,0.08556346673213848,0.019334642769457403
3962,Solano,94592,2016,36,250,37,2,289,0.8650519031141869,0.13494809688581316,0.12802768166089964,0.006920415224913495
3964,Contra Costa,94595,2016,213,2507,192,35,2734,0.9169714703730797,0.08302852962692027,0.07022677395757132,0.012801755669348939
3965,Contra Costa,94596,2016,338,4154,318,50,4522,0.9186200796107917,0.08137992038920831,0.07032286598850067,0.011057054400707651
3966,Contra Costa,94597,2016,456,3482,336,39,3857,0.9027741768213637,0.09722582317863625,0.08711433756805807,0.01011148561057817
3967,Contra Costa,94598,2016,667,6880,553,104,7537,0.9128300384768475,0.08716996152315244,0.07337136791826987,0.01379859360488258
3968,Napa,94599,2016,92,813,84,22,919,0.8846572361262242,0.11534276387377584,0.09140369967355821,0.023939064200217627
3969,Alameda,94601,2016,920,6388,657,182,7227,0.8839075688390757,0.11609243116092431,0.09090909090909091,0.025183340251833403
3970,Alameda,94602,2016,789,7626,603,157,8386,0.909372764130694,0.09062723586930599,0.07190555688051514,0.018721678988790843
3971,Alameda,94603,2016,854,6067,581,183,6831,0.8881569316351925,0.1118430683648075,0.08505343287951983,0.02678963548528766
3973,Alameda,94605,2016,1347,10122,1028,247,11397,0.8881284548565412,0.1118715451434588,0.09019917522154954,0.021672369921909275
3974,Alameda,94606,2016,514,3921,397,110,4428,0.8855013550135501,0.11449864498644986,0.08965672990063234,0.024841915085817526
3975,Alameda,94607,2016,298,1854,200,64,2118,0.8753541076487252,0.12464589235127478,0.09442870632672333,0.030217186024551465
3976,Alameda,94608,2016,596,4054,452,126,4632,0.8752158894645942,0.12478411053540588,0.09758203799654577,0.027202072538860103
3977,Alameda,94609,2016,429,3595,323,83,4001,0.8985253686578355,0.10147463134216446,0.08072981754561359,0.02074481379655086
3978,Alameda,94610,2016,457,4833,351,106,5290,0.9136105860113422,0.08638941398865785,0.066351606805293,0.02003780718336484
3979,Alameda,94611,2016,1034,9950,705,335,10990,0.905368516833485,0.09463148316651501,0.06414922656960874,0.030482256596906277
3980,Alameda,94612,2016,43,384,33,9,426,0.9014084507042254,0.09859154929577464,0.07746478873239436,0.02112676056338028
3985,Alameda,94618,2016,486,4724,336,86,5146,0.917994558880684,0.08200544111931597,0.06529343179168286,0.01671200932763311
3986,Alameda,94619,2016,803,6651,583,166,7400,0.8987837837837838,0.10121621621621621,0.07878378378378378,0.022432432432432432
3988,Alameda,94621,2016,782,4748,560,172,5480,0.8664233576642336,0.1335766423357664,0.10218978102189781,0.031386861313868614
3993,Alameda,94702,2016,468,4047,348,103,4498,0.8997332147621165,0.1002667852378835,0.0773677189862161,0.02289906625166741
3994,Alameda,94703,2016,360,3782,261,91,4134,0.9148524431543299,0.08514755684567005,0.06313497822931785,0.0220125786163522
3995,Alameda,94704,2016,84,938,70,33,1041,0.9010566762728146,0.0989433237271854,0.06724303554274735,0.03170028818443804
3996,Alameda,94705,2016,299,3364,204,98,3666,0.9176213857064921,0.08237861429350792,0.05564648117839607,0.02673213311511184
3997,Alameda,94706,2016,345,4192,271,58,4521,0.9272284892722849,0.07277151072771511,0.05994249059942491,0.012829020128290201
3998,Alameda,94707,2016,364,4600,275,95,4970,0.9255533199195171,0.0744466800804829,0.05533199195171026,0.019114688128772636
3999,Alameda,94708,2016,345,4198,250,84,4532,0.9263018534863195,0.0736981465136805,0.05516328331862312,0.018534863195057368
4000,Alameda,94709,2016,87,1158,59,21,1238,0.9353796445880452,0.06462035541195477,0.04765751211631664,0.016962843295638127
4001,Alameda,94710,2016,150,1211,117,28,1356,0.8930678466076696,0.10693215339233038,0.08628318584070796,0.02064896755162242
4004,Contra Costa,94801,2016,722,4761,492,150,5403,0.8811771238200999,0.11882287617990006,0.09106052193225986,0.0277623542476402
4005,Contra Costa,94803,2016,693,6933,593,88,7614,0.9105594956658787,0.08944050433412136,0.07788284738639349,0.01155765694772787
4006,Contra Costa,94804,2016,977,8475,783,173,9431,0.8986321705015374,0.10136782949846251,0.08302406955784117,0.018343759940621356
4007,Contra Costa,94805,2016,412,4103,358,54,4515,0.9087486157253599,0.0912513842746401,0.07929125138427465,0.011960132890365448
4008,Contra Costa,94806,2016,1340,10791,1040,189,12020,0.8977537437603993,0.10224625623960067,0.08652246256239601,0.01572379367720466
4013,Marin,94901,2016,843,8028,629,208,8865,0.9055837563451776,0.09441624365482233,0.0709531866892273,0.023463056965595037
4014,Marin,94903,2016,676,6949,498,155,7602,0.9141015522230992,0.08589844777690081,0.06550907655880031,0.0203893712181005
