zipcode,State,CountyName,City,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
94597,CA,Contra Costa County,Walnut Creek,637445.0752668323,686126.0857344085,728205.6413527894,778065.4228590702,783215.4692554228,812253.3068167367,931386.8855101219,1043025.3825980067,1007158.6293660476,1034688.947992093,1039118.7853654878
93560,CA,Kern County,Rosamond,175555.1904120386,192878.83476903848,217739.2916288577,249108.38419363974,265931.8123337109,284279.3703501651,338609.82934728527,390918.5501506796,392930.3240696823,416037.2948387908,422201.4491824021
90272,CA,Los Angeles County,Los Angeles,1906056.9911944654,1859845.131215867,2097342.5731943035,2582096.057643264,2792205.9565012925,2856705.0635971962,3128931.4634690415,3586128.0638477136,3600045.2070905957,3611461.117299728,3575220.418404239
94596,CA,Contra Costa County,Walnut Creek,732887.7936565668,790291.9658575122,837979.0066257534,895751.3889973682,901387.3251953102,925577.6662785554,1079993.0674778584,1228026.5869944307,1166582.1894680155,1199673.1423572393,1198224.9701317046
95521,CA,Humboldt County,Arcata,379118.43611794966,411273.76060400315,446405.58381813014,465314.6669504687,482879.26258711756,491372.0876225025,525105.6656923625,575278.8789219802,562189.9280477082,542849.5393006424,522927.19331143505
91040,CA,Los Angeles County,Los Angeles,463469.7618961072,486056.42595528223,537445.4003547261,613347.4307595874,643603.6675175603,688546.3709035952,798449.7727079861,898496.2940693962,881277.9074716632,927988.785242681,949922.206093037
95965,CA,Butte County,Oroville,166861.8835947338,181108.5912741058,199341.80893660444,219433.02318594526,244453.85719203166,262875.4644085586,304654.55135124724,329373.5577181293,309427.17065926583,303276.958206754,302040.6623575453
95135,CA,Santa Clara County,San Jose,948982.1454561547,1004374.7865382392,1021215.5271154441,1208859.077142919,1220085.3497172082,1233986.9242318317,1430177.8712401353,1710134.4117839083,1640289.1131812714,1791226.3948314602,1870502.995453842
91011,CA,Los Angeles County,La Canada Flintridge,1331027.6156035021,1331606.9526998186,1464261.4338909935,1635126.3422180526,1681482.6180903327,1747797.5461065697,1953737.527027747,2254717.044247342,2158837.821736988,2458884.439900378,2512570.414843237
92029,CA,San Diego County,Escondido,584537.7904630579,622255.8574967816,652882.6560860163,682655.9614408229,695545.2322354895,729183.1321445946,877141.1009850345,1072377.7024677696,1081641.1416947816,1181536.943841384,1201926.7893846035
92532,CA,Riverside County,Lake Elsinore,327839.00928321405,348537.9882875263,371799.6384682239,399023.0178219606,406849.2504182093,425195.85673514666,526352.451592713,620704.0314288385,607280.6190314647,639386.6346559327,644735.4663816151
93203,CA,Kern County,Arvin,138266.46880665113,150876.64326014524,160590.36751765024,174221.3376865187,184880.50616008157,200185.07579123531,229197.64975153108,260356.48143016174,269732.8053223369,286661.03085658146,296254.37289093353
92354,CA,San Bernardino County,Loma Linda,324696.75714703667,339050.70847919065,379084.0210694114,424174.23535388726,432114.2930919922,453701.14998840756,528089.2778410318,603041.825907543,606025.289530669,638451.5612409614,650588.4434964767
93023,CA,Ventura County,Ojai,636130.8496377105,680905.4761975565,715843.6654940476,756452.7269443079,772382.8966401237,808985.5636124503,970314.3152672256,1126600.506449052,1123154.6445774515,1167207.050933753,1172271.4052641608
93630,CA,Fresno County,Kerman,207405.29614583045,226441.7925944007,243646.80158111846,261668.4831131691,274352.72163779597,292020.2767993492,341475.57027968817,393145.92574869865,389777.5997091588,403865.1862864152,412930.7817613508
92251,CA,Imperial County,Imperial,205390.74365397976,222173.93621743008,237255.56295688334,251488.98600364488,261941.7633239196,277738.4723941944,313371.8798727409,351786.60736962355,369964.82380676805,399543.41508540994,416828.62547422457
92663,CA,Orange County,Newport Beach,1177194.0360369026,1182922.0852788186,1307286.981397141,1477650.316859701,1439051.308529039,1524599.6357601325,1774500.6283842928,2154980.7114979494,2248935.0485735587,2438275.150932788,2525669.4833677053
92082,CA,San Diego County,Valley Center,517810.44512275205,553330.4851455701,585338.9281520797,624709.9522318424,624254.5854770947,660590.1437012415,783060.0704208357,896261.9631098773,888054.4373143291,940285.6515100395,949872.5195614831
92225,CA,Riverside County,Blythe,121562.19946592009,133118.32601387068,144611.7390083371,160141.31293138888,164500.89683014588,177913.5504495513,202862.9960826575,232587.2944824472,228845.60521099073,237635.95626071785,240529.6352780576
91202,CA,Los Angeles County,Glendale,600054.5987611007,621499.1196838808,686671.1578609442,779300.8284924462,824178.5725118058,873342.061972925,996389.1833713269,1148414.1291889588,1153099.6876379845,1228049.2917908882,1251823.0357911584
95110,CA,Santa Clara County,San Jose,568959.1515902138,620921.9905184064,649689.2155498891,829666.9362790347,844899.6506404527,846544.4674183726,908697.3113068198,986727.2704328405,937163.7901854883,940539.9169684028,932137.6995787143
92501,CA,Riverside County,Riverside,271840.1705132916,295839.641968088,316472.89357104053,350028.9669186277,364968.10728028906,388473.4832688014,459740.55369699583,531243.4437410847,536429.732928387,569812.1800069419,577289.7258875468
93041,CA,Ventura County,Port Hueneme,335849.2858217077,363663.3858804642,395904.0917698308,421037.5602766771,431791.16356237215,453073.8454966887,520418.4697612424,596353.8977421845,601655.9563842624,634354.9229158947,637340.0237337876
93263,CA,Kern County,Shafter,185933.81830631182,200812.69847073292,212485.30040633658,227803.8926184394,242719.62814577844,261758.52764100372,300973.5322906657,343440.09786332765,350947.5923108261,368541.16391828796,380797.3703748101
94579,CA,Alameda County,San Leandro,538827.7110306962,598279.2053822475,643358.6352291849,712790.014275962,717528.1222793817,751333.680532841,873590.8949573528,950667.0587429566,882035.7644563521,922241.8621519691,915678.0258291223
92108,CA,San Diego County,San Diego,344948.9799344641,368641.4808044495,402645.5381882719,436863.27432831266,438251.57756041357,441931.3951846622,497885.735395163,595325.1986644863,612702.6935626032,647869.8641821889,640258.7794343858
90068,CA,Los Angeles County,Los Angeles,999268.4160610037,989506.5300273605,1116018.396152845,1319883.2416794985,1368817.5851595462,1428667.8341279489,1596653.69573192,1788835.5922910888,1756854.4275850283,1781899.8864889874,1768402.9728697229
92887,CA,Orange County,Yorba Linda,782940.7254998161,797538.5878173109,864843.4723148994,919631.9714688993,911878.5180182778,953310.5336581031,1110438.1808631562,1332614.8019065284,1347515.3032514264,1478563.9421471795,1532671.8090072768
90069,CA,Los Angeles County,West Hollywood,929302.8248724341,945025.2633735264,1024073.4195012943,1147808.1396109909,1202829.3814670658,1211204.7603109118,1286437.4073774556,1378721.4448454594,1359440.067673173,1334147.7581027453,1338079.2449396858
95841,CA,Sacramento County,Sacramento,216097.80702211158,244580.69852816194,271391.996233501,297639.8197234026,312052.04808469204,335321.1797562865,400373.56205106573,450112.06354713585,429381.45894136606,446022.4759977651,451075.45823415107
94703,CA,Alameda County,Berkeley,842868.0606936499,943507.4394425126,1018805.5934416438,1139403.8370243318,1142990.0025159821,1194625.7380273133,1333280.4977279971,1435583.0825298298,1300942.9105972515,1294246.2621631748,1296748.5564743825
92106,CA,San Diego County,San Diego,923388.8891201759,974465.165310874,1031294.0405004928,1082315.9832018984,1090951.87576368,1152645.8243626333,1356571.078885969,1628473.5618433196,1671310.033009127,1789295.0664146773,1800652.1055373165
92865,CA,Orange County,Orange,504857.2370475808,527183.8813000481,582522.5390476728,630507.2223880361,638443.5739294555,675879.3342115761,776606.511762477,897983.5839031191,909130.5686429142,1009282.5580290854,1058650.765391307
90715,CA,Los Angeles County,Lakewood,396520.0411031907,416857.98811297194,461263.3337514859,521618.60647985525,543809.1495674668,578739.1047410222,670799.2337090395,754606.1783697816,757024.7114169216,810242.9077869435,834287.0811359274
95138,CA,Santa Clara County,,995707.377380181,1054975.4955305608,1082252.1254432185,1264806.2159945488,1276907.3705972943,1294538.9532516373,1532656.3538359106,1828242.0698608973,1744460.080121695,1881239.8847895376,1929192.9187802167
92344,CA,San Bernardino County,Hesperia,257592.79792879778,275385.1943541897,297798.61171514867,327197.73397420853,334095.856238277,353400.10828223143,434887.59777170775,506113.9442565408,496311.41160464875,516029.26302932,522827.2319473076
90732,CA,Los Angeles County,Los Angeles,523261.57043346553,537388.0907369728,585951.7066039429,650759.3303715709,664228.3487785625,692956.5200120647,789249.7353924172,878657.2482429198,872923.0560874672,913471.6402337727,921654.6746822784
90603,CA,Los Angeles County,Whittier,501172.13277499424,521454.02711446426,562396.2921677333,608313.9905260156,620860.3294235159,656704.7260694489,757520.5699165082,847028.8500148436,839923.6071545413,894327.5970284614,910674.3809878284
91101,CA,Los Angeles County,Pasadena,507972.71611164813,522901.635676993,566308.1146032383,619231.5688541429,631119.4829266635,644237.6125774268,698110.7572834379,779658.5546244493,785872.5926286032,803669.8279426965,809066.7406419765
93908,CA,Monterey County,Salinas,659989.671103591,711565.6230115024,745986.2000333074,782521.2687968645,815519.9085344168,847690.8771017175,997962.1919352167,1115896.6215635983,1111107.857027001,1172099.8004722968,1180546.7760036448
95367,CA,Stanislaus County,Riverbank,250479.79064560684,276191.79935182986,300460.0270102714,325554.4854040159,338471.13413968304,358448.09890198807,424625.9900419871,481831.98200757365,467227.01895685465,489619.3884853337,494202.9271047836
93927,CA,Monterey County,Greenfield,239182.90970884534,277793.41486729385,304728.557870949,333731.5738086106,355541.87387828063,387786.9084373357,456470.7450590906,518664.632591754,519024.085219655,545366.5640589244,548987.0191684957
92587,CA,Riverside County,Menifee,340502.1525093048,356904.940179664,377324.7543689849,415284.6396875466,426616.41834689194,447002.929351409,547020.5952109633,630203.9544344473,622577.4440641038,646497.9498949985,656619.9632335023
93210,CA,Fresno County,Coalinga,154087.48106668555,161781.0279659678,172410.79332118513,184194.92684425553,194498.79385706782,203935.86398731926,228639.73830711326,265492.29575888894,270055.49587491545,277922.68999628996,286756.404104415
90670,CA,Los Angeles County,Santa Fe Springs,392416.3231593796,409535.9897959875,451225.5107101069,500095.92122328695,518827.26419545914,554042.0530920316,634966.3138871993,713947.8849316827,723129.0666329135,783425.7111856816,799434.911016444
94552,CA,Alameda County,Castro Valley,796283.3915955449,864891.1047616903,904540.0989747223,988696.1194843153,1006139.9754141333,1041828.220646165,1273120.8560056242,1478302.643575174,1374412.2530289076,1477576.8299433244,1504140.85526751
94022,CA,Santa Clara County,Los Altos,3082200.2317776713,3099246.7201570324,3049054.722201474,3612913.538044648,3696494.615742794,3717749.8059436865,4209117.2321732445,4918272.717389322,4600016.24533582,4874616.505684157,5110204.501092868
91602,CA,Los Angeles County,Los Angeles,625665.76066039,640484.9616311154,702515.1187802213,792823.8966695409,821161.4857702974,857339.3698755506,967118.4176372519,1088550.0700574045,1069977.7840819494,1105978.8630050246,1108700.7583685275
93444,CA,San Luis Obispo County,Nipomo,509222.5599692135,541910.8470607024,595459.5198587562,622445.0461026357,627591.3376632439,650732.4654983983,735925.8043198731,848705.259456244,866076.1543175174,916782.1205500369,936906.5765169528
94564,CA,Contra Costa County,Pinole,,494192.8676930685,532353.8867879197,583428.064753261,598086.9058286276,627664.4273878707,739723.8492349571,811151.5419268529,763319.2561044929,775585.019518305,767410.9469383493
93015,CA,Ventura County,Fillmore,393755.89664680866,424299.35772609967,452646.8697198738,480381.0319997915,494718.1712636177,518385.18572854873,597412.3038039483,668059.4171549676,658918.2552845369,701313.443882971,708060.9219168164
90254,CA,Los Angeles County,Hermosa Beach,1253927.7647519307,1289666.8819153493,1423524.1827721111,1647634.1548927615,1701978.9036055813,1727008.8684686904,1967101.3232382145,2238308.2950334363,2222275.5897575053,2228443.1464412184,2251567.665858517
90048,CA,Los Angeles County,Los Angeles,1041673.5161752803,1045663.6684552194,1201394.2772247621,1464759.8518166651,1557308.0740195818,1631443.305509526,1785666.6102655123,1970430.8827660223,1932025.8228977052,1834210.1863617923,1784500.78362474
94127,CA,San Francisco County,San Francisco,1396730.6567914942,1493956.518755067,1551057.679840099,1729332.1509981889,1708722.186887227,1773444.8797886542,1876797.6618154738,1993619.7352472823,1762065.7370726876,1752469.2384637538,1787560.1791752544
91902,CA,San Diego County,Bonita,569348.7300605333,603044.8602064387,634803.8016471432,661040.7833201155,672941.1287035377,719056.5636401383,859978.9728440545,1003783.3123319703,1022356.547926459,1124796.5356503606,1135745.81588503
92586,CA,Riverside County,Menifee,208986.10336964575,225124.01174475093,248731.60430937874,279240.5752092788,288926.46073027694,304625.7342966824,362998.73581612884,422967.73165886995,416632.96111487,430507.53650684986,430735.75201054855
92808,CA,Orange County,Anaheim,641539.416132315,665566.6105976163,717249.1383023853,760073.2795519009,754631.815246427,786135.4095043087,905730.385380169,1076462.8161444038,1091804.7167233182,1188412.3499782172,1239811.6057769477
94563,CA,Contra Costa County,Orinda,,1402624.7248574614,1448642.6228869336,1512573.1430551866,1503635.1884070765,1551741.0377254114,1834508.9732022511,2091048.723500931,1990456.7935683148,2023513.374332201,2010603.9925009417
90265,CA,Los Angeles County,Malibu,1501207.2889983205,1477107.1162959316,1735640.9635968895,2237446.8499501534,2422954.0143796196,2382213.3327060747,2910468.338517785,3417949.2089556395,3304971.781336637,3335321.169308401,3312136.469480565
90210,CA,Los Angeles County,Beverly Hills,2581324.5660137646,2514964.0095095546,2979626.4601549357,3751928.5584302465,4536398.68786504,4716686.245932258,5166800.037123142,5888440.1983058965,5705637.63902206,5468652.398443391,5269432.3978949515
94706,CA,Alameda County,Albany,793954.4403560279,870885.5684196568,930786.426162425,1026067.7298791418,1041004.047107885,1075194.5116054455,1213129.458837864,1329814.2532122533,1231239.2590147299,1257724.0243540343,1249852.127891286
92603,CA,Orange County,Irvine,1060061.438656786,1062734.4171933131,1140482.0072150282,1227133.8200183397,1211020.005095354,1230848.555555824,1383291.3954207802,1729896.453642171,1833550.1568871199,2159766.563370814,2313944.2308040773
90502,CA,Los Angeles County,West Carson,373434.14134280593,392361.39676437806,438267.170120789,495701.30447304575,523132.04616533994,550363.1015634813,636097.5263523202,724092.7292475443,724552.1708772272,764531.7045534247,765912.7604428412
96161,CA,Nevada County,Truckee,558680.8142975053,580100.7797653176,621465.7137289777,664575.1401541089,686228.4773266312,708907.6230486524,972613.6875989697,1137168.816923826,1044101.6426056557,1046673.6248144135,1044768.6236753762
90814,CA,Los Angeles County,Long Beach,559173.859192461,577566.5692904473,628124.2890060819,706484.7902422921,733907.0177362353,767345.9485260308,878396.9662521379,969250.4294767845,978476.5750902719,1008429.1761112938,998883.4501158374
95304,CA,San Joaquin County,Tracy,449768.719285926,482576.3621576717,511754.10352090077,557580.4129903374,582247.8806627825,604342.6937572048,756170.8848843799,930807.5929956719,901306.0759557603,948295.8530112818,958967.7847342886
92264,CA,Riverside County,Palm Springs,315015.9165017346,322601.93449782435,329826.42036495486,367720.2413611059,386718.6564113179,407438.6832371643,506661.21930986975,640969.8472859018,635113.1367962604,631705.5036524759,616670.803971806
93103,CA,Santa Barbara County,Santa Barbara,1008110.236008287,1072528.8800297284,1093342.5489858238,1139857.1467509829,1137406.0747554356,1159114.472185824,1392761.8632150663,1678104.5943314324,1657952.7641426346,1761056.7193720331,1777984.800421782
95959,CA,Nevada County,Nevada City,377714.6604476949,404439.6698575683,434077.15806005074,464557.1130383315,471833.91256697365,488309.59457571246,577834.2395046278,615408.1951564709,571922.2801031164,566728.1208334357,572626.5198012129
91506,CA,Los Angeles County,Burbank,625818.7298687702,650825.4914170257,714191.5294865851,821069.7447049302,853660.9892976907,909890.4311231296,1057288.6909034336,1196433.5890201256,1176187.5427421823,1238904.833324623,1259836.922151211
91901,CA,San Diego County,Alpine,509870.62825707655,547931.5145392686,576941.4493623952,616856.1732116491,614762.4456497558,649952.7338292242,770645.7270226121,878440.5476883833,890020.6275331717,956487.5816306229,971290.1828463341
91501,CA,Los Angeles County,Burbank,620931.5818858243,639212.9262835571,700374.8989079561,798292.824871399,826680.5386709512,867961.0994261672,1008313.2972857044,1163162.9739246482,1162609.041312567,1242397.6179753763,1261476.0459928021
95963,CA,Glenn County,Orland,198352.49349770244,217377.55407551606,236940.84081316562,255658.16885879662,279115.5380908793,307192.2816752446,352861.2724804574,387651.9464271457,373867.96999515453,379659.69789568847,385893.7927089067
91203,CA,Los Angeles County,Glendale,423888.8286246374,451103.36569173116,503059.8192517499,570951.6615957725,595985.4646267727,616979.4421519835,688657.904449459,776864.0740511614,763111.2819960262,790377.2207853267,814015.7709359128
95357,CA,Stanislaus County,Modesto,269657.99074063014,292106.8018480547,315550.52395467483,340334.17719748523,356984.57440265076,378904.151238593,451704.68501464446,511860.5320624814,495195.807128384,515453.8282534497,520592.47313273075
95816,CA,Sacramento County,Sacramento,491309.80618411157,536685.1618982534,578606.6782883835,617156.2124840718,630598.2526083835,659578.8273784178,735986.7158711596,784741.219905892,744668.5966908933,738645.8947433782,724253.087751392
91361,CA,Ventura County,Westlake Village,904431.7696085353,931907.5632530246,983684.4086442068,1043705.7641756159,1054392.73737475,1091111.1835819085,1268213.3597033704,1483303.0785262997,1476862.1543530151,1545273.1466271959,1557619.1475540036
91345,CA,Los Angeles County,Los Angeles,396013.026836114,419228.676948484,463035.0795684159,528291.3177387953,557674.6917564707,602413.1616569628,708089.8381962556,801834.3861104002,800037.7139722747,844745.5359279254,862349.3833841865
95366,CA,San Joaquin County,Ripon,369342.15754144365,400641.0618143919,432228.07978509326,464774.94870097283,483446.6442791042,507430.9764036204,600916.8119873288,676472.7229115249,653630.8165735904,684045.6897810261,700030.0432914936
94301,CA,Santa Clara County,Palo Alto,3356035.9647747003,3341163.0788679845,3269318.6427920586,3846551.728566812,3799401.3740996853,3742922.9376109573,4015327.0055223256,4453504.792742529,4141070.41003112,4258674.7473979425,4387837.539371409
95519,CA,Humboldt County,McKinleyville,355350.09913732304,379659.5425949229,407897.66919417895,423605.5886586968,444027.14040650567,460153.76730148634,504670.9102701919,564970.6219525916,546902.0965306015,530885.445695601,510071.1163655433
94949,CA,Marin County,Novato,714265.0444107145,773634.8100509198,809256.1445165011,872621.7319317736,884810.2580802956,923767.1341237946,1087798.6426681571,1232461.3036667306,1187253.5172163835,1237706.5615101152,1247977.908496986
91204,CA,Los Angeles County,Glendale,417599.3126639882,441980.30159691017,487500.29811532074,564972.6318361227,588635.6606581883,612904.9192669558,681298.7570099452,765451.4436800167,777719.713153997,815780.9325601243,822952.9202297493
92582,CA,Riverside County,San Jacinto,242667.52314122426,261057.40002348027,284232.9021078131,313179.6969635669,326449.51236746804,346723.80227962526,426711.8990768663,515344.08287921734,501027.2601902811,518799.33381311334,521975.2046361399
95602,CA,Placer County,Auburn,389414.61090040323,419584.167406958,455143.48978998396,493072.0205051109,508500.9421579482,527882.7158057886,627443.0441647355,687846.183433442,652619.2803317924,650234.8188377988,649145.3996913228
95819,CA,Sacramento County,Sacramento,485325.1873788734,522912.7000670461,557021.8046700974,589822.2212996742,606052.9657499228,641954.0225630733,711283.5131417689,753165.4748504899,725578.0985375693,753016.6315919459,758077.807909474
92010,CA,San Diego County,Carlsbad,587868.9796733174,625864.8810794249,669431.8971735019,704868.932680734,723243.4493427868,760812.0066583897,911228.345554017,1133001.5741427871,1161215.79960877,1290264.910485965,1304966.4816152982
95673,CA,Sacramento County,Rio Linda,234050.87719340646,264653.155305097,295317.516525365,322256.20625558525,334321.3926459904,357124.38330639055,421596.6977631307,474852.54671372456,448937.9473176932,460926.35118059,464259.3149112747
94945,CA,Marin County,Novato,702393.5235396979,764673.1200668643,801283.5132720323,849654.2031294513,854093.2609586417,851692.1239762934,984479.9919342819,1089770.0199212225,1047673.8911983361,1094009.0675533246,1111105.6722053434
93268,CA,Kern County,Taft,105208.99688566434,114177.00751159446,116434.60926703089,122402.34393830564,129002.49548341654,136701.25387928376,157928.08012335288,181879.5307746535,189728.44759645828,202895.90731318065,209178.65353987063
93111,CA,Santa Barbara County,Santa Barbara,945226.8806012498,993070.2774508232,1010396.4805475245,1041544.0491265873,1049816.7360866417,1074101.3791697896,1285799.2634057715,1595317.2709751518,1604888.4770612956,1695635.8362113014,1705588.2331715364
95334,CA,Merced County,Livingston,206390.50840377028,229195.7668851755,251502.14240359247,269938.64649119746,290299.50755923765,309322.0909792621,363040.4106167632,414516.23514732084,401265.4190910374,423566.52519223926,430984.8594235065
91723,CA,Los Angeles County,Covina,415868.3643413989,433932.9708254086,476437.6154995996,527703.7424751574,547425.0143973018,583131.0332592437,672932.6502713128,759432.5631596007,758995.1944578056,816461.544896898,828389.8744714456
94595,CA,Contra Costa County,Walnut Creek,564298.0039223282,606280.2282915264,626315.4332871439,648125.2314217566,660977.2790415637,689250.4095863703,732314.3945883614,800418.1508988715,794662.4923906369,827786.1367488088,785114.4171813009
92270,CA,Riverside County,Rancho Mirage,468634.965170715,464982.6702477892,465760.1903172328,496268.9373189672,515213.3768332466,539987.4389220229,663324.3081883724,858002.1646928432,882856.9570480087,896405.2197714873,877360.7824418042
94618,CA,Alameda County,Oakland,1263481.6915561256,1388064.2515297923,1459757.364827034,1575939.2977667812,1566699.8836177073,1597380.752663265,1784200.1782938407,1948223.0469677553,1784549.1782211363,1723937.733206988,1655020.754015063
90245,CA,Los Angeles County,El Segundo,870822.7876849094,910399.8269337583,1007164.7566381361,1181205.535303271,1224305.8936576217,1289129.162681028,1500604.324376028,1714691.9825341792,1667164.065791406,1713713.36315622,1729981.321582971
92637,CA,Orange County,Laguna Woods,259249.63094958526,264657.17923073535,297894.45295809343,342776.89458863734,337964.7249511528,351872.9705769681,388005.036762612,442184.9591095306,428054.90162064164,461932.0662079001,471078.7516133308
93930,CA,Monterey County,King City,250426.8334060637,276655.48157768155,298125.9948960124,317259.89727090806,336304.2771693141,357392.11459561466,428428.4882952157,494410.52778604464,496205.0004764592,519120.6681144975,520074.724851057
96130,CA,Lassen County,Susanville,133882.43772537055,149673.0033135514,162583.6855720525,175904.10696841156,184356.55093332403,196538.0446736378,223504.95120388188,233622.94503615203,236387.14211084627,235415.4704591795,235875.02283837664
95448,CA,Sonoma County,Healdsburg,740329.4884096311,835721.1842489754,878225.3522102645,949373.9479142809,952071.6354375723,948759.2455766062,1044103.517662397,1127024.9934643356,1111905.2750771397,1131320.777158613,1137637.2877767275
91914,CA,San Diego County,Chula Vista,588080.3591912145,629811.9871224489,664460.6502713504,694596.0461404873,699556.8594038171,740119.5091031777,890202.7999374494,1057058.4598715992,1069597.326879231,1183293.8567986554,1206071.766929731
93247,CA,Tulare County,Lindsay,137210.09526256245,150896.8912099142,170334.50801260225,182553.13369124304,193724.90883451686,206376.5805679467,242512.95367330257,274872.5411051382,280133.1318929866,293677.92308938666,302771.2215389174
91381,CA,Los Angeles County,Stevenson Ranch,562064.3015142946,576852.0210222045,613893.3235371492,658534.3204004536,671502.764233176,699257.3176926303,817901.0511724831,961688.1811281935,964826.7054126305,1006458.0483195285,1024725.1107367873
93013,CA,Santa Barbara County,Carpinteria,797697.5669512148,847878.645281003,870536.698452796,909464.0240108938,910742.5814435566,912830.6102309395,1075204.087042665,1312707.2129433223,1328338.8523061874,1407629.4566928027,1439418.0087558492
94019,CA,San Mateo County,Half Moon Bay,929979.5152486907,1041663.540486427,1099986.6899939727,1209684.571105176,1186641.5004495292,1213253.8712507787,1402352.1860180895,1592372.8862009037,1519128.6061141181,1558857.840342901,1606591.905391669
93110,CA,Santa Barbara County,Santa Barbara,1055742.1590510197,1114679.639436681,1125577.2721067285,1168543.0219032879,1187742.5747366797,1194211.221239952,1439912.1825791232,1804815.3205005217,1816680.6219637424,1906197.8642381197,1920604.176355561
94702,CA,Alameda County,Berkeley,794597.3734217319,898535.3807303893,967698.3320133486,1066857.8034763392,1069081.3596235157,1125342.521720887,1250840.7402645748,1341402.0088187144,1213153.1802378627,1204673.8497499868,1184210.2643895647
93631,CA,Fresno County,Kingsburg,259326.77893538307,276217.50905005104,293630.56552858657,309479.8827069188,322650.4146903139,337466.7126020061,384431.9167131535,438217.9299499339,437786.9484088292,455520.143637847,466059.4478603469
90701,CA,Los Angeles County,Artesia,436674.3255991645,455314.8377918315,502413.65423870116,561191.0364072808,583165.0337265846,616706.7414689445,699263.7964573501,778969.8904023863,790885.6531666424,858605.2958715513,883113.9259437175
92617,CA,Orange County,Irvine,,,,,574504.1013657651,597275.444027441,644835.6911819244,735925.8709333796,761211.5094291813,848336.0607116879,875465.5854674478
95650,CA,Placer County,Loomis,475086.2204299699,513869.0914714499,554449.7569174033,602646.9507324811,624957.7371821003,658144.3769754522,806880.21237597,893440.6054576199,855495.394236471,893832.0281661376,914124.1787765677
93728,CA,Fresno County,Fresno,135225.95873415566,147237.31236749722,160180.68396458196,178996.6834889934,194696.40528080394,207030.5539341661,242681.90872294898,279422.74293882604,281441.6674642729,296945.3524137226,301066.4753341346
94305,CA,Santa Clara County,Stanford,2041609.8311976604,2114956.3503242894,2163980.6337385993,2539515.8043052983,2546824.4405690455,2526624.6723847874,2779737.328211279,3094189.2905926313,3023394.6111796633,3209954.570597014,3342063.4744573226
95422,CA,Lake County,Clearlake,96149.27392508188,112567.43953154224,131825.43187415905,151039.06151008626,166292.44576676167,174760.63352657075,207669.87297494823,235208.06776357538,222282.1786861883,213316.020382048,207832.78080282675
94041,CA,Santa Clara County,Mountain View,1521888.1673073492,1616382.363427639,1641480.96416502,2007690.9021636832,1977184.0023012834,1977049.528798138,2141916.0824120967,2396122.082364071,2223091.39426274,2347253.6529466994,2389794.7763623176
95203,CA,San Joaquin County,Stockton,150335.14999321857,172656.59503224693,201671.79712998448,231841.72421694026,250446.76645462518,270472.0670631581,321152.63278170646,362211.00297900126,350134.2534610831,356398.659296982,359513.1981585313
94502,CA,Alameda County,Alameda,756080.4882274853,835048.5069375309,891988.1870716317,964530.5427171482,948039.8682157119,978442.1317829533,1129426.3046252728,1270036.0900672413,1189463.2733514614,1236916.79198232,1243471.3599017963
90232,CA,Los Angeles County,Culver City,922417.8435481352,952495.9145139056,1081873.543087274,1301156.1999350537,1395672.944550487,1469235.2348711109,1627636.7295603773,1834041.6272938373,1764672.2945449455,1774228.5250741115,1755982.297008833
95742,CA,Sacramento County,Rancho Cordova,367535.89810269355,396683.72318666085,428854.9967150925,463274.7037169388,474038.20908873086,492752.07611922995,592148.2339908802,689578.0170549158,643746.1029278019,657855.0108640649,659338.3937390107
91436,CA,Los Angeles County,Los Angeles,1064638.3869490705,1092499.7406124552,1220908.161463408,1435057.3059884608,1513323.557924372,1621999.8197554469,1879765.364858173,2239041.575048678,2215103.666019794,2312657.250735495,2326631.8717466267
93250,CA,Kern County,Mc Farland,148767.26009210543,159620.16510638312,170973.84857216387,186255.44765637815,195860.054784723,205704.61066350376,233182.9348528892,266850.16053019575,281698.592007894,302818.9755560265,310294.01379375014
96021,CA,Tehama County,Corning,159378.8167787956,171225.95904535012,182265.49067950086,196911.48490604557,221944.84860813376,248344.67423490933,288449.6641836402,312299.6462402258,293631.12837255443,291665.9889243141,290678.12431623484
95437,CA,Mendocino County,Fort Bragg,405421.9587961607,438400.0560317296,481326.34929433296,518714.75397474464,545422.8787075189,579902.9115442879,664518.9886047762,692593.6539859609,635788.9052995249,620251.5860495173,593896.1742141205
92845,CA,Orange County,Garden Grove,528300.0238694712,557201.9189787634,618143.8495160254,673321.9143175073,686498.0933163621,727449.4766481258,831757.8488598187,964785.9229937257,970973.6203726106,1070407.6919739514,1112180.6201690414
92866,CA,Orange County,Orange,562115.1103261524,590361.0159155756,657311.1312246398,705322.2523752403,715020.864149043,740907.0070113745,849327.7721483469,976303.4107439545,985966.9682372995,1081802.0538166745,1124710.1695080441
94960,CA,Marin County,San Anselmo,1076844.3304756447,1149347.026693508,1215449.4179591208,1311572.0256477192,1296642.5968562535,1346315.7927097317,1588474.8475984482,1774481.8265982477,1661288.1965072977,1703212.3814647913,1659208.8274011961
94805,CA,Contra Costa County,Richmond,,498616.62963743514,546862.2501935033,611142.7920295437,623836.5730464803,660465.5994717925,750180.4557460173,807956.3566610272,752708.0045330231,754039.2818559804,726795.6347650104
