,ZIP Code,Voluntary Market Units,FAIR Plan Units,Total Ins Units,Pct Market,Pct FAIR
459,92333,313,543,856,0.36565420560747663,0.6343457943925234
460,92335,14166,266,14432,0.9815687361419069,0.018431263858093128
461,92336,25577,164,25741,0.9936288411483626,0.0063711588516374654
462,92337,8042,99,8141,0.9878393317774229,0.01216066822257708
463,92339,230,377,607,0.37891268533772654,0.6210873146622735
464,92341,348,549,897,0.3879598662207358,0.6120401337792643
465,92342,2566,16,2582,0.9938032532920217,0.006196746707978312
466,92344,5723,342,6065,0.94361088211047,0.05638911788953009
467,92345,21261,191,21452,0.9910964012679471,0.008903598732052955
468,92346,13349,145,13494,0.9892544834741367,0.010745516525863346
469,92347,111,3,114,0.9736842105263158,0.02631578947368421
470,92352,2455,5872,8327,0.2948240662903807,0.7051759337096193
471,92354,4784,40,4824,0.9917081260364843,0.008291873963515755
472,92356,1554,51,1605,0.9682242990654205,0.03177570093457944
473,92358,125,177,302,0.4139072847682119,0.5860927152317881
474,92359,2235,120,2355,0.9490445859872612,0.050955414012738856
475,92363,2309,10,2319,0.9956877964639931,0.004312203536006899
477,92365,643,14,657,0.9786910197869102,0.0213089802130898
478,92368,162,4,166,0.9759036144578314,0.024096385542168676
479,92371,4296,328,4624,0.9290657439446367,0.07093425605536333
480,92372,1838,135,1973,0.9315762797769893,0.06842372022301065
481,92373,8009,326,8335,0.9608878224355129,0.0391121775644871
482,92374,10499,67,10566,0.993658905924664,0.006341094075335983
483,92376,14707,230,14937,0.9846019950458593,0.015398004954140725
484,92377,5185,44,5229,0.9915853891757507,0.008414610824249378
485,92378,65,152,217,0.2995391705069124,0.7004608294930875
486,92382,1148,2219,3367,0.340956340956341,0.659043659043659
488,92385,49,94,143,0.34265734265734266,0.6573426573426573
489,92386,1068,1391,2459,0.4343228954859699,0.5656771045140301
491,92391,312,826,1138,0.2741652021089631,0.7258347978910369
492,92392,16201,107,16308,0.993438803041452,0.006561196958547952
493,92394,8853,65,8918,0.9927113702623906,0.007288629737609329
494,92395,10844,98,10942,0.9910436848839335,0.008956315116066533
495,92397,1602,1051,2653,0.6038447041085564,0.39615529589144366
496,92398,300,4,304,0.9868421052631579,0.013157894736842105
497,92399,14296,885,15181,0.9417034450958435,0.058296554904156514
498,92401,205,14,219,0.9360730593607306,0.0639269406392694
499,92404,10593,339,10932,0.9689901207464325,0.031009879253567508
500,92405,5845,243,6088,0.9600854139290408,0.03991458607095926
501,92407,12823,532,13355,0.9601647323099962,0.03983526769000374
502,92408,2031,72,2103,0.9657631954350927,0.034236804564907276
503,92410,6649,324,6973,0.9535350638175821,0.0464649361824179
504,92411,4106,208,4314,0.951784886416319,0.04821511358368104
505,92501,4385,24,4409,0.9945565887956452,0.005443411204354729
506,92503,19009,203,19212,0.9894336872787841,0.010566312721215906
507,92504,11879,78,11957,0.9934766245713808,0.006523375428619219
508,92505,8944,50,8994,0.9944407382699577,0.00555926173004225
509,92506,13554,53,13607,0.9961049459836848,0.0038950540163151318
510,92507,9430,79,9509,0.9916920811862446,0.00830791881375539
511,92508,9129,26,9155,0.9971600218459858,0.0028399781540141998
512,92509,15948,235,16183,0.9854785886424026,0.014521411357597479
514,92530,13605,575,14180,0.9594499294781382,0.04055007052186178
515,92532,6597,228,6825,0.9665934065934066,0.03340659340659341
516,92536,902,247,1149,0.7850304612706701,0.21496953872932986
517,92539,765,357,1122,0.6818181818181818,0.3181818181818182
518,92543,8438,93,8531,0.9890985816434181,0.010901418356581878
519,92544,12098,430,12528,0.965676883780332,0.034323116219667944
520,92545,13524,125,13649,0.9908418199135468,0.00915818008645322
521,92548,1499,107,1606,0.9333748443337484,0.06662515566625156
522,92549,1291,2286,3577,0.36091696952753705,0.639083030472463
523,92551,6938,59,6997,0.9915678147777619,0.008432185222238101
524,92553,13556,122,13678,0.9910805673344056,0.008919432665594385
525,92555,10308,121,10429,0.9883977370792981,0.011602262920701888
526,92557,12637,161,12798,0.9874199093608377,0.01258009063916237
527,92561,575,195,770,0.7467532467532467,0.2532467532467532
528,92562,16281,721,17002,0.9575932243265498,0.042406775673450185
529,92563,19104,96,19200,0.995,0.005
530,92567,2218,108,2326,0.9535683576956148,0.046431642304385214
531,92570,9802,690,10492,0.9342356080823484,0.06576439191765154
532,92571,11508,155,11663,0.9867101088913659,0.013289891108634141
533,92582,5283,57,5340,0.9893258426966293,0.010674157303370787
534,92583,7373,76,7449,0.9897972882266076,0.010202711773392402
535,92584,17653,165,17818,0.9907397014255247,0.00926029857447525
536,92585,7658,41,7699,0.9946746330692298,0.00532536693077023
537,92586,8934,18,8952,0.9979892761394102,0.0020107238605898124
538,92587,5923,105,6028,0.9825812873258128,0.017418712674187126
539,92590,537,244,781,0.6875800256081946,0.31241997439180536
540,92591,10722,29,10751,0.9973025765045113,0.002697423495488792
541,92592,21813,406,22219,0.9817273504658175,0.018272649534182457
542,92595,8713,290,9003,0.9677885149394646,0.03221148506053538
543,92596,9332,58,9390,0.9938232161874334,0.00617678381256656
544,92602,5755,23,5778,0.9960193838698511,0.003980616130148841
545,92603,4115,20,4135,0.9951632406287787,0.0048367593712212815
546,92604,4660,3,4663,0.9993566373579241,0.0006433626420759168
547,92606,3195,1,3196,0.9996871088861077,0.00031289111389236547
548,92610,2996,41,3037,0.9864998353638459,0.0135001646361541
549,92612,1574,1,1575,0.9993650793650793,0.0006349206349206349
550,92614,3102,4,3106,0.9987121699935608,0.00128783000643915
551,92617,993,0,993,1.0,0.0
552,92618,9789,17,9806,0.9982663675300836,0.0017336324699163777
553,92620,12171,11,12182,0.9990970284025612,0.0009029715974388442
554,92624,2255,4,2259,0.9982293050022134,0.0017706949977866313
555,92625,4423,7,4430,0.9984198645598195,0.001580135440180587
556,92626,8817,4,8821,0.9995465366738465,0.00045346332615349736
557,92627,9748,14,9762,0.9985658676500717,0.0014341323499282934
558,92629,7229,8,7237,0.9988945695730275,0.0011054304269725024
559,92630,14090,24,14114,0.9982995607198526,0.0017004392801473714
560,92637,545,0,545,1.0,0.0
561,92646,14923,11,14934,0.9992634257399223,0.0007365742600776751
562,92647,11451,14,11465,0.9987788922808548,0.0012211077191452246
563,92648,8997,6,9003,0.9993335554815062,0.0006664445184938354
564,92649,8363,6,8369,0.9992830684669614,0.0007169315330385948
565,92651,8760,459,9219,0.9502115196876016,0.049788480312398305
566,92653,6266,13,6279,0.9979296066252588,0.002070393374741201
567,92655,1408,1,1409,0.9992902767920511,0.0007097232079489
568,92656,7537,37,7574,0.9951148666490626,0.004885133350937418
569,92657,3133,100,3233,0.9690689761831116,0.03093102381688834
570,92660,7209,15,7224,0.9979235880398671,0.0020764119601328905
571,92661,1683,4,1687,0.997628927089508,0.0023710729104919974
572,92662,1367,1,1368,0.9992690058479532,0.0007309941520467836
573,92663,5479,10,5489,0.99817817453088,0.0018218254691200583
574,92672,8901,37,8938,0.9958603714477512,0.004139628552248825
575,92673,7804,42,7846,0.9946469538618404,0.005353046138159572
576,92675,8415,58,8473,0.9931547267791809,0.006845273220819072
577,92676,156,550,706,0.22096317280453256,0.7790368271954674
578,92677,14861,112,14973,0.9925198690977092,0.0074801309022907905
579,92678,16,15,31,0.5161290322580645,0.4838709677419355
580,92679,8019,1052,9071,0.88402601697718,0.11597398302281997
581,92683,16837,20,16857,0.9988135492673667,0.0011864507326333274
582,92688,7872,52,7924,0.9934376577486118,0.006562342251388188
583,92691,11920,10,11930,0.9991617770326907,0.0008382229673093043
584,92692,12832,26,12858,0.9979779125836056,0.0020220874163944624
585,92694,7453,42,7495,0.9943962641761174,0.005603735823882588
586,92701,3818,77,3895,0.9802310654685494,0.019768934531450576
587,92703,7396,97,7493,0.9870545842786601,0.012945415721339917
588,92704,10533,82,10615,0.9922750824305229,0.007724917569477155
589,92705,9699,34,9733,0.9965067296825234,0.003493270317476626
590,92706,5507,6,5513,0.9989116633411935,0.0010883366588064574
591,92707,7554,77,7631,0.9899095793473988,0.010090420652601231
592,92708,13293,9,13302,0.9993234100135318,0.0006765899864682003
593,92780,7315,2,7317,0.999726663933306,0.00027333606669400026
594,92782,4483,12,4495,0.9973303670745273,0.0026696329254727474
595,92801,6802,20,6822,0.9970683084139549,0.002931691586045148
596,92802,4421,15,4436,0.9966185752930569,0.003381424706943192
597,92804,11474,22,11496,0.9980862908837856,0.0019137091162143354
598,92805,8715,24,8739,0.9972536903535874,0.0027463096464126332
599,92806,5357,11,5368,0.9979508196721312,0.0020491803278688526
600,92807,9178,67,9245,0.9927528393726338,0.007247160627366144
601,92808,4648,34,4682,0.992738146091414,0.007261853908586074
602,92821,8838,64,8902,0.9928106043585712,0.007189395641428892
603,92823,1380,55,1435,0.9616724738675958,0.03832752613240418
604,92831,5326,11,5337,0.9979389169945663,0.002061083005433764
605,92832,3846,7,3853,0.9981832338437581,0.0018167661562418895
606,92833,10168,22,10190,0.9978410206084396,0.0021589793915603533
607,92835,6157,11,6168,0.9982166018158236,0.0017833981841763942
608,92840,8946,6,8952,0.9993297587131368,0.0006702412868632708
609,92841,6013,2,6015,0.999667497921862,0.00033250207813798836
610,92843,6064,9,6073,0.998518030627367,0.0014819693726329656
611,92844,2763,1,2764,0.9996382054992764,0.000361794500723589
612,92845,4808,1,4809,0.9997920565606155,0.0002079434393844874
613,92860,6409,29,6438,0.9954954954954955,0.0045045045045045045
614,92861,1964,2,1966,0.9989827060020345,0.001017293997965412
616,92865,4257,10,4267,0.9976564330911648,0.002343566908835247
617,92866,3048,1,3049,0.9996720236142997,0.00032797638570022957
618,92867,9943,12,9955,0.9987945755901557,0.0012054244098442994
619,92868,2776,3,2779,0.998920474991004,0.0010795250089960418
620,92869,8215,25,8240,0.9969660194174758,0.003033980582524272
621,92870,10759,15,10774,0.9986077594208279,0.0013922405791720808
622,92879,9041,81,9122,0.9911203683402763,0.008879631659723745
623,92880,18446,70,18516,0.9962194858500756,0.0037805141499243898
624,92881,7843,69,7912,0.9912790697674418,0.00872093023255814
625,92882,14001,312,14313,0.9782016348773842,0.021798365122615803
626,92883,10984,269,11253,0.9760952634852929,0.02390473651470719
627,92886,13587,82,13669,0.9940010242153778,0.005998975784622137
628,92887,5210,217,5427,0.9600147411092684,0.039985258890731526
629,93001,7931,233,8164,0.9714600685938266,0.028539931406173443
630,93003,11794,44,11838,0.9962831559385031,0.0037168440614968744
631,93004,7911,12,7923,0.998485422188565,0.0015145778114350624
632,93010,11378,37,11415,0.9967586508979414,0.0032413491020586945
633,93012,8998,112,9110,0.9877058177826564,0.012294182217343578
634,93013,3659,125,3784,0.9669661733615222,0.0330338266384778
635,93015,4070,118,4188,0.9718242597898759,0.028175740210124166
636,93021,9216,176,9392,0.9812606473594548,0.018739352640545145
637,93022,1911,51,1962,0.9740061162079511,0.02599388379204893
638,93023,6296,525,6821,0.9230318135170796,0.07696818648292039
639,93030,9374,16,9390,0.9982960596379127,0.0017039403620873268
640,93033,10973,23,10996,0.9979083303019279,0.0020916696980720264
641,93035,7772,15,7787,0.9980737125979197,0.0019262874020803903
642,93036,6818,19,6837,0.9972210033640485,0.0027789966359514405
643,93040,366,19,385,0.9506493506493506,0.04935064935064935
644,93041,3127,5,3132,0.9984035759897829,0.0015964240102171138
645,93060,6541,210,6751,0.9688934972596652,0.031106502740334767
646,93063,13960,377,14337,0.9737044011996931,0.026295598800306897
647,93065,18231,210,18441,0.9886123312184806,0.01138766878151944
648,93066,705,59,764,0.9227748691099477,0.07722513089005235
649,93067,320,7,327,0.9785932721712538,0.021406727828746176
650,93101,4534,27,4561,0.9940802455601842,0.00591975443981583
651,93103,3873,173,4046,0.9572417202174988,0.042758279782501234
652,93105,5739,719,6458,0.8886652214307835,0.11133477856921647
653,93108,3002,664,3666,0.8188761593016912,0.18112384069830878
654,93109,3150,9,3159,0.9971509971509972,0.002849002849002849
655,93110,3964,32,3996,0.991991991991992,0.008008008008008008
656,93111,4761,59,4820,0.9877593360995851,0.012240663900414938
657,93117,6539,163,6702,0.9756789018203521,0.024321098179647865
658,93201,97,4,101,0.9603960396039604,0.039603960396039604
659,93202,981,1,982,0.9989816700610998,0.0010183299389002036
660,93203,3387,23,3410,0.9932551319648094,0.006744868035190616
661,93204,1399,2,1401,0.9985724482512491,0.0014275517487508922
662,93205,538,232,770,0.6987012987012987,0.3012987012987013
663,93206,293,5,298,0.9832214765100671,0.016778523489932886
664,93207,138,154,292,0.4726027397260274,0.5273972602739726
665,93208,75,44,119,0.6302521008403361,0.3697478991596639
666,93210,2961,19,2980,0.9936241610738255,0.0063758389261744965
667,93212,2703,19,2722,0.9930198383541513,0.0069801616458486405
668,93215,8213,29,8242,0.996481436544528,0.003518563455471973
669,93218,122,0,122,1.0,0.0
670,93219,1304,3,1307,0.9977046671767407,0.0022953328232593728
671,93221,3833,7,3840,0.9981770833333333,0.0018229166666666667
672,93222,935,664,1599,0.5847404627892433,0.4152595372107567
673,93223,2033,8,2041,0.9960803527682509,0.0039196472317491425
674,93224,111,0,111,1.0,0.0
675,93225,1996,407,2403,0.8306283811901789,0.16937161880982105
676,93226,59,20,79,0.7468354430379747,0.25316455696202533
677,93230,16732,13,16745,0.9992236488504032,0.0007763511495968945
678,93234,541,1,542,0.9981549815498155,0.0018450184501845018
679,93235,833,1,834,0.9988009592326139,0.001199040767386091
680,93238,815,82,897,0.9085841694537347,0.09141583054626533
681,93239,129,2,131,0.9847328244274809,0.015267175572519083
682,93240,2053,137,2190,0.9374429223744293,0.06255707762557078
683,93241,2145,17,2162,0.9921369102682701,0.00786308973172988
684,93242,434,0,434,1.0,0.0
685,93243,333,76,409,0.8141809290953546,0.18581907090464547
686,93244,103,4,107,0.9626168224299065,0.037383177570093455
687,93245,7171,2,7173,0.999721176634602,0.00027882336539802036
688,93247,3172,5,3177,0.998426188227888,0.0015738117721120553
689,93249,220,1,221,0.995475113122172,0.004524886877828055
690,93250,2551,6,2557,0.9976535001955417,0.0023464998044583495
692,93252,327,23,350,0.9342857142857143,0.06571428571428571
693,93254,177,15,192,0.921875,0.078125
694,93255,197,8,205,0.9609756097560975,0.03902439024390244
695,93256,746,8,754,0.9893899204244032,0.010610079575596816
696,93257,16027,76,16103,0.9952803825374154,0.004719617462584612
697,93260,171,191,362,0.4723756906077348,0.5276243093922652
698,93261,216,0,216,1.0,0.0
699,93262,49,5,54,0.9074074074074074,0.09259259259259259
700,93263,4798,10,4808,0.9979201331114809,0.0020798668885191347
701,93265,1555,418,1973,0.7881398884946782,0.21186011150532186
702,93266,249,0,249,1.0,0.0
703,93267,1025,5,1030,0.9951456310679612,0.0048543689320388345
704,93268,4079,45,4124,0.9890882638215325,0.010911736178467508
705,93270,872,10,882,0.9886621315192744,0.011337868480725623
706,93271,913,234,1147,0.7959895379250218,0.2040104620749782
707,93272,490,2,492,0.9959349593495935,0.0040650406504065045
708,93274,17521,33,17554,0.998120086589951,0.0018799134100489917
709,93276,75,1,76,0.9868421052631579,0.013157894736842105
710,93277,14081,4,14085,0.9997160099396522,0.00028399006034788784
711,93280,4466,8,4474,0.9982118909253465,0.001788109074653554
712,93283,701,42,743,0.9434724091520862,0.05652759084791386
713,93285,973,630,1603,0.6069868995633187,0.3930131004366812
714,93286,1947,10,1957,0.9948901379662749,0.005109862033725089
715,93287,45,7,52,0.8653846153846154,0.1346153846153846
716,93291,15173,42,15215,0.9972395662175485,0.002760433782451528
717,93292,11283,17,11300,0.9984955752212389,0.001504424778761062
718,93301,2323,34,2357,0.9855748833262622,0.014425116673737802
719,93304,10610,173,10783,0.9839562273949736,0.01604377260502643
720,93305,7113,172,7285,0.9763898421413865,0.02361015785861359
721,93306,17752,75,17827,0.9957928984125204,0.004207101587479666
722,93307,16145,277,16422,0.9831323833881379,0.016867616611862136
723,93308,12988,86,13074,0.9934220590484932,0.006577940951506807
724,93309,12255,27,12282,0.9978016609672692,0.0021983390327308255
725,93311,15422,10,15432,0.9993519958527735,0.0006480041472265422
726,93312,17744,14,17758,0.9992116229305102,0.0007883770694898074
727,93313,15234,28,15262,0.9981653780631634,0.0018346219368365875
728,93314,9858,14,9872,0.998581847649919,0.0014181523500810373
729,93401,8431,74,8505,0.9912992357436802,0.008700764256319812
730,93402,5397,30,5427,0.9944720840243229,0.00552791597567717
731,93405,4846,51,4897,0.9895854604860118,0.010414539513988156
732,93420,9868,127,9995,0.9872936468234117,0.012706353176588294
733,93422,9682,161,9843,0.9836431982119272,0.016356801788072743
734,93424,520,21,541,0.9611829944547134,0.038817005545286505
735,93426,624,286,910,0.6857142857142857,0.3142857142857143
736,93427,1554,27,1581,0.9829222011385199,0.017077798861480076
737,93428,3480,120,3600,0.9666666666666667,0.03333333333333333
738,93429,27,5,32,0.84375,0.15625
739,93430,1865,23,1888,0.9878177966101694,0.012182203389830509
740,93432,363,51,414,0.8768115942028986,0.12318840579710146
741,93433,3898,3,3901,0.999230966418867,0.0007690335811330429
742,93434,1720,13,1733,0.9924985574148875,0.0075014425851125215
744,93436,12035,97,12132,0.9920046158918563,0.007995384108143752
745,93440,394,14,408,0.9656862745098039,0.03431372549019608
746,93441,276,49,325,0.8492307692307692,0.15076923076923077
747,93442,4883,16,4899,0.9967340273525209,0.0032659726474790775
748,93444,6925,23,6948,0.9966896948762234,0.0033103051237766265
749,93445,2024,0,2024,1.0,0.0
750,93446,14437,176,14613,0.98795592965168,0.01204407034831999
751,93449,4147,12,4159,0.997114691031498,0.002885308968502044
752,93450,86,5,91,0.945054945054945,0.054945054945054944
753,93451,1218,33,1251,0.973621103117506,0.026378896882494004
754,93452,62,10,72,0.8611111111111112,0.1388888888888889
755,93453,779,113,892,0.8733183856502242,0.1266816143497758
756,93454,7962,62,8024,0.9922731804586241,0.007726819541375872
757,93455,13563,14,13577,0.9989688443691537,0.0010311556308462842
758,93458,8615,3,8618,0.9996518913901137,0.0003481086098862845
759,93460,1654,110,1764,0.937641723356009,0.06235827664399093
760,93461,374,2,376,0.9946808510638298,0.005319148936170213
761,93463,2377,22,2399,0.9908295122967903,0.00917048770320967
762,93465,3130,33,3163,0.989566866898514,0.010433133101485931
763,93501,1235,17,1252,0.9864217252396166,0.013578274760383386
764,93505,4078,21,4099,0.9948767992193218,0.005123200780678214
765,93510,2085,270,2355,0.8853503184713376,0.11464968152866242
766,93512,46,3,49,0.9387755102040817,0.061224489795918366
767,93513,584,2,586,0.9965870307167235,0.0034129692832764505
768,93514,4265,30,4295,0.9930151338766007,0.006984866123399301
769,93516,588,6,594,0.98989898989899,0.010101010101010102
770,93517,464,41,505,0.9188118811881189,0.08118811881188119
771,93518,349,111,460,0.758695652173913,0.24130434782608695
774,93523,353,4,357,0.988795518207283,0.011204481792717087
775,93526,305,4,309,0.9870550161812298,0.012944983818770227
776,93527,751,26,777,0.9665379665379665,0.03346203346203346
777,93528,38,4,42,0.9047619047619048,0.09523809523809523
778,93529,386,162,548,0.7043795620437956,0.2956204379562044
780,93531,151,84,235,0.6425531914893617,0.3574468085106383
781,93532,598,360,958,0.6242171189979123,0.3757828810020877
782,93534,8136,52,8188,0.9936492427943332,0.006350757205666829
783,93535,16997,137,17134,0.9920042021711217,0.007995797828878253
784,93536,19024,103,19127,0.9946149422282637,0.005385057771736289
785,93541,141,31,172,0.8197674418604651,0.18023255813953487
786,93543,3267,58,3325,0.9825563909774436,0.01744360902255639
787,93544,361,30,391,0.9232736572890026,0.07672634271099744
788,93545,574,12,586,0.9795221843003413,0.020477815699658702
789,93546,3029,264,3293,0.9198299423018524,0.08017005769814758
790,93549,69,2,71,0.971830985915493,0.028169014084507043
791,93550,15199,202,15401,0.9868839685734693,0.013116031426530745
792,93551,15572,261,15833,0.9835154424303669,0.016484557569633046
793,93552,9631,74,9705,0.992375064399794,0.0076249356002060795
794,93553,553,19,572,0.9667832167832168,0.033216783216783216
796,93555,10161,16,10177,0.9984278274540631,0.0015721725459369165
798,93560,5756,22,5778,0.9961924541363794,0.00380754586362063
799,93561,10042,853,10895,0.9217072051399725,0.07829279486002753
800,93562,359,3,362,0.9917127071823204,0.008287292817679558
801,93563,23,8,31,0.7419354838709677,0.25806451612903225
802,93591,1793,24,1817,0.9867914144193726,0.013208585580627407
803,93601,541,188,729,0.7421124828532236,0.2578875171467764
804,93602,631,469,1100,0.5736363636363636,0.4263636363636364
805,93603,49,49,98,0.5,0.5
806,93604,683,328,1011,0.675568743818002,0.32443125618199803
807,93605,38,27,65,0.5846153846153846,0.4153846153846154
808,93606,188,1,189,0.9947089947089947,0.005291005291005291
809,93608,136,2,138,0.9855072463768116,0.014492753623188406
810,93609,785,6,791,0.9924146649810367,0.007585335018963337
811,93610,3694,9,3703,0.9975695382122604,0.0024304617877396704
812,93611,13860,3,13863,0.9997835966241073,0.00021640337589266391
813,93612,7211,4,7215,0.9994455994455994,0.0005544005544005544
814,93614,3617,743,4360,0.8295871559633028,0.17041284403669724
815,93615,801,4,805,0.9950310559006211,0.004968944099378882
816,93616,342,2,344,0.9941860465116279,0.005813953488372093
817,93618,5897,5,5902,0.9991528295493053,0.0008471704506946798
818,93619,16496,100,16596,0.9939744516751025,0.006025548324897566
819,93620,2094,3,2097,0.9985693848354793,0.001430615164520744
820,93621,70,14,84,0.8333333333333334,0.16666666666666666
821,93622,1533,8,1541,0.9948085658663206,0.005191434133679429
822,93623,88,64,152,0.5789473684210527,0.42105263157894735
824,93625,1761,4,1765,0.9977337110481587,0.0022662889518413596
825,93626,749,63,812,0.9224137931034483,0.07758620689655173
827,93628,151,68,219,0.6894977168949772,0.3105022831050228
828,93630,3441,18,3459,0.99479618386817,0.005203816131830009
829,93631,4060,4,4064,0.9990157480314961,0.000984251968503937
830,93633,79,56,135,0.5851851851851851,0.4148148148148148
831,93634,239,111,350,0.6828571428571428,0.3171428571428571
832,93635,15334,5,15339,0.9996740335093552,0.0003259664906447617
833,93636,5336,12,5348,0.9977561705310396,0.002243829468960359
834,93637,8749,14,8763,0.9984023736163414,0.0015976263836585643
835,93638,9165,26,9191,0.9971711456859972,0.002828854314002829
836,93640,1709,10,1719,0.9941826643397323,0.005817335660267597
837,93641,110,57,167,0.6586826347305389,0.3413173652694611
838,93643,644,553,1197,0.5380116959064327,0.4619883040935672
839,93644,2579,810,3389,0.7609914429035114,0.23900855709648863
840,93646,1309,19,1328,0.9856927710843374,0.01430722891566265
841,93647,1644,14,1658,0.991556091676719,0.008443908323281062
842,93648,2332,0,2332,1.0,0.0
843,93650,907,9,916,0.990174672489083,0.009825327510917031
844,93651,445,77,522,0.8524904214559387,0.1475095785440613
845,93652,42,1,43,0.9767441860465116,0.023255813953488372
846,93653,276,61,337,0.8189910979228486,0.18100890207715134
847,93654,5718,11,5729,0.9980799441438296,0.0019200558561703613
848,93656,951,2,953,0.9979013641133263,0.002098635886673662
849,93657,8090,30,8120,0.9963054187192119,0.003694581280788177
850,93660,534,1,535,0.9981308411214953,0.001869158878504673
851,93662,5712,8,5720,0.9986013986013986,0.0013986013986013986
852,93664,1015,1214,2229,0.45536114849708387,0.5446388515029161
853,93665,89,0,89,1.0,0.0
854,93666,37,0,37,1.0,0.0
855,93667,509,185,694,0.7334293948126801,0.2665706051873199
856,93668,189,1,190,0.9947368421052631,0.005263157894736842
857,93669,109,107,216,0.5046296296296297,0.49537037037037035
858,93673,92,0,92,1.0,0.0
859,93675,958,130,1088,0.8805147058823529,0.11948529411764706
860,93701,1317,29,1346,0.9784546805349182,0.021545319465081723
861,93702,6888,117,7005,0.9832976445396145,0.01670235546038544
862,93703,6072,29,6101,0.9952466808719882,0.0047533191280118015
863,93704,7195,20,7215,0.9972279972279973,0.002772002772002772
864,93705,7644,11,7655,0.9985630306988896,0.0014369693011103853
865,93706,5271,67,5338,0.9874484825777444,0.012551517422255526
866,93710,5717,3,5720,0.9994755244755245,0.0005244755244755245
867,93711,10427,7,10434,0.9993291163503929,0.0006708836496070539
868,93720,12998,1,12999,0.999923071005462,7.692899453804139e-05
869,93721,225,6,231,0.974025974025974,0.025974025974025976
870,93722,19700,18,19718,0.9990871285120195,0.0009128714879805254
871,93723,3300,9,3309,0.9972801450589301,0.0027198549410698096
872,93725,4316,32,4348,0.9926402943882244,0.007359705611775529
873,93726,7618,5,7623,0.9993440902531812,0.0006559097468188378
874,93727,17861,17,17878,0.9990491106387739,0.0009508893612260879
875,93728,3718,38,3756,0.9898828541001065,0.010117145899893504
876,93730,4838,2,4840,0.9995867768595041,0.00041322314049586776
877,93737,2022,2,2024,0.9990118577075099,0.0009881422924901185
878,93901,5578,4,5582,0.9992834109638122,0.0007165890361877463
879,93905,7899,3,7902,0.9996203492786636,0.00037965072133637056
880,93906,10899,2,10901,0.9998165305935235,0.00018346940647647004
881,93907,5510,243,5753,0.9577611680862159,0.042238831913784115
882,93908,3857,246,4103,0.9400438703387765,0.059956129661223496
883,93920,157,104,261,0.6015325670498084,0.39846743295019155
884,93921,1673,57,1730,0.9670520231213873,0.032947976878612714
885,93923,5211,604,5815,0.8961306964746346,0.10386930352536543
886,93924,1955,477,2432,0.8038651315789473,0.19613486842105263
887,93925,206,14,220,0.9363636363636364,0.06363636363636363
888,93926,1559,6,1565,0.9961661341853035,0.0038338658146964857
889,93927,3113,53,3166,0.9832596336070751,0.016740366392924828
891,93930,2867,33,2900,0.9886206896551725,0.011379310344827587
892,93932,136,8,144,0.9444444444444444,0.05555555555555555
893,93933,5065,9,5074,0.9982262514781237,0.0017737485218762318
894,93940,7214,160,7374,0.978302142663412,0.021697857336588012
895,93950,5144,2,5146,0.9996113486202876,0.000388651379712398
896,93953,2452,53,2505,0.9788423153692615,0.021157684630738523
897,93954,51,2,53,0.9622641509433962,0.03773584905660377
898,93955,6118,1,6119,0.9998365746036935,0.00016342539630658605
899,93960,3545,15,3560,0.9957865168539326,0.004213483146067416
900,94002,6521,11,6532,0.9983159828536436,0.0016840171463563993
901,94005,1148,11,1159,0.9905090595340811,0.009490940465918895
902,94010,13884,46,13930,0.9966977745872219,0.0033022254127781764
903,94014,8840,14,8854,0.9984187937655297,0.001581206234470296
904,94015,12393,8,12401,0.9993548907346181,0.0006451092653818241
905,94019,4439,53,4492,0.9882012466607302,0.011798753339269812
906,94020,461,77,538,0.8568773234200744,0.14312267657992564
907,94021,53,20,73,0.726027397260274,0.273972602739726
908,94022,5874,72,5946,0.987891019172553,0.012108980827447022
909,94024,7399,56,7455,0.9924882629107982,0.007511737089201878
910,94025,10260,17,10277,0.9983458207648146,0.0016541792351853653
911,94027,2448,5,2453,0.9979616795760293,0.0020383204239706482
912,94028,2187,68,2255,0.9698447893569845,0.03015521064301552
913,94030,5525,5,5530,0.9990958408679927,0.0009041591320072332
914,94037,851,10,861,0.9883855981416957,0.011614401858304297
915,94038,986,2,988,0.9979757085020243,0.0020242914979757085
916,94040,5154,3,5157,0.9994182664339732,0.0005817335660267597
917,94041,2607,0,2607,1.0,0.0
918,94043,3893,1,3894,0.9997431946584489,0.00025680534155110427
919,94044,10476,79,10555,0.9925153955471341,0.007484604452865941
920,94060,306,86,392,0.7806122448979592,0.2193877551020408
921,94061,8055,3,8058,0.9996276991809382,0.00037230081906180194
922,94062,8239,167,8406,0.9801332381632167,0.01986676183678325
923,94063,4039,12,4051,0.997037768452234,0.0029622315477659837
924,94065,2217,0,2217,1.0,0.0
925,94066,9617,2,9619,0.9997920781786048,0.00020792182139515541
926,94070,8485,25,8510,0.9970622796709753,0.002937720329024677
927,94074,54,12,66,0.8181818181818182,0.18181818181818182
928,94080,13781,3,13784,0.9997823563551944,0.00021764364480557168
929,94085,2727,0,2727,1.0,0.0
930,94086,6640,4,6644,0.9993979530403372,0.0006020469596628537
931,94087,12168,1,12169,0.9999178239789629,8.217602103706138e-05
932,94089,4546,0,4546,1.0,0.0
933,94102,559,7,566,0.9876325088339223,0.012367491166077738
934,94103,963,24,987,0.9756838905775076,0.0243161094224924
