"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"zip/94116","","94116","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1188000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94117","","94117","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1478600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94118","","94118","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1609400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94121","","94121","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1506400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94122","","94122","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1239600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94123","","94123","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",2000001,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94124","","94124","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",873900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94127","","94127","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1572100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94131","","94131","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1458500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94132","","94132","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1171000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94133","","94133","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1393700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94134","","94134","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",925900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94158","","94158","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1226700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94301","","94301","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",2000001,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94304","","94304","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",2000001,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94305","","94305","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",2000001,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94306","","94306","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",2000001,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94401","","94401","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",944300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94402","","94402","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1882300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94403","","94403","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1499300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94404","","94404","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1404600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94501","","94501","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",969500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94502","","94502","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",978600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94503","","94503","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",557800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94506","","94506","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1380000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94507","","94507","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1799100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94508","","94508","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",684400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94509","","94509","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",435600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94510","","94510","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",628300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94511","","94511","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",433300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94513","","94513","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",635600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94516","","94516","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",685500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94517","","94517","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",815600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94518","","94518","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",649100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94519","","94519","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",608400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94520","","94520","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",480300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94521","","94521","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",649100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94523","","94523","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",827200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94525","","94525","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",591000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94526","","94526","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1265000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94528","","94528","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",2000001,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94530","","94530","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",891700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94531","","94531","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",528200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94533","","94533","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",393700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94534","","94534","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",589000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94536","","94536","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",989600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94538","","94538","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",888400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94539","","94539","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1548800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94541","","94541","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",641200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94542","","94542","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",884200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94544","","94544","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",624800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94545","","94545","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",664400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94546","","94546","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",811300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94547","","94547","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",590800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94548","","94548","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",817500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94549","","94549","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1547800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94552","","94552","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1056100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94553","","94553","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",628400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94555","","94555","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1078400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94556","","94556","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1224100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94558","","94558","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",693700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94559","","94559","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",704900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94560","","94560","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",870200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94561","","94561","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",501200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94563","","94563","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1539900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94564","","94564","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",590900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94565","","94565","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",442300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94566","","94566","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1195200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94567","","94567","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",383300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94568","","94568","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",983000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94569","","94569","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",586300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94572","","94572","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",546400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94574","","94574","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1295900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94576","","94576","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",861100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94577","","94577","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",667600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94578","","94578","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",633500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94579","","94579","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",659600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94580","","94580","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",649600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94582","","94582","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1153600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94583","","94583","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",987300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94585","","94585","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",419200,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94586","","94586","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1166700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94587","","94587","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",860300,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94589","","94589","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",372000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94590","","94590","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",381400,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94591","","94591","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",482700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94592","","94592","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",653700,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94595","","94595","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",673500,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94596","","94596","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1081800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94597","","94597","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",806800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94598","","94598","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",1050800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94599","","94599","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",758600,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94601","","94601","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",581800,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94602","","94602","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",919900,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94603","","94603","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",447000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94605","","94605","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",695000,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
"zip/94606","","94606","Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","USDollar","USD",643100,"Median Home Value of Housing Unit: Occupied Housing Unit, Owner Occupied"
