ZIP Code,Nonrenewed Policies (by Company),% Market Units,New Policies,Total Res Units,% Change - Expiring Policies,Nonrenewed Policies (by Owner),Renewed Policies,% Change - Nonrenewed Policies (by Owner),% Nonrenewed Policies (by Company),% Change - Earned Premiums,Housing Units,% Change - Renewed Policies,Voluntary Market Units,% Change - Nonrenewed Policies (by Company),% Change Median Income,% Change - New Policies,Earned Premium ($),% Nonrenewed Policies (by Owner),% Change - Zillow Home Value,Avg % White-only Pop,Avg Median Income,Fire Disasters 5y,% Change White-only Pop,Fire Disasters 10y,Median Gross Rent ($),Claims (Fire and Smoke),% Change - Losses (Fire and Smoke),Losses (Fire and Smoke) ($),Median Owner Cost ($),All Disasters 10y,% Change - Claims (Fire and Smoke),Zillow Home Value 2018 ($),Zillow Mean Home Value ($),Zillow Home Value 2020 ($),Zillow Home Value 2019 ($),Median Home Value - Census ($),Zillow Home Value 2021 ($),All Disasters 5y,All Disasters 1y,All Disasters 3y,Fire Disasters 1y,Fire Disasters 3y
95695,626.0,0.9995550116809434,3635.0,8989.0,0.0182261311857581,3021.0,34346.0,0.1018766756032172,0.0164767193956781,0.2909993047188242,15162.0,0.0098510613345843,8985.0,0.0731707317073171,0.3288238960863925,0.028415300546448,31461203.0,0.0795146474350538,0.2501081967143106,63.94285714285716,69328.57142857143,2.0,-12.400000000000006,3.0,1242.0,102.0,0.0169054579989198,5028962.0,548.0,6.0,0.1724137931034481,393249.6959,430204.583725,435017.461,400946.5098,402800.0,491604.6682,5.0,1.0,4.0,0.0,2.0
95703,277.0,0.6317991631799164,549.0,717.0,0.0438871473354232,273.0,2093.0,0.5348837209302326,0.1048051456678017,0.8860600427143657,969.0,-0.0636042402826855,453.0,1.4137931034482758,0.2242281463112213,0.5753424657534247,4119398.0,0.1032917139614074,0.2917585254774713,79.07142857142857,85239.71428571429,4.0,-10.200000000000005,5.0,1223.0,5.0,161.4278242677824,160468.0,589.0,9.0,1.0,459519.0666,513939.159425,527759.8322,474890.067,534900.0,593587.6719,8.0,5.0,7.0,2.0,4.0
95709,623.0,0.5789180145008366,1398.0,1793.0,0.0395920815836832,701.0,5464.0,0.7563025210084033,0.0917796110783736,1.303292646630676,2815.0,-0.1144986449864499,1038.0,2.013888888888889,0.067144570358293,1.10989010989011,11984774.0,0.1032704773129051,0.255581959256512,85.22857142857143,77137.85714285714,3.0,-7.599999999999994,6.0,1318.0,64.0,-0.2044930680457092,4078389.0,666.0,10.0,5.416666666666667,401539.7949,439687.775,436854.638,416190.5447,465300.0,504166.1224,7.0,3.0,6.0,1.0,3.0
95713,1163.0,0.5762345679012346,2471.0,3240.0,0.1312522170982617,1208.0,9690.0,0.8656716417910448,0.0964264986319542,1.043257698901717,4114.0,-0.0399683419074,1867.0,3.263736263736264,0.5156830855018587,0.8696969696969696,20753366.0,0.1001575325429069,0.2799234612585328,79.07142857142857,78978.14285714286,4.0,-10.200000000000005,5.0,1286.0,148.0,33.80530575392298,34171283.0,671.0,9.0,25.2,412421.4665,457523.11297500005,467504.8963,422298.1782,422400.0,527867.9109,8.0,5.0,7.0,2.0,4.0
95722,833.0,0.5089098532494759,1663.0,1908.0,0.0811428571428571,698.0,5625.0,0.5153846153846153,0.1164058133035215,1.110425033143009,2034.0,-0.0251989389920423,971.0,1.0089285714285716,0.2568176163224683,0.9411764705882352,15324295.0,0.0975405254332029,0.2715830005328605,79.07142857142857,96174.0,2.0,-10.200000000000005,3.0,1788.0,7.0,80.10455311973018,745778.0,745.0,3.0,1.0,542062.8567,598133.78645,606606.4506,554587.9247,547200.0,689277.9138,2.0,0.0,2.0,0.0,2.0
95726,1479.0,0.4447900466562986,3217.0,3858.0,0.0913173652694609,1597.0,10852.0,0.234726688102894,0.1061889718552556,0.8372725026537615,4194.0,0.0400557297109021,1716.0,0.740506329113924,0.6176070468999761,-0.0720524017467248,25925105.0,0.1146611143021252,0.2571800851331227,85.22857142857143,76037.57142857143,2.0,-7.599999999999994,3.0,1028.0,399.0,2.3488236016941797,8955184.0,669.0,3.0,30.2,330159.7204,358664.21565,352199.3974,337227.5194,341300.0,415070.2254,2.0,0.0,2.0,0.0,2.0
95746,1005.0,0.9838008692216516,4447.0,7593.0,0.023779408044523,3319.0,27780.0,0.0442132639791936,0.0313045103413904,0.3845068762561618,8196.0,0.0005740528128588,7470.0,0.8875739644970415,0.4017899018168118,0.0709999999999999,51366456.0,0.1033827560428607,0.4153880017938094,79.07142857142857,157015.42857142858,2.0,-10.200000000000005,3.0,2063.0,66.0,5.088797280574896,8269065.0,1012.0,3.0,0.8,769973.7405,889098.2453,896355.5419,800252.1048,852900.0,1089811.594,2.0,0.0,2.0,0.0,2.0
95747,1225.0,0.9999252895031752,16679.0,26770.0,0.1597900443144173,11785.0,87548.0,0.1531399192067573,0.0121820243043815,0.4751522069459135,26839.0,0.1504464065505846,26768.0,1.0,0.3354692310768123,0.143923789907312,87349094.0,0.1171960460629686,0.3514445567510948,79.07142857142857,115145.42857142857,4.0,-10.200000000000005,5.0,1867.0,162.0,1.6871177247982283,7447694.0,779.0,9.0,0.7096774193548385,491274.953,554312.94915,551494.099,510551.8835,537300.0,663930.8611,8.0,5.0,7.0,2.0,4.0
95757,621.0,0.9997975571900938,8811.0,14819.0,0.0784173177549996,6846.0,50298.0,0.0075978959672706,0.0107504544274214,0.4460538740819613,15023.0,0.0830992896084585,14816.0,0.5597014925373134,0.400006294850812,0.095890410958904,51372889.0,0.1185146715138925,0.4127601666317004,53.957142857142856,112864.42857142857,2.0,-11.5,3.0,2214.0,107.0,1.0042007610910444,3826419.0,891.0,3.0,0.125,488766.0138,556465.550825,545892.8353,500694.1991,507100.0,690509.1551,2.0,0.0,2.0,0.0,2.0
95758,1015.0,0.9999448123620308,9230.0,18120.0,0.0149899714979415,7808.0,67494.0,0.000504795557799,0.013299789037829,0.3079791372416351,22779.0,0.014476281629479,18119.0,0.1653225806451612,0.5461442401944329,0.0872631115028645,66778026.0,0.1023101012880485,0.4034723924651098,53.957142857142856,92248.42857142857,2.0,-11.5,3.0,1862.0,149.0,0.6197783639943961,7475973.0,703.0,3.0,0.3548387096774192,406597.1788,464586.0785,461321.3552,419777.8647,434500.0,570647.9153,2.0,0.0,2.0,0.0,2.0
95762,2043.0,0.9854806583499318,11075.0,19078.0,0.0883111856534639,7647.0,55220.0,0.1510791366906474,0.0314743490987521,0.5548401842298936,15994.0,0.0371586330398447,18801.0,2.0409556313993176,0.2981104628427523,0.1607142857142858,91207701.0,0.1178092743799106,0.3638357164037809,85.22857142857143,144468.2857142857,2.0,-7.599999999999994,3.0,2109.0,124.0,0.3588863215676261,10212261.0,985.0,3.0,-0.0714285714285714,659411.0069,742145.9902000001,728784.6026,681060.0683,699100.0,899328.283,2.0,0.0,2.0,0.0,2.0
95765,554.0,0.9999134124166594,7273.0,11549.0,0.113849765258216,5703.0,40723.0,0.1100443131462334,0.011792252022137,0.4291919182174815,14379.0,0.1134278565471225,11548.0,0.1846153846153846,0.2809075762030775,-0.0553145336225596,46222542.0,0.1213920817369093,0.3597670174462288,79.07142857142857,112534.57142857143,4.0,-10.200000000000005,5.0,1954.0,96.0,-0.1518458913711128,5169490.0,868.0,9.0,0.4705882352941177,535650.1162,606032.0957500001,604325.0816,555793.8243,578900.0,728359.3609,8.0,5.0,7.0,2.0,4.0
95814,66.0,0.9869753979739508,355.0,691.0,0.1455805892547661,291.0,2141.0,0.6153846153846154,0.0264211369095276,0.3135485269805131,7513.0,0.068359375,682.0,1.3076923076923077,0.3709909751006849,0.0240963855421687,4253770.0,0.1164931945556445,0.2533457365154288,53.957142857142856,38800.0,2.0,-11.5,3.0,997.0,19.0,-0.9557709563987684,660591.0,759.0,6.0,0.2500000000000002,526778.4737,571434.3245499999,566329.7303,532393.5401,544600.0,660235.5541,5.0,2.0,4.0,0.0,2.0
95815,811.0,0.9928139183055976,3650.0,5288.0,0.0288855758479313,2632.0,18203.0,0.0072254335260115,0.0374665065139055,0.3438834586694752,10431.0,0.042850699142986,5250.0,-0.1666666666666666,0.9003600272453051,-0.0286298568507157,14637717.0,0.1215929040007391,0.4211085884186085,53.957142857142856,42631.857142857145,2.0,-11.5,3.0,1169.0,121.0,0.2695000907915537,4442459.0,534.0,6.0,0.2666666666666668,249252.1601,292414.865825,297456.1658,268736.752,247400.0,354214.3854,5.0,2.0,4.0,0.0,2.0
95816,279.0,0.9976045991695944,2153.0,6262.0,0.0961490683229813,1578.0,15035.0,0.3934911242603549,0.0165166942931565,0.3341023661946007,10993.0,0.065745856353591,6247.0,0.2388059701492537,0.4690674802817358,0.096774193548387,18897352.0,0.0934170021311863,0.2144877888667897,53.957142857142856,74560.14285714286,2.0,-11.5,3.0,1351.0,52.0,0.9878658387017648,6553128.0,559.0,6.0,0.7500000000000002,620927.9941,672844.430625,681069.2333,635271.0285,631100.0,754109.4666,5.0,2.0,4.0,0.0,2.0
95817,395.0,0.9946548919358588,2426.0,4303.0,0.0372328200413698,1872.0,15442.0,0.0168067226890755,0.022305042633689,0.3184096769561371,6706.0,0.0367822175178618,4280.0,0.15625,0.46433265352368,-0.0511182108626198,12773970.0,0.1057089615449771,0.3654614535669556,53.957142857142856,52304.28571428572,2.0,-11.5,3.0,1282.0,36.0,-0.4408145639673628,1763646.0,536.0,6.0,-0.0909090909090908,354023.5859,406543.385175,417704.2344,371040.1602,374200.0,483405.5602,5.0,2.0,4.0,0.0,2.0
95818,412.0,0.9962589928057554,3114.0,6950.0,0.0328975721879041,2495.0,25378.0,0.1462994836488813,0.0145660243945554,0.5331410143053814,11147.0,0.0165552371856096,6924.0,0.4081632653061224,0.6187872763419483,0.0805369127516779,29438343.0,0.0882092982146013,0.2377249629688758,53.957142857142856,94373.57142857143,2.0,-11.5,3.0,1273.0,42.0,1.3169155287077603,1322268.0,684.0,6.0,0.4583333333333335,579974.4927,637510.781525,649850.0315,602369.6944,660600.0,717848.9075,5.0,2.0,4.0,0.0,2.0
95819,389.0,0.9995645231528524,2954.0,6889.0,0.02916314454776,2411.0,25861.0,0.2735674676524953,0.013572450368096,0.2754535634940191,8678.0,0.0058905596031622,6886.0,0.1981132075471698,0.267257059367266,0.2170087976539589,28021975.0,0.084121279787865,0.2098493441179374,53.957142857142856,113208.0,2.0,-11.5,3.0,1778.0,38.0,11.700496066690148,2035750.0,662.0,6.0,1.75,596647.8691,652270.4186249999,668605.7932,621973.9791,637200.0,721854.0331,5.0,2.0,4.0,0.0,2.0
95820,1152.0,0.9974155436588518,6230.0,10834.0,0.0262443438914026,4687.0,38757.0,0.0410172272354389,0.0258319131760696,0.3184619435342193,14306.0,0.0226676461328576,10806.0,0.0794701986754966,0.5169368313694855,-0.0352583586626139,30015480.0,0.1050991120279845,0.3836433260465306,53.957142857142856,56646.28571428572,2.0,-11.5,3.0,1336.0,153.0,0.3959642427802616,10449246.0,414.0,6.0,0.5333333333333332,289474.1054,334458.74029999995,341464.9142,306367.0276,317700.0,400528.914,5.0,2.0,4.0,0.0,2.0
95821,557.0,0.9982280723958992,4019.0,7901.0,0.0228072303772897,3421.0,29354.0,0.123304562268804,0.016710668426737,0.3036973814906483,16447.0,0.0076828097132666,7887.0,0.2237762237762237,0.4237838365593497,0.0549792531120332,29618986.0,0.1026341053642145,0.3327786022018635,53.957142857142856,48329.857142857145,2.0,-11.5,3.0,1155.0,87.0,17.118336624809032,3873624.0,587.0,6.0,0.5625000000000002,363770.1015,411899.1254,417897.3461,381104.0466,374500.0,484825.0074,5.0,2.0,4.0,0.0,2.0
95822,1175.0,0.9986848212904224,6420.0,12926.0,0.0240945824603411,5061.0,47714.0,0.1220504475183075,0.0217794253938832,0.2745587583018805,17457.0,0.0133966423605222,12909.0,0.0410557184750732,0.5947876181269359,-0.0126811594202898,41989232.0,0.0938090824837812,0.3557153320061663,53.957142857142856,64242.0,2.0,-11.5,3.0,1315.0,230.0,-0.4159304432801545,10594210.0,569.0,6.0,0.1636363636363635,327808.008,373506.600875,378284.2976,343519.7555,355400.0,444414.3424,5.0,2.0,4.0,0.0,2.0
95823,1459.0,0.9991558989675996,8594.0,15401.0,0.0087903688133001,6722.0,54848.0,-0.0518394648829431,0.0231480746957749,0.3234198655394913,25581.0,0.0138313609467455,15388.0,0.1142857142857143,0.5101465079891897,-0.0556274256144889,46443570.0,0.1066493201542147,0.4048368848847989,53.957142857142856,51719.142857142855,2.0,-11.5,3.0,1329.0,300.0,0.6295396769895196,13514401.0,513.0,6.0,0.546875,292085.1568,337997.18135,341104.6742,308466.8926,285600.0,410332.0018,5.0,2.0,4.0,0.0,2.0
95824,811.0,0.9990181104080296,3791.0,9166.0,0.0131558091615153,2754.0,21610.0,-0.1031446540880502,0.032214498510427,0.3080487233898827,9674.0,0.0272006044578767,9157.0,0.0954545454545454,0.6914826894129453,-0.0710854947166186,15834868.0,0.1093942403177755,0.419547625924044,53.957142857142856,42148.57142857143,2.0,-11.5,3.0,1163.0,82.0,0.7886499247675687,5322265.0,384.0,6.0,2.272727272727273,246722.5421,288902.6232,293944.0797,264709.4721,243800.0,350234.3989,5.0,2.0,4.0,0.0,2.0
95825,272.0,0.9996759559300064,1796.0,3086.0,0.0517350157728706,1490.0,11049.0,0.0890052356020942,0.0212317539614393,0.5160222374378349,16781.0,0.0404411764705883,3085.0,0.2941176470588236,0.7551276799126041,0.1280353200883002,17829697.0,0.1163062992740613,0.3338094831611722,53.957142857142856,47394.57142857143,2.0,-11.5,3.0,1278.0,95.0,2.066591099815259,3572853.0,693.0,6.0,2.791666666666667,303476.2552,342900.014,345674.5462,317669.7475,331300.0,404779.5071,5.0,2.0,4.0,0.0,2.0
95826,640.0,0.9997940267765192,4543.0,9710.0,0.0103072543437714,3851.0,36425.0,0.0868644067796611,0.0156418027177632,0.2684703600141824,16801.0,-0.000771264874394,9708.0,0.1796407185628743,0.3684386669484957,-0.0517826825127334,34597513.0,0.0941196597907908,0.361858807734617,53.957142857142856,68075.42857142857,2.0,-11.5,3.0,1469.0,131.0,-0.1175520155575012,5011728.0,528.0,6.0,0.1612903225806452,337406.6141,385096.1432000001,390222.9437,353254.8458,349300.0,459500.1692,5.0,2.0,4.0,0.0,2.0
95827,441.0,0.999435984207558,2798.0,5319.0,0.0214389534883721,2250.0,19460.0,0.150278293135436,0.0199088077287707,0.3285962435920582,7810.0,0.0062098944317947,5316.0,0.0522388059701492,0.5712460185767961,0.0709117221418234,16984728.0,0.1015755496365852,0.3867997879386187,53.957142857142856,66460.42857142857,2.0,-11.5,3.0,1489.0,90.0,0.0237424705755591,5973057.0,527.0,6.0,0.5,331122.8077,381152.667225,385921.5843,348365.2374,328800.0,459201.0395,5.0,2.0,4.0,0.0,2.0
95828,1505.0,0.9996139244578855,9149.0,15541.0,0.0291840000000001,6978.0,55073.0,0.018987341772152,0.0236799043363333,0.3129028930505337,18565.0,0.0245980588278875,15535.0,0.2333333333333334,0.6181510780855372,-0.0796019900497512,45785124.0,0.1097929385109195,0.3971823782159953,53.957142857142856,60713.857142857145,2.0,-11.5,3.0,1478.0,270.0,-0.3477666117887288,12711206.0,511.0,6.0,0.3380281690140845,312654.9933,360919.6318,365148.7946,329038.6922,309800.0,436836.0471,5.0,2.0,4.0,0.0,2.0
95829,638.0,0.999247311827957,5473.0,9300.0,0.0766522825346354,4055.0,31754.0,0.0789733464955577,0.0175048700853293,0.4031942086967486,9249.0,0.0736662734303317,9293.0,0.2012195121951219,0.3349596251861357,0.0395025603511338,31233876.0,0.1112574423134963,0.3902069965532917,53.957142857142856,97657.71428571428,2.0,-11.5,3.0,1759.0,114.0,0.0755364772523685,5816719.0,659.0,6.0,1.2222222222222223,425112.5084,485351.81315,483388.3388,441912.0219,429800.0,590994.3835,5.0,2.0,4.0,0.0,2.0
95831,590.0,0.9997581425346662,4582.0,12404.0,0.0110741113606442,3863.0,47406.0,0.0144032921810699,0.0113770030274397,0.2446211781988569,19818.0,0.0110450297366184,12401.0,-0.0058479532163743,0.3679130286880598,-0.0133667502088554,52881731.0,0.0744904452457625,0.3208432549658337,53.957142857142856,83400.14285714286,2.0,-11.5,3.0,1627.0,146.0,-0.0039032702729411,7819210.0,667.0,6.0,-0.1777777777777778,467717.3002,527269.38275,534966.8023,488612.1873,485300.0,617781.2412,5.0,2.0,4.0,0.0,2.0
95832,252.0,0.998814229249012,1526.0,2530.0,0.058139534883721,1144.0,9170.0,-0.045751633986928,0.0238500851788756,0.3193112887430804,3264.0,0.0608382154123479,2527.0,0.5272727272727273,0.7335903913486682,0.0564102564102564,7171084.0,0.108271815256483,0.4124010772661048,53.957142857142856,58336.857142857145,2.0,-11.5,3.0,1586.0,40.0,3.5812444309947717,780422.0,488.0,6.0,0.6250000000000002,298095.5574,347116.281825,352117.6753,317221.4082,319400.0,421030.4864,5.0,2.0,4.0,0.0,2.0
95833,638.0,0.9988301357042584,4763.0,8548.0,0.0325025841277133,3819.0,30849.0,0.1793721973094171,0.0180705829037557,0.3121287838316902,16231.0,0.0142390594382757,8538.0,0.0874999999999999,0.51382195856022,0.2024141132776229,29115489.0,0.1081685832436413,0.3688713353934951,53.957142857142856,70791.28571428571,2.0,-11.5,3.0,1563.0,121.0,4.173743649350998,6700643.0,613.0,6.0,0.5217391304347827,334589.2897,382605.542375,386126.8735,351696.3185,349900.0,458009.6878,5.0,2.0,4.0,0.0,2.0
95834,540.0,0.999630632849052,6816.0,8122.0,0.3768282662284306,3953.0,24832.0,0.4107784431137724,0.0184143222506393,0.5540944149617095,12040.0,0.3743900058559437,8119.0,0.2519685039370078,0.7133656799776599,-0.1910052910052909,24120084.0,0.1347996589940324,0.378619254947625,53.957142857142856,76978.57142857143,2.0,-11.5,3.0,1566.0,72.0,-0.1001155706045154,1596777.0,655.0,6.0,1.875,390581.0541,444135.5077,441925.4778,405572.9371,415800.0,538462.5618,5.0,2.0,4.0,0.0,2.0
95838,1159.0,0.995270047299527,5848.0,9091.0,0.0553052489299392,4116.0,31168.0,-0.0073732718894009,0.0318030897566062,0.372772344006897,12264.0,0.0673346693386773,9048.0,-0.0162337662337662,0.5241601143674053,-0.0275952693823915,24220445.0,0.1129435008094833,0.41699724657947,53.957142857142856,51577.57142857143,2.0,-11.5,3.0,1328.0,206.0,-0.0804132751439266,9029438.0,538.0,6.0,0.1454545454545455,273806.7403,319404.106725,325032.3709,290793.9186,276000.0,387983.3971,5.0,2.0,4.0,0.0,2.0
95841,397.0,0.999460625674218,2306.0,3708.0,0.040742650850954,1832.0,13510.0,0.1919431279620853,0.0252239659444691,0.296680771660859,8714.0,0.0086130086130085,3706.0,0.5393258426966292,0.4787696105190706,0.368421052631579,14162343.0,0.1163987546858123,0.3926938859992408,53.957142857142856,53842.142857142855,2.0,-11.5,3.0,1311.0,68.0,-0.2616013998658324,3431265.0,514.0,6.0,-0.3666666666666666,300940.5629,348846.59305,356281.7935,319045.9338,308800.0,419118.082,5.0,2.0,4.0,0.0,2.0
95842,673.0,0.9997268505872712,4184.0,7322.0,0.0239671610169491,3380.0,26429.0,0.1283950617283951,0.022078603766157,0.3353275023571669,12279.0,0.0106626047220106,7320.0,0.03954802259887,0.4080285085420815,0.1098790322580645,22222681.0,0.1108851125254248,0.4053653237111234,53.957142857142856,56198.42857142857,2.0,-11.5,3.0,1368.0,118.0,1.7844909797287491,6017482.0,438.0,6.0,0.5833333333333335,292112.1864,339721.886875,347016.2351,309234.7886,289300.0,410524.3374,5.0,2.0,4.0,0.0,2.0
95843,860.0,1.0,6905.0,11878.0,0.0335386151797603,5687.0,42386.0,0.1726998491704374,0.0175750516011689,0.3382829560186404,15229.0,0.0131654264453349,11878.0,0.1730769230769231,0.3337790853169297,0.0985489721886336,41080046.0,0.1162201377393579,0.3909875317290043,53.957142857142856,83578.14285714286,2.0,-11.5,3.0,1779.0,168.0,2.13569081392402,4849668.0,584.0,6.0,1.1333333333333333,364594.5618,417397.578375,418978.7282,378870.5339,361900.0,507146.4896,5.0,2.0,4.0,0.0,2.0
95912,101.0,0.9970414201183432,536.0,1014.0,0.1335282651072125,421.0,3779.0,0.1875,0.0234829109509416,0.2979029482916984,1484.0,0.1190738699007718,1011.0,0.4782608695652173,0.2347814140920747,0.2372881355932203,3515183.0,0.097884212973727,0.355903465900351,74.92857142857143,70306.14285714286,2.0,-37.1,3.0,884.0,9.0,-0.965740194414137,634799.0,526.0,4.0,-0.6000000000000001,290810.6431,333071.15459999995,339158.4689,308004.3475,351000.0,394311.1589,3.0,1.0,3.0,0.0,2.0
95916,142.0,0.7244094488188977,240.0,254.0,-0.0844277673545966,338.0,1660.0,2.8292682926829267,0.0663551401869158,0.0335615717780519,800.0,-0.3678646934460887,184.0,0.6842105263157894,0.3347520815210637,-0.639344262295082,3643048.0,0.1579439252336448,0.1913584341186069,78.84285714285714,36367.0,2.0,-9.600000000000009,3.0,850.0,937.0,-1.0,158012087.0,340.0,3.0,-1.0,297974.2208,328868.423325,335261.2801,327244.0913,204800.0,354994.1011,2.0,0.0,2.0,0.0,2.0
95917,102.0,0.9987937273823884,470.0,829.0,0.1257275902211874,321.0,3151.0,0.2857142857142858,0.0285394515948517,0.5781753443473125,1391.0,0.1007853403141361,828.0,0.4399999999999999,0.4642546087966323,0.5816326530612246,2908447.0,0.0898153329602686,0.4261382366547963,78.84285714285714,67893.28571428571,7.0,-9.600000000000009,9.0,1446.0,17.0,5.895325110400488,1018788.0,545.0,13.0,0.1666666666666667,230823.6397,280182.38710000005,294972.9155,265746.5747,275000.0,329186.4185,11.0,3.0,5.0,1.0,3.0
95926,538.0,0.9997792738108376,4237.0,9061.0,-0.0020933640360059,3569.0,34033.0,-0.0584415584415584,0.0141059255374934,0.3164339316073385,18881.0,0.0045941807044409,9059.0,-0.0354609929078014,0.4516872773003563,-0.0550887021475257,34508838.0,0.0935762978500262,0.3052481716948303,78.84285714285714,52570.57142857143,7.0,-9.600000000000009,9.0,1218.0,235.0,-0.5169780975141048,9830693.0,525.0,13.0,-0.6911764705882353,335382.6594,388657.2695500001,398304.2846,383184.5312,370500.0,437757.603,11.0,3.0,5.0,1.0,3.0
95928,681.0,0.9929015084294588,4576.0,9016.0,0.0284940411700975,3742.0,33099.0,0.1238207547169811,0.0181493523799371,0.3158289938703165,17706.0,0.0209807270065869,8952.0,-0.0760869565217391,0.421672069093045,0.0238532110091742,37785138.0,0.0997281594797718,0.308907733473245,78.84285714285714,56400.857142857145,7.0,-9.600000000000009,9.0,1218.0,1017.0,-0.9917801456356068,168415435.0,539.0,13.0,-0.9521739130434784,356007.6634,411820.0605,422498.8922,402792.5026,388800.0,465981.1838,11.0,3.0,5.0,1.0,3.0
95932,207.0,0.9974306269270298,911.0,1946.0,0.0046777546777547,675.0,6842.0,0.0874999999999999,0.0267995857068876,0.2506713006765717,3122.0,0.0088235294117646,1941.0,-0.3125,0.2670878482246634,0.0821917808219179,6851470.0,0.0873899533920248,0.3304337066629312,74.92857142857143,57162.857142857145,2.0,-37.1,3.0,925.0,17.0,-0.6115296195241466,187860.0,524.0,4.0,-0.2857142857142857,269976.4334,307947.501875,313088.2866,289539.5405,285200.0,359185.747,3.0,1.0,3.0,0.0,2.0
95938,74.0,0.996138996138996,454.0,1036.0,0.0180265654648956,381.0,3816.0,0.1411764705882352,0.0173261531257316,0.4244525619508341,1442.0,0.0073839662447257,1032.0,0.0,0.3370592959096443,-0.037037037037037,4863721.0,0.0892062748770779,0.3294959195800635,78.84285714285714,88495.71428571429,7.0,-9.600000000000009,9.0,1292.0,24.0,-1.0,1367383.0,727.0,13.0,-1.0,456168.8451,536973.62645,566208.476,519042.5665,477700.0,606474.6182,11.0,3.0,5.0,1.0,3.0
95945,2302.0,0.7568250150330728,5487.0,8315.0,0.0577721837633731,3286.0,27353.0,0.4821731748726656,0.0698825172277708,0.8321318869668088,13023.0,0.0020993701889433,6293.0,0.7582938388625593,0.3781368478064633,0.1371571072319202,47009013.0,0.0997541058255669,0.2201827819926554,90.45714285714288,52391.57142857143,2.0,-6.399999999999992,3.0,1190.0,144.0,10.200470429410194,24876331.0,628.0,3.0,4.647058823529412,394950.4158,424140.007875,424549.6347,395148.2839,391400.0,481911.6971,2.0,0.0,2.0,0.0,2.0
95946,1035.0,0.8577357620474982,3174.0,4337.0,0.0792784239259434,2083.0,14585.0,0.5399449035812671,0.0584646670055922,0.7082223201201927,4292.0,0.0265131226566683,3720.0,0.3362068965517242,0.3436766292277429,0.2008032128514056,27129423.0,0.1176636728238151,0.2634766333801994,90.45714285714288,70925.85714285714,2.0,-6.399999999999992,3.0,1874.0,32.0,-0.0043794730218919,10902949.0,889.0,3.0,-0.3333333333333333,408705.9631,444061.475425,443650.1416,407499.3627,443600.0,516390.4343,2.0,0.0,2.0,0.0,2.0
95947,105.0,0.8813905930470347,342.0,489.0,0.1387559808612439,288.0,2194.0,1.4339622641509435,0.0405875531503672,0.6462757747487937,840.0,0.0163339382940108,431.0,0.0869565217391303,1.491923754114675,0.4861111111111111,3136176.0,0.1113258600695786,0.3291746712929275,88.71428571428571,53470.28571428572,4.0,-2.5,6.0,719.0,787.0,3780.674971846847,135359233.0,450.0,9.0,781.0000000000001,193890.1163,222757.941975,228827.0386,210600.7814,240100.0,257713.8316,7.0,4.0,6.0,2.0,4.0
95948,267.0,0.9988496932515336,1405.0,2608.0,0.0291120815138281,1099.0,9751.0,-0.072463768115942,0.0240172708464513,0.5671728556175109,4295.0,0.0331125827814569,2605.0,0.3571428571428572,0.3191845064918147,-0.0466472303206997,9009576.0,0.0988576054691013,0.404824735080352,78.84285714285714,57074.0,7.0,-9.600000000000009,9.0,1000.0,43.0,-0.5165700318135092,4083837.0,504.0,13.0,0.0208333333333334,232594.7148,278581.321875,289299.9845,265675.7796,260600.0,326754.8086,11.0,3.0,5.0,1.0,3.0
95949,3368.0,0.5981320206992301,6753.0,7923.0,0.0580190634065478,3438.0,23041.0,0.680430879712747,0.1128421616912922,1.0087580622909758,8496.0,-0.0596573208722741,4739.0,1.618320610687023,0.4739754198697546,0.8122332859174966,52060957.0,0.1151874560257312,0.2492459780777951,90.45714285714288,78535.57142857143,2.0,-6.399999999999992,3.0,1607.0,118.0,2.385416970693303,15618453.0,781.0,3.0,0.8846153846153846,450097.8221,487438.284325,487845.6144,449526.8068,448500.0,562282.894,2.0,0.0,2.0,0.0,2.0
95953,212.0,0.9968907889623008,1430.0,2573.0,0.0626780626780627,991.0,8856.0,0.1208333333333333,0.0210756536435033,0.4504343304016494,3453.0,0.0649651972157772,2565.0,-0.2419354838709677,0.2503096963099215,0.3505154639175258,7815794.0,0.0985187394373198,0.4442823476820807,62.22857142857142,61173.71428571428,2.0,-20.0,3.0,953.0,45.0,4.317500555103249,1898952.0,476.0,3.0,-0.5384615384615385,261510.3983,309176.929825,315133.5518,282368.9172,276300.0,377694.852,2.0,0.0,2.0,0.0,2.0
95954,1021.0,0.6851242143070937,2078.0,3341.0,-0.2861117055424781,2613.0,13238.0,-0.0844155844155843,0.0605144618302513,-0.1544732905252074,4897.0,-0.324124321657622,2289.0,0.1019108280254776,0.3353209324432346,-0.4784172661870504,21482159.0,0.1548719772403983,0.193560169654835,78.84285714285714,53121.857142857145,7.0,-9.600000000000009,9.0,1075.0,5852.0,-0.999520912050175,669700338.0,499.0,13.0,-0.9989672977624784,249287.561,274491.7289,278535.361,272604.29,194500.0,297539.7036,11.0,3.0,5.0,1.0,3.0
