ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units_x,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience,market_units,fair_plan_units,total_units_y,pct_market,pct_fair_plan,exposure_22
93267,611,3669,584,1030,143000.0,33337.0,2921302,4564,4253,0.0,7.328767123287672,4.155339805825243,4.289528151903291,13730.95731393562,640.0749342681858,0.1373148365859393,0.8626851634140607,1025,5,1030,0.9951456310679612,0.0048543689320388,3548865
93268,2624,14878,2550,4124,164200.0,44572.0,10859248,18987,17428,0.0,6.863529411764706,4.243937924345296,3.68392712913937,15338.825780239586,571.9306894190762,0.1463162726646775,0.8536837273353225,4079,45,4124,0.9890882638215324,0.0109117361784675,8489459
93270,449,3226,433,882,221700.0,39310.75,2695391,3914,3659,0.0,8.48729792147806,4.166666666666667,5.639678713837818,20956.110395387015,688.6538068472152,0.1183383438097841,0.8816616561902159,872,10,882,0.9886621315192744,0.0113378684807256,3055815
93271,477,3686,566,1147,333600.0,72190.75,5258574,4713,4252,0.0,7.355123674911661,3.629468177855274,4.621090652195745,29820.14803577514,1115.759388924252,0.1331138287864534,0.8668861712135466,913,234,1147,0.7959895379250218,0.2040104620749782,154873029
93272,244,1760,236,492,185200.0,40004.0,1209748,2116,1996,0.0,8.491525423728813,4.073170731707317,4.62953704629537,17477.081832477776,571.7145557655955,0.1182364729458917,0.8817635270541082,490,2,492,0.9959349593495936,0.0040650406504065,391195
93274,9483,61699,8195,17554,246600.0,55576.5,46313877,75637,69894,0.0,8.686028065893838,4.055030192548707,4.437127203044453,22571.016885267574,612.3177413170803,0.1172489770223481,0.8827510229776518,17521,33,17554,0.998120086589951,0.0018799134100489,8336894
93277,7498,51674,7392,14085,256600.0,62554.0,43413019,65832,59066,0.0,8.00487012987013,4.201064962726305,4.102055823768264,23234.786737469563,659.4516192733017,0.1251481393695188,0.8748518606304811,14081,4,14085,0.9997160099396522,0.0002839900603478,4522355
93280,1978,15947,1793,4474,188300.0,39330.0,10387766,18151,17740,0.0,9.997211377579475,4.006481895395619,4.787693872362064,17798.164132642232,572.2971737094375,0.1010710259301014,0.8989289740698986,4466,8,4474,0.9982118909253463,0.0017881090746535,1634036
93283,333,2662,345,743,119800.0,29950.25,2650446,3204,3007,0.0,8.681159420289855,4.0309555854643335,3.999966611297068,11622.838370110983,827.2303370786517,0.1147322913202527,0.8852677086797472,701,42,743,0.9434724091520862,0.0565275908479138,14357234
93285,970,4558,1444,1603,101600.0,30037.75,7503651,7015,6002,0.0,3.828254847645429,3.4485339987523393,3.38241046682924,9854.30927208746,1069.6580185317175,0.2405864711762745,0.7594135288237254,973,630,1603,0.6069868995633187,0.3930131004366812,185597379
93286,1092,6724,917,1957,232800.0,42869.5,5392286,7986,7641,0.0,8.523446019629226,3.99386816555953,5.430434224798517,21826.53625456859,675.2173804157276,0.1200104698337913,0.8799895301662086,1947,10,1957,0.9948901379662748,0.005109862033725,11644514
93291,9074,53021,7979,15215,294800.0,63234.75,45133078,65532,61000,0.0,7.782303546810377,4.0811698981268485,4.661993603200772,26667.60920973548,688.7181529634377,0.1308032786885246,0.8691967213114754,15173,42,15215,0.9972395662175484,0.0027604337824515,8891252
93292,6677,39177,5610,11300,252500.0,63713.0,32484171,48931,44787,0.0,8.17361853832442,4.057876106194691,3.963084456861237,22825.59350415597,663.8771126688603,0.1252595619264518,0.8747404380735482,11283,17,11300,0.9984955752212388,0.001504424778761,4386130
93301,1590,8285,1596,2357,190600.0,32954.25,7739299,13566,9881,0.0,6.18734335839599,4.189647857445906,5.783775992474415,18321.857233283084,570.4923337756155,0.1615221131464426,0.8384778868535573,2323,34,2357,0.9855748833262622,0.0144251166737378,5663966
93304,6473,38568,6534,10783,179300.0,41421.5,28148448,48829,45102,0.0,6.89332721150903,4.177037930075119,4.328669893654261,16864.888919776964,576.4698846996662,0.144871624318212,0.8551283756817879,10610,173,10783,0.9839562273949736,0.0160437726050264,31029479
93305,4641,25057,4707,7285,169300.0,32219.0,18660020,31810,29764,0.0,6.3093265349479495,4.076595744680851,5.2546633973742205,16309.722309290184,586.6086136435083,0.1581440666577073,0.8418559333422927,7113,172,7285,0.9763898421413864,0.0236101578586135,28492751
93306,10550,62953,9697,17827,227700.0,55923.5,55763435,78945,72650,0.0,7.579973187583789,4.123127839793572,4.071633570860193,20829.255062991113,706.3580340743556,0.1334755677907777,0.8665244322092223,17752,75,17827,0.9957928984125204,0.0042071015874796,19631594
93307,9808,55194,8900,16422,187100.0,41496.5,39520412,68573,64094,0.0,7.303595505617977,3.958226768968457,4.508813996361139,17595.559934947847,576.3261341927581,0.1388585515024807,0.8611414484975193,16145,277,16422,0.983132383388138,0.0168676166118621,48494338
93308,8058,47332,7954,13074,242800.0,45734.25,40491464,63350,55286,0.0,6.963791802866482,4.23665289888328,5.308931490075818,22626.87434026326,639.1707024467246,0.1438700575190825,0.8561299424809174,12988,86,13074,0.9934220590484932,0.0065779409515068,18843870
93309,7259,45364,7126,12282,226200.0,52105.25,44906343,70644,52490,0.0,7.3846477687342125,4.284562774792379,4.341213217478085,20826.77127680172,635.6710124002038,0.1357591922270908,0.8642408077729091,12255,27,12282,0.9978016609672692,0.0021983390327308,8719896
93312,9720,66412,9585,17758,328400.0,98818.5,65899592,81133,75997,0.0,7.94282733437663,4.287194503885573,3.3232643685139927,28553.939188849203,812.2415293407122,0.1261233996078792,0.8738766003921208,17744,14,17758,0.9992116229305102,0.0007883770694898,7563323
93313,9632,51297,8161,15262,283400.0,80867.25,43554523,62629,59458,0.0,7.465874280112732,3.992202856768445,3.504508932849825,25078.393872760895,695.4369860607706,0.1372565508426116,0.8627434491573884,15234,28,15262,0.9981653780631634,0.0018346219368365,7349400
93314,6087,33577,4822,9872,412200.0,112445.75,37159164,40504,38399,0.0,8.22563251762754,4.017828200972447,3.665767714653511,35442.13106907005,917.4196128777404,0.1255761868798666,0.8744238131201333,9858,14,9872,0.998581847649919,0.001418152350081,6740369
93401,3787,29880,3241,8505,775100.0,75138.75,32270376,51333,33121,0.0,10.387843258253625,3.958495002939447,10.315582838415596,69038.36023248026,628.6477704400678,0.0978533256846109,0.902146674315389,8431,74,8505,0.9912992357436802,0.0087007642563198,96003756
93402,2174,20462,2083,5427,616100.0,79349.5,18164133,26093,22545,0.0,10.86701872299568,4.170996867514281,7.764384148608372,54610.963730170704,696.130494768712,0.0923929917941894,0.9076070082058106,5397,30,5427,0.9944720840243229,0.0055279159756771,34692374
93405,2229,17497,1992,4897,753500.0,47251.25,18867040,34044,19489,0.0,9.902610441767068,4.028180518684909,15.946668077564086,70006.83743059574,554.1957466807661,0.1022115039252911,0.8977884960747088,4846,51,4897,0.9895854604860118,0.0104145395139881,43186791
93420,4187,36668,3897,9995,710000.0,88571.75,40865226,48635,40565,0.0,10.48370541442135,4.087543771885943,8.016099941572792,62326.80042194979,840.2431582193893,0.0960680389498336,0.9039319610501664,9868,127,9995,0.9872936468234116,0.0127063531765882,124780169
93422,4547,36720,4395,9843,573000.0,82842.25,38024380,50079,41115,0.0,9.38953356086462,4.192522604896881,6.916760469446448,50597.39596641179,759.2879250783761,0.1068952936884348,0.8931047063115651,9682,161,9843,0.9836431982119272,0.0163568017880727,157278015
93427,680,5802,612,1581,621600.0,97334.75,6246718,8229,6414,1.8333333333333333,10.591503267973856,4.099936748893105,6.386208419911696,54118.47446895837,759.1102199538218,0.0954162768942937,0.9045837231057062,1554,27,1581,0.98292220113852,0.01707779886148,50400533
93428,1611,12865,1556,3600,705200.0,75876.25,15888429,15902,14421,0.0,9.303341902313624,4.021111111111111,9.294080822391724,62757.75106114076,999.146585335178,0.1078982040080438,0.8921017959919562,3480,120,3600,0.9666666666666668,0.0333333333333333,117403551
93430,788,6393,742,1888,896700.0,68433.25,7283034,8500,7135,0.0,9.677897574123987,3.8034957627118646,13.103279473063168,80539.88509204656,856.8275294117647,0.1039943938332165,0.8960056061667835,1865,23,1888,0.9878177966101694,0.0121822033898305,15268019
93433,1691,14466,1538,3901,577300.0,69148.75,11282511,21532,16004,0.0,10.50520156046814,4.1417585234555245,8.348668631030929,51803.590224557855,523.9880642764258,0.0961009747563109,0.903899025243689,3898,3,3901,0.999230966418867,0.000769033581133,1384342
93434,804,5591,550,1733,337100.0,52546.25,3763128,6884,6141,1.8333333333333333,11.627272727272729,3.690132717830352,6.415300806432429,31013.531559159645,546.6484601975595,0.0895619605927373,0.9104380394072626,1720,13,1733,0.9924985574148876,0.0075014425851125,2277322
93436,5650,45128,5408,12132,373600.0,63426.25,39259545,62725,50536,1.8333333333333333,9.389423076923077,4.185459940652819,5.8903056699710294,33786.61571347964,625.899481865285,0.107012822542346,0.892987177457654,12035,97,12132,0.9920046158918564,0.0079953841081437,81507791
93441,174,1337,176,325,927500.0,102212.0,2346390,1734,1513,0.0,8.585227272727273,4.649230769230769,9.074276992916683,80408.81930156742,1353.166089965398,0.1163251817580965,0.8836748182419035,276,49,325,0.8492307692307692,0.1507692307692307,53776552
93442,2068,17807,1999,4899,711900.0,73078.5,15863566,24857,19806,0.0,9.942471235617807,4.056950398040416,9.74157926065806,63566.53258801116,638.1931045580722,0.1009290114106836,0.8990709885893163,4883,16,4899,0.9967340273525208,0.003265972647479,12995719
93444,3467,25013,3058,6948,643200.0,90509.25,24191812,31854,28071,0.0,9.313276651406149,4.09902130109384,7.10645596996992,56355.762333416635,759.4591574056633,0.1089380499447828,0.8910619500552172,6925,23,6948,0.9966896948762234,0.0033103051237766,23203970
93445,909,7312,880,2024,425200.0,67228.5,5415024,10310,8192,0.0,9.342045454545454,4.061758893280633,6.324698602527202,38251.67690257126,525.2205625606208,0.107421875,0.892578125,2024,0,2024,1.0,0.0,$                                   -
93446,7334,53477,6941,14613,502500.0,73006.5,52072481,69105,60418,0.0,8.76112952024204,4.1614316019982205,6.882948778533418,44872.867435312335,753.5269662108386,0.1148829818928134,0.8851170181071866,14437,176,14613,0.98795592965168,0.0120440703483199,159305296
93449,2018,14877,1928,4159,771400.0,89398.0,16538994,21684,16805,0.0,8.762966804979254,4.062274585236835,8.628828385422493,67661.60041799732,762.7280022136138,0.1147277595953585,0.8852722404046415,4147,12,4159,0.997114691031498,0.002885308968502,26242571
93454,3409,30213,3399,8024,375900.0,67177.5,24419636,42919,33612,0.0,9.891732862606649,4.190179461615155,5.5956235346656245,33818.87835315075,568.9702928772805,0.1011245983577293,0.8988754016422706,7962,62,8024,0.992273180458624,0.0077268195413758,46233178
93455,6493,50451,6154,13577,452600.0,91474.0,46918458,66045,56605,0.0,9.25316867078323,4.194151874493629,4.947854035026347,39619.00606775588,710.4013627072451,0.1087183111032594,0.8912816888967405,13563,14,13577,0.9989688443691536,0.0010311556308462,17152834
93458,4381,32100,4092,8618,361300.0,59756.0,22188557,42314,36192,0.0,8.915200391006843,4.233116732420515,6.046254769395542,32851.353205532774,524.3786217327598,0.1130636604774535,0.8869363395225465,8615,3,8618,0.9996518913901136,0.0003481086098862,1297905
93460,804,6403,770,1764,962500.0,100031.75,12761194,8263,7173,0.0,9.35974025974026,4.0856009070294785,9.621945032452196,83599.38265363162,1544.377828875711,0.1073469956782378,0.8926530043217622,1654,110,1764,0.937641723356009,0.0623582766439909,210062731
93463,1286,8896,1194,2399,892900.0,98122.25,13211783,13042,10090,1.8333333333333333,8.527638190954773,4.244268445185494,9.099872862678954,77684.2156662181,1013.0181720595,0.1183349851337958,0.8816650148662042,2377,22,2399,0.9908295122967904,0.0091704877032096,39469937
93465,1615,11232,1379,3163,763200.0,97355.75,13567992,14643,12611,0.0,9.316171138506164,4.061650331963326,7.839290437390703,66445.37319360395,926.5855357508708,0.1093489810482911,0.8906510189517088,3130,33,3163,0.989566866898514,0.0104331331014859,40522450
93501,774,4122,721,1252,120300.0,39463.25,3573353,5442,4843,0.0,6.790568654646324,3.910543130990415,3.0484057952652153,11367.152748411405,656.624954061007,0.1488746644641751,0.8511253355358249,1235,17,1252,0.9864217252396166,0.0135782747603833,5064617
93505,3046,13858,2832,4099,169100.0,47425.0,11996546,18074,16690,0.0,5.968926553672317,4.123932666504025,3.5656299420137056,15705.53499104202,663.746044041164,0.1696824445775913,0.8303175554224086,4078,21,4099,0.9948767992193218,0.0051232007806782,5310111
93510,1462,8242,1495,2355,589000.0,105770.75,16408847,10544,9737,2.125,6.490969899665552,4.120594479830149,5.5686472867026096,50911.790866213305,1556.2260053110774,0.1535380507343124,0.8464619492656876,2085,270,2355,0.8853503184713376,0.1146496815286624,211748662
93513,268,2195,242,586,269600.0,55384.25,2092592,2613,2437,0.0,10.177685950413224,4.203071672354949,4.86780989180137,24684.009573504383,800.8388825105243,0.0993024210094378,0.9006975789905621,584,2,586,0.9965870307167236,0.0034129692832764,461998
93514,1673,15761,1591,4295,337700.0,63542.25,16239390,19680,17352,1.4,10.95788812067882,4.059138533178114,5.314574161286388,30534.943866252557,825.172256097561,0.0916897187644075,0.9083102812355924,4265,30,4295,0.9930151338766008,0.0069848661233993,21520477
93518,202,1570,243,460,235800.0,44506.25,2665833,2068,1813,0.0,7.292181069958848,3.8521739130434782,5.298132284791462,22030.413932857384,1289.0875241779495,0.1340319911748483,0.8659680088251517,349,111,460,0.758695652173913,0.2413043478260869,45439748
93523,214,1131,259,357,81200.0,63029.0,1657782,3578,1390,0.0,5.193050193050193,3.76750700280112,1.288295863808723,7347.518484725694,463.3264393515931,0.1863309352517985,0.8136690647482014,353,4,357,0.988795518207283,0.011204481792717,931213
93526,115,1085,107,309,223500.0,48015.75,950307,1256,1192,1.4,11.214953271028037,3.883495145631068,4.654722669124194,20734.215047448604,756.6138535031847,0.0897651006711409,0.910234899328859,305,4,309,0.9870550161812298,0.0129449838187702,1289267
93532,495,2952,562,958,318700.0,71127.0,4991356,4454,3514,0.0,6.133451957295374,3.5981210855949897,4.480717589663559,28526.10624027978,1120.6457117198024,0.159931701764371,0.8400682982356289,598,360,958,0.6242171189979123,0.3757828810020877,192093979
93534,5301,29394,5218,8188,257600.0,42891.25,27909583,47452,34612,2.125,6.649099271751629,4.237298485588666,6.005886981610469,24150.551414275204,588.1645241507207,0.1507569629030394,0.8492430370969606,8136,52,8188,0.9936492427943332,0.0063507572056668,22076061
93535,11097,61124,10576,17134,241800.0,47848.25,54904819,77035,71700,2.125,6.828763237518911,4.215069452550485,5.053476354934611,22439.190440655228,712.7256312065944,0.1475034867503486,0.8524965132496514,16997,137,17134,0.9920042021711216,0.0079957978288782,55813082
93536,12300,69208,11727,19127,377300.0,82507.75,86304139,89492,80935,2.125,6.950456212159973,4.261410571443509,4.5729037575258085,33328.48229366262,964.3782572743931,0.1448940507814913,0.8551059492185087,19024,103,19127,0.9946149422282636,0.0053850577717362,53367347
93543,1953,12015,1937,3325,266000.0,54800.0,11328280,14177,13952,2.125,7.21115126484254,4.200902255639098,4.854014598540146,24378.07169176307,799.0604500246878,0.1388331422018348,0.8611668577981652,3267,58,3325,0.9825563909774436,0.0174436090225563,25888305
93545,281,2117,303,586,197600.0,40847.75,2055439,2544,2420,0.0,7.914191419141914,4.092150170648464,4.837475748358233,18610.59649716325,807.9555817610063,0.1252066115702479,0.8747933884297521,574,12,586,0.9795221843003412,0.0204778156996587,6711121
93546,1515,12523,1558,3293,493800.0,69244.5,33039222,34467,14081,0.0,9.010269576379974,4.262982083206802,7.131252301626844,44305.27790578797,958.575507006702,0.1106455507421348,0.8893544492578652,3029,264,3293,0.9198299423018524,0.0801700576981475,304843129
93550,9125,55448,9049,15401,280900.0,47572.0,48400374,69623,64497,2.125,7.135926621726157,4.192779689630544,5.904733877070545,26081.70934095227,695.1779440702066,0.1403010992759353,0.8596989007240647,15199,202,15401,0.9868839685734692,0.0131160314265307,82566463
93551,10272,56766,10077,15833,410900.0,94343.25,79305572,71916,66843,2.125,6.6525751711818994,4.234068085643909,4.355372535925993,35871.75387742133,1102.7528227376383,0.1507562497194919,0.849243750280508,15572,261,15833,0.9835154424303668,0.016484557569633,195644965
93552,5473,34563,5357,9705,324500.0,67088.0,33532545,39993,39920,2.125,7.473585962292328,4.125296239052035,4.836930598616743,29198.037954223695,838.4603555622234,0.134193386773547,0.8658066132264529,9631,74,9705,0.992375064399794,0.007624935600206,34850695
93553,330,2084,373,572,288800.0,58035.75,2613336,2590,2457,2.125,6.471849865951743,4.22027972027972,4.976243091542713,26329.18995522193,1009.0100386100386,0.1518111518111518,0.8481888481888482,553,19,572,0.9667832167832168,0.0332167832167832,8348180
93561,7882,37404,7625,10895,295000.0,66971.0,45802853,49373,45029,0.0,5.9391475409836065,4.156585589720055,4.404891669528602,26547.840407605545,927.6902963158,0.1693353172400009,0.8306646827599992,10042,853,10895,0.9217072051399724,0.0782927948600275,574818295
93562,227,1392,261,362,57600.0,38301.0,1093056,1712,1653,1.7142857142857142,6.203065134099617,4.472375690607735,1.5038771833633586,5458.043934341008,638.4672897196261,0.1578947368421052,0.8421052631578947,359,3,362,0.9917127071823204,0.0082872928176795,1751837
93591,1103,6426,1079,1817,207200.0,49088.75,5247943,7592,7505,2.125,6.977757182576459,4.143643368189323,4.220926383336304,19182.72488829792,691.2464436248683,0.1437708194536975,0.8562291805463025,1793,24,1817,0.9867914144193726,0.0132085855806274,8795868
93601,392,2444,394,729,327800.0,64707.0,4561382,3201,2838,1.5,7.197969543147208,3.890260631001371,5.065912497875036,29591.18131141457,1424.986566697907,0.138830162085976,0.8611698379140239,541,188,729,0.7421124828532236,0.2578875171467764,136129173
93602,778,3299,816,1100,291300.0,65077.5,8153780,5408,4115,0.0,4.9963235294117645,3.706363636363637,4.476201452114786,26282.704838986225,1507.7255917159764,0.1982989064398542,0.8017010935601458,631,469,1100,0.5736363636363636,0.4263636363636364,277837430
93608,83,302,45,138,154600.0,37705.25,273407,391,347,0.0,8.555555555555555,2.789855072463768,4.100224769760179,14671.335576414142,699.2506393861893,0.1296829971181556,0.8703170028818443,136,2,138,0.9855072463768116,0.0144927536231884,370225
93609,415,2871,409,791,206000.0,49328.25,2608274,3609,3280,0.0,8.034229828850856,4.154235145385588,4.176105983893611,19063.038307814822,722.7137711277362,0.1246951219512195,0.8753048780487804,785,6,791,0.9924146649810368,0.0075853350189633,3556271
93611,6595,52080,6361,13863,365400.0,95791.5,52518889,65020,58441,0.0,9.224178588272284,4.232489360167352,3.81453469253535,31857.214858178737,807.7343740387573,0.1088448178504816,0.8911551821495183,13860,3,13863,0.9997835966241072,0.0002164033758926,3155149
93612,3609,26337,3457,7215,243900.0,46370.25,22113949,41602,29794,0.0,8.66242406711021,4.15051975051975,5.259837934882818,22700.169067258837,531.5597567424643,0.1160300731690944,0.8839699268309056,7211,4,7215,0.9994455994455994,0.0005544005544005,2037839
93614,2723,15047,2807,4360,307300.0,71294.5,23635766,18649,17854,1.5,6.330602066262914,4.075688073394495,4.31029041510916,27499.928607941816,1267.4012547589682,0.1572196706620365,0.8427803293379634,3617,743,4360,0.8295871559633028,0.1704128440366972,559129155
93615,357,2902,338,805,171900.0,44931.75,1995936,3426,3240,0.0,9.642011834319527,4.048447204968944,3.825802467075064,16046.075366123569,582.584938704028,0.1043209876543209,0.895679012345679,801,4,805,0.9950310559006212,0.0049689440993788,733469
93616,174,1265,157,344,198000.0,40524.25,1099422,1560,1422,0.0,9.165605095541402,4.183139534883721,4.885963342936637,18662.245316748187,704.7576923076923,0.110407876230661,0.8895921237693389,342,2,344,0.994186046511628,0.005813953488372,1000500
93618,2943,20823,2540,5902,237000.0,46259.5,15236630,25191,23363,0.0,9.356692913385826,4.026770586241952,5.123271976566976,22062.88510602825,604.8441903854551,0.1087189145229636,0.8912810854770363,5897,5,5902,0.9991528295493052,0.0008471704506946,2523526
93619,11060,53999,8029,16596,452500.0,119386.0,60784208,64631,62028,0.0,8.103001619130652,3.9201614846951074,3.790226659742349,38707.90955120875,940.4806981170028,0.1294415425291803,0.8705584574708196,16496,100,16596,0.9939744516751025,0.0060255483248975,102466836
93620,1144,7542,1069,2097,267700.0,45636.0,5790659,8800,8611,0.0,8.12535079513564,4.1421077730090605,5.8659829958804455,24952.34131304405,658.0294318181818,0.1241435373359656,0.8758564626640344,2094,3,2097,0.9985693848354792,0.0014306151645207,1492911
93622,744,5108,624,1541,185900.0,39633.25,4263609,5864,5732,0.0,9.378205128205128,3.7975340687865025,4.690506077598986,17558.568110481923,727.0820259208731,0.1088625261688764,0.8911374738311235,1533,8,1541,0.9948085658663206,0.0051914341336794,3336379
93625,975,5852,783,1765,298100.0,58152.75,5615752,7541,6635,0.0,8.719029374201789,3.867988668555241,5.126154825008276,27172.05919355653,744.6959289218936,0.1180105501130369,0.881989449886963,1761,4,1765,0.9977337110481588,0.0022662889518413,1458606
93630,1840,12248,1546,3459,262200.0,53770.5,10956496,14741,13794,0.0,9.11254851228978,4.07285342584562,4.876279744469551,24071.65251014715,743.2668068652059,0.1120777149485283,0.8879222850514716,3441,18,3459,0.99479618386817,0.00520381613183,5949590
93635,6676,40520,5403,15339,343000.0,61872.25,33150047,47732,45923,0.0,8.735147140477512,3.076862898494035,5.5436807292445325,31089.03985420491,694.5036244029163,0.1176534634061363,0.8823465365938636,15334,5,15339,0.9996740335093552,0.0003259664906447,2282180
93636,3670,14365,2136,5348,375000.0,91973.75,16757473,16355,16501,1.5,8.443352059925093,3.3722887060583395,4.077250302396064,32810.52750301666,1024.608560073372,0.1294467001999878,0.8705532998000122,5336,12,5348,0.9977561705310396,0.0022438294689603,8744931
93637,4819,29841,4065,8763,275900.0,59356.0,27969146,36399,33906,1.5,8.526445264452645,3.95526646125756,4.648224273872902,25101.651932329376,768.4042418747767,0.1198902849053265,0.8801097150946735,8749,14,8763,0.9984023736163414,0.0015976263836585,7039919
93638,4850,33629,4612,9191,239700.0,47090.0,28300669,38575,38241,1.5,8.34323503902862,4.186595582635187,5.090252707581228,22277.332741053833,733.6531173039533,0.1206035407023874,0.8793964592976126,9165,26,9191,0.9971711456859972,0.0028288543140028,10961324
93640,950,6065,749,1719,204600.0,33618.75,4431720,6725,6814,0.0,9.365821094793056,4.0808609656777195,6.085889570552148,19629.967954336065,658.9918215613383,0.1099207513941884,0.8900792486058116,1709,10,1719,0.9941826643397323,0.0058173356602675,1436607
93643,625,3321,657,1197,237800.0,59924.5,7829286,5016,3978,0.0,6.006088280060883,3.2965747702589807,3.968326811237474,21616.52969530241,1560.8624401913876,0.1651583710407239,0.834841628959276,644,553,1197,0.5380116959064327,0.4619883040935672,339070884
93644,2010,10811,2073,3389,301300.0,55864.5,19058130,14761,12884,1.5,6.184756391702846,3.78312186485689,5.393407262214823,27564.60520839019,1291.1137456811869,0.1608972368829556,0.8391027631170443,2579,810,3389,0.7609914429035114,0.2390085570964886,529230334
93647,771,6067,768,1658,167400.0,40588.25,4396138,7163,6835,0.0,8.903645833333334,4.124246079613993,4.124346331758575,15775.73368554866,613.728605332961,0.1123628383321141,0.8876371616678859,1644,14,1658,0.991556091676719,0.008443908323281,4516886
93648,1060,8548,964,2332,186100.0,37920.75,6222224,10614,9512,0.0,9.966804979253112,4.1200686106346485,4.907603357001114,17651.097534370452,586.2280007537215,0.1013456686291,0.8986543313708999,2332,0,2332,1.0,0.0,$                                   -
93650,434,3202,430,916,192600.0,36449.75,2171664,4424,3632,0.0,8.455813953488372,3.96943231441048,5.2839868586204295,18336.41341511003,490.88245931283905,0.1183920704845815,0.8816079295154186,907,9,916,0.990174672489083,0.009825327510917,657526
93651,356,1770,344,522,366400.0,98802.5,3402731,2269,2114,0.0,6.180232558139535,4.0727969348659006,3.708408188051922,31858.43672462008,1499.661084178052,0.162724692526017,0.8372753074739829,445,77,522,0.8524904214559387,0.1475095785440613,57108567
93653,178,1087,163,337,443500.0,80311.25,1890614,1377,1250,1.5,7.760736196319019,3.753709198813056,5.522264937975688,39269.80306238811,1372.9949164851123,0.1304,0.8696,276,61,337,0.8189910979228486,0.1810089020771513,39896192
93657,3942,30457,3661,8120,307100.0,58976.75,27711900,35727,34118,0.0,9.396066648456706,4.236330049261084,5.207136710652927,27956.56216900244,775.657066084474,0.1073040623717685,0.8926959376282314,8090,30,8120,0.996305418719212,0.0036945812807881,22694808
93660,201,1872,218,535,207900.0,36897.75,1544257,2172,2090,0.0,9.509174311926603,3.8747663551401863,5.634489907921215,19770.051473919684,710.9838858195212,0.1043062200956937,0.8956937799043062,534,1,535,0.9981308411214952,0.0018691588785046,154072
93662,2783,21756,2761,5720,216900.0,44502.75,16324104,26528,24517,0.0,8.887721839913075,4.290034965034965,4.873856110015673,20264.76629278351,615.3537394451146,0.1126157360199045,0.8873842639800954,5712,8,5720,0.9986013986013986,0.0013986013986013,2542663
93667,341,2270,370,694,283300.0,66025.75,3905909,3098,2640,0.0,7.056756756756757,3.762247838616714,4.29075019973268,25527.58182146578,1260.7840542285346,0.1401515151515151,0.8598484848484849,509,185,694,0.7334293948126801,0.2665706051873199,115889930
93675,583,3960,674,1088,240800.0,65903.0,5386883,4884,4634,0.0,6.740356083086054,4.1755514705882355,3.6538549079708056,21701.63288812668,1102.9653972153972,0.1454466983167889,0.8545533016832111,958,130,1088,0.8805147058823529,0.119485294117647,72829709
93701,846,4358,827,1346,164100.0,23558.5,3472778,5833,5185,0.0,6.292623941958888,3.8662704309063898,6.965638729121124,16300.3929490682,595.3673924224241,0.1594985535197685,0.8405014464802314,1317,29,1346,0.9784546805349182,0.0215453194650817,4526483
93702,3913,24607,3713,7005,159800.0,29157.5,17780579,29941,28320,0.0,7.681120387826556,4.071377587437545,5.480579610734802,15544.04026854854,593.8538792959487,0.1311087570621469,0.8688912429378531,6888,117,7005,0.9832976445396144,0.0167023554603854,17522269
93703,3316,22012,3182,6101,183200.0,33113.75,16558678,27171,25194,0.0,7.9597737272155875,4.151450581871824,5.532444981314408,17602.345537511454,609.4246807257738,0.1262999126776216,0.8737000873223784,6072,29,6101,0.9952466808719882,0.0047533191280118,6551773
93704,3953,26306,3857,7215,291600.0,60182.5,28022627,36555,30163,0.0,7.845216489499611,4.193901593901594,4.845262327088439,26496.71720384375,766.5880727670633,0.1278718960315618,0.8721281039684382,7195,20,7215,0.9972279972279972,0.0027720027720027,5715577
93705,3851,27902,3741,7655,213400.0,42345.75,22110587,36083,31643,0.0,8.487837476610531,4.14800783801437,5.039466770573198,20030.74382981813,612.7701964914226,0.1182251998862307,0.8817748001137692,7644,11,7655,0.9985630306988896,0.0014369693011103,2617206
93706,2826,19208,2752,5338,186300.0,32189.75,15796768,23790,21960,0.0,8.006540697674419,4.127763207193706,5.787556597985383,17949.008587149707,664.0087431693989,0.1253187613843351,0.8746812386156648,5271,67,5338,0.9874484825777444,0.0125515174222555,13912033
93710,2732,21377,2691,5720,281800.0,52666.5,19632880,30900,24068,0.0,8.959123002601263,4.21486013986014,5.35064984382862,25920.426101308374,635.368284789644,0.1118082100714641,0.8881917899285359,5717,3,5720,0.9994755244755243,0.0005244755244755,685765
93711,5189,38801,5093,10434,398800.0,75583.25,53962534,54247,43894,0.0,8.637345376006284,4.216024535173472,5.27630129691433,35502.56884628439,994.756097111361,0.1160295256754909,0.883970474324509,10427,7,10434,0.9993291163503928,0.000670883649607,8571096
93720,6489,48526,6503,12999,370800.0,89848.0,53185252,69793,55029,0.0,8.45994156543134,4.232248634510347,4.1269699937672515,32509.56300525998,762.0427836602524,0.1181740536807865,0.8818259463192135,12998,1,12999,0.999923071005462,7.692899453804139e-05,171748
