ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience
93523,214,1131,259,357,81200.0,63029.0,1657782,3578,1390,0.0,5.193050193050193,3.7675070028011204,1.288295863808723,7347.518484725694,463.3264393515931,0.18633093525179856,0.8136690647482014
93526,115,1085,107,309,223500.0,48015.75,950307,1256,1192,1.4,11.214953271028037,3.883495145631068,4.654722669124194,20734.215047448604,756.6138535031847,0.08976510067114093,0.910234899328859
93532,495,2952,562,958,318700.0,71127.0,4991356,4454,3514,0.0,6.133451957295374,3.5981210855949897,4.480717589663559,28526.10624027978,1120.6457117198024,0.15993170176437108,0.8400682982356289
93534,5301,29394,5218,8188,257600.0,42891.25,27909583,47452,34612,2.125,6.649099271751629,4.237298485588666,6.005886981610469,24150.551414275204,588.1645241507207,0.15075696290303942,0.8492430370969606
93535,11097,61124,10576,17134,241800.0,47848.25,54904819,77035,71700,2.125,6.828763237518911,4.215069452550485,5.053476354934611,22439.190440655228,712.7256312065944,0.14750348675034866,0.8524965132496514
93536,12300,69208,11727,19127,377300.0,82507.75,86304139,89492,80935,2.125,6.950456212159973,4.261410571443509,4.5729037575258085,33328.48229366262,964.3782572743933,0.1448940507814913,0.8551059492185087
93543,1953,12015,1937,3325,266000.0,54800.0,11328280,14177,13952,2.125,7.21115126484254,4.200902255639098,4.854014598540146,24378.07169176307,799.0604500246878,0.13883314220183487,0.8611668577981652
93545,281,2117,303,586,197600.0,40847.75,2055439,2544,2420,0.0,7.914191419141914,4.092150170648464,4.837475748358233,18610.59649716325,807.9555817610063,0.12520661157024793,0.8747933884297521
93546,1515,12523,1558,3293,493800.0,69244.5,33039222,34467,14081,0.0,9.010269576379974,4.262982083206802,7.131252301626844,44305.27790578797,958.5755070067021,0.1106455507421348,0.8893544492578652
93550,9125,55448,9049,15401,280900.0,47572.0,48400374,69623,64497,2.125,7.135926621726157,4.192779689630544,5.904733877070545,26081.70934095227,695.1779440702066,0.14030109927593531,0.8596989007240647
93551,10272,56766,10077,15833,410900.0,94343.25,79305572,71916,66843,2.125,6.6525751711818994,4.234068085643909,4.355372535925993,35871.75387742133,1102.7528227376383,0.15075624971949195,0.849243750280508
93552,5473,34563,5357,9705,324500.0,67088.0,33532545,39993,39920,2.125,7.4735859622923275,4.125296239052035,4.836930598616743,29198.037954223695,838.4603555622234,0.13419338677354709,0.8658066132264529
93553,330,2084,373,572,288800.0,58035.75,2613336,2590,2457,2.125,6.471849865951743,4.22027972027972,4.976243091542713,26329.189955221926,1009.0100386100386,0.15181115181115182,0.8481888481888482
93561,7882,37404,7625,10895,295000.0,66971.0,45802853,49373,45029,0.0,5.9391475409836065,4.156585589720055,4.404891669528602,26547.840407605545,927.6902963158001,0.1693353172400009,0.8306646827599992
93562,227,1392,261,362,57600.0,38301.0,1093056,1712,1653,1.7142857142857142,6.203065134099617,4.472375690607735,1.5038771833633586,5458.043934341008,638.4672897196261,0.15789473684210525,0.8421052631578947
93591,1103,6426,1079,1817,207200.0,49088.75,5247943,7592,7505,2.125,6.977757182576459,4.143643368189323,4.220926383336304,19182.72488829792,691.2464436248683,0.14377081945369755,0.8562291805463025
93601,392,2444,394,729,327800.0,64707.0,4561382,3201,2838,1.5,7.197969543147208,3.8902606310013716,5.065912497875036,29591.181311414566,1424.986566697907,0.13883016208597604,0.8611698379140239
93602,778,3299,816,1100,291300.0,65077.5,8153780,5408,4115,0.0,4.9963235294117645,3.7063636363636365,4.476201452114786,26282.704838986225,1507.7255917159764,0.1982989064398542,0.8017010935601458
93608,83,302,45,138,154600.0,37705.25,273407,391,347,0.0,8.555555555555555,2.789855072463768,4.100224769760179,14671.335576414142,699.2506393861893,0.12968299711815562,0.8703170028818443
93609,415,2871,409,791,206000.0,49328.25,2608274,3609,3280,0.0,8.034229828850856,4.154235145385588,4.176105983893611,19063.038307814826,722.7137711277362,0.12469512195121951,0.8753048780487804
93611,6595,52080,6361,13863,365400.0,95791.5,52518889,65020,58441,0.0,9.224178588272284,4.232489360167352,3.81453469253535,31857.214858178737,807.7343740387573,0.10884481785048168,0.8911551821495183
93612,3609,26337,3457,7215,243900.0,46370.25,22113949,41602,29794,0.0,8.66242406711021,4.15051975051975,5.259837934882818,22700.169067258837,531.5597567424643,0.11603007316909444,0.8839699268309056
93614,2723,15047,2807,4360,307300.0,71294.5,23635766,18649,17854,1.5,6.330602066262914,4.075688073394495,4.31029041510916,27499.928607941816,1267.4012547589682,0.15721967066203651,0.8427803293379634
93615,357,2902,338,805,171900.0,44931.75,1995936,3426,3240,0.0,9.642011834319527,4.048447204968944,3.825802467075064,16046.075366123569,582.584938704028,0.10432098765432099,0.895679012345679
93616,174,1265,157,344,198000.0,40524.25,1099422,1560,1422,0.0,9.165605095541402,4.183139534883721,4.885963342936637,18662.245316748187,704.7576923076923,0.11040787623066103,0.8895921237693389
93618,2943,20823,2540,5902,237000.0,46259.5,15236630,25191,23363,0.0,9.356692913385826,4.026770586241952,5.123271976566976,22062.88510602825,604.8441903854551,0.10871891452296366,0.8912810854770363
93619,11060,53999,8029,16596,452500.0,119386.0,60784208,64631,62028,0.0,8.103001619130652,3.9201614846951074,3.7902266597423484,38707.90955120875,940.4806981170027,0.12944154252918036,0.8705584574708196
93620,1144,7542,1069,2097,267700.0,45636.0,5790659,8800,8611,0.0,8.12535079513564,4.1421077730090605,5.8659829958804455,24952.34131304405,658.0294318181818,0.12414353733596563,0.8758564626640344
93622,744,5108,624,1541,185900.0,39633.25,4263609,5864,5732,0.0,9.378205128205128,3.7975340687865025,4.690506077598986,17558.568110481923,727.0820259208731,0.10886252616887648,0.8911374738311235
93625,975,5852,783,1765,298100.0,58152.75,5615752,7541,6635,0.0,8.719029374201789,3.867988668555241,5.126154825008276,27172.05919355653,744.6959289218936,0.11801055011303692,0.881989449886963
93630,1840,12248,1546,3459,262200.0,53770.5,10956496,14741,13794,0.0,9.11254851228978,4.07285342584562,4.876279744469551,24071.65251014715,743.2668068652059,0.11207771494852835,0.8879222850514716
93635,6676,40520,5403,15339,343000.0,61872.25,33150047,47732,45923,0.0,8.735147140477512,3.076862898494035,5.5436807292445325,31089.03985420491,694.5036244029163,0.11765346340613636,0.8823465365938636
93636,3670,14365,2136,5348,375000.0,91973.75,16757473,16355,16501,1.5,8.443352059925093,3.3722887060583395,4.077250302396064,32810.52750301666,1024.608560073372,0.12944670019998789,0.8705532998000122
93637,4819,29841,4065,8763,275900.0,59356.0,27969146,36399,33906,1.5,8.526445264452645,3.95526646125756,4.648224273872902,25101.651932329376,768.4042418747767,0.1198902849053265,0.8801097150946735
93638,4850,33629,4612,9191,239700.0,47090.0,28300669,38575,38241,1.5,8.34323503902862,4.186595582635187,5.090252707581228,22277.332741053833,733.6531173039533,0.12060354070238749,0.8793964592976126
93640,950,6065,749,1719,204600.0,33618.75,4431720,6725,6814,0.0,9.365821094793057,4.0808609656777195,6.085889570552148,19629.967954336065,658.9918215613383,0.10992075139418843,0.8900792486058116
93643,625,3321,657,1197,237800.0,59924.5,7829286,5016,3978,0.0,6.006088280060883,3.2965747702589807,3.968326811237474,21616.52969530241,1560.8624401913876,0.16515837104072398,0.834841628959276
93644,2010,10811,2073,3389,301300.0,55864.5,19058130,14761,12884,1.5,6.184756391702846,3.78312186485689,5.393407262214823,27564.60520839019,1291.1137456811869,0.1608972368829556,0.8391027631170443
93647,771,6067,768,1658,167400.0,40588.25,4396138,7163,6835,0.0,8.903645833333334,4.124246079613993,4.124346331758575,15775.73368554866,613.728605332961,0.11236283833211412,0.8876371616678859
93648,1060,8548,964,2332,186100.0,37920.75,6222224,10614,9512,0.0,9.966804979253112,4.1200686106346485,4.907603357001114,17651.097534370452,586.2280007537215,0.10134566862910008,0.8986543313708999
93650,434,3202,430,916,192600.0,36449.75,2171664,4424,3632,0.0,8.455813953488372,3.96943231441048,5.2839868586204295,18336.41341511003,490.88245931283905,0.1183920704845815,0.8816079295154186
93651,356,1770,344,522,366400.0,98802.5,3402731,2269,2114,0.0,6.180232558139535,4.0727969348659006,3.708408188051922,31858.436724620078,1499.661084178052,0.16272469252601704,0.8372753074739829
93653,178,1087,163,337,443500.0,80311.25,1890614,1377,1250,1.5,7.7607361963190185,3.7537091988130564,5.522264937975688,39269.80306238811,1372.9949164851125,0.1304,0.8696
93657,3942,30457,3661,8120,307100.0,58976.75,27711900,35727,34118,0.0,9.396066648456706,4.236330049261084,5.207136710652927,27956.562169002438,775.657066084474,0.10730406237176857,0.8926959376282314
93660,201,1872,218,535,207900.0,36897.75,1544257,2172,2090,0.0,9.509174311926605,3.8747663551401867,5.634489907921215,19770.051473919684,710.9838858195212,0.10430622009569378,0.8956937799043062
93662,2783,21756,2761,5720,216900.0,44502.75,16324104,26528,24517,0.0,8.887721839913075,4.290034965034965,4.873856110015673,20264.76629278351,615.3537394451146,0.11261573601990456,0.8873842639800954
93667,341,2270,370,694,283300.0,66025.75,3905909,3098,2640,0.0,7.056756756756757,3.7622478386167146,4.29075019973268,25527.58182146578,1260.7840542285346,0.14015151515151514,0.8598484848484849
93675,583,3960,674,1088,240800.0,65903.0,5386883,4884,4634,0.0,6.740356083086054,4.1755514705882355,3.6538549079708056,21701.63288812668,1102.9653972153972,0.14544669831678894,0.8545533016832111
93701,846,4358,827,1346,164100.0,23558.5,3472778,5833,5185,0.0,6.292623941958888,3.8662704309063893,6.965638729121124,16300.3929490682,595.3673924224241,0.15949855351976858,0.8405014464802314
93702,3913,24607,3713,7005,159800.0,29157.5,17780579,29941,28320,0.0,7.681120387826556,4.071377587437545,5.480579610734802,15544.04026854854,593.8538792959487,0.1311087570621469,0.8688912429378531
93703,3316,22012,3182,6101,183200.0,33113.75,16558678,27171,25194,0.0,7.9597737272155875,4.151450581871824,5.532444981314408,17602.345537511454,609.4246807257738,0.12629991267762167,0.8737000873223784
93704,3953,26306,3857,7215,291600.0,60182.5,28022627,36555,30163,0.0,7.845216489499611,4.193901593901594,4.845262327088439,26496.71720384375,766.5880727670633,0.12787189603156185,0.8721281039684382
93705,3851,27902,3741,7655,213400.0,42345.75,22110587,36083,31643,0.0,8.487837476610531,4.14800783801437,5.039466770573198,20030.74382981813,612.7701964914226,0.11822519988623076,0.8817748001137692
93706,2826,19208,2752,5338,186300.0,32189.75,15796768,23790,21960,0.0,8.006540697674419,4.127763207193706,5.787556597985383,17949.008587149707,664.0087431693989,0.12531876138433515,0.8746812386156648
93710,2732,21377,2691,5720,281800.0,52666.5,19632880,30900,24068,0.0,8.959123002601263,4.21486013986014,5.35064984382862,25920.426101308378,635.368284789644,0.11180821007146419,0.8881917899285359
93711,5189,38801,5093,10434,398800.0,75583.25,53962534,54247,43894,0.0,8.637345376006284,4.216024535173472,5.27630129691433,35502.56884628439,994.756097111361,0.11602952567549095,0.883970474324509
93720,6489,48526,6503,12999,370800.0,89848.0,53185252,69793,55029,0.0,8.45994156543134,4.232248634510347,4.1269699937672515,32509.56300525998,762.0427836602524,0.1181740536807865,0.8818259463192135
93721,112,674,119,231,181500.0,27039.5,1078083,3321,793,0.0,6.605042016806722,3.4025974025974026,6.712402226372529,17785.305134968734,324.6260162601626,0.15006305170239598,0.849936948297604
93722,10753,71653,10239,19718,270900.0,61623.75,63935745,89313,81892,0.0,8.048246899111241,4.179227102140176,4.396032373881823,24562.956574522555,715.8615767021598,0.12503052801250428,0.8749694719874958
93723,2148,9943,1600,3309,374300.0,86701.75,10068981,12039,11543,0.0,7.556875,3.6539740102750073,4.317098559140963,32919.300796263946,836.3635684026913,0.13861214588928356,0.8613878541107165
93725,2162,15582,1993,4348,226200.0,50172.25,12489780,18529,17575,0.0,8.903161063723031,4.080956761729531,4.508468326614812,20899.515586979545,674.0665983053592,0.11339971550497867,0.8866002844950214
93726,3954,27954,3932,7623,214600.0,42596.0,23602361,39803,31886,0.0,8.114954221770091,4.185753640299095,5.03803174006949,20132.246851177457,592.9794487852674,0.12331430721946936,0.8766856927805307
93727,10204,60776,8256,17878,287000.0,60018.5,53745941,77249,69032,0.0,8.597383720930232,3.970242756460454,4.7818589268308935,26085.1985026233,695.7493430335668,0.11959670877274307,0.8804032912272569
93728,2124,13244,2037,3756,210500.0,38625.25,10692383,17287,15281,0.0,7.544428080510555,4.091586794462194,5.449802913896997,19930.57628912406,618.5216058309712,0.13330279431974348,0.8666972056802565
93901,2188,21799,2147,5582,569700.0,68865.5,22032804,33400,23946,1.6666666666666667,11.172333488588729,4.297205302758868,8.272647406901859,51140.44628849125,659.6647904191617,0.08966006848743005,0.91033993151257
93905,3146,30069,2942,7902,444400.0,55476.5,22992487,37435,33011,1.6666666666666667,11.289938817131203,4.2033662363958495,8.01059908249439,40682.13137012952,614.1975958327769,0.08912180788222107,0.9108781921177789
93906,4356,41737,4362,10901,466900.0,71997.25,37270842,59243,46099,1.6666666666666667,10.566941769830352,4.228327676359967,6.484969912045251,41745.70841618666,629.1180730212852,0.09462244300310202,0.9053775569968979
93907,2504,21595,2538,5753,566800.0,83450.0,25646596,28452,24133,1.6666666666666667,9.495271867612294,4.188944898313923,6.792091072498502,50017.63620665751,901.3987065935611,0.10516719844196742,0.8948328015580326
93908,1777,15218,1697,4103,846200.0,141809.75,27667584,19382,16915,1.6666666666666667,10.014731879787862,4.142091152815014,5.967149649442298,71335.58942743442,1427.4885976679393,0.10032515518770323,0.8996748448122968
93920,83,722,75,261,1081500.0,55624.5,3778593,1346,797,0.0,10.733333333333333,3.0842911877394634,19.442871396596825,98980.64097582996,2807.2756315007427,0.09410288582183186,0.9058971141781681
93923,2627,19644,2628,5815,1199000.0,102819.5,52780519,30078,22272,1.6666666666666667,8.474505327245053,3.829922613929493,11.661212124159327,103892.90526235742,1754.788184054791,0.11799568965517242,0.8820043103448276
93924,1095,8639,1092,2432,987100.0,118562.5,21279361,11947,9731,0.0,8.913919413919414,4.0024671052631575,8.325566684238272,84488.8710238615,1781.1468151000252,0.11221868256088788,0.8877813174391121
93926,513,5988,532,1565,453700.0,66759.0,4841540,6964,6520,1.6666666666666667,12.219924812030076,4.153993610223642,6.796087418924789,40841.331800072745,695.2240091901206,0.08159509202453988,0.9184049079754601
93927,1256,11346,1150,3166,350400.0,61259.0,8546920,12943,12496,1.6666666666666667,10.958260869565217,3.9804169298799748,5.719975840284693,31788.465740898122,660.3507687553117,0.09202944942381562,0.9079705505761844
93930,1350,10351,1154,2900,336200.0,56128.75,8481270,12279,11505,0.0,10.13951473136915,4.034827586206896,5.989800236064405,30744.1789328992,690.7134131443929,0.10030421555845284,0.8996957844415472
93932,50,404,38,144,388100.0,51733.0,589788,531,442,1.6666666666666667,11.947368421052632,3.1527777777777777,7.501981327199273,35756.893517964825,1110.7118644067796,0.08597285067873303,0.9140271493212669
93933,2807,17364,2059,5074,599700.0,71462.0,17043902,29819,19423,1.6666666666666667,9.796503156872268,3.9753646038628303,8.391872603621506,53655.205545600875,571.5785908313492,0.1060083406270916,0.8939916593729084
93940,2917,28396,2868,7374,861000.0,86060.0,43948601,55873,31264,1.6666666666666667,10.918061366806137,4.246406292378627,10.004647920055776,75773.57689263302,786.580298176221,0.09173490276356193,0.9082650972364381
93950,1940,19729,1868,5146,929200.0,88026.0,22765039,30790,21597,0.0,11.600107066381156,4.210843373493976,10.555972099152523,81613.38379071747,739.3646963299773,0.0864934944668241,0.9135065055331759
93953,1196,8807,1296,2505,1418400.0,141786.75,30861216,11957,10103,0.0,7.718364197530864,3.9932135728542915,10.00375564007215,119574.31294469556,2581.0166429706446,0.1282787290903692,0.8717212709096308
93955,2396,23348,2458,6119,588100.0,66978.75,20996259,38363,25806,1.6666666666666667,10.473555736371033,4.207223402516751,8.780396767631524,52924.143598560906,547.3049292286839,0.09524916686042005,0.9047508331395799
93960,1527,12874,1316,3560,432200.0,63128.5,9917153,15244,14190,1.6666666666666667,10.943009118541033,4.045224719101124,6.8463530734929545,39102.76220266662,650.5610732091315,0.0927413671599718,0.9072586328400282
94002,2366,25249,2347,6532,1678500.0,156323.75,35877047,39355,27596,0.0,11.766084363016617,4.227648499693815,10.737331979305768,140346.51216270184,911.6261466141532,0.08504855776199449,0.9149514422380055
94005,517,4400,471,1159,923800.0,114793.25,6223924,7479,4871,0.0,10.439490445859873,4.2424503882657465,8.047511504378525,79290.09384654062,832.1866559700495,0.09669472387600082,0.9033052761239991
94010,4031,40745,4076,13930,2000001.0,156748.5,104355763,61973,44821,0.0,10.985279685966633,3.2143575017946877,12.75929913204911,167190.64342669636,1683.8907750149258,0.09093951495950559,0.9090604850404944
94014,3497,33069,3352,8854,865400.0,94989.75,36833188,48405,36421,0.0,10.908711217183772,4.1298847978314885,9.11045665453378,75504.7914755346,760.9376717281273,0.09203481507921255,0.9079651849207875
94015,4373,47537,4287,12401,932200.0,98365.75,52727790,78291,51824,0.0,12.108700723116398,4.18595274574631,9.476875843471941,81085.91486545239,673.4846917270185,0.08272229083050324,0.9172777091694968
94019,1873,17043,1735,4492,1273400.0,134444.5,24617296,22631,18778,0.0,10.902593659942363,4.211041852181657,9.471566334063498,107833.86020275932,1087.7688126905573,0.09239535626797316,0.9076046437320269
94025,4042,39161,4016,10277,2000001.0,166552.0,69097721,62834,43177,0.0,10.757719123505977,4.203853264571373,12.008267688169461,166347.04689035958,1099.6868096890219,0.09301248349815874,0.9069875165018413
94030,2137,21505,2129,5530,1606700.0,129186.25,28786073,31567,23634,0.0,11.104744011272897,4.275226039783002,12.437082119807641,136519.5492110723,911.9039820065258,0.09008208513159008,0.9099179148684099
94038,375,3517,412,988,995800.0,122996.5,4659476,4150,3929,0.0,9.446601941747574,3.9392712550607287,8.096165338038075,84966.51423542769,1122.7653012048193,0.10486128785950624,0.8951387121404938
94040,1835,19938,1804,5157,2000001.0,140364.5,27829847,49838,21742,0.0,12.069290465631928,4.222028311033546,14.248624117921555,168748.00507306008,558.4061760102733,0.08297304755772238,0.9170269524422776
94041,1027,9743,977,2607,1804400.0,144720.25,12345161,24249,10720,0.0,11.023541453428864,4.131185270425776,12.46819294466393,151852.82690404417,509.09979792981153,0.09113805970149254,0.9088619402985074
94043,1884,14728,1692,3894,1341300.0,142510.0,20974740,47915,16420,0.0,9.817966903073286,4.266050333846944,9.411971089748087,113026.12906263123,437.74893039757904,0.10304506699147381,0.8969549330085261
94044,3455,40627,3343,10555,1012200.0,127452.5,48511745,57902,43970,0.0,13.186359557283877,4.1764092846991945,7.9417822325964575,86104.38381515749,837.8250319505371,0.07602911075733455,0.9239708892426655
94061,3040,30546,3017,8058,1558300.0,117158.0,39868318,47346,33563,0.0,11.132250580046403,4.168031769669893,13.300841598525068,133515.79000320274,842.0630676297892,0.08989065339808718,0.9101093466019128
94062,3149,32155,3198,8406,2000001.0,181057.0,81045285,41998,35353,0.0,11.039399624765478,4.199857244825125,11.04625062825519,165199.67804478802,1929.7415353112053,0.090459084094702,0.909540915905298
94063,1539,14945,1535,4051,1002400.0,80741.25,16657101,32389,16480,0.0,10.738762214983714,4.06911873611454,12.414967566144938,88715.7772736285,514.2826576924265,0.09314320388349515,0.9068567961165048
94065,851,8737,874,2217,1545800.0,172529.25,15426616,21846,9611,0.0,10.97025171624714,4.324763193504736,8.959640176955501,128193.62358222198,706.1528884006225,0.09093746748517324,0.9090625325148267
94066,3449,37037,3311,9619,1027400.0,110537.0,44345674,61833,40348,0.0,12.227725762609484,4.208961430502131,9.294625329075332,88469.01394583531,717.1845778144357,0.08206106870229007,0.9179389312977099
94070,3175,32850,3151,8510,1910300.0,188572.75,49960737,48951,36001,0.0,11.432878451285307,4.233254994124559,10.13030779897944,157262.0721408142,1020.6275050560765,0.08752534651815227,0.9124746534818478
94080,4824,52865,4686,13784,963700.0,105471.75,59757145,79388,57551,0.0,12.31092616303884,4.185214741729541,9.13704380556879,83320.37586693646,752.7226407013654,0.081423433128877,0.918576566871123
94085,1221,9900,1138,2727,1217000.0,137006.0,11649411,31283,11038,0.0,9.772407732864675,4.078107810781078,8.882822650102915,102893.35784520498,372.3879103666528,0.10309838738901975,0.8969016126109802
94086,2721,25059,2673,6644,1504000.0,144019.75,30757781,69116,27732,0.0,10.392817059483725,4.181216134858519,10.443012156318838,126623.78031667948,445.0167978470976,0.0963868455214193,0.9036131544785807
94087,4290,47216,4421,12169,1945100.0,165074.75,52424349,78111,51637,0.0,11.650305360778104,4.232558139534884,11.783146725952939,161900.70908957292,671.1519376272228,0.08561690260859461,0.9143830973914054
94089,2243,15155,2205,4546,338100.0,124737.75,15409027,32996,17360,0.0,7.890249433106576,3.827100747910251,2.7104866008886646,28813.780350492023,466.9968177960965,0.12701612903225806,0.8729838709677419
94102,203,2187,285,566,968000.0,49408.5,10645005,29964,2472,0.0,8.385964912280702,4.222614840989399,19.591770646751065,89564.2994960507,355.25981177412893,0.11529126213592233,0.8847087378640777
94103,317,3373,442,987,960000.0,78377.25,17463745,40487,3815,0.0,8.34841628959276,3.7386018237082066,12.248452197544568,85187.27323630007,431.3420357151678,0.11585845347313237,0.8841415465268676
94107,986,10176,1043,2429,1134600.0,162038.75,33624733,63447,11219,0.0,10.701821668264621,4.595306710580486,7.002028835695166,94584.7537242175,529.9656878969848,0.0929672876370443,0.9070327123629557
94108,74,682,96,246,1129100.0,63934.0,6708586,10860,778,0.0,7.875,3.073170731707317,17.66039978728063,102036.88264288071,617.733517495396,0.12339331619537275,0.8766066838046273
94109,616,6242,677,1607,1171200.0,96478.5,44974811,75706,6919,0.0,10.129985228951256,4.267579340385812,12.139492218473546,102046.90241994674,594.07194938314,0.0978465096112155,0.9021534903887845
94110,3566,36317,3464,9386,1233600.0,135249.0,72178512,81152,39781,0.0,11.513568129330254,4.249200937566589,9.120954683583612,104410.77280919284,889.4236987381704,0.08707674517985974,0.9129232548201403
94111,33,290,53,59,1183200.0,127081.25,3913355,7265,343,0.0,6.09433962264151,5.47457627118644,9.310578861948557,100675.75002540265,538.6586373021336,0.15451895043731778,0.8454810495626822
94112,6313,65093,6124,17081,1022100.0,100561.75,76252573,81665,71217,0.0,11.660026126714566,4.180434400796206,10.16390426777577,88735.30254358244,933.7240311026756,0.08599070446663015,0.9140092955333698
94114,2213,24302,2225,5836,1593400.0,162433.0,62202022,58391,26527,0.0,11.916853932584269,4.543351610692255,9.80958302807927,132805.2363693325,1065.267284341765,0.08387680476495646,0.9161231952350435
94115,975,9882,1031,2381,1515600.0,125357.25,57234018,49827,10913,0.0,10.530552861299709,4.5598488030239395,12.090246076712756,129108.9487298583,1148.6547052802698,0.09447447997800788,0.9055255200219922
94116,4309,49649,4192,12930,1188000.0,119540.0,67412916,61943,53841,0.0,12.87166030534351,4.17308584686775,9.938096034800067,101613.09659780425,1088.3056358264857,0.07785888077858881,0.9221411192214112
94117,1305,14715,1350,3414,1478600.0,166127.0,48063467,55357,16065,0.0,11.866666666666667,4.69244288224956,8.900419558530523,123006.45033366513,868.2455154722979,0.08403361344537816,0.9159663865546218
94118,2006,22654,1983,6091,1609400.0,125776.0,71791615,50600,24637,0.0,12.4357034795764,4.048596289607618,12.795763897722937,137060.52309904402,1418.8066205533596,0.08048869586394447,0.9195113041360555
94121,2686,31216,2675,10067,1506400.0,105578.75,63863648,52480,33891,0.0,12.673644859813084,3.367636833217443,14.268022684489067,130230.16678914984,1216.9140243902439,0.07892950930925614,0.9210704906907439
94122,4237,50465,4208,13360,1239600.0,121133.75,76386683,77989,54673,0.0,12.999524714828897,4.094461077844311,10.233316478685751,105906.62155110005,979.4545769275154,0.07696669288314159,0.9230333071168584
94123,1211,11637,1240,2838,2000001.0,170930.75,53963729,45378,12877,0.0,10.361290322580645,4.5271317829457365,11.70065070211182,165988.77186706464,1189.2046586451584,0.09629572105304031,0.9037042789469597
94124,2375,21217,2323,5684,873900.0,63396.5,26438341,32810,23540,0.0,10.155832974601807,4.150598170302604,13.784672655430505,79034.73306788433,805.8013105760439,0.09868309260832625,0.9013169073916737
94127,2502,26210,2497,6768,1572100.0,171917.0,48528060,31486,28707,0.0,11.498598317981578,4.242316784869977,9.144529045993124,130413.13775804176,1541.2583370386837,0.08698226913296409,0.9130177308670359
94131,2519,26692,2527,6795,1458500.0,160870.75,49144001,48183,29219,0.0,11.5595567867036,4.298896247240618,9.066284579390597,121659.71180229865,1019.9448145611523,0.08648482152024367,0.9135151784797563
94132,1743,17985,1732,4662,1171000.0,83772.0,26580890,35294,19717,0.0,11.390300230946883,4.231660231660232,13.978417609702525,103300.55322592377,753.1277270924237,0.08784297814069078,0.9121570218593092
94133,514,5772,593,1618,1393700.0,69013.25,23554186,26460,6365,0.0,10.600337268128161,3.88504326328801,20.19467276211452,125084.65905399638,890.1808767951625,0.09316575019638648,0.9068342498036135
94134,2971,30963,2953,8083,925900.0,82522.5,33908318,40691,33916,0.0,11.491364713850322,4.198193739948039,11.219970311127268,81787.31645005516,833.3124769605072,0.08706805047765066,0.9129319495223494
94301,1436,16127,1456,4194,2000001.0,166770.75,36879745,27279,17583,0.0,12.0625,4.1876490224129705,11.992516673337501,166328.88898564922,1351.9463690017963,0.08280725700961156,0.9171927429903884
94304,119,597,79,207,2000001.0,138535.5,3443464,6899,676,0.0,9.063291139240507,3.4589371980676327,14.43674004136124,168934.95675308403,499.12509059283957,0.11686390532544379,0.8831360946745562
94305,184,2526,196,643,2000001.0,61098.0,6416118,5600,2722,0.0,13.826530612244898,4.214618973561431,32.73431208877541,181484.43357349353,1145.735357142857,0.07200587803085966,0.9279941219691403
94306,2371,24436,2435,6290,2000001.0,159668.75,33287134,40834,26871,0.0,11.009034907597536,4.2618441971383145,12.525938857791521,166933.05502444194,815.1818092765833,0.09061813851363924,0.9093818614863608
94401,1928,18297,1867,4748,944300.0,95405.0,25144886,43202,20164,0.0,10.83288698446706,4.259688289806234,9.897804098317698,82357.34927187626,582.0306004351651,0.09259075580242015,0.9074092441975798
94402,2317,25874,2334,6695,1882300.0,164573.5,43117998,40295,28208,0.0,12.07840616966581,4.21075429424944,11.437442844686418,156713.20961525373,1070.0582702568556,0.0827424844015882,0.9172575155984118
94403,3217,34553,3136,8906,1499300.0,137460.75,45586679,65499,37689,0.0,12.044005102040817,4.240961149786661,10.907113485122117,126725.39309695903,695.9904578695858,0.08320730186526573,0.9167926981347343
94404,2190,22076,2140,5658,1404600.0,153734.25,36333665,61892,24216,0.0,11.339252336448599,4.2887946270767054,9.136545694924846,117608.83069427809,587.0494571188522,0.08837132474397093,0.9116286752560291
94501,4260,44246,4090,11672,969500.0,95619.75,67063354,84999,48336,0.0,11.859657701711491,4.155757368060315,10.139118749003213,84538.59569105893,788.9899175284415,0.08461602118503807,0.9153839788149619
94502,1259,13083,1279,3312,978600.0,161648.0,19318130,21978,14362,0.0,11.213448006254886,4.330314009661835,6.053894882708106,81596.39835945124,878.975793975794,0.08905444924105278,0.9109455507589472
94503,2311,19526,2276,5130,557800.0,106723.25,20936400,24614,21802,0.0,9.594463971880492,4.25672514619883,5.226602450731214,48177.60182482081,850.5890956366295,0.10439409228511146,0.8956059077148886
94508,310,2722,345,763,684400.0,100155.0,6507385,4028,3067,0.0,8.788405797101449,3.9737876802096985,6.8334082172632415,59438.232632358304,1615.5374875868918,0.11248777306814477,0.8875122269318553
94509,8370,62802,8075,16706,435600.0,66363.0,62688885,82686,70877,0.0,8.813869969040248,4.260265772776248,6.5638985579313776,39233.01102217355,758.1559756186053,0.11392976565035202,0.8860702343496479
