zipcode,State,CountyName,City,2018,2019,2020,2021,mean_2018_2021,percent_increase_2018_2021
92532,CA,Riverside County,Lake Elsinore,399023.0178219606,406849.2504182093,425195.85673514666,526352.451592713,439355.14414200734,31.91
93203,CA,Kern County,Arvin,174221.3376865187,184880.50616008157,200185.07579123531,229197.64975153108,197121.14234734167,31.56
92354,CA,San Bernardino County,Loma Linda,424174.23535388726,432114.2930919922,453701.1499884075,528089.2778410318,459519.7390688297,24.5
93023,CA,Ventura County,Ojai,756452.7269443079,772382.8966401237,808985.5636124503,970314.3152672256,827033.8756160269,28.27
93630,CA,Fresno County,Kerman,261668.4831131691,274352.72163779597,292020.2767993492,341475.57027968817,292379.2629575006,30.5
92251,CA,Imperial County,Imperial,251488.98600364488,261941.7633239196,277738.4723941944,313371.8798727409,276135.27539862494,24.61
92663,CA,Orange County,Newport Beach,1477650.316859701,1439051.308529039,1524599.6357601325,1774500.6283842928,1553950.4723832912,20.09
92082,CA,San Diego County,Valley Center,624709.9522318424,624254.5854770947,660590.1437012415,783060.0704208357,673153.6879577535,25.35
92225,CA,Riverside County,Blythe,160141.31293138888,164500.89683014588,177913.5504495513,202862.9960826575,176354.68907343587,26.68
91202,CA,Los Angeles County,Glendale,779300.8284924462,824178.5725118058,873342.061972925,996389.1833713268,868302.661587126,27.86
95110,CA,Santa Clara County,San Jose,829666.9362790347,844899.6506404527,846544.4674183726,908697.3113068198,857452.09141117,9.53
92501,CA,Riverside County,Riverside,350028.9669186277,364968.10728028906,388473.4832688014,459740.55369699583,390802.7777911785,31.34
93041,CA,Ventura County,Port Hueneme,421037.5602766771,431791.16356237215,453073.8454966887,520418.4697612424,456580.2597742451,23.6
93263,CA,Kern County,Shafter,227803.8926184394,242719.62814577844,261758.52764100372,300973.5322906657,258313.89517397183,32.12
94579,CA,Alameda County,San Leandro,712790.014275962,717528.1222793817,751333.680532841,873590.8949573528,763810.6780113844,22.56
92108,CA,San Diego County,San Diego,436863.27432831266,438251.5775604136,441931.3951846622,497885.735395163,453732.9956171379,13.97
90068,CA,Los Angeles County,Los Angeles,1319883.2416794985,1368817.5851595462,1428667.8341279489,1596653.69573192,1428505.5891747284,20.97
92887,CA,Orange County,Yorba Linda,919631.9714688992,911878.5180182778,953310.5336581032,1110438.1808631562,973814.8010021092,20.75
90069,CA,Los Angeles County,West Hollywood,1147808.1396109909,1202829.3814670658,1211204.7603109118,1286437.4073774556,1212069.922191606,12.08
95841,CA,Sacramento County,Sacramento,297639.8197234026,312052.04808469204,335321.1797562865,400373.56205106573,336346.65240386175,34.52
94703,CA,Alameda County,Berkeley,1139403.8370243318,1142990.002515982,1194625.7380273133,1333280.4977279971,1202575.018823906,17.02
92106,CA,San Diego County,San Diego,1082315.9832018984,1090951.87576368,1152645.8243626333,1356571.078885969,1170621.1905535453,25.34
92865,CA,Orange County,Orange,630507.2223880361,638443.5739294555,675879.3342115761,776606.511762477,680359.1605728862,23.17
90715,CA,Los Angeles County,Lakewood,521618.60647985525,543809.1495674668,578739.1047410222,670799.2337090395,578741.5236243459,28.6
95138,CA,Santa Clara County,,1264806.2159945488,1276907.3705972943,1294538.9532516373,1532656.3538359106,1342227.2234198477,21.18
92344,CA,San Bernardino County,Hesperia,327197.73397420853,334095.856238277,353400.10828223143,434887.59777170775,362395.3240666062,32.91
90732,CA,Los Angeles County,Los Angeles,650759.3303715709,664228.3487785625,692956.5200120647,789249.7353924172,699298.4836386539,21.28
90603,CA,Los Angeles County,Whittier,608313.9905260156,620860.3294235159,656704.7260694489,757520.5699165082,660849.9039838722,24.53
91101,CA,Los Angeles County,Pasadena,619231.5688541429,631119.4829266635,644237.6125774268,698110.7572834379,648174.8554104178,12.74
93908,CA,Monterey County,Salinas,782521.2687968645,815519.9085344168,847690.8771017175,997962.1919352168,860923.5615920539,27.53
95367,CA,Stanislaus County,Riverbank,325554.4854040159,338471.13413968304,358448.09890198807,424625.9900419871,361774.92712191853,30.43
93927,CA,Monterey County,Greenfield,333731.5738086106,355541.87387828063,387786.9084373357,456470.7450590906,383382.7752958294,36.78
92587,CA,Riverside County,Menifee,415284.6396875466,426616.41834689194,447002.929351409,547020.5952109633,458981.14564920275,31.72
93210,CA,Fresno County,Coalinga,184194.92684425553,194498.79385706785,203935.8639873193,228639.7383071133,202817.33074893898,24.13
90670,CA,Los Angeles County,Santa Fe Springs,500095.92122328695,518827.26419545914,554042.0530920316,634966.3138871993,551982.8880994943,26.97
94552,CA,Alameda County,Castro Valley,988696.1194843152,1006139.9754141332,1041828.220646165,1273120.8560056242,1077446.2928875594,28.77
94022,CA,Santa Clara County,Los Altos,3612913.538044648,3696494.615742794,3717749.8059436865,4209117.2321732445,3809068.7979760934,16.5
91602,CA,Los Angeles County,Los Angeles,792823.8966695409,821161.4857702974,857339.3698755506,967118.417637252,859610.7924881603,21.98
93444,CA,San Luis Obispo County,Nipomo,622445.0461026357,627591.3376632439,650732.4654983983,735925.8043198731,659173.6633960378,18.23
94564,CA,Contra Costa County,Pinole,583428.064753261,598086.9058286276,627664.4273878707,739723.8492349571,637225.8118011792,26.79
93015,CA,Ventura County,Fillmore,480381.0319997915,494718.1712636177,518385.18572854873,597412.3038039483,522724.17319897655,24.36
90254,CA,Los Angeles County,Hermosa Beach,1647634.1548927615,1701978.9036055813,1727008.8684686904,1967101.3232382145,1760930.812551312,19.39
90048,CA,Los Angeles County,Los Angeles,1464759.8518166651,1557308.0740195818,1631443.305509526,1785666.6102655125,1609794.4604028212,21.91
94127,CA,San Francisco County,San Francisco,1729332.1509981889,1708722.186887227,1773444.8797886542,1876797.6618154736,1772074.219872386,8.53
91902,CA,San Diego County,Bonita,661040.7833201155,672941.1287035377,719056.5636401383,859978.9728440545,728254.3621269615,30.09
92586,CA,Riverside County,Menifee,279240.5752092788,288926.46073027694,304625.7342966824,362998.7358161288,308947.87651309173,29.99
92808,CA,Orange County,Anaheim,760073.2795519009,754631.815246427,786135.4095043087,905730.385380169,801642.7224207014,19.16
94563,CA,Contra Costa County,Orinda,1512573.1430551866,1503635.1884070763,1551741.0377254114,1834508.9732022511,1600614.5855974813,21.28
90265,CA,Los Angeles County,Malibu,2237446.8499501534,2422954.0143796196,2382213.3327060747,2910468.338517785,2488270.633888408,30.08
90210,CA,Los Angeles County,Beverly Hills,3751928.5584302465,4536398.68786504,4716686.245932258,5166800.037123142,4542953.382337671,37.71
94706,CA,Alameda County,Albany,1026067.7298791418,1041004.047107885,1075194.5116054455,1213129.458837864,1088848.9368575842,18.23
92603,CA,Orange County,Irvine,1227133.8200183397,1211020.005095354,1230848.555555824,1383291.3954207802,1263073.4440225745,12.73
90502,CA,Los Angeles County,West Carson,495701.30447304575,523132.04616533994,550363.1015634813,636097.5263523202,551323.4946385468,28.32
96161,CA,Nevada County,Truckee,664575.1401541089,686228.4773266312,708907.6230486524,972613.6875989696,758081.2320320904,46.35
90814,CA,Los Angeles County,Long Beach,706484.7902422921,733907.0177362353,767345.9485260308,878396.9662521379,771533.680689174,24.33
95304,CA,San Joaquin County,Tracy,557580.4129903374,582247.8806627825,604342.6937572048,756170.8848843799,625085.4680736761,35.62
92264,CA,Riverside County,Palm Springs,367720.2413611059,386718.6564113179,407438.6832371643,506661.21930986975,417134.7000798644,37.78
93103,CA,Santa Barbara County,Santa Barbara,1139857.1467509829,1137406.0747554356,1159114.472185824,1392761.8632150665,1207284.8892268273,22.19
95959,CA,Nevada County,Nevada City,464557.1130383315,471833.91256697365,488309.59457571246,577834.2395046278,500633.71492141136,24.38
91506,CA,Los Angeles County,Burbank,821069.7447049302,853660.9892976907,909890.4311231296,1057288.6909034336,910477.464007296,28.77
91901,CA,San Diego County,Alpine,616856.1732116491,614762.4456497558,649952.7338292242,770645.7270226121,663054.2699283103,24.93
91501,CA,Los Angeles County,Burbank,798292.824871399,826680.5386709512,867961.0994261672,1008313.2972857044,875311.9400635554,26.31
95963,CA,Glenn County,Orland,255658.16885879665,279115.5380908793,307192.2816752446,352861.2724804574,298706.8152763445,38.02
91203,CA,Los Angeles County,Glendale,570951.6615957725,595985.4646267727,616979.4421519835,688657.904449459,618143.6182059969,20.62
95357,CA,Stanislaus County,Modesto,340334.17719748523,356984.57440265076,378904.151238593,451704.68501464446,381981.8969633434,32.72
95816,CA,Sacramento County,Sacramento,617156.2124840718,630598.2526083835,659578.8273784178,735986.7158711596,660830.0020855082,19.25
91361,CA,Ventura County,Westlake Village,1043705.764175616,1054392.73737475,1091111.1835819085,1268213.3597033704,1114355.7612089112,21.51
91345,CA,Los Angeles County,Los Angeles,528291.3177387953,557674.6917564707,602413.1616569628,708089.8381962556,599117.2523371212,34.03
95366,CA,San Joaquin County,Ripon,464774.9487009728,483446.6442791042,507430.9764036204,600916.8119873288,514142.34534275654,29.29
94301,CA,Santa Clara County,Palo Alto,3846551.728566812,3799401.374099686,3742922.937610958,4015327.0055223256,3851050.761449945,4.39
95519,CA,Humboldt County,McKinleyville,423605.5886586968,444027.14040650567,460153.76730148634,504670.9102701919,458114.3516592202,19.14
94949,CA,Marin County,Novato,872621.7319317736,884810.2580802956,923767.1341237946,1087798.6426681571,942249.4417010052,24.66
91204,CA,Los Angeles County,Glendale,564972.6318361227,588635.6606581883,612904.9192669558,681298.7570099452,611952.9921928031,20.59
92582,CA,Riverside County,San Jacinto,313179.6969635669,326449.51236746804,346723.80227962526,426711.8990768663,353266.2276718816,36.25
95602,CA,Placer County,Auburn,493072.0205051109,508500.9421579482,527882.7158057886,627443.0441647355,539224.6806583958,27.25
95819,CA,Sacramento County,Sacramento,589822.2212996742,606052.9657499228,641954.0225630733,711283.5131417689,637278.1806886098,20.59
92010,CA,San Diego County,Carlsbad,704868.932680734,723243.4493427868,760812.0066583897,911228.345554017,775038.1835589819,29.28
95673,CA,Sacramento County,Rio Linda,322256.20625558525,334321.3926459904,357124.38330639055,421596.6977631307,358824.66999277426,30.83
94945,CA,Marin County,Novato,849654.2031294513,854093.2609586417,851692.1239762934,984479.991934282,884979.8949996671,15.87
93268,CA,Kern County,Taft,122402.34393830564,129002.49548341654,136701.25387928376,157928.08012335288,136508.54335608968,29.02
93111,CA,Santa Barbara County,Santa Barbara,1041544.0491265872,1049816.7360866417,1074101.3791697896,1285799.2634057717,1112815.3569471976,23.45
95334,CA,Merced County,Livingston,269938.64649119746,290299.50755923765,309322.0909792621,363040.4106167632,308150.1639116151,34.49
91723,CA,Los Angeles County,Covina,527703.7424751574,547425.0143973018,583131.0332592437,672932.6502713128,582798.110100754,27.52
94595,CA,Contra Costa County,Walnut Creek,648125.2314217566,660977.2790415637,689250.4095863703,732314.3945883614,682666.828659513,12.99
92270,CA,Riverside County,Rancho Mirage,496268.9373189672,515213.3768332466,539987.4389220229,663324.3081883724,553698.5153156522,33.66
94618,CA,Alameda County,Oakland,1575939.2977667812,1566699.8836177073,1597380.752663265,1784200.1782938407,1631055.0280853985,13.22
90245,CA,Los Angeles County,El Segundo,1181205.535303271,1224305.8936576217,1289129.162681028,1500604.324376028,1298811.2290044872,27.04
92637,CA,Orange County,Laguna Woods,342776.89458863734,337964.7249511528,351872.9705769681,388005.036762612,355154.9067198425,13.19
93930,CA,Monterey County,King City,317259.89727090806,336304.2771693141,357392.11459561466,428428.4882952157,359846.1943327631,35.04
96130,CA,Lassen County,Susanville,175904.10696841156,184356.55093332403,196538.0446736378,223504.95120388188,195075.91344481384,27.06
95448,CA,Sonoma County,Healdsburg,949373.9479142808,952071.6354375724,948759.2455766062,1044103.517662397,973577.0866477141,9.98
91914,CA,San Diego County,Chula Vista,694596.0461404873,699556.8594038171,740119.5091031777,890202.7999374494,756118.8036462328,28.16
93247,CA,Tulare County,Lindsay,182553.13369124304,193724.9088345169,206376.5805679467,242512.95367330257,206291.89419175228,32.85
91381,CA,Los Angeles County,Stevenson Ranch,658534.3204004536,671502.764233176,699257.3176926303,817901.0511724831,711798.8633746859,24.2
93013,CA,Santa Barbara County,Carpinteria,909464.0240108938,910742.5814435566,912830.6102309396,1075204.087042665,952060.3256820138,18.22
94019,CA,San Mateo County,Half Moon Bay,1209684.571105176,1186641.5004495292,1213253.871250779,1402352.1860180895,1252983.0322058934,15.93
93110,CA,Santa Barbara County,Santa Barbara,1168543.021903288,1187742.5747366797,1194211.221239952,1439912.1825791232,1247602.2501147606,23.22
94702,CA,Alameda County,Berkeley,1066857.8034763392,1069081.3596235155,1125342.521720887,1250840.7402645748,1128030.606271329,17.25
93631,CA,Fresno County,Kingsburg,309479.8827069188,322650.4146903139,337466.7126020061,384431.9167131535,338507.2316780981,24.22
90701,CA,Los Angeles County,Artesia,561191.0364072808,583165.0337265846,616706.7414689445,699263.7964573501,615081.65201504,24.6
92617,CA,Orange County,Irvine,,574504.1013657651,597275.444027441,644835.6911819244,605538.4121917102,
95650,CA,Placer County,Loomis,602646.9507324811,624957.7371821003,658144.3769754522,806880.21237597,673157.3193165009,33.89
93728,CA,Fresno County,Fresno,178996.6834889934,194696.4052808039,207030.5539341661,242681.90872294895,205851.3878567281,35.58
94305,CA,Santa Clara County,Stanford,2539515.8043052983,2546824.4405690455,2526624.6723847874,2779737.328211279,2598175.5613676026,9.46
95422,CA,Lake County,Clearlake,151039.06151008626,166292.44576676167,174760.63352657075,207669.87297494823,174940.50344459174,37.49
94041,CA,Santa Clara County,Mountain View,2007690.9021636832,1977184.0023012832,1977049.528798138,2141916.0824120967,2025960.1289188003,6.69
95203,CA,San Joaquin County,Stockton,231841.72421694023,250446.7664546252,270472.0670631581,321152.63278170646,268478.2976291075,38.52
94502,CA,Alameda County,Alameda,964530.5427171482,948039.868215712,978442.1317829532,1129426.3046252728,1005109.7118352716,17.1
90232,CA,Los Angeles County,Culver City,1301156.1999350537,1395672.944550487,1469235.2348711109,1627636.7295603773,1448425.2772292572,25.09
95742,CA,Sacramento County,Rancho Cordova,463274.7037169388,474038.20908873086,492752.0761192299,592148.2339908802,505553.30572894495,27.82
91436,CA,Los Angeles County,Los Angeles,1435057.3059884608,1513323.557924372,1621999.8197554469,1879765.364858173,1612536.5121316132,30.99
93250,CA,Kern County,Mc Farland,186255.44765637815,195860.054784723,205704.61066350376,233182.9348528892,205250.7619893735,25.2
96021,CA,Tehama County,Corning,196911.48490604557,221944.84860813376,248344.67423490933,288449.6641836402,238912.66798318224,46.49
95437,CA,Mendocino County,Fort Bragg,518714.75397474464,545422.8787075189,579902.9115442879,664518.9886047762,577139.8832078319,28.11
92845,CA,Orange County,Garden Grove,673321.9143175073,686498.0933163621,727449.4766481258,831757.8488598187,729756.8332854535,23.53
92866,CA,Orange County,Orange,705322.2523752403,715020.864149043,740907.0070113745,849327.7721483469,752644.4739210012,20.42
94960,CA,Marin County,San Anselmo,1311572.0256477192,1296642.5968562537,1346315.7927097315,1588474.8475984482,1385751.3157030381,21.11
94805,CA,Contra Costa County,Richmond,611142.7920295437,623836.5730464803,660465.5994717925,750180.4557460173,661406.3550734585,22.75
94612,CA,Alameda County,Oakland,795842.8249533739,807266.5751902504,767865.9223929889,759356.1310318575,782582.8633921177,-4.58
92118,CA,San Diego County,Coronado,1628317.697248782,1653036.0454149172,1670552.9035538614,1934623.8934840576,1721632.6349254046,18.81
93636,CA,Madera County,Madera,340582.48406839377,363802.952439788,388299.6403892135,461156.04116557934,388460.27951574366,35.4
93648,CA,Fresno County,Parlier,189498.3024063204,201913.42501256263,217314.33390976465,256030.85919120043,216189.23012996203,35.11
95388,CA,Merced County,Winton,202200.11171223677,226648.76410831095,244701.28808374915,297569.09554206673,242779.8148615909,47.17
93923,CA,Monterey County,Carmel-by-the-Sea,1450781.2267052475,1486853.8326706607,1524823.8877908157,1875088.558745866,1584386.8764781475,29.25
93950,CA,Monterey County,Pacific Grove,970315.371028215,983587.3901325264,1011694.3628699596,1193273.7439272578,1039717.7169894897,22.98
94542,CA,Alameda County,Hayward,933276.8784830044,913081.4864513552,946132.8074382492,1158878.2558370575,987842.3570524165,24.17
93402,CA,San Luis Obispo County,Los Osos,595253.6098358041,610299.4287806374,636342.7571938992,723243.9334422541,641284.9323131487,21.5
91502,CA,Los Angeles County,Burbank,591323.2731302181,620130.6086311045,638925.9478106274,712451.3458889237,640707.7938652185,20.48
91208,CA,Los Angeles County,Glendale,1026830.66649183,1058935.805282694,1109167.4563934775,1283461.8742986014,1119598.9506166507,24.99
93221,CA,Tulare County,Exeter,243111.38120344584,255326.62094687,268756.9795581708,313830.43363080296,270256.35383482237,29.09
96022,CA,Tehama County,Cottonwood,260006.411559372,275892.6110987092,294708.39412734803,346068.5006292912,294168.9793536801,33.1
94556,CA,Contra Costa County,Moraga,1189252.446694124,1206195.8224748434,1262772.3962901218,1499959.212519522,1289544.9694946527,26.13
93723,CA,Fresno County,Fresno,356868.9229039256,371048.4130354415,385018.6332376288,450861.7880864211,390949.4393158542,26.34
90623,CA,Orange County,La Palma,716527.188805372,730043.9412122072,772168.8141062204,884218.0539640548,775739.4995219635,23.4
90248,CA,Los Angeles County,Gardena,557583.3504403834,588537.2239596088,623705.4821238236,706952.4821328126,619194.6346641572,26.79
95066,CA,Santa Cruz County,Scotts Valley,947662.83845969,948850.4141042008,977446.3513159532,1146158.053728702,1005029.4144021365,20.95
94705,CA,Alameda County,Berkeley,1724045.6650158605,1679160.4157587,1734557.162549384,2020637.343126266,1789600.1466125527,17.2
95252,CA,Calaveras County,Valley Springs,335239.7171055761,347860.5040010772,364143.75141134224,439025.7383140792,371567.4277080187,30.96
93514,CA,Inyo County,Bishop,397509.58172348415,417082.4802649104,436587.7392513061,494168.8456188568,436337.16171463934,24.32
94105,CA,San Francisco County,San Francisco,1289034.966938787,1301709.5729363656,1277913.4703353744,1262354.3659322718,1282753.0940356997,-2.07
95540,CA,Humboldt County,Fortuna,366843.98685870296,387094.34666468744,398690.3249098326,434454.5140253858,396770.79311465216,18.43
95490,CA,Mendocino County,Willits,406645.319007344,417079.83381965786,439382.1872477746,481549.1304423141,436164.11762927263,18.42
91105,CA,Los Angeles County,Pasadena,1275749.1609177445,1319033.828050909,1351490.3423933312,1518125.7190439869,1366099.762601493,19.0
90716,CA,Los Angeles County,Hawaiian Gardens,404180.3165266623,430447.90165052,456147.1217702487,521016.59605765593,452947.9840012718,28.91
95817,CA,Sacramento County,Sacramento,345132.9284337806,360324.5334920646,392243.9962708024,460614.70652083,389579.04117936944,33.46
95360,CA,Stanislaus County,Newman,284535.6783347589,305110.7887904158,327221.95109099074,388129.23931624234,326249.4143831019,36.41
90305,CA,Los Angeles County,Inglewood,561631.2318216098,626876.7011543178,677745.7454839452,774134.0002987041,660096.9196896442,37.84
95030,CA,Santa Clara County,Los Gatos,2529830.324873191,2535936.111911349,2591465.866701325,3019339.0476394123,2669142.8377813194,19.35
95130,CA,Santa Clara County,San Jose,1489374.7188641615,1457894.5386636325,1479581.324469151,1687024.404364101,1528468.7465902613,13.27
94904,CA,Marin County,Kentfield,1709970.6181695722,1699932.1147581865,1780287.3026418078,2079464.7472685247,1817413.6957095228,21.61
93241,CA,Kern County,Lamont,132690.85628585576,144766.25611781204,156574.5068960039,178286.45095073807,153079.51756260244,34.36
93622,CA,Fresno County,Firebaugh,202663.14313500305,214248.0586033756,226053.50947557137,260252.8299320913,225804.3852865103,28.42
93301,CA,Kern County,Bakersfield,188185.42025894343,197758.6539677873,214803.27154441524,245206.82115101055,211488.54173053915,30.3
91377,CA,Ventura County,Oak Park,799690.3661434189,812561.1465233403,838415.3925591331,942181.9928769824,848212.2245257186,17.82
95640,CA,Amador County,Ione,347515.5770296147,358666.61324431933,374152.8049761268,433657.6849933815,378498.1700608606,24.79
95832,CA,Sacramento County,Sacramento,294604.5400939465,308608.0488714336,332199.231805322,397872.999183577,333321.2049885698,35.05
95326,CA,Stanislaus County,Hughson,367108.6582088957,380869.94461518823,404628.1391435247,478076.644751702,407670.84667982766,30.23
95948,CA,Butte County,Gridley,230379.20010333063,254963.03691401647,273819.91633676615,314349.04884061153,268377.8005486812,36.45
93433,CA,San Luis Obispo County,Grover Beach,530333.8093604647,537982.5420762965,556405.9673946039,629108.3812427489,563457.6750185285,18.62
92274,CA,Riverside County,Thermal,147370.29158686317,159295.4478332776,173748.1722588461,210633.9535658378,172761.96631120617,42.93
92014,CA,San Diego County,San Diego,1639779.590851524,1626656.470709122,1686399.1394834034,2009019.750713088,1740463.7379392842,22.52
94517,CA,Contra Costa County,Clayton,808869.0739230089,816891.988167284,851282.5161822404,1005474.080074774,870629.4145868269,24.31
91108,CA,Los Angeles County,San Marino,2299757.0407902296,2327280.2118265145,2362232.978724532,2470936.1353621436,2365051.591675855,7.44
94108,CA,San Francisco County,San Francisco,1106727.8041916771,1090704.5826968148,1081251.5878021263,1066741.6907885743,1086356.4163697981,-3.61
93204,CA,Kings County,Avenal,141800.4426453748,152042.3492198744,165106.89928437184,192143.31184144397,162773.25074776626,35.5
95320,CA,San Joaquin County,Escalon,420559.30511376954,435052.5190033864,457810.134579131,542948.8597847496,464092.7046202591,29.1
90013,CA,Los Angeles County,Los Angeles,677588.3130370063,689418.5067961435,686788.5684693955,678121.4439064735,682979.2080522546,0.08
92567,CA,Riverside County,Nuevo,360216.23787603487,372909.8085386204,397524.1332676059,469198.3572620738,399962.1342360838,30.25
95605,CA,Yolo County,West Sacramento,298325.36312188616,314609.7329213998,333133.93234342843,386965.831830751,333258.71505436633,29.71
90293,CA,Los Angeles County,Los Angeles,873049.2255910077,896887.6527099707,914302.6535791606,962877.1841303792,911779.1790026296,10.29
92625,CA,Orange County,Newport Beach,2444025.86879704,2387181.0729695344,2505938.3087145705,2897884.594930356,2558757.4613528755,18.57
91207,CA,Los Angeles County,Glendale,1080020.854184202,1118600.346270148,1176035.979009203,1357268.5577927055,1182981.4343140644,25.67
92408,CA,San Bernardino County,San Bernardino,277890.5861520429,297639.74381815497,321251.12930115906,375081.6524257786,317965.7779242839,34.97
95315,CA,Merced County,Delhi,256376.1723929324,276712.12502059375,297152.6879708313,348987.1120653338,294807.0243624228,36.12
94920,CA,Marin County,Tiburon,2563812.4543057703,2540707.0622963933,2569741.0145767797,3003106.300629133,2669341.7079520193,17.13
94708,CA,Alameda County,Berkeley,1351968.4323013087,1346101.1854356609,1379820.6378560162,1574038.7274564323,1412982.2457623547,16.43
95453,CA,Lake County,Lakeport,300991.43529671733,313632.6041704283,323869.06944966805,369505.4727437169,326999.64541513263,22.76
92313,CA,San Bernardino County,Grand Terrace,391602.2462380969,394449.185598283,415356.7151555355,491853.842107652,423315.4972748919,25.6
94707,CA,Alameda County,Berkeley,1449060.2026971492,1407705.6086350896,1455061.087932716,1660386.616499734,1493053.3789411723,14.58
90755,CA,Los Angeles County,Signal Hill,524059.28278074367,545977.9968730457,558415.1397984544,630585.5159729158,564759.4838562899,20.33
95953,CA,Sutter County,Live Oak,255660.31426210972,271888.7933128808,294467.9754569671,353301.4618749267,293829.63622672105,38.19
94507,CA,Contra Costa County,Alamo,1757154.3404919754,1761707.388856139,1815146.42123405,2219323.125585902,1888332.8190420168,26.3
90040,CA,Los Angeles County,Commerce,461844.1908921751,488108.1610376678,522816.490664984,589921.6283184313,515672.6177283146,27.73
90402,CA,Los Angeles County,Santa Monica,3501122.4053271697,3805120.458369745,3841022.6038134266,4126683.82714107,3818487.323662853,17.87
93505,CA,Kern County,California City,149229.6677744877,165913.00352653817,175495.07107616577,218091.28159631215,177182.25599337596,46.14
94709,CA,Alameda County,Berkeley,1286578.594678539,1248808.626022095,1248796.099352163,1343766.1462578145,1281987.3665776527,4.44
93109,CA,Santa Barbara County,Santa Barbara,1392127.0593962783,1411188.2728396244,1431214.689868417,1777790.383325861,1503080.101357545,27.7
93647,CA,Tulare County,Orosi,176850.33477612495,188480.44764913936,203131.3086482256,236354.69591511527,201204.1967471513,33.65
94065,CA,San Mateo County,Redwood City,1571487.7684352857,1564937.4712137375,1580495.4249065088,1714631.5592216246,1607888.055944289,9.11
90010,CA,Los Angeles County,Los Angeles,889960.5562223572,931600.7950774056,941130.286541516,982382.9009937895,936268.6347087671,10.38
92075,CA,San Diego County,Solana Beach,1336708.249565811,1339663.1191941926,1378586.911627316,1648329.1763985374,1425821.8641964642,23.31
93442,CA,San Luis Obispo County,Morro Bay,694884.107222455,704935.7684025498,729425.0039420578,834181.5183669423,740856.5994835012,20.05
92314,CA,San Bernardino County,Big Bear City,281960.4210255842,288205.51888750104,298443.3175207508,398667.4069283951,316819.16609055776,41.39
95814,CA,Sacramento County,Sacramento,527363.503455312,536325.9136186985,553521.7988294758,623608.9258759702,560205.0354448641,18.25
95425,CA,Sonoma County,Cloverdale,564450.4380453905,567288.8898263911,574780.0343433239,629086.8439255347,583901.55153516,11.45
90212,CA,Los Angeles County,Beverly Hills,2227727.2130942917,2393822.296388959,2438192.985203136,2589697.129694992,2412359.906095345,16.25
94965,CA,Marin County,Sausalito,1396176.456306147,1403088.411780078,1447816.9027844905,1586861.8658929178,1458485.9091909083,13.66
94925,CA,Marin County,Corte Madera,1429373.3934262656,1416121.0763929014,1461639.358979251,1654176.564078978,1490327.598219349,15.73
91708,CA,San Bernardino County,Chino,497995.4677760412,502824.6620754439,507923.85337038693,597618.2653073192,526590.5621322978,20.0
93543,CA,Los Angeles County,Littlerock,282323.92581203935,312149.9652618072,337021.5906079047,399423.4918131456,332729.74337372417,41.48
95451,CA,Lake County,Kelseyville,289087.17028421664,302179.646155419,309548.74966766365,356086.0460745846,314225.40304547094,23.18
93614,CA,Madera County,Coarsegold,290987.0959698032,303801.66557829955,314487.3802631362,373645.1834576644,320730.3313172259,28.41
95012,CA,Monterey County,Moss Landing,501041.7544681644,520715.20225412486,569509.2858075862,633339.9237728798,556151.5415756889,26.4
91024,CA,Los Angeles County,Sierra Madre,995263.4239622948,1015631.1735270332,1043100.345918234,1201490.1908044147,1063871.2835529943,20.72
93730,CA,Fresno County,Fresno,468346.58885651646,480131.31535670254,493607.800258412,565389.8930680535,501868.8993849211,20.72
91978,CA,San Diego County,Spring Valley,531226.6255147543,542452.9459134961,580084.8313976676,686205.5290958501,584992.482980442,29.17
96019,CA,Shasta County,Shasta Lake,197480.28517902223,214527.10716574083,234160.00650635795,272252.6788557542,229605.0194267188,37.86
95954,CA,Butte County,Magalia,248561.5729424318,273547.00121843134,271808.086211362,296924.4862923049,272710.2866661325,19.46
93721,CA,Fresno County,Fresno,123031.3365854763,139103.47718854825,149746.7782835261,177491.05376545354,147343.16145575105,44.26
95368,CA,Stanislaus County,Salida,330457.21056316135,348278.80232858355,371285.2868511765,439211.7904738973,372308.2725542047,32.91
94931,CA,Sonoma County,Cotati,602605.4086722377,604739.2628106123,611529.3584803784,676440.2195338152,623828.5623742609,12.25
95119,CA,Santa Clara County,San Jose,988139.4097250385,985456.1514880764,1011573.7264182538,1190573.4662500403,1043935.6884703522,20.49
92320,CA,Riverside County,Calimesa,377491.9476386425,387452.93077933416,409456.4696336311,484598.4816394003,414749.95742275205,28.37
92610,CA,Orange County,Lake Forest,789050.9011662299,784795.3122591152,811096.9912158473,922732.326931751,826918.8828932358,16.94
92007,CA,San Diego County,Encinitas,1157800.970312097,1201600.9905780137,1282993.10981964,1556558.6106985093,1299738.420352065,34.44
94571,CA,Solano County,Rio Vista,387488.0733107429,394536.2064721742,406487.4746637223,455476.5455557545,410997.0750005985,17.55
95338,CA,Mariposa County,Mariposa,307146.0186592761,317880.3469707511,333335.6122098585,394537.6019951775,338224.89495876577,28.45
95064,CA,Santa Cruz County,Santa Cruz,866733.2535108775,873061.0877823232,772409.7143778764,822017.2939858258,833555.3374142258,-5.16
91935,CA,San Diego County,Jamul,690653.4489565318,673973.4754378865,715362.8121008431,858117.6891885899,734526.8564209628,24.25
92657,CA,Orange County,Newport Beach,2912142.5217099315,2853882.710959984,2904158.7129040887,3388677.8509006607,3014715.4491186664,16.36
