ZIP,Count_2021,Avg_1yr,Pct_Increase_1yr,Avg_3yr,Pct_Increase_3yr,Avg_5yr,Pct_Increase_5yr,Avg_10yr,Pct_Increase_10yr
90701,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90702,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90703,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90704,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90706,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90707,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90711,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90712,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90713,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90714,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90715,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90717,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90723,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90743,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
90744,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90745,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90746,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90747,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90748,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90749,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
90895,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91001,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91003,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91006,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91007,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91009,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91010,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91016,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91017,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91020,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91021,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91040,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91041,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91042,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91043,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91066,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91077,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91101,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91102,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91103,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91104,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91105,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91106,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91107,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91109,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91110,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91114,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91115,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91116,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91117,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91121,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91123,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91124,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91125,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91126,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91129,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91131,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91182,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91184,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91185,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91188,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91189,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91191,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91199,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91201,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91202,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91203,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91204,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91205,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91206,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91207,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91208,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91209,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91210,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91221,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91222,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91225,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91226,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91302,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91306,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91310,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91311,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91313,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91316,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91321,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91322,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91324,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91325,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91327,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91328,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91329,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91330,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91331,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91333,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91334,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91335,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91337,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91342,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91354,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91355,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91356,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91357,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91372,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91384,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91385,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91392,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91396,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91416,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91426,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91436,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91501,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91502,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91503,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91504,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91505,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91506,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91507,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91508,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91510,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91521,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91522,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91523,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91526,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91702,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91708,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91710,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91711,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91722,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91723,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91724,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91740,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91741,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91743,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91758,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91761,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91762,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91763,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91764,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91766,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91767,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91768,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91769,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91770,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91771,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91772,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91784,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91785,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91786,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91788,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91789,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91795,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91797,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91798,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
91799,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91801,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91802,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91803,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91804,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91841,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91896,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
91899,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,2.2,-54.545454545454554,2.2857142857142856,-56.25
92242,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92268,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92280,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92285,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92301,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92304,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92309,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92311,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92312,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92316,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92323,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92324,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92325,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92327,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92329,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92331,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92332,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92333,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92334,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92335,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92336,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92337,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92338,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92340,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92342,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92344,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92345,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92346,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92347,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92359,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92363,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92364,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92369,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92371,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92373,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92374,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92375,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92376,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92377,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92378,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92384,1,1.0,0.0,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333
92385,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92386,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92389,1,1.0,0.0,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333
92392,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92393,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92394,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92395,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92397,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92398,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92399,1,2.0,-50.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
92602,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92603,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92604,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92606,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92612,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92614,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92616,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92617,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92618,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92619,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92620,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92623,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92676,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92683,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92684,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92685,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92697,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92709,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92710,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
92780,1,1.0,0.0,1.3333333333333333,-24.999999999999993,1.5,-33.33333333333333,1.4,-28.571428571428566
