,ZIP Code,earned_premium,earned_exposure,fire_smoke_claims,fire_smoke_losses,growth_exposure,growth_premium,growth_fire_smoke_claims,growth_fire_smoke_losses,ratio_losses_to_premium
518,92258,326197,526,1,6887.0,0.32432432432432434,0.3378465325761604,-1.0,-1.0,0.021113008396766372
519,92259,476865,670,1,4373.0,-0.1467065868263473,-0.0030501325947849267,-1.0,-1.0,0.009170310255523052
520,92260,69034244,72181,115,6441672.0,0.00874571017380732,0.2745590714818893,-0.3142857142857143,-0.04169708443864317,0.09331125578777975
521,92261,4840,11,0,0.0,-0.10000000000000009,-0.25464506908051454,,,0.0
522,92262,55492039,62723,118,3846406.0,0.09409705862556383,0.37236105774054473,-0.5111111111111111,1.9494901057103906,0.06931455519232227
523,92263,11176,20,0,0.0,0.33333333333333326,-0.42706037902159544,,,0.0
524,92264,50682262,57857,123,5179850.0,0.05923644438077491,0.3654445429236104,-0.6764705882352942,0.52660887787226,0.10220242340406985
525,92266,523259,686,4,189351.0,-0.14186507936507942,0.07182546645610333,-1.0,-1.0,0.3618685966223228
526,92267,895516,1538,4,12022.0,0.07493540051679592,0.3430213941940601,,,0.013424662429258662
527,92268,1760586,1294,4,590697.0,0.059814169570267195,0.5765712765359783,,,0.3355115853471515
528,92270,73026043,51733,80,6443579.0,0.0622934966556532,0.3003996178332593,-0.5,-0.5449555785821718,0.08823672672501233
529,92273,758529,1115,0,0.0,0.051470588235293935,0.20362802407187064,,,0.0
530,92274,7939331,10881,41,1511219.0,-0.08911985846970372,0.2132101023422952,-0.1428571428571429,0.4870751589819464,0.19034588682598066
531,92275,839929,1078,3,13314.0,-0.2799999999999999,-0.1344148120794706,,,0.015851339815627273
532,92276,8340665,11338,28,1005860.0,-0.10069008782936018,0.18871002429330952,-0.5,9.22963827860649,0.12059709867258786
533,92277,18458277,33669,66,3880542.0,0.031636363636363685,0.3553468128491628,0.7857142857142858,3.948434310570743,0.21023316531656774
534,92278,590835,1840,0,0.0,1.6545454545454548,-0.28589479384467276,,,0.0
535,92280,79496,114,1,6644.0,-0.3538461538461538,-0.21785906401291022,,,0.08357653215256114
536,92281,1126685,1669,15,716481.0,0.007211538461538547,0.2790467730720225,,,0.6359195338537391
537,92282,1738517,1937,5,254755.0,0.10845986984815625,0.34587568668729984,-1.0,-1.0,0.14653581184423276
538,92283,638704,905,0,0.0,-0.02564102564102566,0.25904232459484566,,,0.0
539,92284,31208064,41378,76,3235732.0,0.05464698843238924,0.38770047850409695,-0.6000000000000001,-0.03540328523080738,0.10368256102012607
540,92285,3630573,4247,10,167148.0,0.11485148514851473,0.4217036646028951,-0.5,1.8013687197462862,0.04603901367635357
541,92286,2901,6,0,0.0,-0.25,0.8147612156295223,,,0.0
542,92301,22449041,33026,111,5967014.0,0.08541824614607019,0.3512490539049571,3.3,3.443693023066098,0.2658026238180954
543,92302,1763,4,0,0.0,0.0,inf,,,0.0
544,92304,3474,12,0,0.0,0.0,0.7022900763358779,,,0.0
545,92305,2099759,1977,87,399530.0,0.3485576923076923,0.8889017758884838,,,0.19027421718397206
546,92307,45123147,51145,126,7583791.0,0.052822873758177735,0.2889478435968713,1.727272727272727,3.2722226200935918,0.1680687519423235
547,92308,46123338,58348,141,8383656.0,0.04768959435626097,0.2975915066958905,-0.3030303030303031,0.14995564015986762,0.181766029162937
548,92309,169119,221,0,0.0,0.3090909090909091,0.5969984621095614,,,0.0
549,92310,2254833,11504,6,5601.0,0.4210909090909092,0.3770214582703513,-0.33333333333333337,-0.3589743589743589,0.0024839977062602863
550,92311,23095056,35838,100,4435879.0,0.0680920288171043,0.29785963240720403,0.5999999999999999,4.326022264935166,0.1920705020156695
551,92313,12413903,17287,28,2294743.0,0.0680552191813999,0.2773851790847459,-0.5714285714285714,-0.9318263195834496,0.18485266076269485
552,92314,35700959,37212,34,2003664.0,0.26572057744066546,0.6369029796828332,-0.625,-0.706887154121602,0.05612353438460855
553,92315,38889025,34832,28,1532186.0,0.4183701657458565,0.8548746943382117,-0.6153846153846154,-0.8057007300079218,0.03939893067517121
554,92316,17278035,24298,80,3609874.0,-0.10928607449031058,0.0969983946486439,-0.028571428571428692,0.6781663263410489,0.2089285037332081
555,92317,1363103,1061,0,0.0,0.3303571428571428,0.5621429430512961,,,0.0
556,92318,78703,139,1,3429.0,0.07526881720430101,0.277545456408995,,,0.04356886014510247
557,92320,11633858,14963,109,5466899.0,0.20813953488372072,0.4840156978332686,1.0,144.2163331530557,0.46991281825856906
558,92321,2083221,1755,2,169539.0,0.42473118279569877,0.5894392259391497,-1.0,-1.0,0.08138310817719291
559,92322,3150001,2771,5,202008.0,0.6432637571157498,0.8239392779736281,-1.0,-1.0,0.06412950345095128
560,92323,30686,28,0,0.0,0.10000000000000009,0.49470553242117776,,,0.0
561,92324,36259459,55409,131,4743663.0,0.07681344235241183,0.3064939119970065,-0.47058823529411753,-0.2412037296332462,0.13082553162196933
562,92325,25972860,24578,52,3237906.0,0.9314085928489042,1.1926497898261479,0.9444444444444446,2.5023303679964637,0.12466497721082699
563,92326,117584,103,0,0.0,-0.5476190476190477,-0.43588732700725963,,,0.0
564,92327,257330,440,2,95723.0,0.00909090909090926,0.19218815623687524,,,0.371985388411767
565,92328,21547,108,0,0.0,0.0,0.513372956909361,,,0.0
566,92329,82099,87,0,0.0,-0.47058823529411764,-0.535505193578848,,,0.0
567,92332,35416,43,0,0.0,0.33333333333333326,0.4827760301370927,,,0.0
568,92333,4695792,3681,1,1496.0,0.6534508076358296,0.9730617192263891,,,0.0003185831058956615
569,92334,23347,20,0,0.0,0.5,0.9893634037108123,,,0.0
570,92335,39241423,67424,298,10832771.0,0.06251529239050657,0.26146408740052607,1.4642857142857144,2.833701233713393,0.2760544896651684
571,92336,92693698,107965,293,8444990.0,0.06773061948267212,0.36886664097563204,-0.33333333333333337,0.6990404335065945,0.09110640941307574
572,92337,28851576,36594,80,2316390.0,0.03230494075564483,0.3037485913349782,-0.1874999999999999,-0.24807722659932518,0.08028642872056625
573,92338,15148,23,0,0.0,-0.4285714285714286,-0.6015424164524421,,,0.0
574,92339,3113458,3005,133,597144.0,0.21907879354687876,0.45342519281427873,,,0.19179446133527414
575,92340,14333,27,0,0.0,-0.375,-0.03338806787082649,,,0.0
576,92341,4047066,3882,8,826633.0,0.5883940620782728,0.8974275895925381,,,0.20425488489686108
577,92342,10858155,12346,38,1642075.0,0.012115258677144691,0.2912994348373934,0.0,26.487349554719234,0.15122965181469597
578,92343,535,3,0,0.0,0.0,0.06586826347305386,,,0.0
579,92344,24814159,25739,49,2479486.0,-0.0662237713162881,0.1780289489919662,-0.2987012987012986,-0.49636584292439623,0.09992222585500479
580,92345,69036021,95890,226,14832789.0,0.05545755711396971,0.28177196737749455,-0.2028985507246378,-0.3138793558708938,0.21485579245652064
581,92346,54618388,62546,165,5747332.0,0.04582157158799949,0.30763382752719504,-0.2647058823529411,-0.31675831012054934,0.10522705283795633
582,92347,392380,566,2,262244.0,-0.04761904761904767,0.1475753406990239,,,0.6683419134512463
583,92349,2993,6,0,0.0,0.0,-0.4650698602794411,,,0.0
584,92350,10947,32,2,138617.0,0.0,0.12638835695135953,,,12.662555951402211
585,92352,60032896,36678,46,4410150.0,0.8293325073563573,1.2046060471013038,0.11111111111111116,1.6069589944436204,0.07346222311180857
586,92353,3169,4,0,0.0,0.0,0.22980501392757668,,,0.0
587,92354,18695063,28114,45,1712904.0,0.07700281356434191,0.3380301465378974,-0.2499999999999999,0.6150706326751596,0.09162333392511167
588,92355,1301,5,0,0.0,-1.0,-1.0621468926553672,,,0.0
589,92356,5428064,7109,18,772408.0,0.062211981566820285,0.2814480003561224,-0.625,-0.5683316244324008,0.14229898542095304
590,92358,1542496,1433,25,2044974.0,0.14634146341463405,0.48361173673673674,4.333333333333333,5.233340631467628,1.3257564363213907
591,92359,8472611,10981,20,828363.0,0.11499999999999999,0.4046901883647571,0.5,14.031171623074169,0.09776950694419938
592,92363,6970379,9266,25,1055029.0,0.20014492753623192,0.5309355049744648,0.3999999999999999,-0.2500819917580458,0.15135891463003662
593,92364,26742,35,0,0.0,0.11111111111111116,0.07966360856269117,,,0.0
594,92365,2433589,2805,6,437168.0,0.010115606936416333,0.1980251479423507,-1.0,-1.0,0.17963920777090955
595,92366,5961,15,0,0.0,-0.6000000000000001,-0.5904023267086767,,,0.0
596,92368,579536,754,2,21127.0,0.07650273224043724,0.3037515127067365,,,0.03645502608983739
597,92370,8227,11,0,0.0,-0.6666666666666667,-0.5723951285520974,,,0.0
598,92371,20292818,20447,64,3509321.0,0.04415584415584428,0.2697290210174801,0.5454545454545456,1.3601204287083415,0.17293413857060166
599,92372,8297049,8333,20,1110004.0,-0.09251101321585908,0.10222268999617667,-0.3571428571428571,-0.793130648858442,0.13378298718014078
600,92373,46993878,52606,79,3791907.0,0.07539996831934115,0.3326254334414849,0.3076923076923075,9.32792751086228,0.08068938256170304
601,92374,38145648,52883,119,4658393.0,0.10148849797022996,0.30748238020611107,0.05263157894736836,0.5069923152582183,0.1221212181269014
602,92375,6302,9,0,0.0,0.5,-0.7577485742623358,,,0.0
603,92376,45351373,68680,328,11439354.0,0.06524102935846332,0.266776603580956,0.6122448979591837,1.001026793837394,0.25223831701853877
604,92377,21371380,22439,139,3688052.0,0.02816133720930236,0.2950224968246107,-0.2647058823529411,-0.46071868011197425,0.1725696702786624
605,92378,1052025,1051,4,500177.0,0.8097560975609757,1.0423122591360987,0.16666666666666674,13.623067632850242,0.47544212352368054
606,92382,16990012,16065,24,1038982.0,0.5492012779552713,0.8632726790692336,-0.8,-0.5606371848668594,0.061152517137715974
607,92384,79372,83,0,0.0,0.21052631578947367,0.34542232722976984,,,0.0
608,92385,1032128,595,1,1795.0,0.6100323624595467,0.6980076869951657,,,0.0017391253797978546
609,92386,8683656,11352,14,657881.0,0.5147772386413763,0.9700251894137393,3.0,29.144131963223362,0.07576083161285983
610,92389,69290,89,0,0.0,0.7333333333333332,0.815476945184058,,,0.0
611,92391,5839168,5349,10,806482.0,0.6762661370407148,0.9806300671395998,,,0.13811590966384252
612,92392,54026077,72359,164,8433052.0,0.051571542040167895,0.27361091164492146,0.5625000000000002,0.07625425830832921,0.15609225152512923
613,92393,20322,22,0,0.0,0.5,1.1777020447906525,,,0.0
614,92394,26093408,37393,78,3242223.0,0.25043533029528375,0.5795912889798658,3.083333333333334,3.7830926852513693,0.12425448603723975
615,92395,32983309,50096,100,5123196.0,0.07156480636868734,0.3273229167340448,1.7142857142857144,-0.3516572134373662,0.15532692611284088
616,92397,12786329,12328,13,925940.0,0.19786476868327396,0.5551792197951742,-0.8,-0.9167407128113924,0.07241640661678579
617,92398,1405887,1667,9,417179.0,-0.10731707317073169,0.05694784146095011,,,0.2967372199899423
618,92399,63023000,69611,247,8729819.0,0.053886194250561736,0.3480422907667924,-0.3448275862068966,0.7250720188800592,0.1385179854973581
619,92401,541746,1177,4,16694.0,0.12374581939799323,0.3145383046820516,0.16666666666666674,2.894390243902439,0.030815179069157872
620,92403,7323,9,0,0.0,-0.33333333333333337,0.4495133819951338,,,0.0
621,92404,35647158,51967,290,11085252.0,0.056199396729639695,0.2622802299523048,0.0,-0.16788811446670604,0.31097155066330956
622,92405,18384704,28316,151,6221947.0,-0.09422403733955664,0.08645091436576258,0.20779220779220786,0.3163806426197715,0.33843063233435794
623,92407,47945798,63147,245,9670800.0,0.06135778848057005,0.3829064598296512,0.09999999999999987,0.45713218165463476,0.2017027644424648
624,92408,5620801,10064,24,844431.0,0.07251751133086115,0.2661123948177915,0.16666666666666674,-0.8775575722132023,0.1502332140917282
625,92410,16977225,31085,134,6330860.0,0.05178547898273811,0.31646547564172245,0.3076923076923075,-0.20666690509629582,0.37290310990164766
626,92411,10673383,18820,98,2827210.0,0.07141273009536486,0.2762313507357721,0.1428571428571428,0.5329808541607055,0.26488415153845785
627,92415,2948,12,0,0.0,-0.11111111111111116,-0.2068473609129815,,,0.0
628,92501,14821458,21999,52,2351187.0,0.11087665451755235,0.3381783015509805,0.33333333333333326,3.3447821367653896,0.158633988639984
629,92502,5634,10,0,0.0,0.0,0.7962710322874034,,,0.0
630,92503,70980397,91005,240,9526843.0,0.08041926034419622,0.33334359673451996,0.44680851063829774,1.5175538720278166,0.13421794470943857
631,92504,46155186,59127,151,7513677.0,0.05470383275261326,0.27888697978913246,-0.026315789473684292,-0.7110281489425411,0.1627916091595861
632,92505,31550975,51845,151,5873402.0,0.03608247422680422,0.2795443998901035,0.20000000000000018,1.2947504239338845,0.18615595873027696
633,92506,66138283,63603,141,4963847.0,0.032390481688153505,0.2931594151147501,-0.763157894736842,-0.4975223776640637,0.07505255314837853
634,92507,31196979,62841,152,5027628.0,0.13547175062621752,0.3634219049037646,0.0,-0.3559564042297726,0.16115752746443815
635,92508,44954661,42394,76,2277283.0,0.03734158846860791,0.2964923468086367,0.8181818181818183,-0.25192488099283483,0.05065732783526051
636,92509,53818538,70465,225,11223095.0,0.05472491531363155,0.3124215252243221,-0.17543859649122795,-0.08380066233239203,0.20853585803464225
637,92518,262861,994,0,0.0,1.2777777777777777,0.9924779682187219,,,0.0
638,92521,9152,18,0,0.0,-0.16666666666666663,0.31611316113161125,,,0.0
639,92530,50431383,63628,631,12793099.0,0.10589635113696438,0.3788670612013667,-0.9230769230769231,-0.5479584171662379,0.25367337239194887
640,92531,3281,5,0,0.0,0.0,-0.0045045045045044585,,,0.0
641,92532,30590632,31962,97,2423755.0,0.03341472818403801,0.3780795551786733,-0.8723404255319149,-0.8439525695090927,0.07923193610383727
642,92536,6215039,4943,53,1627016.0,0.06307053941908713,0.3965079560244469,-0.8611111111111112,-0.0539199312878752,0.2617869332758813
643,92539,6193194,5150,36,781270.0,0.020344287949921824,0.30602707752837,-0.7272727272727273,8.481260517056754,0.12614977021549786
644,92543,22514959,40116,90,4635407.0,0.06510470661414058,0.3516791654700313,0.21052631578947367,0.47873434291452877,0.20588120991026454
645,92544,45092267,55684,103,5904834.0,0.041990326835702696,0.3461285262059641,-0.0714285714285714,0.9593829290001468,0.13095003628892732
646,92545,42339899,62975,82,3108380.0,0.026616706505588228,0.31363408741584475,-0.11764705882352933,1.9050720004943429,0.07341491296424679
647,92546,2450,5,0,0.0,0.0,-0.3358974358974359,,,0.0
648,92548,5343946,6912,17,1446894.0,-0.11338661338661338,0.07210463628370145,-0.5714285714285714,-0.8722161642117545,0.270753858665488
649,92549,19103387,16695,101,5212601.0,0.4674104521432767,0.8547343501911622,-0.8285714285714285,-0.18311235671628856,0.2728626604277032
650,92551,22493975,31715,103,3185661.0,0.03672207189795107,0.31140368223731274,-0.08695652173913038,13.945066728591529,0.14162285678720635
651,92552,6773,6,0,0.0,-0.5,-0.04282115869017633,,,0.0
652,92553,39660761,65313,232,11225528.0,0.06218370445344146,0.2764208253726337,0.045454545454545414,0.3713138050532254,0.2830386436609222
653,92554,1900,3,0,0.0,-1.0,-0.6164874551971327,,,0.0
654,92555,42212757,47334,156,5199027.0,0.07088830255057177,0.35107468664556274,0.0,4.330298688711736,0.12316246010655026
655,92556,4734,3,0,0.0,0.0,-182.28571428571428,,,0.0
656,92557,46123452,61245,179,7703845.0,0.06022873384313465,0.28503119114297015,-0.027027027027026973,1.2318508057434001,0.1670266353871345
657,92561,4658221,3241,58,2834332.0,0.14848883048620243,0.45524379034214,-0.6756756756756757,-0.8404261979155038,0.6084580358037972
658,92562,97395068,91596,339,11632654.0,0.07720772991000047,0.39907919277287185,-0.11111111111111116,0.4140987764469546,0.11943781383262651
659,92563,83218449,92919,167,5910914.0,0.09782362789014076,0.42660422095311445,-0.5625,-0.8118412713246279,0.07102888927910685
660,92564,11659,11,0,0.0,0.5,-0.6196881687557321,,,0.0
661,92567,9437122,9822,24,1109255.0,0.045018757815756594,0.24787232341624588,0.3999999999999999,54.530682849364794,0.11754166153621835
662,92570,38398172,44524,111,5278625.0,0.07795100222717144,0.29882917118583374,0.3999999999999999,1.9336324749100107,0.13747073688820394
663,92571,37681578,49714,112,3821718.0,0.03941533913614714,0.3339293861083634,0.29166666666666674,0.27457652450127035,0.10142138951824152
664,92572,8592,13,0,0.0,-0.25,0.11528384279475978,,,0.0
665,92581,19802,27,0,0.0,2.0,3.040043883708174,,,0.0
666,92582,17258548,21482,53,1805164.0,0.12332600439736163,0.4346491691944876,0.8571428571428572,0.5145954995874489,0.1045953576164113
667,92583,21563695,32922,89,4413762.0,0.046549155908639506,0.35007436027135186,0.4736842105263157,1.1521638744261389,0.20468486500110486
668,92584,63344299,71705,127,4575059.0,0.20091996320147198,0.5003583268383995,-0.11111111111111116,7.417110830992579,0.07222526844917804
669,92585,24834404,30813,52,2162055.0,0.33106796116504844,0.6811531989100155,-0.825,-0.6917278781211929,0.08705886398562253
670,92586,26419999,42478,101,3291503.0,0.044800617939557696,0.3122530070953573,-0.7,-0.17354399766625572,0.12458376701679663
671,92587,27073630,26695,77,6354010.0,0.032844485181790395,0.3297349230195368,1.0625,1.1007310320381691,0.23469368533144613
672,92589,17761,6,0,0.0,0.0,1.4422330097087377,,,0.0
673,92590,8727231,5968,8,389429.0,0.17470760233918137,0.5006901462665727,,,0.04462228626697288
674,92591,46875566,59571,77,4098892.0,0.059488898198575724,0.3134032445337389,-0.4736842105263158,0.1196384697029238,0.08744197350065064
675,92592,113663408,110314,125,6406461.0,0.04973695011380186,0.3569344866852151,-0.44827586206896564,0.4617865851342091,0.05636344284169273
676,92593,8255,10,0,0.0,0.0,-0.011288805268109159,,,0.0
677,92595,40302402,42335,80,3487560.0,0.043785037695727835,0.33593093024289566,-0.6190476190476191,0.20624609261122262,0.0865347926408952
678,92596,35954912,37102,58,6315475.0,0.1894045944678857,0.4804109987054366,-0.07692307692307698,0.20399323415840875,0.1756498527934097
679,92599,841,2,0,0.0,0.0,-0.7806122448979592,,,0.0
680,92602,29090683,44194,172,2833239.0,0.14876196113248508,0.49137038721917037,1.0,1.1345372067339854,0.09739334755392302
681,92603,38842800,33314,41,769464.0,-0.08926561746369166,0.125602532955849,-0.8571428571428572,-0.906159526796917,0.019809694460749483
682,92604,25015050,41172,66,1657066.0,0.2188010263587592,0.45350253036099364,-0.3717948717948718,1.657790068407055,0.06624276185736187
683,92606,17333232,35616,53,1841579.0,0.22801277557061606,0.4364198335692875,-0.4696969696969696,-0.8577211364231876,0.10624556343560163
684,92607,6648,10,0,0.0,-1.0,-0.9598784194528875,,,0.0
685,92610,17324492,18817,75,920252.0,0.15106088560885622,0.46301298113869915,0.0,17.666848313886398,0.05311855608810925
686,92612,21525068,60467,54,855319.0,0.15249030936882924,0.2605947669565276,-0.4374999999999999,0.03377286216950881,0.03973594880164839
687,92614,21278961,47501,39,1569838.0,0.15047426098167405,0.28296031749769734,-0.5333333333333333,-0.6939097494342537,0.07377418474520443
688,92615,1761,10,0,0.0,0.0,-0.3214285714285714,,,0.0
689,92616,3267,6,0,0.0,inf,1.3233830845771144,,,0.0
690,92617,5317046,8327,6,711424.0,0.0761316872427984,0.3935029831411063,-1.0,-1.0,0.1338006103388987
691,92618,45772283,94140,349,3319141.0,0.3313003049542569,0.7765422726086086,-0.33333333333333337,-0.14008258893014247,0.07251421127497616
692,92620,59762577,94362,261,3721784.0,0.07297585227272729,0.29948521395454697,-0.2857142857142857,0.09069688917597674,0.06227616322502291
693,92621,14456,29,0,0.0,-0.5384615384615384,-0.34065934065934067,,,0.0
694,92623,1259,10,0,0.0,-0.33333333333333337,-0.42762063227953406,,,0.0
695,92624,13477462,12129,32,1662061.0,0.06113387978142071,0.3131486962228005,2.0000000000000004,26.762765796252335,0.12332151261120232
696,92625,44006226,27422,37,2401892.0,0.027323224741029772,0.3369529688031705,0.0,-0.0251857161475304,0.05458073137196541
697,92626,43509117,73200,95,4231095.0,0.027505906176172656,0.2561887650653918,-0.7,-0.2850167855512975,0.09724617026817621
698,92627,40847194,73371,76,2305061.0,0.08090429194399817,0.3335427643829012,-0.25,0.3557672123125746,0.056431318146357864
699,92628,1362,3,0,0.0,inf,3.333333333333333,,,0.0
700,92629,56612168,52206,53,2226563.0,-0.09559272924825124,0.15207112615219343,-0.2987012987012986,1.4898423197307036,0.03933011362504259
701,92630,74371514,93766,191,5980467.0,0.06248344078424428,0.3277664556360671,-0.5945945945945945,-0.7761352996172345,0.08041340935993316
702,92631,13467,22,0,0.0,-0.33333333333333337,0.03622392974753019,,,0.0
703,92633,8863,13,0,0.0,0.19999999999999996,0.27427184466019416,,,0.0
704,92635,7507,8,0,0.0,-0.33333333333333337,-0.031107424305267473,,,0.0
705,92637,19282275,45311,50,549864.0,0.0465348330914368,0.30661545382716415,-0.6842105263157894,-0.11078518066778476,0.028516552118461127
706,92641,1082,4,0,0.0,0.0,-0.06498194945848379,,,0.0
707,92643,3151,8,0,0.0,-0.33333333333333337,1.5,,,0.0
708,92645,14191,14,2,54056.0,-0.4,-0.16454545454545455,-1.0,-1.0,3.809174829117046
709,92646,72941240,91512,153,5181943.0,0.022072511302189346,0.2648374659805992,-0.5116279069767442,-0.003735128787865638,0.07104270505957946
710,92647,44486823,79273,101,2821294.0,0.053884054932382686,0.2537639041223003,-0.375,-0.3335168728032003,0.06341864421291671
711,92648,58912770,76820,75,2980975.0,0.06057807236770607,0.3038936406479795,-0.0625,2.841958278773649,0.050599810533437824
712,92649,47668195,58346,108,7719892.0,0.03464964578803387,0.28679243588822634,-0.08333333333333326,0.8689053652721686,0.16195058361240655
713,92651,89710155,51258,75,5906514.0,0.06550147010780805,0.2982724371533403,0.050000000000000044,1.0858491663956125,0.0658399709598094
714,92652,7766,10,0,0.0,0.0,1.1749502982107356,,,0.0
715,92653,49450262,43041,62,2392581.0,0.014412207987942516,0.2651339058102795,-0.6842105263157895,-0.46446993021253047,0.04838358591507564
716,92654,7752,8,0,0.0,0.0,-0.7234042553191489,,,0.0
717,92655,3679880,7531,22,458607.0,0.1357954545454545,0.32994509898971525,1.3333333333333335,18.965497412305925,0.12462553126732394
718,92656,55989640,87669,110,2411099.0,0.02246089189820233,0.3126950605935779,-0.6190476190476191,0.3249211852480798,0.04306330599732379
719,92657,51660187,20023,31,1438716.0,0.006523955147808458,0.32071348638699604,-1.0,-1.0,0.02784960882932925
720,92658,16564,6,0,0.0,1.0,-0.8430622009569377,,,0.0
721,92660,79308076,67539,80,5996737.0,0.053623099181185685,0.3118388842089792,-0.15000000000000013,-0.696772672801758,0.07561319480250663
722,92661,14014128,8728,6,65524.0,0.041095890410958846,0.31472949366698133,-1.0,-1.0,0.004675567398842083
723,92662,9368202,6827,5,37969.0,0.03171753441053249,0.29208370567106656,1.0,-0.24093505113560898,0.004052965553048493
724,92663,43681146,41769,59,5029812.0,0.07290316146404718,0.3353947610809189,-0.4,-0.383656105803043,0.11514835256382697
725,92665,8162,8,0,0.0,0.0,0.22823147647376962,,,0.0
726,92666,6422,11,0,0.0,-0.25,4.580912863070539,,,0.0
727,92667,54996,38,0,0.0,0.07692307692307687,0.6479262672811059,,,0.0
728,92668,14455,22,0,0.0,-0.23809523809523814,0.4397003745318351,,,0.0
729,92670,13266,19,0,0.0,-0.5714285714285714,-0.37378954163976763,,,0.0
730,92672,55623979,63119,90,3619669.0,0.06622691292876004,0.359841259446813,-0.41666666666666663,-0.20146882486139583,0.06507389555860432
731,92673,57140229,43096,72,4943989.0,0.024798864174160107,0.34623835127891534,-0.7142857142857143,-0.9687841368923407,0.08652378694527108
732,92674,3204,20,0,0.0,0.16666666666666674,0.3536821705426356,,,0.0
733,92675,61440720,47008,94,8351613.0,0.04818856394587523,0.3502455094182182,-0.53125,-0.46994811473825837,0.13592960824677836
734,92676,5639379,3909,100,7505013.0,0.4429118773946361,0.9523512023906286,6.388888888888889,1.107056154134754,1.3308225958922073
735,92677,117028824,112066,163,4939252.0,0.03866348448687362,0.31206221835360526,-0.7230769230769231,-0.844000163023946,0.04220543137304362
736,92678,391403,278,6,548638.0,-0.25417439703154,-0.0014113559874062709,-1.0,-1.0,1.401721499324226
737,92679,81174447,46441,104,5491353.0,0.07155025553662697,0.4228423614045165,-0.85,-0.9062519730030053,0.06764878854056129
738,92680,10375,18,0,0.0,-0.4285714285714286,0.7180257510729613,,,0.0
739,92683,53601905,92098,290,12424663.0,0.04989066892766303,0.2361636061496708,-0.20000000000000007,-0.3604630105579656,0.23179517593637763
740,92684,5051,5,0,0.0,0.0,0.4635267087880528,,,0.0
741,92686,12189,12,0,0.0,0.19999999999999996,0.5475880052151239,,,0.0
742,92687,4103,5,0,0.0,0.0,-0.3744703389830508,,,0.0
743,92688,53017448,65889,98,2312010.0,0.04199475065616798,0.3301088451230272,-0.7058823529411764,-0.6032735759168237,0.04360847394993437
744,92691,66092392,71582,130,4391588.0,0.01570829080185998,0.27491672854159366,-0.7058823529411764,-0.5092230717585725,0.0664461955015942
745,92692,79693367,75783,102,3298106.0,0.02619406196213414,0.29253878830493263,-0.8333333333333334,-0.25289248260144426,0.04138494989175197
746,92693,842,4,0,0.0,-0.5,0.14375000000000004,,,0.0
747,92694,50723559,48712,59,890672.0,0.18847352024922137,0.5400392257374327,-0.6818181818181818,-0.39729019048957226,0.017559335692513216
748,92697,1274,9,0,0.0,1.0,1.9636363636363638,,,0.0
749,92701,12349031,26203,34,720604.0,0.0974078248269199,0.2984327067631687,-0.7777777777777778,0.5283648954675246,0.058353080496761245
750,92702,1061,2,0,0.0,-1.0,-0.7907542579075426,,,0.0
751,92703,17924970,37613,97,4912615.0,0.08817969531858116,0.27790006420247604,-0.5,-0.15321872741486287,0.27406545171344776
752,92704,33072599,63766,132,6401251.0,0.0541242131222015,0.2588803877697725,-0.33333333333333326,0.01097042754314459,0.1935514956051685
753,92705,60536451,54949,87,11232274.0,0.08559927084915686,0.2584547957541088,-0.7857142857142857,-0.743112777857078,0.1855456310116363
754,92706,19605420,28306,60,3080251.0,-0.08381732336104963,0.07212936506012291,-0.4642857142857142,3.485136812800963,0.15711221692776794
755,92707,23398158,47563,63,2804022.0,0.034163639508735466,0.25103359783919155,0.5999999999999999,2.6538452217138766,0.11983943351438177
756,92708,59975327,78153,185,5527639.0,0.024524863316844447,0.2379386718993055,-0.26086956521739135,0.25958546809501626,0.09216521653979477
757,92714,17911,23,0,0.0,-0.16666666666666663,0.17450315075133305,,,0.0
758,92763,281,4,0,0.0,0.0,inf,,,0.0
759,92780,31875635,56961,96,3254253.0,0.07832034122665088,0.27332115294676207,0.0,0.9587750639820054,0.10209217792837695
760,92781,219,1,0,0.0,-1.0,-0.711764705882353,,,0.0
761,92782,31836298,46288,42,526394.0,0.20803266518188557,0.4880502071849382,-0.35185185185185186,-0.23305143316704147,0.016534397309636944
762,92801,22705445,48757,107,7636749.0,0.10190027894002784,0.2565302592885004,-0.44827586206896564,0.08953255679674044,0.33633998364709433
763,92802,15816392,31640,45,2652155.0,0.09509202453987742,0.26665336908059767,0.11111111111111116,-0.19753419965215369,0.16768394460632993
764,92803,1625,3,0,0.0,-1.0,-0.8467432950191571,,,0.0
765,92804,38210176,72454,132,3806063.0,0.07688320663441606,0.2551814036317044,-0.3666666666666666,-0.6672796011390474,0.09960862258263349
766,92805,29431697,62101,92,5936655.0,0.1712042995544869,0.3220887461260584,0.2222222222222221,0.3160174029720033,0.20170957182659227
767,92806,21569551,43907,99,4018039.0,0.070507308684437,0.2502294340751092,-0.641025641025641,0.5723523402353619,0.18628292262551038
768,92807,55607136,52684,109,4896385.0,0.03527309455364769,0.2789029931476852,-0.03124999999999989,3.0096598138785158,0.08805317720373156
769,92808,32449661,31459,47,1619211.0,0.02868639667705075,0.2593817120232762,-0.8181818181818181,-0.9097772641434053,0.04989916535645781
770,92809,8386,9,0,0.0,-0.5,0.6556141672946496,,,0.0
771,92811,1030,3,0,0.0,inf,2.519607843137255,,,0.0
