,ZIP,Avg_Percentage_2018_2021,Avg_Change_2018_2021,Total_Change_2018_2021
174,90410,48.55,-2.566666666666665,-7.699999999999996
175,90411,48.55,-2.566666666666665,-7.699999999999996
176,90501,48.55,-2.566666666666665,-7.699999999999996
177,90502,48.55,-2.566666666666665,-7.699999999999996
178,90503,48.55,-2.566666666666665,-7.699999999999996
179,90504,48.55,-2.566666666666665,-7.699999999999996
180,90505,48.55,-2.566666666666665,-7.699999999999996
181,90506,48.55,-2.566666666666665,-7.699999999999996
182,90507,48.55,-2.566666666666665,-7.699999999999996
183,90508,48.55,-2.566666666666665,-7.699999999999996
184,90509,48.55,-2.566666666666665,-7.699999999999996
185,90510,48.55,-2.566666666666665,-7.699999999999996
186,90601,48.55,-2.566666666666665,-7.699999999999996
187,90602,48.55,-2.566666666666665,-7.699999999999996
188,90603,48.55,-2.566666666666665,-7.699999999999996
189,90604,48.55,-2.566666666666665,-7.699999999999996
190,90605,48.55,-2.566666666666665,-7.699999999999996
191,90606,48.55,-2.566666666666665,-7.699999999999996
192,90607,48.55,-2.566666666666665,-7.699999999999996
193,90608,48.55,-2.566666666666665,-7.699999999999996
194,90609,48.55,-2.566666666666665,-7.699999999999996
195,90610,48.55,-2.566666666666665,-7.699999999999996
196,90612,48.55,-2.566666666666665,-7.699999999999996
197,90620,58.475,-2.7000000000000006,-8.100000000000001
198,90621,58.475,-2.7000000000000006,-8.100000000000001
199,90622,58.475,-2.7000000000000006,-8.100000000000001
200,90623,58.475,-2.7000000000000006,-8.100000000000001
201,90624,58.475,-2.7000000000000006,-8.100000000000001
202,90630,58.475,-2.7000000000000006,-8.100000000000001
203,90631,58.475,-2.7000000000000006,-8.100000000000001
204,90632,58.475,-2.7000000000000006,-8.100000000000001
205,90633,58.475,-2.7000000000000006,-8.100000000000001
206,90637,48.55,-2.566666666666665,-7.699999999999996
207,90638,48.55,-2.566666666666665,-7.699999999999996
208,90639,48.55,-2.566666666666665,-7.699999999999996
209,90640,48.55,-2.566666666666665,-7.699999999999996
210,90650,48.55,-2.566666666666665,-7.699999999999996
211,90651,48.55,-2.566666666666665,-7.699999999999996
212,90652,48.55,-2.566666666666665,-7.699999999999996
213,90659,48.55,-2.566666666666665,-7.699999999999996
214,90660,48.55,-2.566666666666665,-7.699999999999996
215,90661,48.55,-2.566666666666665,-7.699999999999996
216,90662,48.55,-2.566666666666665,-7.699999999999996
217,90670,48.55,-2.566666666666665,-7.699999999999996
218,90671,48.55,-2.566666666666665,-7.699999999999996
219,90680,58.475,-2.7000000000000006,-8.100000000000001
220,90701,48.55,-2.566666666666665,-7.699999999999996
221,90702,48.55,-2.566666666666665,-7.699999999999996
222,90703,48.55,-2.566666666666665,-7.699999999999996
223,90704,48.55,-2.566666666666665,-7.699999999999996
224,90706,48.55,-2.566666666666665,-7.699999999999996
225,90707,48.55,-2.566666666666665,-7.699999999999996
226,90710,48.55,-2.566666666666665,-7.699999999999996
227,90711,48.55,-2.566666666666665,-7.699999999999996
228,90712,48.55,-2.566666666666665,-7.699999999999996
229,90713,48.55,-2.566666666666665,-7.699999999999996
230,90714,48.55,-2.566666666666665,-7.699999999999996
231,90715,48.55,-2.566666666666665,-7.699999999999996
232,90716,48.55,-2.566666666666665,-7.699999999999996
233,90717,48.55,-2.566666666666665,-7.699999999999996
234,90720,58.475,-2.7000000000000006,-8.100000000000001
235,90721,58.475,-2.7000000000000006,-8.100000000000001
236,90723,48.55,-2.566666666666665,-7.699999999999996
237,90731,48.55,-2.566666666666665,-7.699999999999996
238,90732,48.55,-2.566666666666665,-7.699999999999996
239,90733,48.55,-2.566666666666665,-7.699999999999996
240,90734,48.55,-2.566666666666665,-7.699999999999996
241,90740,58.475,-2.7000000000000006,-8.100000000000001
242,90742,58.475,-2.7000000000000006,-8.100000000000001
243,90743,58.475,-2.7000000000000006,-8.100000000000001
244,90744,48.55,-2.566666666666665,-7.699999999999996
245,90745,48.55,-2.566666666666665,-7.699999999999996
246,90746,48.55,-2.566666666666665,-7.699999999999996
247,90747,48.55,-2.566666666666665,-7.699999999999996
248,90748,48.55,-2.566666666666665,-7.699999999999996
249,90749,48.55,-2.566666666666665,-7.699999999999996
250,90755,48.55,-2.566666666666665,-7.699999999999996
251,90801,48.55,-2.566666666666665,-7.699999999999996
252,90802,48.55,-2.566666666666665,-7.699999999999996
253,90803,48.55,-2.566666666666665,-7.699999999999996
254,90804,48.55,-2.566666666666665,-7.699999999999996
255,90805,48.55,-2.566666666666665,-7.699999999999996
256,90806,48.55,-2.566666666666665,-7.699999999999996
257,90807,48.55,-2.566666666666665,-7.699999999999996
258,90808,48.55,-2.566666666666665,-7.699999999999996
259,90809,48.55,-2.566666666666665,-7.699999999999996
260,90810,48.55,-2.566666666666665,-7.699999999999996
261,90813,48.55,-2.566666666666665,-7.699999999999996
262,90814,48.55,-2.566666666666665,-7.699999999999996
263,90815,48.55,-2.566666666666665,-7.699999999999996
264,90822,48.55,-2.566666666666665,-7.699999999999996
265,90831,48.55,-2.566666666666665,-7.699999999999996
266,90832,48.55,-2.566666666666665,-7.699999999999996
267,90833,48.55,-2.566666666666665,-7.699999999999996
268,90834,48.55,-2.566666666666665,-7.699999999999996
269,90835,48.55,-2.566666666666665,-7.699999999999996
270,90840,48.55,-2.566666666666665,-7.699999999999996
271,90842,48.55,-2.566666666666665,-7.699999999999996
272,90844,48.55,-2.566666666666665,-7.699999999999996
273,90845,48.55,-2.566666666666665,-7.699999999999996
274,90846,48.55,-2.566666666666665,-7.699999999999996
275,90847,48.55,-2.566666666666665,-7.699999999999996
276,90848,48.55,-2.566666666666665,-7.699999999999996
277,90853,48.55,-2.566666666666665,-7.699999999999996
278,90888,48.55,-2.566666666666665,-7.699999999999996
279,90895,48.55,-2.566666666666665,-7.699999999999996
280,90899,48.55,-2.566666666666665,-7.699999999999996
281,91001,48.55,-2.566666666666665,-7.699999999999996
282,91003,48.55,-2.566666666666665,-7.699999999999996
283,91006,48.55,-2.566666666666665,-7.699999999999996
284,91007,48.55,-2.566666666666665,-7.699999999999996
285,91008,48.55,-2.566666666666665,-7.699999999999996
286,91009,48.55,-2.566666666666665,-7.699999999999996
287,91010,48.55,-2.566666666666665,-7.699999999999996
288,91011,48.55,-2.566666666666665,-7.699999999999996
289,91012,48.55,-2.566666666666665,-7.699999999999996
290,91016,48.55,-2.566666666666665,-7.699999999999996
291,91017,48.55,-2.566666666666665,-7.699999999999996
292,91020,48.55,-2.566666666666665,-7.699999999999996
293,91021,48.55,-2.566666666666665,-7.699999999999996
294,91023,48.55,-2.566666666666665,-7.699999999999996
295,91024,48.55,-2.566666666666665,-7.699999999999996
296,91025,48.55,-2.566666666666665,-7.699999999999996
297,91030,48.55,-2.566666666666665,-7.699999999999996
298,91031,48.55,-2.566666666666665,-7.699999999999996
299,91040,48.55,-2.566666666666665,-7.699999999999996
300,91041,48.55,-2.566666666666665,-7.699999999999996
301,91042,48.55,-2.566666666666665,-7.699999999999996
302,91043,48.55,-2.566666666666665,-7.699999999999996
303,91046,48.55,-2.566666666666665,-7.699999999999996
304,91066,48.55,-2.566666666666665,-7.699999999999996
305,91077,48.55,-2.566666666666665,-7.699999999999996
306,91101,48.55,-2.566666666666665,-7.699999999999996
307,91102,48.55,-2.566666666666665,-7.699999999999996
308,91103,48.55,-2.566666666666665,-7.699999999999996
309,91104,48.55,-2.566666666666665,-7.699999999999996
310,91105,48.55,-2.566666666666665,-7.699999999999996
311,91106,48.55,-2.566666666666665,-7.699999999999996
312,91107,48.55,-2.566666666666665,-7.699999999999996
313,91108,48.55,-2.566666666666665,-7.699999999999996
314,91109,48.55,-2.566666666666665,-7.699999999999996
315,91110,48.55,-2.566666666666665,-7.699999999999996
316,91114,48.55,-2.566666666666665,-7.699999999999996
317,91115,48.55,-2.566666666666665,-7.699999999999996
318,91116,48.55,-2.566666666666665,-7.699999999999996
319,91117,48.55,-2.566666666666665,-7.699999999999996
320,91118,48.55,-2.566666666666665,-7.699999999999996
321,91121,48.55,-2.566666666666665,-7.699999999999996
322,91123,48.55,-2.566666666666665,-7.699999999999996
323,91124,48.55,-2.566666666666665,-7.699999999999996
324,91125,48.55,-2.566666666666665,-7.699999999999996
325,91126,48.55,-2.566666666666665,-7.699999999999996
326,91129,48.55,-2.566666666666665,-7.699999999999996
327,91131,48.55,-2.566666666666665,-7.699999999999996
328,91182,48.55,-2.566666666666665,-7.699999999999996
329,91184,48.55,-2.566666666666665,-7.699999999999996
330,91185,48.55,-2.566666666666665,-7.699999999999996
331,91188,48.55,-2.566666666666665,-7.699999999999996
332,91189,48.55,-2.566666666666665,-7.699999999999996
333,91191,48.55,-2.566666666666665,-7.699999999999996
334,91199,48.55,-2.566666666666665,-7.699999999999996
335,91201,48.55,-2.566666666666665,-7.699999999999996
336,91202,48.55,-2.566666666666665,-7.699999999999996
337,91203,48.55,-2.566666666666665,-7.699999999999996
338,91204,48.55,-2.566666666666665,-7.699999999999996
339,91205,48.55,-2.566666666666665,-7.699999999999996
340,91206,48.55,-2.566666666666665,-7.699999999999996
341,91207,48.55,-2.566666666666665,-7.699999999999996
342,91208,48.55,-2.566666666666665,-7.699999999999996
343,91209,48.55,-2.566666666666665,-7.699999999999996
344,91210,48.55,-2.566666666666665,-7.699999999999996
345,91214,48.55,-2.566666666666665,-7.699999999999996
346,91221,48.55,-2.566666666666665,-7.699999999999996
347,91222,48.55,-2.566666666666665,-7.699999999999996
348,91224,48.55,-2.566666666666665,-7.699999999999996
349,91225,48.55,-2.566666666666665,-7.699999999999996
350,91226,48.55,-2.566666666666665,-7.699999999999996
351,91301,48.55,-2.566666666666665,-7.699999999999996
352,91302,48.55,-2.566666666666665,-7.699999999999996
353,91303,48.55,-2.566666666666665,-7.699999999999996
354,91304,48.55,-2.566666666666665,-7.699999999999996
355,91305,48.55,-2.566666666666665,-7.699999999999996
356,91306,48.55,-2.566666666666665,-7.699999999999996
357,91307,48.55,-2.566666666666665,-7.699999999999996
358,91308,48.55,-2.566666666666665,-7.699999999999996
359,91309,48.55,-2.566666666666665,-7.699999999999996
360,91310,48.55,-2.566666666666665,-7.699999999999996
361,91311,48.55,-2.566666666666665,-7.699999999999996
362,91313,48.55,-2.566666666666665,-7.699999999999996
363,91316,48.55,-2.566666666666665,-7.699999999999996
364,91319,76.45,-3.3666666666666694,-10.100000000000009
365,91320,76.45,-3.3666666666666694,-10.100000000000009
366,91321,48.55,-2.566666666666665,-7.699999999999996
367,91322,48.55,-2.566666666666665,-7.699999999999996
368,91324,48.55,-2.566666666666665,-7.699999999999996
369,91325,48.55,-2.566666666666665,-7.699999999999996
370,91326,48.55,-2.566666666666665,-7.699999999999996
371,91327,48.55,-2.566666666666665,-7.699999999999996
372,91328,48.55,-2.566666666666665,-7.699999999999996
373,91329,48.55,-2.566666666666665,-7.699999999999996
374,91330,48.55,-2.566666666666665,-7.699999999999996
375,91331,48.55,-2.566666666666665,-7.699999999999996
376,91333,48.55,-2.566666666666665,-7.699999999999996
377,91334,48.55,-2.566666666666665,-7.699999999999996
378,91335,48.55,-2.566666666666665,-7.699999999999996
379,91337,48.55,-2.566666666666665,-7.699999999999996
380,91340,48.55,-2.566666666666665,-7.699999999999996
381,91341,48.55,-2.566666666666665,-7.699999999999996
382,91342,48.55,-2.566666666666665,-7.699999999999996
383,91343,48.55,-2.566666666666665,-7.699999999999996
384,91344,48.55,-2.566666666666665,-7.699999999999996
385,91345,48.55,-2.566666666666665,-7.699999999999996
386,91346,48.55,-2.566666666666665,-7.699999999999996
387,91350,48.55,-2.566666666666665,-7.699999999999996
388,91351,48.55,-2.566666666666665,-7.699999999999996
389,91352,48.55,-2.566666666666665,-7.699999999999996
390,91353,48.55,-2.566666666666665,-7.699999999999996
391,91354,48.55,-2.566666666666665,-7.699999999999996
392,91355,48.55,-2.566666666666665,-7.699999999999996
393,91356,48.55,-2.566666666666665,-7.699999999999996
394,91357,48.55,-2.566666666666665,-7.699999999999996
395,91358,76.45,-3.3666666666666694,-10.100000000000009
396,91359,48.55,-2.566666666666665,-7.699999999999996
397,91360,76.45,-3.3666666666666694,-10.100000000000009
398,91361,76.45,-3.3666666666666694,-10.100000000000009
399,91362,76.45,-3.3666666666666694,-10.100000000000009
400,91363,48.55,-2.566666666666665,-7.699999999999996
401,91364,48.55,-2.566666666666665,-7.699999999999996
402,91365,48.55,-2.566666666666665,-7.699999999999996
403,91367,48.55,-2.566666666666665,-7.699999999999996
404,91371,48.55,-2.566666666666665,-7.699999999999996
405,91372,48.55,-2.566666666666665,-7.699999999999996
406,91376,48.55,-2.566666666666665,-7.699999999999996
407,91377,76.45,-3.3666666666666694,-10.100000000000009
408,91380,48.55,-2.566666666666665,-7.699999999999996
409,91381,48.55,-2.566666666666665,-7.699999999999996
410,91382,48.55,-2.566666666666665,-7.699999999999996
411,91383,48.55,-2.566666666666665,-7.699999999999996
412,91384,48.55,-2.566666666666665,-7.699999999999996
413,91385,48.55,-2.566666666666665,-7.699999999999996
414,91386,48.55,-2.566666666666665,-7.699999999999996
415,91387,48.55,-2.566666666666665,-7.699999999999996
416,91388,48.55,-2.566666666666665,-7.699999999999996
417,91390,48.55,-2.566666666666665,-7.699999999999996
418,91392,48.55,-2.566666666666665,-7.699999999999996
419,91393,48.55,-2.566666666666665,-7.699999999999996
420,91394,48.55,-2.566666666666665,-7.699999999999996
421,91395,48.55,-2.566666666666665,-7.699999999999996
422,91396,48.55,-2.566666666666665,-7.699999999999996
423,91399,48.55,-2.566666666666665,-7.699999999999996
424,91401,48.55,-2.566666666666665,-7.699999999999996
425,91402,48.55,-2.566666666666665,-7.699999999999996
426,91403,48.55,-2.566666666666665,-7.699999999999996
427,91404,48.55,-2.566666666666665,-7.699999999999996
428,91405,48.55,-2.566666666666665,-7.699999999999996
429,91406,48.55,-2.566666666666665,-7.699999999999996
430,91407,48.55,-2.566666666666665,-7.699999999999996
431,91408,48.55,-2.566666666666665,-7.699999999999996
432,91409,48.55,-2.566666666666665,-7.699999999999996
433,91410,48.55,-2.566666666666665,-7.699999999999996
434,91411,48.55,-2.566666666666665,-7.699999999999996
435,91412,48.55,-2.566666666666665,-7.699999999999996
436,91413,48.55,-2.566666666666665,-7.699999999999996
437,91416,48.55,-2.566666666666665,-7.699999999999996
438,91423,48.55,-2.566666666666665,-7.699999999999996
439,91426,48.55,-2.566666666666665,-7.699999999999996
440,91436,48.55,-2.566666666666665,-7.699999999999996
441,91470,48.55,-2.566666666666665,-7.699999999999996
442,91482,48.55,-2.566666666666665,-7.699999999999996
443,91495,48.55,-2.566666666666665,-7.699999999999996
444,91496,48.55,-2.566666666666665,-7.699999999999996
445,91497,48.55,-2.566666666666665,-7.699999999999996
446,91499,48.55,-2.566666666666665,-7.699999999999996
447,91501,48.55,-2.566666666666665,-7.699999999999996
448,91502,48.55,-2.566666666666665,-7.699999999999996
449,91503,48.55,-2.566666666666665,-7.699999999999996
450,91504,48.55,-2.566666666666665,-7.699999999999996
451,91505,48.55,-2.566666666666665,-7.699999999999996
452,91506,48.55,-2.566666666666665,-7.699999999999996
453,91507,48.55,-2.566666666666665,-7.699999999999996
454,91508,48.55,-2.566666666666665,-7.699999999999996
455,91510,48.55,-2.566666666666665,-7.699999999999996
456,91521,48.55,-2.566666666666665,-7.699999999999996
457,91522,48.55,-2.566666666666665,-7.699999999999996
458,91523,48.55,-2.566666666666665,-7.699999999999996
459,91526,48.55,-2.566666666666665,-7.699999999999996
460,91601,48.55,-2.566666666666665,-7.699999999999996
461,91602,48.55,-2.566666666666665,-7.699999999999996
462,91603,48.55,-2.566666666666665,-7.699999999999996
463,91604,48.55,-2.566666666666665,-7.699999999999996
464,91605,48.55,-2.566666666666665,-7.699999999999996
465,91606,48.55,-2.566666666666665,-7.699999999999996
466,91607,48.55,-2.566666666666665,-7.699999999999996
467,91608,48.55,-2.566666666666665,-7.699999999999996
468,91609,48.55,-2.566666666666665,-7.699999999999996
469,91610,48.55,-2.566666666666665,-7.699999999999996
470,91611,48.55,-2.566666666666665,-7.699999999999996
471,91612,48.55,-2.566666666666665,-7.699999999999996
472,91614,48.55,-2.566666666666665,-7.699999999999996
473,91615,48.55,-2.566666666666665,-7.699999999999996
474,91616,48.55,-2.566666666666665,-7.699999999999996
475,91617,48.55,-2.566666666666665,-7.699999999999996
476,91618,48.55,-2.566666666666665,-7.699999999999996
477,91701,57.275000000000006,-3.4666666666666663,-10.399999999999999
478,91702,48.55,-2.566666666666665,-7.699999999999996
479,91706,48.55,-2.566666666666665,-7.699999999999996
480,91708,57.275000000000006,-3.4666666666666663,-10.399999999999999
481,91709,57.275000000000006,-3.4666666666666663,-10.399999999999999
482,91710,57.275000000000006,-3.4666666666666663,-10.399999999999999
483,91711,48.55,-2.566666666666665,-7.699999999999996
484,91714,48.55,-2.566666666666665,-7.699999999999996
485,91715,48.55,-2.566666666666665,-7.699999999999996
486,91716,48.55,-2.566666666666665,-7.699999999999996
487,91722,48.55,-2.566666666666665,-7.699999999999996
488,91723,48.55,-2.566666666666665,-7.699999999999996
489,91724,48.55,-2.566666666666665,-7.699999999999996
490,91729,57.275000000000006,-3.4666666666666663,-10.399999999999999
491,91730,57.275000000000006,-3.4666666666666663,-10.399999999999999
492,91731,48.55,-2.566666666666665,-7.699999999999996
493,91732,48.55,-2.566666666666665,-7.699999999999996
494,91733,48.55,-2.566666666666665,-7.699999999999996
495,91734,48.55,-2.566666666666665,-7.699999999999996
496,91735,48.55,-2.566666666666665,-7.699999999999996
497,91737,57.275000000000006,-3.4666666666666663,-10.399999999999999
498,91739,57.275000000000006,-3.4666666666666663,-10.399999999999999
499,91740,48.55,-2.566666666666665,-7.699999999999996
500,91741,48.55,-2.566666666666665,-7.699999999999996
501,91743,57.275000000000006,-3.4666666666666663,-10.399999999999999
502,91744,48.55,-2.566666666666665,-7.699999999999996
503,91745,48.55,-2.566666666666665,-7.699999999999996
504,91746,48.55,-2.566666666666665,-7.699999999999996
505,91747,48.55,-2.566666666666665,-7.699999999999996
506,91748,48.55,-2.566666666666665,-7.699999999999996
507,91749,48.55,-2.566666666666665,-7.699999999999996
508,91750,48.55,-2.566666666666665,-7.699999999999996
509,91752,56.89999999999999,-3.199999999999998,-9.599999999999994
510,91754,48.55,-2.566666666666665,-7.699999999999996
511,91755,48.55,-2.566666666666665,-7.699999999999996
512,91756,48.55,-2.566666666666665,-7.699999999999996
513,91758,57.275000000000006,-3.4666666666666663,-10.399999999999999
514,91759,57.275000000000006,-3.4666666666666663,-10.399999999999999
515,91761,57.275000000000006,-3.4666666666666663,-10.399999999999999
516,91762,57.275000000000006,-3.4666666666666663,-10.399999999999999
517,91763,57.275000000000006,-3.4666666666666663,-10.399999999999999
518,91764,57.275000000000006,-3.4666666666666663,-10.399999999999999
519,91765,48.55,-2.566666666666665,-7.699999999999996
520,91766,48.55,-2.566666666666665,-7.699999999999996
521,91767,48.55,-2.566666666666665,-7.699999999999996
522,91768,48.55,-2.566666666666665,-7.699999999999996
523,91769,48.55,-2.566666666666665,-7.699999999999996
524,91770,48.55,-2.566666666666665,-7.699999999999996
525,91771,48.55,-2.566666666666665,-7.699999999999996
526,91772,48.55,-2.566666666666665,-7.699999999999996
527,91773,48.55,-2.566666666666665,-7.699999999999996
528,91775,48.55,-2.566666666666665,-7.699999999999996
529,91776,48.55,-2.566666666666665,-7.699999999999996
530,91778,48.55,-2.566666666666665,-7.699999999999996
531,91780,48.55,-2.566666666666665,-7.699999999999996
532,91784,57.275000000000006,-3.4666666666666663,-10.399999999999999
533,91785,57.275000000000006,-3.4666666666666663,-10.399999999999999
534,91786,57.275000000000006,-3.4666666666666663,-10.399999999999999
535,91788,48.55,-2.566666666666665,-7.699999999999996
536,91789,48.55,-2.566666666666665,-7.699999999999996
537,91790,48.55,-2.566666666666665,-7.699999999999996
538,91791,48.55,-2.566666666666665,-7.699999999999996
539,91792,48.55,-2.566666666666665,-7.699999999999996
540,91793,48.55,-2.566666666666665,-7.699999999999996
541,91795,48.55,-2.566666666666665,-7.699999999999996
542,91797,48.55,-2.566666666666665,-7.699999999999996
543,91798,57.275000000000006,-3.4666666666666663,-10.399999999999999
544,91799,48.55,-2.566666666666665,-7.699999999999996
545,91801,48.55,-2.566666666666665,-7.699999999999996
546,91802,48.55,-2.566666666666665,-7.699999999999996
547,91803,48.55,-2.566666666666665,-7.699999999999996
548,91804,48.55,-2.566666666666665,-7.699999999999996
549,91841,48.55,-2.566666666666665,-7.699999999999996
550,91896,48.55,-2.566666666666665,-7.699999999999996
551,91899,48.55,-2.566666666666665,-7.699999999999996
552,91901,67.5,-2.900000000000001,-8.700000000000003
553,91902,67.5,-2.900000000000001,-8.700000000000003
554,91903,67.5,-2.900000000000001,-8.700000000000003
555,91905,67.5,-2.900000000000001,-8.700000000000003
556,91906,67.5,-2.900000000000001,-8.700000000000003
557,91908,67.5,-2.900000000000001,-8.700000000000003
558,91909,67.5,-2.900000000000001,-8.700000000000003
559,91910,67.5,-2.900000000000001,-8.700000000000003
560,91911,67.5,-2.900000000000001,-8.700000000000003
561,91912,67.5,-2.900000000000001,-8.700000000000003
562,91913,67.5,-2.900000000000001,-8.700000000000003
563,91914,67.5,-2.900000000000001,-8.700000000000003
564,91915,67.5,-2.900000000000001,-8.700000000000003
565,91916,67.5,-2.900000000000001,-8.700000000000003
566,91917,67.5,-2.900000000000001,-8.700000000000003
567,91921,67.5,-2.900000000000001,-8.700000000000003
568,91931,67.5,-2.900000000000001,-8.700000000000003
569,91932,67.5,-2.900000000000001,-8.700000000000003
570,91933,67.5,-2.900000000000001,-8.700000000000003
571,91934,67.5,-2.900000000000001,-8.700000000000003
572,91935,67.5,-2.900000000000001,-8.700000000000003
573,91941,67.5,-2.900000000000001,-8.700000000000003
574,91942,67.5,-2.900000000000001,-8.700000000000003
575,91943,67.5,-2.900000000000001,-8.700000000000003
576,91944,67.5,-2.900000000000001,-8.700000000000003
577,91945,67.5,-2.900000000000001,-8.700000000000003
578,91946,67.5,-2.900000000000001,-8.700000000000003
579,91947,67.5,-2.900000000000001,-8.700000000000003
580,91948,67.5,-2.900000000000001,-8.700000000000003
581,91950,67.5,-2.900000000000001,-8.700000000000003
582,91951,67.5,-2.900000000000001,-8.700000000000003
583,91962,67.5,-2.900000000000001,-8.700000000000003
584,91963,67.5,-2.900000000000001,-8.700000000000003
585,91976,67.5,-2.900000000000001,-8.700000000000003
586,91977,67.5,-2.900000000000001,-8.700000000000003
587,91978,67.5,-2.900000000000001,-8.700000000000003
588,91979,67.5,-2.900000000000001,-8.700000000000003
589,91980,67.5,-2.900000000000001,-8.700000000000003
590,91987,67.5,-2.900000000000001,-8.700000000000003
591,91990,67.5,-2.900000000000001,-8.700000000000003
592,92003,67.5,-2.900000000000001,-8.700000000000003
593,92004,67.5,-2.900000000000001,-8.700000000000003
594,92007,67.5,-2.900000000000001,-8.700000000000003
595,92008,67.5,-2.900000000000001,-8.700000000000003
596,92009,67.5,-2.900000000000001,-8.700000000000003
597,92010,67.5,-2.900000000000001,-8.700000000000003
598,92011,67.5,-2.900000000000001,-8.700000000000003
599,92013,67.5,-2.900000000000001,-8.700000000000003
600,92014,67.5,-2.900000000000001,-8.700000000000003
601,92018,67.5,-2.900000000000001,-8.700000000000003
602,92019,67.5,-2.900000000000001,-8.700000000000003
603,92020,67.5,-2.900000000000001,-8.700000000000003
604,92021,67.5,-2.900000000000001,-8.700000000000003
605,92022,67.5,-2.900000000000001,-8.700000000000003
606,92023,67.5,-2.900000000000001,-8.700000000000003
607,92024,67.5,-2.900000000000001,-8.700000000000003
608,92025,67.5,-2.900000000000001,-8.700000000000003
609,92026,67.5,-2.900000000000001,-8.700000000000003
610,92027,67.5,-2.900000000000001,-8.700000000000003
611,92028,67.5,-2.900000000000001,-8.700000000000003
612,92029,67.5,-2.900000000000001,-8.700000000000003
613,92030,67.5,-2.900000000000001,-8.700000000000003
614,92033,67.5,-2.900000000000001,-8.700000000000003
615,92036,67.5,-2.900000000000001,-8.700000000000003
616,92037,67.5,-2.900000000000001,-8.700000000000003
617,92038,67.5,-2.900000000000001,-8.700000000000003
618,92039,67.5,-2.900000000000001,-8.700000000000003
619,92040,67.5,-2.900000000000001,-8.700000000000003
620,92046,67.5,-2.900000000000001,-8.700000000000003
621,92049,67.5,-2.900000000000001,-8.700000000000003
622,92051,67.5,-2.900000000000001,-8.700000000000003
623,92052,67.5,-2.900000000000001,-8.700000000000003
624,92054,67.5,-2.900000000000001,-8.700000000000003
625,92055,67.5,-2.900000000000001,-8.700000000000003
626,92056,67.5,-2.900000000000001,-8.700000000000003
627,92057,67.5,-2.900000000000001,-8.700000000000003
628,92058,67.5,-2.900000000000001,-8.700000000000003
629,92059,67.5,-2.900000000000001,-8.700000000000003
630,92060,67.5,-2.900000000000001,-8.700000000000003
631,92061,67.5,-2.900000000000001,-8.700000000000003
632,92064,67.5,-2.900000000000001,-8.700000000000003
633,92065,67.5,-2.900000000000001,-8.700000000000003
634,92066,67.5,-2.900000000000001,-8.700000000000003
635,92067,67.5,-2.900000000000001,-8.700000000000003
636,92068,67.5,-2.900000000000001,-8.700000000000003
637,92069,67.5,-2.900000000000001,-8.700000000000003
638,92070,67.5,-2.900000000000001,-8.700000000000003
639,92071,67.5,-2.900000000000001,-8.700000000000003
640,92072,67.5,-2.900000000000001,-8.700000000000003
641,92074,67.5,-2.900000000000001,-8.700000000000003
642,92075,67.5,-2.900000000000001,-8.700000000000003
643,92078,67.5,-2.900000000000001,-8.700000000000003
644,92079,67.5,-2.900000000000001,-8.700000000000003
645,92081,67.5,-2.900000000000001,-8.700000000000003
646,92082,67.5,-2.900000000000001,-8.700000000000003
647,92083,67.5,-2.900000000000001,-8.700000000000003
648,92084,67.5,-2.900000000000001,-8.700000000000003
649,92085,67.5,-2.900000000000001,-8.700000000000003
650,92086,67.5,-2.900000000000001,-8.700000000000003
651,92088,67.5,-2.900000000000001,-8.700000000000003
652,92090,67.5,-2.900000000000001,-8.700000000000003
653,92091,67.5,-2.900000000000001,-8.700000000000003
654,92092,67.5,-2.900000000000001,-8.700000000000003
655,92093,67.5,-2.900000000000001,-8.700000000000003
656,92096,67.5,-2.900000000000001,-8.700000000000003
657,92101,67.5,-2.900000000000001,-8.700000000000003
658,92102,67.5,-2.900000000000001,-8.700000000000003
659,92103,67.5,-2.900000000000001,-8.700000000000003
660,92104,67.5,-2.900000000000001,-8.700000000000003
661,92105,67.5,-2.900000000000001,-8.700000000000003
662,92106,67.5,-2.900000000000001,-8.700000000000003
663,92107,67.5,-2.900000000000001,-8.700000000000003
664,92108,67.5,-2.900000000000001,-8.700000000000003
665,92109,67.5,-2.900000000000001,-8.700000000000003
666,92110,67.5,-2.900000000000001,-8.700000000000003
667,92111,67.5,-2.900000000000001,-8.700000000000003
668,92112,67.5,-2.900000000000001,-8.700000000000003
669,92113,67.5,-2.900000000000001,-8.700000000000003
670,92114,67.5,-2.900000000000001,-8.700000000000003
671,92115,67.5,-2.900000000000001,-8.700000000000003
672,92116,67.5,-2.900000000000001,-8.700000000000003
673,92117,67.5,-2.900000000000001,-8.700000000000003
674,92118,67.5,-2.900000000000001,-8.700000000000003
675,92119,67.5,-2.900000000000001,-8.700000000000003
676,92120,67.5,-2.900000000000001,-8.700000000000003
677,92121,67.5,-2.900000000000001,-8.700000000000003
678,92122,67.5,-2.900000000000001,-8.700000000000003
679,92123,67.5,-2.900000000000001,-8.700000000000003
680,92124,67.5,-2.900000000000001,-8.700000000000003
681,92126,67.5,-2.900000000000001,-8.700000000000003
682,92127,67.5,-2.900000000000001,-8.700000000000003
683,92128,67.5,-2.900000000000001,-8.700000000000003
684,92129,67.5,-2.900000000000001,-8.700000000000003
685,92130,67.5,-2.900000000000001,-8.700000000000003
