ZIP,Count_2022,Avg_1yr,Pct_Increase_1yr,Avg_3yr,Pct_Increase_3yr,Avg_5yr,Pct_Increase_5yr,Avg_10yr,Pct_Increase_10yr
92342,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92344,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92345,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92346,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92347,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92359,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92363,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92364,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92369,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92371,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92373,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92374,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92375,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92376,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92377,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92378,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92384,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
92385,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92386,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92389,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
92392,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92393,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92394,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92395,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92397,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92398,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92399,1,1.0,0.0,2.3333333333333335,-57.14285714285715,1.8,-44.44444444444445,1.7142857142857142,-41.666666666666664
92501,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92502,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92503,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92504,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92505,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92506,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92507,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92508,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
