,ZIP Code,market_units,fair_plan_units,total_units,pct_market,pct_fair_plan,exposure_22
807,93648,2332,0,2332,1.0,0.0,$                                   -
808,93650,907,9,916,0.990174672489083,0.009825327510917031,657526
809,93651,445,77,522,0.8524904214559387,0.1475095785440613,57108567
810,93652,42,1,43,0.9767441860465116,0.023255813953488372,84788
811,93653,276,61,337,0.8189910979228486,0.18100890207715134,39896192
812,93654,5718,11,5729,0.9980799441438296,0.0019200558561703613,8340311
813,93656,951,2,953,0.9979013641133263,0.002098635886673662,189156
814,93657,8090,30,8120,0.9963054187192119,0.003694581280788177,22694808
815,93660,534,1,535,0.9981308411214953,0.001869158878504673,154072
816,93662,5712,8,5720,0.9986013986013986,0.0013986013986013986,2542663
817,93664,1015,1214,2229,0.45536114849708387,0.5446388515029161,1101372930
818,93667,509,185,694,0.7334293948126801,0.2665706051873199,115889930
819,93668,189,1,190,0.9947368421052631,0.005263157894736842,204700
820,93669,109,107,216,0.5046296296296297,0.49537037037037035,59547061
821,93675,958,130,1088,0.8805147058823529,0.11948529411764706,72829709
822,93701,1317,29,1346,0.9784546805349182,0.021545319465081723,4526483
823,93702,6888,117,7005,0.9832976445396145,0.01670235546038544,17522269
824,93703,6072,29,6101,0.9952466808719882,0.0047533191280118015,6551773
825,93704,7195,20,7215,0.9972279972279973,0.002772002772002772,5715577
826,93705,7644,11,7655,0.9985630306988896,0.0014369693011103853,2617206
827,93706,5271,67,5338,0.9874484825777444,0.012551517422255526,13912033
828,93710,5717,3,5720,0.9994755244755245,0.0005244755244755245,685765
829,93711,10427,7,10434,0.9993291163503929,0.0006708836496070539,8571096
830,93720,12998,1,12999,0.999923071005462,7.692899453804139e-05,171748
831,93721,225,6,231,0.974025974025974,0.025974025974025976,1381509
832,93722,19700,18,19718,0.9990871285120195,0.0009128714879805254,8166188
833,93723,3300,9,3309,0.9972801450589301,0.0027198549410698096,2849829
834,93725,4316,32,4348,0.9926402943882244,0.007359705611775529,5917661
835,93726,7618,5,7623,0.9993440902531812,0.0006559097468188378,1560300
836,93727,17861,17,17878,0.9990491106387739,0.0009508893612260879,5950094
837,93728,3718,38,3756,0.9898828541001065,0.010117145899893504,8512642
838,93737,2022,2,2024,0.9990118577075099,0.0009881422924901185,1684535
839,93901,5578,4,5582,0.9992834109638122,0.0007165890361877463,2932236
840,93905,7899,3,7902,0.9996203492786636,0.00037965072133637056,1029359
841,93906,10899,2,10901,0.9998165305935235,0.00018346940647647004,939092
842,93907,5510,243,5753,0.9577611680862159,0.042238831913784115,228813251
843,93908,3857,246,4103,0.9400438703387765,0.059956129661223496,349707403
844,93920,157,104,261,0.6015325670498084,0.39846743295019155,144155840
845,93923,5211,604,5815,0.8961306964746346,0.10386930352536543,909914440
846,93924,1955,477,2432,0.8038651315789473,0.19613486842105263,698007317
847,93925,206,14,220,0.9363636363636364,0.06363636363636363,18386687
848,93926,1559,6,1565,0.9961661341853035,0.0038338658146964857,4169825
849,93927,3113,53,3166,0.9832596336070751,0.016740366392924828,45055638
850,93930,2867,33,2900,0.9886206896551725,0.011379310344827587,31841746
851,93932,136,8,144,0.9444444444444444,0.05555555555555555,4795214
852,93933,5065,9,5074,0.9982262514781237,0.0017737485218762318,765792
853,93940,7214,160,7374,0.978302142663412,0.021697857336588012,297129339
854,93950,5144,2,5146,0.9996113486202876,0.000388651379712398,2061971
855,93953,2452,53,2505,0.9788423153692615,0.021157684630738523,104805881
856,93954,51,2,53,0.9622641509433962,0.03773584905660377,$                                   -
857,93955,6118,1,6119,0.9998365746036935,0.00016342539630658605,1568100
858,93960,3545,15,3560,0.9957865168539326,0.004213483146067416,17789268
859,94002,6521,11,6532,0.9983159828536436,0.0016840171463563993,14581294
860,94005,1148,11,1159,0.9905090595340811,0.009490940465918895,14900533
861,94010,13884,46,13930,0.9966977745872219,0.0033022254127781764,89182717
862,94014,8840,14,8854,0.9984187937655297,0.001581206234470296,7833798
863,94015,12393,8,12401,0.9993548907346181,0.0006451092653818241,7420794
864,94019,4439,53,4492,0.9882012466607302,0.011798753339269812,58981084
865,94020,461,77,538,0.8568773234200744,0.14312267657992564,75884337
866,94021,53,20,73,0.726027397260274,0.273972602739726,17930297
867,94022,5874,72,5946,0.987891019172553,0.012108980827447022,157154423
868,94024,7399,56,7455,0.9924882629107982,0.007511737089201878,121058844
869,94025,10260,17,10277,0.9983458207648146,0.0016541792351853653,13592747
870,94027,2448,5,2453,0.9979616795760293,0.0020383204239706482,10308805
871,94028,2187,68,2255,0.9698447893569845,0.03015521064301552,127981213
872,94030,5525,5,5530,0.9990958408679927,0.0009041591320072332,5551180
873,94037,851,10,861,0.9883855981416957,0.011614401858304297,12823117
874,94038,986,2,988,0.9979757085020243,0.0020242914979757085,3480192
875,94040,5154,3,5157,0.9994182664339732,0.0005817335660267597,1554996
876,94041,2607,0,2607,1.0,0.0,$                                   -
877,94043,3893,1,3894,0.9997431946584489,0.00025680534155110427,535570
878,94044,10476,79,10555,0.9925153955471341,0.007484604452865941,74011324
879,94060,306,86,392,0.7806122448979592,0.2193877551020408,70022641
880,94061,8055,3,8058,0.9996276991809382,0.00037230081906180194,2474336
881,94062,8239,167,8406,0.9801332381632167,0.01986676183678325,305359964
882,94063,4039,12,4051,0.997037768452234,0.0029622315477659837,3427516
883,94065,2217,0,2217,1.0,0.0,$                                   -
884,94066,9617,2,9619,0.9997920781786048,0.00020792182139515541,2026087
885,94070,8485,25,8510,0.9970622796709753,0.002937720329024677,23134429
886,94074,54,12,66,0.8181818181818182,0.18181818181818182,13467140
887,94080,13781,3,13784,0.9997823563551944,0.00021764364480557168,3952240
888,94085,2727,0,2727,1.0,0.0,468800
889,94086,6640,4,6644,0.9993979530403372,0.0006020469596628537,1512272
890,94087,12168,1,12169,0.9999178239789629,8.217602103706138e-05,1196779
891,94089,4546,0,4546,1.0,0.0,$                                   -
892,94102,559,7,566,0.9876325088339223,0.012367491166077738,5256746
893,94103,963,24,987,0.9756838905775076,0.0243161094224924,10926823
894,94105,264,0,264,1.0,0.0,1500000
895,94107,2418,11,2429,0.9954713874022232,0.004528612597776863,5081132
896,94108,243,3,246,0.9878048780487805,0.012195121951219513,819680
897,94109,1591,16,1607,0.9900435594275047,0.009956440572495333,8858298
898,94110,9288,98,9386,0.9895589175367568,0.010441082463243129,41610976
899,94111,59,0,59,1.0,0.0,155000
900,94112,17048,33,17081,0.9980680288039342,0.0019319711960658042,15537953
901,94114,5803,33,5836,0.994345442083619,0.005654557916381083,17054730
902,94115,2354,27,2381,0.9886602267954641,0.01133977320453591,16176688
903,94116,12915,15,12930,0.9988399071925754,0.001160092807424594,12137972
904,94117,3367,47,3414,0.986233157586409,0.013766842413591095,29487400
905,94118,6064,27,6091,0.9955672303398456,0.004432769660154326,30487855
906,94121,10054,13,10067,0.9987086520313897,0.0012913479686103109,14993839
907,94122,13338,22,13360,0.9983532934131737,0.0016467065868263472,10340060
908,94123,2813,25,2838,0.9911909795630726,0.008809020436927413,28073321
909,94124,5648,36,5684,0.9936664320900774,0.0063335679099225895,20014818
910,94127,6764,4,6768,0.9994089834515366,0.000591016548463357,3207896
911,94131,6778,17,6795,0.9974981604120677,0.002501839587932303,14131436
912,94132,4653,9,4662,0.9980694980694981,0.0019305019305019305,6636603
913,94133,1592,26,1618,0.9839307787391842,0.016069221260815822,16070659
914,94134,8066,17,8083,0.9978968204874428,0.002103179512557219,8305836
915,94158,91,6,97,0.9381443298969072,0.061855670103092786,2770321
916,94301,4185,9,4194,0.9978540772532188,0.002145922746781116,13482270
917,94303,8718,19,8737,0.9978253405058944,0.0021746594941055284,9505043
918,94304,202,5,207,0.9758454106280193,0.024154589371980676,7361413
919,94305,641,2,643,0.9968895800933126,0.003110419906687403,4976006
920,94306,6287,3,6290,0.9995230524642289,0.0004769475357710652,885499
921,94401,4741,7,4748,0.9985256950294861,0.0014743049705139006,4246810
922,94402,6683,12,6695,0.9982076176250934,0.0017923823749066467,15574173
923,94403,8905,1,8906,0.9998877161464181,0.00011228385358185493,1473950
924,94404,5656,2,5658,0.9996465182043125,0.0003534817956875221,1618022
925,94501,11583,89,11672,0.99237491432488,0.007625085675119945,49797731
926,94502,3312,0,3312,1.0,0.0,470279
927,94503,5129,1,5130,0.9998050682261208,0.0001949317738791423,$                                   -
928,94505,5706,3,5709,0.999474513925381,0.0005254860746190226,2772150
929,94506,7267,51,7318,0.9930308827548511,0.0069691172451489475,91710759
930,94507,5220,54,5274,0.9897610921501706,0.010238907849829351,103349526
931,94508,601,162,763,0.7876802096985583,0.21231979030144169,261023282
932,94509,16667,39,16706,0.9976655093978212,0.002334490602178858,12858621
933,94510,7818,4,7822,0.9994886218358476,0.0005113781641523907,4752380
934,94511,738,27,765,0.9647058823529412,0.03529411764705882,12221418
935,94512,72,1,73,0.9863013698630136,0.0136986301369863,417803
936,94513,20354,20,20374,0.9990183567291646,0.0009816432708353784,10776145
937,94514,407,4,411,0.9902676399026764,0.009732360097323601,2795743
938,94515,2142,205,2347,0.9126544524925436,0.08734554750745632,354725112
939,94517,3968,26,3994,0.9934902353530295,0.006509764646970456,42727923
940,94518,7198,24,7222,0.9966768208252562,0.003323179174743838,7568341
941,94519,5729,10,5739,0.9982575361561248,0.0017424638438752395,4636979
942,94520,5365,5,5370,0.9990689013035382,0.000931098696461825,1605738
943,94521,11589,5,11594,0.9995687424529929,0.0004312575470070726,5508677
944,94523,8847,10,8857,0.9988709495314441,0.0011290504685559444,6985592
945,94525,1105,15,1120,0.9866071428571429,0.013392857142857142,6748826
946,94526,9765,24,9789,0.9975482684646031,0.002451731535396874,50174686
947,94528,295,6,301,0.9800664451827242,0.019933554817275746,16676356
948,94530,7665,32,7697,0.9958425360530077,0.0041574639469923345,30195550
949,94531,12742,6,12748,0.9995293379353624,0.0004706620646375902,4023721
950,94533,17724,5,17729,0.999717976197191,0.00028202380280895707,4482888
951,94534,12441,34,12475,0.9972745490981964,0.0027254509018036074,57262803
952,94536,14214,10,14224,0.9992969628796401,0.000703037120359955,7327808
953,94538,10405,4,10409,0.9996157171678355,0.0003842828321644731,2406677
954,94539,13585,7,13592,0.9994849911712772,0.0005150088287227781,13722261
955,94541,11466,79,11545,0.9931572109138155,0.0068427890861844955,27934720
956,94542,3698,30,3728,0.9919527896995708,0.008047210300429184,33482333
957,94544,13068,17,13085,0.9987008024455484,0.0012991975544516623,5942361
958,94545,7513,12,7525,0.998405315614618,0.0015946843853820599,3839754
959,94546,11601,17,11618,0.9985367533138234,0.0014632466861766225,13531999
960,94547,5947,3,5950,0.9994957983193278,0.0005042016806722689,2174690
961,94549,8659,146,8805,0.9834185122089721,0.016581487791027825,226552395
962,94550,14559,32,14591,0.997806867246933,0.002193132753066959,28554408
963,94551,9900,17,9917,0.9982857719068267,0.0017142280931733388,11659902
964,94552,4100,98,4198,0.9766555502620295,0.023344449737970462,113240416
965,94553,14341,43,14384,0.9970105672969967,0.002989432703003337,38512144
966,94555,8193,2,8195,0.9997559487492373,0.00024405125076266016,1154945
967,94556,4331,23,4354,0.9947175011483693,0.005282498851630684,33311974
968,94558,18587,327,18914,0.982711219202707,0.01728878079729301,522307695
969,94559,6943,22,6965,0.9968413496051687,0.0031586503948312994,47868323
970,94560,11060,7,11067,0.9993674889310563,0.0006325110689437065,1863128
971,94561,12840,41,12881,0.9968170173123204,0.003182982687679528,13621202
972,94563,6534,194,6728,0.9711652794292509,0.02883472057074911,347392013
973,94564,5253,7,5260,0.9986692015209125,0.0013307984790874524,2912046
974,94565,21486,50,21536,0.9976783060921248,0.0023216939078751857,16456253
975,94566,11695,12,11707,0.9989749722388315,0.0010250277611685316,21047835
976,94567,112,128,240,0.4666666666666667,0.5333333333333333,124977135
977,94568,13430,7,13437,0.9994790503832701,0.0005209496167299249,8621366
978,94569,62,2,64,0.96875,0.03125,3636007
979,94571,4886,1,4887,0.9997953754859832,0.0002046245140167792,923616
980,94572,2367,13,2380,0.9945378151260504,0.0054621848739495795,3098192
981,94574,2530,246,2776,0.9113832853025937,0.08861671469740634,540462038
982,94576,43,12,55,0.7818181818181819,0.21818181818181817,23390751
983,94577,10709,23,10732,0.9978568766306374,0.0021431233693626536,8455554
984,94578,6792,11,6803,0.998383066294282,0.0016169337057180655,4353907
985,94579,5910,2,5912,0.9996617050067659,0.00033829499323410016,661396
986,94580,7415,7,7422,0.9990568579897602,0.0009431420102398275,2701040
987,94582,9972,1,9973,0.9998997292690264,0.0001002707309736288,$                                   -
988,94583,9618,35,9653,0.9963741841914431,0.0036258158085569255,52766910
989,94585,7849,10,7859,0.9987275734826314,0.001272426517368622,5938858
990,94586,287,36,323,0.8885448916408669,0.11145510835913312,37945099
991,94587,14823,5,14828,0.999662800107904,0.0003371998920960345,3127713
992,94588,7255,16,7271,0.9977994773758768,0.002200522624123229,43242037
993,94589,7572,10,7582,0.9986810867844896,0.0013189132155104195,4534565
994,94590,8792,52,8844,0.9941203075531434,0.005879692446856626,18120246
995,94591,15584,28,15612,0.9982065078145017,0.0017934921854983346,12050995
996,94592,369,0,369,1.0,0.0,$                                   -
997,94595,2598,23,2621,0.9912247233880198,0.00877527661198016,29294513
998,94596,4032,9,4041,0.9977728285077951,0.0022271714922048997,9128571
999,94598,7152,11,7163,0.9984643305877425,0.001535669412257434,12026875
1000,94599,895,5,900,0.9944444444444445,0.005555555555555556,14884005
1001,94601,7443,172,7615,0.9774130006565989,0.022586999343401182,51834144
1002,94602,8117,78,8195,0.9904820012202562,0.009517998779743747,62404339
1003,94603,6805,94,6899,0.9863748369328889,0.013625163067111175,27170395
1004,94605,10918,170,11088,0.9846681096681097,0.015331890331890332,124107237
1005,94606,4768,102,4870,0.9790554414784394,0.020944558521560575,25921119
1006,94607,2359,80,2439,0.96719967199672,0.03280032800328003,26104063
1007,94608,4846,80,4926,0.9837596427121397,0.016240357287860333,30149720
1008,94609,4120,60,4180,0.9856459330143541,0.014354066985645933,17206558
1009,94610,5052,24,5076,0.9952718676122931,0.004728132387706856,15535515
1010,94611,9564,932,10496,0.911204268292683,0.08879573170731707,1410858133
1011,94612,444,23,467,0.9507494646680942,0.04925053533190578,6540668
1012,94618,5067,11,5078,0.9978337928318236,0.0021662071681764474,10711441
1013,94619,7082,100,7182,0.9860763018657756,0.01392369813422445,106978089
1014,94621,5624,117,5741,0.9796202752133775,0.02037972478662254,33337385
1015,94702,4382,22,4404,0.9950045413260672,0.004995458673932788,9543514
1016,94703,4089,37,4126,0.9910324769752787,0.00896752302472128,14844727
1017,94704,958,26,984,0.9735772357723578,0.026422764227642278,32080263
1018,94705,3509,100,3609,0.972291493488501,0.02770850651149903,169939064
1019,94706,4419,7,4426,0.9984184365115228,0.0015815634884771804,4376099
1020,94708,4196,131,4327,0.9697249826669748,0.030275017333025192,199111624
1021,94709,1170,27,1197,0.9774436090225563,0.022556390977443608,11996208
1022,94710,1388,25,1413,0.9823071479122435,0.017692852087756547,12635622
1023,94801,5345,106,5451,0.9805540267840763,0.019445973215923684,34807193
1024,94803,7192,48,7240,0.9933701657458563,0.0066298342541436465,42287320
1025,94804,9282,65,9347,0.9930458970792768,0.006954102920723227,21817207
1026,94805,4342,28,4370,0.9935926773455378,0.006407322654462242,14241977
1027,94806,11395,79,11474,0.9931148683981175,0.006885131601882517,27723680
1028,94901,8528,27,8555,0.9968439509059029,0.0031560490940970194,29799848
1029,94903,7250,13,7263,0.9982101060167975,0.0017898939832025334,27562273
1030,94904,3046,32,3078,0.9896036387264457,0.010396361273554255,56859323
1031,94920,3741,15,3756,0.9960063897763578,0.003993610223642172,23178399
1032,94922,79,11,90,0.8777777777777778,0.12222222222222222,13682367
1033,94923,1232,23,1255,0.9816733067729083,0.018326693227091632,25638215
1034,94924,594,7,601,0.9883527454242929,0.011647254575707155,11506487
1035,94925,2650,28,2678,0.9895444361463779,0.010455563853622106,41544196
1036,94928,10098,3,10101,0.9997029997029997,0.000297000297000297,3161763
1037,94929,279,4,283,0.9858657243816255,0.014134275618374558,3454788
1038,94931,2325,0,2325,1.0,0.0,185000
1039,94933,241,28,269,0.895910780669145,0.10408921933085502,26794028
1040,94937,597,204,801,0.7453183520599251,0.2546816479400749,264227477
1041,94938,190,23,213,0.892018779342723,0.107981220657277,24757284
1042,94939,1813,23,1836,0.9874727668845316,0.01252723311546841,34570623
1043,94940,77,10,87,0.8850574712643678,0.11494252873563218,8621932
1044,94941,9046,253,9299,0.9727927734164964,0.027207226583503604,348065785
1045,94945,5090,12,5102,0.9976479811838495,0.002352018816150529,33276346
1046,94946,193,28,221,0.8733031674208145,0.12669683257918551,47580531
1047,94947,6412,20,6432,0.9968905472636815,0.003109452736318408,23560037
1048,94949,3880,17,3897,0.9956376700025661,0.0043623299974339235,25970172
1049,94951,1367,13,1380,0.9905797101449275,0.009420289855072464,25304710
1050,94952,9745,34,9779,0.9965231618774926,0.003476838122507414,47552275
1051,94954,10627,14,10641,0.9986843341791185,0.0013156658208814962,17736517
1052,94956,434,31,465,0.9333333333333333,0.06666666666666667,37193196
1053,94957,601,5,606,0.9917491749174917,0.00825082508250825,11547186
1054,94960,5002,20,5022,0.9960175228992433,0.00398247710075667,22475852
1055,94963,180,6,186,0.967741935483871,0.03225806451612903,5967231
1056,94965,2268,326,2594,0.874325366229761,0.12567463377023902,293815276
1057,94970,626,8,634,0.9873817034700315,0.012618296529968454,12441897
1058,94971,70,3,73,0.958904109589041,0.0410958904109589,8990000
1059,94972,49,0,49,1.0,0.0,$                                   -
1060,94973,406,35,441,0.9206349206349206,0.07936507936507936,35221285
1061,95002,348,5,353,0.9858356940509915,0.014164305949008499,2119539
1062,95003,8733,202,8935,0.9773922775601567,0.02260772243984331,223449486
1063,95004,1137,26,1163,0.9776440240756664,0.02235597592433362,23030721
1064,95005,1998,227,2225,0.8979775280898876,0.10202247191011236,207011480
1065,95006,2828,475,3303,0.8561913412049652,0.14380865879503482,450097954
1066,95007,194,34,228,0.8508771929824561,0.14912280701754385,$                                   -
1067,95008,9458,2,9460,0.9997885835095137,0.00021141649048625792,1021106
1068,95010,2666,0,2666,1.0,0.0,164268
1069,95012,1688,11,1699,0.9935256032960565,0.006474396703943496,8465163
1070,95014,12930,67,12997,0.9948449642225129,0.0051550357774871125,138283660
1071,95017,143,10,153,0.934640522875817,0.06535947712418301,11364692
1072,95018,2476,375,2851,0.8684672044896528,0.13153279551034724,324519088
1073,95019,983,0,983,1.0,0.0,$                                   -
1074,95020,14569,62,14631,0.9957624222541179,0.004237577745882032,80846980
1075,95023,14178,39,14217,0.9972568052331715,0.002743194766828445,38912607
1076,95030,4009,207,4216,0.9509013282732448,0.049098671726755215,379158821
1077,95032,7000,59,7059,0.9916418756197761,0.008358124380223828,118613862
1078,95033,2828,526,3354,0.8431723315444246,0.15682766845557544,619027898
1079,95035,13216,7,13223,0.9994706193753309,0.0005293806246691371,4704401
1080,95037,12501,155,12656,0.9877528445006322,0.012247155499367888,178430346
1081,95039,260,1,261,0.9961685823754789,0.0038314176245210726,366095
1082,95041,149,25,174,0.8563218390804598,0.14367816091954022,$                                   -
1083,95043,97,38,135,0.7185185185185186,0.2814814814814815,36443023
1084,95045,1077,25,1102,0.9773139745916516,0.022686025408348458,26675970
1085,95046,1448,6,1454,0.9958734525447043,0.0041265474552957355,8331985
1086,95050,6543,3,6546,0.9995417048579285,0.00045829514207149406,1322517
1087,95051,10758,1,10759,0.9999070545589739,9.294544102611767e-05,1143405
1088,95054,2866,0,2866,1.0,0.0,406350
1089,95060,11343,231,11574,0.9800414722654225,0.0199585277345775,307251376
1090,95062,10435,13,10448,0.9987557427258805,0.0012442572741194486,5262025
1091,95065,2226,85,2311,0.9632193855473821,0.03678061445261791,105284429
1092,95066,4331,218,4549,0.9520773796438777,0.04792262035612223,253590147
1093,95070,9779,128,9907,0.9870798425355809,0.012920157464419097,224026597
1094,95073,3199,151,3350,0.9549253731343283,0.045074626865671645,153800316
1095,95075,157,2,159,0.9874213836477987,0.012578616352201259,2046368
1096,95076,15969,211,16180,0.9869592088998764,0.013040791100123609,198261836
1097,95110,2371,38,2409,0.9842258198422582,0.0157741801577418,13149214
1098,95111,9568,23,9591,0.9976019184652278,0.002398081534772182,7464121
1099,95112,7002,111,7113,0.9843947701391818,0.01560522986081822,36488764
1100,95113,31,0,31,1.0,0.0,$                                   -
1101,95116,6401,79,6480,0.9878086419753086,0.012191358024691358,21902777
1102,95117,3802,2,3804,0.9994742376445847,0.0005257623554153522,945503
1103,95118,7961,102,8063,0.9873496217288851,0.01265037827111497,27941166
1104,95119,2730,0,2730,1.0,0.0,$                                   -
1105,95120,11673,31,11704,0.9973513328776487,0.002648667122351333,42007022
1106,95121,7780,13,7793,0.9983318362633132,0.0016681637366867702,3511436
1107,95122,8106,34,8140,0.9958230958230958,0.004176904176904177,13239751
1108,95123,14175,7,14182,0.9995064165844028,0.0004935834155972359,4007959
1109,95124,13964,3,13967,0.9997852079902627,0.00021479200973723776,1448270
1110,95125,13558,21,13579,0.9984534943663009,0.0015465056336990942,12310586
1111,95126,4586,30,4616,0.9935008665511266,0.006499133448873483,9637603
1112,95127,12202,56,12258,0.9954315549029206,0.004568445097079458,32287793
1113,95128,6600,8,6608,0.9987893462469734,0.0012106537530266344,2213189
1114,95129,8586,6,8592,0.9993016759776536,0.0006983240223463687,2206641
1115,95130,3461,1,3462,0.9997111496244945,0.00028885037550548814,580000
1116,95131,5412,2,5414,0.9996305873660879,0.0003694126339120798,1841461
1117,95132,9818,10,9828,0.998982498982499,0.0010175010175010174,10141682
1118,95133,4382,4,4386,0.9990880072959416,0.0009119927040583675,5996615
1119,95134,966,1,967,0.9989658738366081,0.001034126163391934,267500
1120,95135,4361,1,4362,0.9997707473635947,0.00022925263640531865,1565287
1121,95136,8169,0,8169,1.0,0.0,$                                   -
1122,95138,4578,5,4583,0.9989090115644774,0.0010909884355225835,17153960
1123,95139,1778,1,1779,0.9994378864530635,0.0005621135469364812,1038346
1124,95140,100,17,117,0.8547008547008547,0.1452991452991453,12457711
1125,95148,10754,9,10763,0.9991638019139645,0.000836198086035492,6531517
1126,95203,3388,67,3455,0.9806078147612156,0.01939218523878437,13651298
1127,95204,8843,34,8877,0.9961698772107694,0.003830122789230596,8078079
1128,95205,7537,120,7657,0.9843280658221235,0.01567193417787645,22032364
1129,95206,14516,95,14611,0.9934980494148244,0.006501950585175552,23449985
1130,95207,9092,11,9103,0.998791607162474,0.0012083928375260903,6182135
1131,95209,11728,8,11736,0.9993183367416496,0.0006816632583503749,3995549
1132,95210,8252,5,8257,0.9993944531912317,0.0006055468087683178,1413007
1133,95212,7159,3,7162,0.9995811225914549,0.0004188774085450991,1751578
1134,95215,4839,35,4874,0.9928190398030365,0.0071809601969634795,13264681
1135,95219,7549,5,7554,0.9993380990203865,0.0006619009796134498,3377567
1136,95220,1731,0,1731,1.0,0.0,1881830
1137,95222,1761,268,2029,0.8679152291769344,0.13208477082306555,189735095
1138,95223,3712,3484,7196,0.5158421345191774,0.4841578654808227,2629191876
1139,95225,196,14,210,0.9333333333333333,0.06666666666666667,$                                   -
1140,95226,20,5,25,0.8,0.2,$                                   -
1141,95227,146,2,148,0.9864864864864865,0.013513513513513514,$                                   -
1142,95228,2270,307,2577,0.8808692277842453,0.11913077221575476,250903078
1143,95230,84,3,87,0.9655172413793104,0.034482758620689655,2993360
1144,95231,553,1,554,0.9981949458483754,0.0018050541516245488,404088
1145,95232,93,35,128,0.7265625,0.2734375,26818238
1146,95236,892,0,892,1.0,0.0,$                                   -
1147,95237,974,0,974,1.0,0.0,$                                   -
1148,95240,10152,6,10158,0.9994093325457767,0.0005906674542232723,3109931
1149,95242,8576,1,8577,0.999883409117407,0.00011659088259298122,2237856
1150,95245,586,194,780,0.7512820512820513,0.24871794871794872,165365036
1151,95246,453,210,663,0.6832579185520362,0.3167420814479638,151553217
1152,95247,1385,808,2193,0.6315549475604195,0.3684450524395805,708493148
1153,95249,1033,176,1209,0.8544251447477254,0.14557485525227462,122937546
1154,95251,167,114,281,0.594306049822064,0.40569395017793597,78023609
1155,95252,4712,254,4966,0.9488521949254933,0.05114780507450665,220913453
1156,95254,189,8,197,0.9593908629441624,0.04060913705583756,$                                   -
1157,95255,435,356,791,0.549936788874842,0.450063211125158,204221468
1158,95257,110,150,260,0.4230769230769231,0.5769230769230769,84360006
1159,95258,1240,1,1241,0.9991941982272361,0.0008058017727639,148154
1160,95301,8904,8,8912,0.9991023339317774,0.0008976660682226212,4000790
1161,95303,76,1,77,0.987012987012987,0.012987012987012988,925488
1162,95304,3160,3,3163,0.9990515333544103,0.0009484666455896301,2309827
1163,95305,34,14,48,0.7083333333333334,0.2916666666666667,$                                   -
1164,95306,275,55,330,0.8333333333333334,0.16666666666666666,45164362
1165,95307,9625,8,9633,0.9991695214367279,0.0008304785632720855,3394541
1166,95310,442,257,699,0.6323319027181689,0.3676680972818312,171756086
1167,95311,470,322,792,0.5934343434343434,0.4065656565656566,154453744
1168,95313,154,1,155,0.9935483870967742,0.0064516129032258064,220000
1169,95315,2641,0,2641,1.0,0.0,$                                   -
1170,95316,1690,0,1690,1.0,0.0,$                                   -
1171,95317,29,0,29,1.0,0.0,$                                   -
1172,95318,43,38,81,0.5308641975308642,0.4691358024691358,25195123
1173,95319,329,0,329,1.0,0.0,$                                   -
1174,95320,3069,5,3074,0.998373454782043,0.0016265452179570592,2818083
1175,95321,1600,1542,3142,0.5092297899427116,0.4907702100572883,1037898331
1176,95322,2400,1,2401,0.9995835068721366,0.00041649312786339027,633200
1177,95323,203,2,205,0.9902439024390244,0.00975609756097561,849104
1178,95324,1671,1,1672,0.9994019138755981,0.0005980861244019139,405000
1179,95326,2359,2,2361,0.9991529013130029,0.0008470986869970351,688636
1180,95327,1538,339,1877,0.8193926478423016,0.18060735215769846,206373826
1181,95328,1020,0,1020,1.0,0.0,$                                   -
1182,95329,936,177,1113,0.8409703504043127,0.15902964959568733,106202937
1183,95330,8379,2,8381,0.9997613649922443,0.00023863500775563775,1032800
1184,95333,477,1,478,0.997907949790795,0.0020920502092050207,473000
1185,95334,3323,5,3328,0.9984975961538461,0.0015024038461538462,2185052
1186,95335,519,559,1078,0.48144712430426717,0.5185528756957328,461996682
1187,95336,13214,4,13218,0.9996973823573915,0.0003026176426085641,1754134
1188,95337,11750,9,11759,0.9992346287949656,0.0007653712050344417,8503156
1189,95338,2823,1296,4119,0.685360524399126,0.314639475600874,836100990
1190,95340,10456,6,10462,0.9994264958898872,0.0005735041101127892,4818874
1191,95341,5871,7,5878,0.9988091187478735,0.0011908812521265737,2449901
1192,95345,106,104,210,0.5047619047619047,0.49523809523809526,61129226
1193,95346,515,668,1183,0.4353338968723584,0.5646661031276415,382330359
1194,95348,7947,5,7952,0.9993712273641852,0.0006287726358148893,846726
1195,95350,13890,5,13895,0.9996401583303347,0.0003598416696653472,2411264
1196,95351,9394,7,9401,0.9992553983618764,0.0007446016381236039,2956210
1197,95354,6780,8,6788,0.9988214496169712,0.0011785503830288745,1627347
1198,95355,16437,8,16445,0.9995135299483126,0.000486470051687443,2980078
1199,95356,8600,1,8601,0.9998837344494826,0.0001162655505173817,1643931
1200,95357,3135,6,3141,0.9980897803247374,0.0019102196752626551,3620432
1201,95358,6507,10,6517,0.9984655516341875,0.0015344483658124904,3475629
1202,95360,3211,2,3213,0.9993775287892935,0.0006224712107065049,95978
1203,95361,9218,17,9235,0.9981591770438549,0.0018408229561451001,20077014
1204,95363,7076,7,7083,0.9990117181985034,0.000988281801496541,3481618
1205,95364,356,120,476,0.7478991596638656,0.25210084033613445,66700737
1206,95365,853,5,858,0.9941724941724942,0.005827505827505828,1168910
1207,95366,4912,1,4913,0.9997964583757378,0.0002035416242621616,961387
1208,95367,6553,0,6553,1.0,0.0,$                                   -
