ZIP Code,State,CountyName,City,pct_fair_plan,exposure_22,earned_premium_y,growth_premium,fire_smoke_claims,fire_smoke_losses,growth_fire_smoke_claims,growth_fire_smoke_losses,new_policies_y,renewed_policies_y,nonrenewed_policies_y,expiring_policies_y,company_nonrenewed,owner_nonrenewed,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,change_new_policies,change_renewed_policies,change_nonrenewed_owner,change_nonrenewed_company,Avg_Median_Income_2018_2021_y,Avg_Growth_Rate_2018_2021,Avg_Percentage_2018_2021,Avg_Change_2018_2021,housing_units,median_gross_rent,median_ownership_cost,median_home_value_y,mean_2018_2021,percent_increase_2018_2021,Sum_3yr,Sum_5yr,Sum_10yr,ratio_new_to_nonrenewed,ratio_losses_to_premium,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Climate_Disasters_Avf_10yr,total_units_y
91320,CA,Ventura County,Thousand Oaks,0.0100747481312967,176221353,65168407,0.3157553749414084,327,7256179.0,-0.931726907630522,-0.8123395905258217,5899,46486,5855,52341,4716,1139,0.1118625933780401,0.0217611432720047,0.0901014501060354,0.1740713765477057,-0.0196347423475949,0.1774042950513539,1.0139534883720929,122518.5,0.0438116178905264,76.45,-3.3666666666666694,15430,2441.0,776.0,755800.0,783082.8740772955,17.02,0.0,0.0,0.0,1.0075149444918872,0.1113450417776822,8.947053800170794,4.256174845628859,977.550543763594,0.1118625933780401,0.8881374066219598,6.168864293963769,64509.976341583664,0.0,12308
91321,CA,Los Angeles County,Santa Clarita,0.0420616113744075,207307518,32510477,0.2978687631629144,115,2325712.0,-0.8823529411764706,-0.9287063365442818,2656,18511,2608,21119,1893,715,0.1234906955821771,0.0338557696860646,0.0896349258961125,0.381786339754816,-0.0317120205699592,0.3033980582524271,1.5258620689655171,72857.0,0.0267905246947452,48.55,-2.566666666666665,11614,1851.0,755.0,513500.0,527679.6913918552,27.9,7.0,11.0,17.0,1.01840490797546,0.0715373078038811,8.116180981595091,4.179897314375987,810.7350872817955,0.1234906955821771,0.8765093044178228,7.048053035398109,45863.55443723784,2.125,5064
91324,CA,Los Angeles County,Los Angeles,0.0113792426917794,37517045,28419762,0.2768303301165482,196,3198590.0,-0.5,-0.65678149765486,2639,18964,2476,21440,2097,379,0.1154850746268656,0.0176772388059701,0.0978078358208955,0.0264385692068429,0.0044406851342777,0.052734375,0.5657894736842106,82026.5,0.0503393647268675,48.55,-2.566666666666665,11006,1947.0,920.0,680200.0,694980.4638723065,29.78,7.0,11.0,17.0,1.065831987075929,0.1125480924154115,8.724959612277868,4.238375515008829,871.6114212108201,0.1154850746268656,0.8845149253731344,8.292442076645962,60115.96683873754,2.125,5097
91325,CA,Los Angeles County,Los Angeles,0.0158756966728593,78024880,35934209,0.302982718940294,197,4803737.0,-0.2413793103448276,0.6016920668147279,2947,21785,2688,24473,2272,416,0.1098353287296204,0.016998324684346,0.0928370040452743,0.1388888888888888,0.0138606542228794,0.1031307550644566,0.4456521739130434,71300.5,0.0213735914039773,48.55,-2.566666666666665,13383,1730.0,907.0,720900.0,730457.2940959086,30.38,7.0,11.0,17.0,1.0963541666666667,0.1336814454438109,9.200892857142858,4.176997128863368,940.4152992593756,0.1098353287296204,0.8901646712703796,10.110728536265524,64512.03786881129,2.125,5921
91326,CA,Los Angeles County,Los Angeles,0.0140134529147982,165840427,73605215,0.3565453907537548,2840,63403408.0,-0.72,0.4609329045753585,6001,36924,5201,42125,4196,1005,0.1234658753709198,0.0238575667655786,0.0996083086053412,0.2174871418074944,0.0445923460898503,0.1742654508611956,0.6172248803827751,120335.0,0.0493640560354192,48.55,-2.566666666666665,13144,2229.0,1119.0,846700.0,882145.2383786117,27.66,0.0,0.0,0.0,1.15381657373582,0.861398312605975,8.253220534512593,4.010183109118087,1347.192601947434,0.1234658753709198,0.8765341246290801,7.036190634478747,72379.6786854151,0.0,10704
91331,CA,Los Angeles County,Los Angeles,0.059645464025026,339774023,39727166,0.2757781832568684,380,7246126.0,-0.7764705882352941,-0.1660229318242176,5769,50447,5396,55843,4059,1337,0.0966280464874738,0.0239421234532528,0.0726859230342209,0.1246376811594203,0.0084114395577985,0.0674846625766871,0.587248322147651,65157.75,0.0619461089012004,48.55,-2.566666666666665,24097,1510.0,677.0,487600.0,532337.1713383921,32.29,7.0,11.0,17.0,1.0691252779836915,0.1823972543120745,10.41808747220163,3.907959680222454,613.9451999752736,0.0966280464874738,0.9033719535125262,7.483376881491457,43989.090471340656,2.125,14385
91335,CA,Los Angeles County,Los Angeles,0.0272948822095857,156510085,48323830,0.2960173753099584,332,9313157.0,-0.3368421052631578,0.5430569432858807,6359,44318,5870,50188,4766,1104,0.1169602295369411,0.0219972901888897,0.0949629393480513,0.0560866794136392,0.0040909090909091,0.033955857385399,0.5770750988142292,64516.0,0.0411029020428739,48.55,-2.566666666666665,25343,1618.0,729.0,580500.0,589853.7109423908,32.01,7.0,11.0,17.0,1.083304940374787,0.1927239004027619,8.633219761499149,4.116734362307067,692.5466844375654,0.1169602295369411,0.8830397704630589,8.997767995535991,52416.918683921016,2.125,12310
91340,CA,Los Angeles County,San Fernando,0.0569315445476436,115562349,15855107,0.2725400017526906,173,4911870.0,-0.5750000000000001,-0.0931070013703085,2384,20012,2210,22222,1662,548,0.0994509945099451,0.024660246602466,0.074790747907479,0.0672131147540984,0.0115291262135921,0.0357142857142858,0.5813953488372092,60769.75,0.0813124295322074,48.55,-2.566666666666665,9261,1490.0,574.0,515000.0,524869.1309397975,32.25,0.0,0.0,0.0,1.078733031674208,0.3097973416388801,10.13393665158371,3.852081183350533,627.5522264001584,0.0994509945099451,0.9005490054900549,8.474611134651697,46755.073472380005,0.0,5814
91342,CA,Los Angeles County,Los Angeles,0.0561386956008963,478056778,67216272,0.3163438451843512,1340,18361005.0,-0.5576923076923077,-0.0355872854887789,8396,58120,7811,65931,5724,2087,0.1184723422972501,0.0316543052585278,0.0868180370387223,0.102020699852144,0.0180155017107743,0.0950626381724391,0.4692622950819671,77010.0,0.0634658650393154,48.55,-2.566666666666665,26109,1767.0,799.0,520900.0,587691.7689686931,32.49,7.0,11.0,17.0,1.0748943797209063,0.273163096578757,8.515683011138139,3.9223965090222905,815.9691172186074,0.1184723422972501,0.8815276577027499,6.764056616023893,46295.26532968575,2.125,16958
91343,CA,Los Angeles County,Los Angeles,0.0203542743976235,104765916,40421599,0.511587715994001,231,10189037.0,-0.4678362573099415,-0.5272822203956063,4534,33319,4259,37578,3522,737,0.1133375911437543,0.0196125392516898,0.0937250518920645,-0.0227081581160639,0.0162017298087464,-0.0044994375703036,0.3898305084745763,66968.75,0.0440177832018963,48.55,-2.566666666666665,18641,1565.0,771.0,608500.0,635715.8849017811,34.62,0.0,0.0,0.0,1.0645691476872503,0.2520691227479645,8.887767081474525,4.164704587963472,836.9900815836336,0.1133375911437543,0.8866624088562457,9.086327578161455,54760.7109522464,0.0,9089
91344,CA,Los Angeles County,Los Angeles,0.0206549118387909,232212601,72545246,0.3037980237527331,1835,28967809.0,-0.5833333333333334,1.1178546593279737,6950,50920,6587,57507,5416,1171,0.1145425774253569,0.0203627384492322,0.0941798389761246,0.0354894104178591,0.0081377893655685,0.0486725663716813,0.2846441947565543,99104.25,0.0430726595402674,48.55,-2.566666666666665,18309,2016.0,855.0,690300.0,718958.0004900807,31.11,0.0,0.0,0.0,1.0551085471383028,0.3993067857265244,8.785486564445119,4.164807484706729,1095.1878925120773,0.1145425774253569,0.8854574225746431,6.965392503348746,60005.593192157605,0.0,13895
91345,CA,Los Angeles County,Los Angeles,0.0235124760076775,44807334,14388622,0.2860938258947572,83,2521501.0,-1.0,-1.0,1930,14914,1722,16636,1371,351,0.1035104592450108,0.0210988218321711,0.0824116374128396,0.1849315068493151,0.0154765137116481,0.2360655737704917,0.2738095238095237,79915.0,0.0409840100823827,48.55,-2.566666666666665,5613,1770.0,641.0,558000.0,599117.2523371212,34.03,0.0,0.0,0.0,1.1207897793263646,0.1752427021851015,9.781649245063878,4.04126679462572,749.4854672361704,0.1035104592450108,0.8964895407549892,6.982418819996246,49429.87840105343,0.0,4168
91350,CA,Los Angeles County,Santa Clarita,0.0169354838709677,181642379,53778969,0.402853823974155,153,4990813.0,0.0,0.1912782125439491,6615,39105,5659,44764,4266,1393,0.1264185506210347,0.0311187561433294,0.0952997944777053,0.3614627285513361,0.0355388313996027,0.274468085106383,1.409282700421941,116449.5,0.0293062758442245,48.55,-2.566666666666665,13238,2152.0,704.0,605800.0,624596.4718824163,25.07,0.0,0.0,0.0,1.168934440713907,0.0928023183188952,8.07916593037639,4.096774193548387,957.2618191527234,0.1264185506210347,0.8735814493789652,5.202255054766229,51932.18511781771,0.0,11160
91351,CA,Los Angeles County,Santa Clarita,0.0190199445251618,84275820,33124302,0.2876801090611949,251,4866901.0,0.4705882352941177,1.182393622751266,3837,27366,3660,31026,2784,876,0.1179655772577838,0.0282343840649777,0.089731193192806,0.3542926239419588,-0.0384062140391254,0.049490538573508,1.360248447204969,84645.25,0.0410475926623732,48.55,-2.566666666666665,10562,2001.0,682.0,471900.0,526099.6526159764,27.31,0.0,0.0,0.0,1.048360655737705,0.1469284092386309,8.525409836065574,4.121384229295998,808.363276960246,0.1179655772577838,0.8820344227422162,5.575032267020299,41590.92828267785,0.0,7571
91352,CA,Los Angeles County,Los Angeles,0.071363220494053,267285971,27139168,0.3161014213881674,150,6403325.0,-0.4897959183673469,0.0993486212742327,3396,26049,3240,29289,2446,794,0.1106217351224009,0.0271091536071562,0.0835125815152446,0.0814639905548997,0.0194552529182878,0.1423728813559321,0.125,59025.75,0.0572191673235761,48.55,-2.566666666666665,12735,1603.0,717.0,584100.0,614541.5325895014,32.91,0.0,0.0,0.0,1.048148148148148,0.2359440422049784,9.087962962962964,3.848516533786433,724.7547935694066,0.1106217351224009,0.8893782648775991,9.89568112222208,53168.97916976882,0.0,7651
91354,CA,Los Angeles County,Santa Clarita,0.0058187863674147,51918900,44430288,0.3281702897132204,97,1355930.0,3.6363636363636367,2.8609175244962217,4808,31551,4705,36256,3971,734,0.1297716240070609,0.0202449249779346,0.1095266990291262,0.2089136490250696,-0.0036844111294626,0.1724137931034481,1.021276595744681,130461.75,0.0244135717844423,48.55,-2.566666666666665,10964,2579.0,851.0,648600.0,654373.029073143,22.09,7.0,11.0,17.0,1.0218916046758768,0.0305181456397491,7.727736450584483,4.317658235363971,922.0006225487144,0.1297716240070609,0.8702283759929391,4.971572127462647,55064.86678974231,2.125,8421
91355,CA,Los Angeles County,Santa Clarita,0.0009777901941611,7831958,40979424,0.2572101301400513,72,1235096.0,-0.4761904761904761,1.9428986108231392,3367,27594,3342,30936,2929,413,0.1080294802172226,0.0133501422291181,0.0946793379881044,0.1323722149410222,-0.0021818181818181,0.0487444608567209,1.2027027027027026,97170.0,0.0419092314473183,48.55,-2.566666666666665,12562,2303.0,848.0,600200.0,608478.0398867102,21.78,7.0,11.0,17.0,1.0074805505685218,0.0301394182602468,9.264213046080192,4.3247660287749685,765.2696408896525,0.1080294802172226,0.8919705197827773,6.176803540187301,52263.03058166964,2.125,7159
91356,CA,Los Angeles County,Los Angeles,0.039408019273791,373466485,60629823,0.3548915064347351,171,6739033.0,-0.1923076923076923,1.7691767875961868,3765,20588,3624,24212,2644,980,0.1496778456963489,0.0404757971253923,0.1092020485709565,0.2481296758104738,-0.0161756210283073,0.117363344051447,0.9230769230769232,80812.0,0.0689465294140981,48.55,-2.566666666666665,12471,1720.0,1195.0,1023000.0,943369.8668017304,30.54,7.0,11.0,17.0,1.038907284768212,0.1111504646813829,6.719922737306844,4.190844949234211,1509.4436477705578,0.1496778456963489,0.8503221543036511,12.65901103796466,90531.9288569375,2.125,5811
91360,CA,Ventura County,Thousand Oaks,0.0067529544175576,92046526,51973634,0.2910289096055805,196,7045794.0,-0.7946428571428572,-0.5362660426878849,4565,41013,4537,45550,3750,787,0.0996048298572996,0.017277716794731,0.0823271130625686,0.125,-0.0086871644704733,0.0566239316239316,0.9568345323741008,97369.0,0.012992716453262,76.45,-3.3666666666666694,15674,2168.0,671.0,735100.0,759790.5465818401,19.75,0.0,0.0,0.0,1.006171478950849,0.1355647750165016,10.045845272206304,4.274807728381167,832.590574138152,0.0996048298572996,0.9003951701427003,7.549630785979111,63998.18544256315,0.0,10662
91362,CA,Ventura County,Thousand Oaks,0.0169510427121668,275160174,68509058,0.2322099471829573,1617,196488946.0,-0.9896574014221072,-0.997649753149728,4768,33549,4738,38287,3626,1112,0.1237495755739546,0.0290438007678846,0.0947057748060699,0.3179680150517403,-0.0437030075187969,0.1676300578034681,1.4497041420118344,118686.5,0.0502653793420172,76.45,-3.3666666666666694,14450,2364.0,917.0,878300.0,900870.4859970328,17.9,0.0,0.0,0.0,1.006331785563529,2.868072510937167,8.087167581257916,4.273112523698003,1204.4489803094234,0.1237495755739546,0.8762504244260454,7.400167668605949,75169.62478558869,0.0,8967
91364,CA,Los Angeles County,Los Angeles,0.042422044960116,360655776,58653028,0.3401007463867844,234,5314598.0,-0.1976744186046511,-0.155698853276397,5173,29382,5021,34403,3805,1216,0.1459465744266488,0.035345754730692,0.1106008196959567,0.3083700440528634,-0.0313129955651122,0.2528604118993134,1.1224489795918369,109117.75,0.0408530648669337,48.55,-2.566666666666665,11053,2575.0,1051.0,949000.0,950665.9738888608,30.09,0.0,0.0,0.0,1.0302728540131447,0.0906108035888616,6.8820952001593305,4.1763355088228185,1370.141749205756,0.1459465744266488,0.8540534255733512,8.69702683568897,81809.055253371,0.0,8274
91367,CA,Los Angeles County,Los Angeles,0.0135805384978743,107969710,60602975,0.3163609440180954,276,7656851.0,-0.6581196581196581,-0.1533655385706922,4758,31172,4675,35847,3900,775,0.1304153764610706,0.0216196613384662,0.1087957151226044,0.1966911764705883,-0.0069168694761111,0.2044198895027624,0.3012048192771084,94449.75,0.0414175519420908,48.55,-2.566666666666665,19441,2384.0,1001.0,786200.0,782726.6639390746,30.64,0.0,0.0,0.0,1.0177540106951872,0.1263444740130332,7.685561497326203,4.243032593292395,833.4430095992518,0.1304153764610706,0.8695846235389293,8.324002975126986,68628.85228658814,0.0,8468
91377,CA,Ventura County,Oak Park,0.0202195262853841,82724601,23840845,0.2053578410378147,1289,46561586.0,-0.998426435877262,-0.9987398781649872,1769,12934,1745,14679,1305,440,0.1188773077185094,0.0299747939232917,0.0889025137952176,0.1791767554479419,-0.0129191018148262,0.0960960960960961,1.3448275862068964,135350.0,0.0363397692438219,76.45,-3.3666666666666694,5221,2764.0,1022.0,823300.0,848212.2245257186,17.82,0.0,0.0,0.0,1.0137535816618912,1.95301743709168,8.425787965616045,4.246967071057193,1011.1478921028076,0.1188773077185094,0.8811226922814905,6.082748429996306,69678.95456359508,0.0,3462
91381,CA,Los Angeles County,Stevenson Ranch,0.0271118082007618,160196618,33224275,0.3305120538747519,41,502909.0,-0.4,-0.703191922805553,2546,15364,2445,17809,1884,561,0.137290134201808,0.0315009264978381,0.1057892077039699,0.3101604278074865,-0.0358698437099667,0.145413870246085,0.8476190476190477,135564.5,0.04100017790999,48.55,-2.566666666666665,6772,2348.0,1170.0,851300.0,711798.8633746859,24.2,0.0,0.0,0.0,1.0413087934560328,0.0151367938051319,7.325153374233129,4.012995742773919,1173.5879547862946,0.137290134201808,0.862709865798192,6.279667612096088,72039.04451071746,0.0,4463
91384,CA,Los Angeles County,Castaic,0.1440863843428378,742387230,32529182,0.3767071362667977,97,3656070.0,0.1999999999999999,11.66992642090247,3379,21200,3493,24693,2316,1177,0.1414570931033086,0.047665330255538,0.0937917628477706,0.1331403762662808,-0.0371658733064811,0.0818181818181817,1.510948905109489,113020.0,0.0354458399592704,48.55,-2.566666666666665,7119,1767.0,764.0,579800.0,613459.8585274854,24.78,7.0,11.0,17.0,0.9673632980246206,0.1123935425120742,7.036644718007444,4.146954614476126,1148.9538711500425,0.1414570931033086,0.8585429068966913,5.130065475137144,49831.03140723023,2.125,5927
91390,CA,Los Angeles County,Santa Clarita,0.1409509490697237,588408841,35851589,0.4305497086507335,107,4339200.0,-0.4374999999999999,0.2132099851725108,3044,18096,3024,21120,2046,978,0.1431818181818182,0.0463068181818181,0.096875,0.3478260869565217,-0.0238568588469184,0.3040685224839401,1.673469387755102,122991.75,0.0466872502826756,48.55,-2.566666666666665,6759,2194.0,925.0,647600.0,683522.6169707135,25.84,0.0,0.0,0.0,1.0066137566137563,0.1210322923204324,6.9907407407407405,3.972937417778613,1410.2029264838925,0.1431818181818182,0.8568181818181818,5.2653938170649655,55256.573545786574,0.0,5321
91401,CA,Los Angeles County,Los Angeles,0.0207739989948065,52996074,31805959,0.3502788113119162,92,8697318.0,-0.2380952380952381,8.68772763936414,3108,21251,3021,24272,2511,510,0.124464403427818,0.0210118655240606,0.1034525379037574,0.0742778541953232,-0.0007548594074353,0.1501706484641638,0.0285714285714284,57722.75,0.0674332189636572,48.55,-2.566666666666665,15281,1595.0,864.0,798900.0,852216.986254232,30.29,0.0,0.0,0.0,1.028798411122145,0.2734493243860372,8.0632240979808,4.080918076729771,848.9512611770987,0.124464403427818,0.8755355965721819,13.84029693664976,72869.68595619276,0.0,5969
91402,CA,Los Angeles County,Los Angeles,0.0405587344328508,98893848,20671541,0.3263460597161036,76,2550301.0,0.1499999999999999,-0.0276226577540745,2771,20844,2599,23443,2015,584,0.1108646504286994,0.0249114874376146,0.0859531629910847,0.1392961876832845,0.0019387359441644,0.1565762004175366,0.4444444444444444,47267.75,0.0630764237807624,48.55,-2.566666666666665,20683,1408.0,731.0,483700.0,512292.80512907007,32.15,0.0,0.0,0.0,1.0661792997306656,0.1233725632743103,9.086186994998076,3.974251093907775,590.4973576713229,0.1108646504286994,0.8891353495713006,10.233192821744211,44938.565202983526,0.0,5942
91403,CA,Los Angeles County,Los Angeles,0.0759803921568627,490434173,42792339,0.3691080866626215,59,908000.0,-0.5416666666666667,-0.1626736566186107,2549,16071,2558,18629,1992,566,0.1373127918836223,0.0303827365934832,0.106930055290139,0.1680814940577248,-0.0276953511374876,0.1493775933609957,1.134020618556701,101566.5,0.0302252062655884,48.55,-2.566666666666665,12760,2150.0,1368.0,1129100.0,1073720.5171307852,29.58,0.0,0.0,0.0,0.9964816262705238,0.0212187513283627,7.279124315871774,4.148841354723707,1114.9354889137855,0.1373127918836223,0.8626872081163777,11.116854474654536,97940.1511630213,0.0,4488
91405,CA,Los Angeles County,Los Angeles,0.0321156162183861,69745554,20543791,0.33670722318427,90,2324818.0,0.2857142857142858,-0.0462439615726656,2749,17282,2616,19898,2121,495,0.1314704995476932,0.0248768720474419,0.1065936275002512,0.01840490797546,0.0257792359971877,0.0853658536585366,0.1968503937007875,48552.0,0.0771911495926832,48.55,-2.566666666666665,19397,1494.0,727.0,581600.0,601798.4138997522,33.73,0.0,0.0,0.0,1.0508409785932722,0.1131640211877155,7.657110091743119,4.020674427940586,610.6045772031506,0.1314704995476932,0.8685295004523068,11.97890921074312,53899.80936935843,0.0,4982
91406,CA,Los Angeles County,Los Angeles,0.0213143872113676,83547803,34288888,0.3172857664603343,128,4950228.0,0.0,0.0037715203245454,4190,30778,3931,34709,3323,608,0.113255927857328,0.0175170705004465,0.0957388573568815,0.0896686159844055,0.0219055159672736,0.1075949367088606,0.4154929577464787,60442.25,0.053215678746548,48.55,-2.566666666666665,19494,1642.0,776.0,608600.0,645723.8111753307,32.13,0.0,0.0,0.0,1.065886542864411,0.144368286308964,8.895446451284661,4.140674955595027,718.2573577159136,0.113255927857328,0.8867440721426719,10.069115560721183,55279.81428959649,0.0,8445
91411,CA,Los Angeles County,Los Angeles,0.0223739097459233,21831146,12304497,0.3533480315104371,31,1525159.0,-0.6842105263157894,0.7626140909853147,1270,9512,1213,10725,1017,196,0.1131002331002331,0.0182750582750582,0.0948251748251748,0.127208480565371,0.0088383838383838,0.1130434782608695,0.5348837209302326,60626.0,0.0732636959640396,48.55,-2.566666666666665,9748,1647.0,785.0,759300.0,748374.5073346723,31.29,0.0,0.0,0.0,1.0469909315746084,0.1239513488442477,8.888705688375927,4.088737201365188,600.8935390926405,0.1131002331002331,0.8868997668997669,12.524329495595948,68949.05239072653,0.0,2637
91423,CA,Los Angeles County,Los Angeles,0.0823037790697674,706251623,51547952,0.3681015905625411,63,2051808.0,-0.7931034482758621,-0.9598047864403132,2778,19965,2762,22727,2190,572,0.1215294583535002,0.0251683020196242,0.096361156333876,0.1945773524720893,-0.020721259214983,0.0764818355640535,0.728813559322034,90793.25,0.0536130571792018,48.55,-2.566666666666665,16264,2044.0,1241.0,1066600.0,1080495.2854618945,27.79,0.0,0.0,0.0,1.005792903692976,0.0398038703846081,8.234250543084721,4.132085755813954,1077.4172728032772,0.1215294583535002,0.8784705416464997,11.74756934023179,93427.48895015934,0.0,5504
91436,CA,Los Angeles County,Los Angeles,0.0441601320676846,344093321,56829730,0.3914437509291311,69,7227034.0,-0.6111111111111112,-0.8936079066848327,2767,17561,2717,20278,2017,700,0.1339875727389289,0.0345201696419765,0.0994674030969523,0.2802547770700636,-0.03710407239819,0.0897959183673469,1.6442307692307692,158677.5,0.0252140336328968,48.55,-2.566666666666665,6244,2804.0,1492.0,1545300.0,1612536.5121316132,30.99,7.0,11.0,17.0,1.0184026499815972,0.1271699513617256,7.481781376518219,4.194799834915394,2374.0383490684267,0.1339875727389289,0.8660124272610711,9.738620787446235,129047.83810633984,2.125,4846
91501,CA,Los Angeles County,Burbank,0.0495697074010327,131897892,17826934,0.5765144944296672,38,1938201.0,-0.8703703703703703,-0.9776001634628104,1298,10357,1205,11562,973,232,0.1042207230582944,0.0200657325722193,0.084154990486075,0.0567823343848581,0.0163551401869159,0.0495867768595041,0.25,72598.75,0.0393148153423315,48.55,-2.566666666666665,8341,1864.0,628.0,827400.0,875311.9400635554,26.31,7.0,11.0,17.0,1.0771784232365145,0.1087231825730661,9.67219917012448,4.0120481927710845,715.8261323482171,0.1042207230582944,0.8957792769417056,11.396890442328552,73923.1623723237,2.125,2905
91502,CA,Los Angeles County,Burbank,0.0249520153550863,3496853,3116230,0.2883649437493705,8,467111.0,4.000000000000001,3.410848595332665,190,1809,196,2005,165,31,0.0977556109725685,0.0154613466334164,0.0822942643391521,-0.0196078431372549,-0.0111358574610245,0.0465116279069768,-0.125,47945.25,0.1199326019726376,48.55,-2.566666666666665,5990,1671.0,450.0,761400.0,640707.7938652185,20.48,7.0,11.0,17.0,0.9693877551020408,0.1498961886638662,10.198979591836734,3.836852207293666,308.7822037257233,0.0977556109725685,0.9022443890274314,15.880613825144303,70645.1167531904,2.125,521
91504,CA,Los Angeles County,Burbank,0.026953125,110725590,24958168,0.3112703570810951,56,2533565.0,-0.5,2.5817159369291764,2183,18641,2055,20696,1643,412,0.0992945496714341,0.019907228449942,0.079387321221492,0.1603053435114503,0.0064738886491151,0.162162162162162,0.0775862068965518,83833.25,0.056337833542121,48.55,-2.566666666666665,10702,1853.0,749.0,819100.0,893723.399301018,30.01,7.0,11.0,17.0,1.062287104622871,0.1015124587670056,10.133333333333333,4.0671875,761.2911176183504,0.0992945496714341,0.9007054503285659,9.770586253067846,72252.79932402239,2.125,5120
91505,CA,Los Angeles County,Burbank,0.0117810995692931,32922493,30834074,0.3245587688638767,46,1895408.0,-0.4,0.2845067477360099,2831,29778,2748,32526,2402,346,0.0844862571481276,0.0106376437311689,0.0738486134169587,0.1328358208955224,0.0013480722566729,0.0991304347826087,0.3,88855.0,0.0379239307134011,48.55,-2.566666666666665,14100,2007.0,613.0,812500.0,856789.8877731415,27.52,7.0,11.0,17.0,1.0302037845705967,0.0614712152536184,11.866448326055313,4.130858880162148,611.7386318546147,0.0844862571481276,0.9155137428518724,9.1441111923921,71304.69804478766,2.125,7894
91506,CA,Los Angeles County,Burbank,0.0093258208665241,21593553,19331538,0.3171145647589133,38,1706925.0,-0.4545454545454546,0.8008886369098609,1887,19208,1800,21008,1559,241,0.0856816450875856,0.0114718202589489,0.0742098248286367,0.0756302521008402,0.0064853556485355,0.1119791666666667,0.1269841269841269,82262.0,0.0172449822495245,48.55,-2.566666666666665,8654,1778.0,570.0,850600.0,910477.464007296,28.77,7.0,11.0,17.0,1.0483333333333331,0.0882974236193726,11.719444444444443,4.0985039829026615,685.0782479268552,0.0856816450875856,0.9143183549124144,10.340132746590164,75156.84847286815,2.125,5147
91601,CA,Los Angeles County,Los Angeles,0.0437469105289174,50844260,20123942,0.5937095721349717,61,2299078.0,-0.2575757575757575,0.886059395903849,1976,14180,1887,16067,1575,312,0.1174456961473828,0.0194186842596626,0.0980270118877201,0.0974477958236659,0.0204255319148936,0.053763440860215,0.4833333333333334,56422.5,0.0551596144100167,48.55,-2.566666666666665,19161,1780.0,640.0,744500.0,728625.8114629716,27.43,0.0,0.0,0.0,1.0471648118706942,0.1142459066916412,8.561738208797033,3.9930795847750864,428.83504166045134,0.1174456961473828,0.8825543038526171,13.19509061101511,68049.1394307782,0.0,4046
91602,CA,Los Angeles County,Los Angeles,0.0116867939228671,14545091,24315834,0.3519258581858686,32,3773640.0,0.1999999999999999,0.78451660250485,1338,9368,1298,10666,1086,212,0.1216951059441215,0.0198762422651415,0.1018188636789799,0.2300319488817892,0.0099610220874837,0.2779922779922781,-0.0535714285714286,82896.5,0.008167501305016,48.55,-2.566666666666665,10677,1895.0,832.0,873700.0,859610.7924881603,21.98,0.0,0.0,0.0,1.0308166409861326,0.1551927028289467,8.248073959938367,4.17062719127386,818.8803798747222,0.1216951059441215,0.8783048940558785,10.539648839215166,77145.53148294138,0.0,2567
91604,CA,Los Angeles County,Los Angeles,0.0864643150123051,809030351,65113642,0.4137926000992162,66,4572882.0,-0.75,-0.8612028135853511,3244,21770,3232,25002,2450,782,0.1292696584273258,0.0312774978001759,0.0979921606271498,0.1694695989650712,-0.0281587127445602,0.0970394736842106,1.0067567567567566,114667.0,0.063099657376628,48.55,-2.566666666666665,15489,2228.0,1123.0,1263200.0,1316680.101479738,25.18,0.0,0.0,0.0,1.0037128712871286,0.0702292462768401,7.739480198019802,4.104019688269073,1275.1129344952512,0.1292696584273258,0.8707303415726741,11.016247045793472,108431.16186223643,0.0,6095
91605,CA,Los Angeles County,Los Angeles,0.04020507285483,125624573,25006135,0.3263003925563803,107,4259476.0,-0.1538461538461538,4.64588945371892,3586,25334,3438,28772,2636,802,0.1194911719727512,0.0278743222577505,0.0916168497150007,0.0937142857142856,0.0199260806684877,0.1573926868044515,0.1455399061032865,51840.25,0.0627269318657325,48.55,-2.566666666666665,17325,1586.0,663.0,605900.0,627613.7954472486,34.68,0.0,0.0,0.0,1.0430482838859805,0.1703372392414901,8.411867364746946,3.901780895844576,631.9148640452845,0.1194911719727512,0.8805088280272487,11.687829437550938,55812.85416661923,0.0,7412
91606,CA,Los Angeles County,Los Angeles,0.0437448218724109,102625779,21603008,0.3404361529296853,70,2782014.0,-0.5862068965517241,-0.4104449969654848,2751,20624,2561,23185,2043,518,0.1104593487168427,0.0223420314858744,0.0881173172309683,0.2260061919504643,0.012355363796823,0.2458333333333333,0.0489510489510489,52086.75,0.0720968148975387,48.55,-2.566666666666665,16267,1493.0,639.0,648100.0,658865.3897527312,32.28,0.0,0.0,0.0,1.0741897696212417,0.1287790107747958,9.127294025771183,3.8732394366197194,598.8691819366285,0.1104593487168427,0.8895406512831572,12.442703758633431,59674.0574982326,0.0,6035
